Gene = ENSDARG00000052462
index = 276
Annotated 5SS: [  331 12524 20258 21855 26837 27199]
Annotated 3SS: [12357 20020 21715 26686 27037 36253]
SMsplice 5SS: [  131   331 12524 20258 21855 26837 27199]
SMsplice 3SS: [  230 12357 20020 21715 26686 27037 36253]
top_k =  1000
Partition function (log Z): 1.9919528180508694

Sorted 5' Splice Sites (High to Low Probability):
Position 26837: 0.9893186660225688
Position 21855: 0.9607791871973519
Position 20258: 0.9315411346857659
Position 27199: 0.9246952848227604
Position 331: 0.8777342890501735
Position 12524: 0.844507276019511
Position 131: 0.750664568814955
Position 2130: 0.5362892445894702
Position 7812: 0.20653643908181785
Position 17745: 0.19086772009860967
Position 5545: 0.18636513018557663
Position 12500: 0.057622898651555086
Position 1893: 0.05635435100678512
Position 20228: 0.04823788977010192
Position 2613: 0.03959690424958573
Position 12543: 0.03911043945131588
Position 22051: 0.03574654778356272
Position 108: 0.0312700241175725
Position 3813: 0.026698657898503734
Position 145: 0.026394277988515062
Position 12534: 0.02497836161249274
Position 25700: 0.023703538969309244
Position 24612: 0.01616290076992475
Position 17804: 0.01386920995591174
Position 20268: 0.013464082091017137
Position 12807: 0.012288992075612204
Position 2690: 0.01112028234129377
Position 2467: 0.010450145450091973
Position 543: 0.009261463567387237
Position 14876: 0.00867575926356839
Position 24748: 0.007755576006037796
Position 348: 0.007636883652021198
Position 36505: 0.0074665522856716465
Position 8974: 0.007143454479949651
Position 12722: 0.007047991860751101
Position 5233: 0.007024051540961777
Position 14511: 0.00620224307125454
Position 344: 0.00605919688096801
Position 24349: 0.005963355306510683
Position 5696: 0.005013862400748535
Position 22181: 0.004908985390896637
Position 30386: 0.004858779717120546
Position 6452: 0.0047173491834398
Position 27154: 0.0045465132809221365
Position 27169: 0.004434541621255149
Position 24721: 0.004200419091801267
Position 11034: 0.003959032668174767
Position 17636: 0.003948050541084264
Position 15708: 0.00380284019974638
Position 25265: 0.0035840298270774368
Position 24610: 0.0034815168866856997
Position 22369: 0.0034779894247810115
Position 24640: 0.0032805955410071365
Position 16655: 0.0032613831376019937
Position 25235: 0.003117534639877452
Position 25931: 0.003107608316195767
Position 20632: 0.002896843757300867
Position 20896: 0.002810428451015743
Position 12528: 0.002806632085076323
Position 21779: 0.002753944655318325
Position 18372: 0.0025552279267346116
Position 3726: 0.0025044473816088876
Position 28955: 0.002499799083483036
Position 2170: 0.002181917612962785
Position 11028: 0.0019424901907974476
Position 24692: 0.0019294341853195495
Position 21829: 0.0018783696444451287
Position 8029: 0.001862056568862672
Position 11083: 0.0018510955278504449
Position 16918: 0.0018473273114862103
Position 22213: 0.001774077472417814
Position 13626: 0.0017533240079934463
Position 22245: 0.0017484694960690386
Position 21399: 0.0016741142781265116
Position 2894: 0.0016232666217379937
Position 9191: 0.0016208444822665917
Position 26134: 0.0015740383833451861
Position 33233: 0.0015347720514554608
Position 24634: 0.0014929863521808177
Position 2641: 0.0014417686584067549
Position 25313: 0.0013749948701162389
Position 22105: 0.00137367723409462
Position 35153: 0.0013441476030324542
Position 33814: 0.0012441966277082152
Position 24397: 0.0012342088258614477
Position 12680: 0.0012326918170164902
Position 32997: 0.0011438022582520298
Position 21468: 0.0011432096405726922
Position 13594: 0.0009985201800628975
Position 5418: 0.0009963841645512087
Position 24753: 0.0009813812033101631
Position 8907: 0.0009228531149311739
Position 22225: 0.0008724115953220412
Position 5032: 0.0007908747887062846
Position 30487: 0.0007346559553920353
Position 28370: 0.0007339602406783051
Position 30395: 0.0007322473114896312
Position 33845: 0.000729973324713059
Position 21544: 0.0007291771986128591
Position 9145: 0.0007278085387167135
Position 20530: 0.0006483964640794195
Position 12802: 0.0006348102940609943
Position 20889: 0.0005845698722603472
Position 11226: 0.0005775438673676506
Position 25977: 0.0005444124256486868
Position 22190: 0.0005165676759769752
Position 7861: 0.0005149779994263617
Position 9038: 0.0004926034488763233
Position 5690: 0.0004901675815764546
Position 21319: 0.0004766603742505079
Position 20272: 0.00045898719862165623
Position 16339: 0.0004419197554595089
Position 24428: 0.0004373143705013539
Position 20583: 0.00043669965364255103
Position 20677: 0.00043495237441436833
Position 3830: 0.00042459051431837226
Position 3169: 0.000328599453843412
Position 26774: 0.00031274919875019525
Position 1123: 0.0003016856816275216
Position 20432: 0.0002740913513073582
Position 12560: 0.0002645035520481519
Position 20845: 0.00025931117785598056
Position 20291: 0.0002553425883353048
Position 5253: 0.0002535600282030042
Position 2633: 0.00024643098457538255
Position 8656: 0.0002445744122148757
Position 5912: 0.0002392511038198824
Position 30499: 0.00022948283847865425
Position 31584: 0.00022870505138462537
Position 1927: 0.0002263800527225296
Position 33516: 0.00022444058031946058
Position 32701: 0.0002214623972184378
Position 30917: 0.0002069115871410678
Position 8638: 0.00020388092589884572
Position 20237: 0.00020266662200371378
Position 15024: 0.00019230738718661785
Position 8170: 0.00019063114853822203
Position 5131: 0.00019017739540896746
Position 1973: 0.00017243827568771573
Position 22130: 0.0001365141975239229
Position 25739: 0.00013234161116224504
Position 12557: 0.00012130143588698748
Position 383: 0.00012101466552650716
Position 1808: 0.00010816127499002482
Position 1726: 0.00010393611850149847
Position 20084: 0.00010178377572155752
Position 21403: 9.692232846957887e-05
Position 796: 9.42604276108466e-05
Position 2257: 7.625660611431272e-05
Position 941: 7.579935649669233e-05
Position 32229: 7.169127516578262e-05
Position 1349: 6.9990662410904e-05
Position 26853: 6.355284298907704e-05
Position 1746: 6.349460499140104e-05
Position 2454: 5.99231134513304e-05
Position 750: 5.849430356479902e-05
Position 30142: 5.73550079793273e-05
Position 13051: 5.586211979359591e-05
Position 1705: 5.493999511654099e-05
Position 1993: 5.238799088586338e-05
Position 379: 5.0793023740049145e-05
Position 1545: 4.8488259961852094e-05
Position 1195: 4.743458449059082e-05
Position 952: 4.6212110605337874e-05
Position 1708: 4.479073536892191e-05
Position 757: 4.416147272266266e-05
Position 115: 4.287572772254813e-05
Position 1718: 3.7313064159984746e-05
Position 763: 3.488877274689028e-05
Position 21837: 3.0394816857965892e-05
Position 1209: 2.9919686515641104e-05
Position 701: 2.9724686527355403e-05
Position 63: 2.9626203800431996e-05
Position 547: 2.634950712289696e-05
Position 185: 2.5428056583096228e-05
Position 363: 1.913260511069315e-05
Position 29677: 1.7980724231465337e-05
Position 2157: 1.5366139174088288e-05
Position 532: 1.3973680845457424e-05
Position 28159: 1.3371231553144712e-05
Position 73: 1.2435011271360813e-05
