Gene = ENSDARG00000079000
index = 502
Annotated 5SS: [   61  3263  3415  3577  3756  6199  6331  8124  8577 10223 10495 13922
 14139 14476 18571 18865 26383 26530 26795 30740 34045 36126 36631 37345
 41214 41500 44618]
Annotated 3SS: [ 3056  3332  3494  3693  6087  6275  7962  8461 10133 10294 12678 14021
 14277 18503 18780 26093 26469 26644 30518 33652 35933 36447 37155 41118
 41302 44483 45212]
SMsplice 5SS: [   61  3263  3415  3577  3781  6199  6331  8124  8577 10223 10495 12971
 14139 14476 16213 18571 18865 26383 26530 26795 30740 31116 34045 36126
 36631 37345 41214 41500 44618]
SMsplice 3SS: [ 3056  3332  3494  3693  6087  6275  7962  8461 10133 10294 12678 14021
 14277 16130 18503 18780 26093 26469 26644 30518 30980 33947 35933 36447
 37155 41118 41302 44483 44742]
top_k =  1000
Partition function (log Z): 84.30072345424706

Sorted 5' Splice Sites (High to Low Probability):
Position 41500: 0.9992040462437349
Position 26383: 0.9988338131912169
Position 36126: 0.9965280213774717
Position 18571: 0.9952518741565496
Position 41214: 0.9943359336798758
Position 30740: 0.991668944880495
Position 3577: 0.989471139905994
Position 37345: 0.9842499307473013
Position 16213: 0.9785829897588698
Position 18865: 0.9750172422920783
Position 6199: 0.9744071630621247
Position 3263: 0.9731890312882657
Position 12971: 0.9681011302256712
Position 44618: 0.9642159247982559
Position 10223: 0.9565244990777285
Position 26530: 0.956459191522222
Position 3415: 0.9472298524020474
Position 61: 0.9466406362160281
Position 8124: 0.938023989867963
Position 14139: 0.9081973730160164
Position 36631: 0.9012899347986753
Position 26795: 0.8978850628869373
Position 31116: 0.8423658574097707
Position 10495: 0.8137004668181568
Position 8577: 0.8080946658104718
Position 3781: 0.645073295903016
Position 6457: 0.6367133837943671
Position 34045: 0.6239898697163044
Position 14476: 0.5333325016302748
Position 3756: 0.33405610107802947
Position 13729: 0.2131620973864284
Position 39261: 0.2104221007871085
Position 14424: 0.18230477308156465
Position 13789: 0.1616198566176167
Position 31131: 0.15279887891717556
Position 6929: 0.1510075593960841
Position 34404: 0.15051689832460102
Position 13493: 0.1465451669196256
Position 23062: 0.14474712580280039
Position 27297: 0.11104932356330466
Position 38747: 0.1073142389172645
Position 23280: 0.10374321532477943
Position 27495: 0.10095962626277732
Position 20623: 0.09764560200177984
Position 2387: 0.09579231978727586
Position 20463: 0.09048148046434377
Position 20444: 0.08956678489060595
Position 41050: 0.08740257912782813
Position 1617: 0.08000263472080295
Position 2440: 0.06915381505602078
Position 10004: 0.06899434831302263
Position 10518: 0.06753511656004574
Position 43605: 0.06621064992537913
Position 6597: 0.06576642367685766
Position 36627: 0.06575609897026385
Position 13922: 0.06566447426206024
Position 37626: 0.061922018553937586
Position 26786: 0.059047489831528195
Position 3093: 0.05751390402321417
Position 2357: 0.05272808444383125
Position 36968: 0.05063200587549408
Position 37032: 0.04885169543982638
Position 207: 0.04880650398361317
Position 37001: 0.04618151029678536
Position 1581: 0.04547772845679445
Position 17321: 0.04267870745190163
Position 10244: 0.04068870171041398
Position 19242: 0.040287510064798304
Position 39970: 0.03959558743000087
Position 34400: 0.035995307676164344
Position 14179: 0.035508870830572796
Position 29979: 0.03146225471035839
Position 27037: 0.030197127038661724
Position 26774: 0.0299294750438118
Position 36636: 0.02959195048352858
Position 29304: 0.028446088102652534
Position 14433: 0.028199360659158866
Position 40230: 0.02724679746159358
Position 43398: 0.02721978692744856
Position 6601: 0.025981830924798593
Position 5954: 0.02584036912131604
Position 10655: 0.02571718744623663
Position 2766: 0.023936355521625097
Position 39388: 0.023431548302126397
Position 18062: 0.022949042317134287
Position 18827: 0.022643501812784732
Position 873: 0.0199223517878298
Position 43643: 0.01971059256855674
Position 14075: 0.019355508335062523
Position 6605: 0.019307315408115304
Position 28505: 0.018884850240633206
Position 597: 0.0188198945415656
Position 6613: 0.017869799344568872
Position 38661: 0.01725251482351855
Position 34307: 0.017240078773074964
Position 6609: 0.017186689685303676
Position 8549: 0.016835192187011613
Position 6177: 0.015952400965497396
Position 11791: 0.015577760961948614
Position 23365: 0.015539376852882491
Position 25565: 0.014459117245190388
Position 9889: 0.013914108377056152
Position 43881: 0.013884793445235001
Position 16199: 0.013806834281899256
Position 39678: 0.01273300073138813
Position 6617: 0.012285248103484322
Position 22611: 0.012154149406269067
Position 23503: 0.012080231753197543
Position 4949: 0.011259148251860487
Position 2102: 0.011208565607430505
Position 43639: 0.011182856885807965
Position 23267: 0.010990393150207781
Position 15627: 0.010925307783141271
Position 39937: 0.010883325946360925
Position 34094: 0.01046693399880861
Position 5200: 0.010414665442054672
Position 6349: 0.010344397735685766
Position 39880: 0.00984715105248091
Position 43033: 0.009553468508698449
Position 6621: 0.009290914208289421
Position 33554: 0.008539503217927883
Position 14459: 0.00821760343801332
Position 42613: 0.008129761900478665
Position 11727: 0.008121639622479335
