Gene = GeneID_100187568GR-A9
index = 9
Annotated 5SS: [  248  5010 14219 15165 44945 50368 65823 67798 76800 79187 79793]
Annotated 3SS: [ 4749 14103 14963 44761 50245 65693 67725 76626 79073 79675 80227]
SMsplice 5SS: [  248  5010  8133 14219 15165 44945 50368 52675 54186 65823 67798 76800
 77181 79187]
SMsplice 3SS: [ 4749  8057 14103 14893 44761 50245 52525 54121 65693 67725 76626 77027
 79073 80227]
top_k =  100
Partition function (log Z): -38.85658087853789

Sorted 5' Splice Sites (High to Low Probability):
Position 5010: 1.0000000000000144
Position 15165: 0.9997814650899155
Position 14219: 0.9482192448722014
Position 248: 0.9284456346866637
Position 8133: 0.678494836456403
Position 7297: 0.1761154039847515
Position 8138: 0.14781285756385065
Position 6973: 0.13762884863342956
Position 1358: 0.09738703103730935
Position 5745: 0.04721021694240148
Position 322: 0.04002642306696092
Position 1295: 0.03625647378779049
Position 16060: 0.023451018807463947
Position 626: 0.019206870933533033
Position 192: 0.017531711358345806
Position 761: 0.017110550360191407
Position 1467: 0.01637716023414297
Position 683: 0.011317653014261783
Position 16758: 0.010091935400328527
Position 17426: 0.008953358947658396
Position 17887: 0.007910516892647278
Position 1500: 0.007403209620603073
Position 3843: 0.006959923592108636
Position 1261: 0.006923491749628334
Position 3747: 0.0061260038686734184
Position 17904: 0.005045410767960893
Position 775: 0.0034957924662588056
Position 6173: 0.0023247622064109233
Position 5768: 0.0017150251684754983
Position 443: 0.0013882639041953204
Position 736: 0.001247750128240438
Position 749: 0.0009321071946837482
Position 60: 0.0008749170167650007
Position 650: 0.0006963161117400928
Position 1123: 0.0005800356434611331
Position 779: 0.0004808710899061892
Position 587: 0.00047923350416658524
Position 579: 0.00032650682341285614
Position 16320: 0.00022901545650285922
Position 6702: 0.0001914725363593847
Position 6464: 0.00016172370747884535
Position 6491: 7.359549726971239e-05
Position 16316: 6.519477039855041e-05
Position 16310: 3.3904919616913415e-05
Position 430: 1.7654958463690082e-05
Position 255: 7.29822556017042e-06
Position 336: 4.289536714149154e-06
Position 13: 3.5936535691567244e-06
Position 145: 2.281802925179466e-06
Position 316: 1.990589889231303e-06
Position 401: 1.7228143373309295e-06
Position 484: 1.3565478685499438e-06
Position 51: 9.993764873627144e-07
Position 252: 6.675045869235241e-07
Position 196: 4.5566413527039733e-07
Position 117: 2.300382887259197e-07
Position 130: 2.2260732732476416e-07
Position 326: 8.37904736151219e-09
Position 87: 7.578797194154274e-09
Position 209: 2.606258468179843e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4749: 1.0000000000000178
Position 14893: 0.9682138532667829
Position 14103: 0.8781931434127791
Position 25877: 0.8728394936900968
Position 8057: 0.826307694020254
Position 7199: 0.1507386017458323
Position 6892: 0.1376288486334305
Position 1061: 0.13761820681761425
Position 14009: 0.07002610145942491
Position 508: 0.03903700104463571
Position 16619: 0.03738390757485998
Position 14963: 0.03154653017030882
Position 19234: 0.030948920503167863
Position 5610: 0.027996607692777335
Position 17757: 0.027376989421333767
Position 7141: 0.025376802238917955
Position 15963: 0.024841489527541193
Position 22422: 0.018362083384777753
Position 21957: 0.014888017452572892
Position 5423: 0.014653161193062923
Position 17086: 0.01461307097307101
Position 621: 0.014218407757129294
Position 3692: 0.013085927460781984
Position 1337: 0.009283964660978819
Position 5677: 0.00548538257750088
Position 1235: 0.005265594945168429
Position 15507: 0.0047112520254675525
Position 16962: 0.004214040616607882
Position 17172: 0.002521481184518407
Position 1148: 0.0024056679316662283
Position 17220: 0.0014899294824243748
Position 6060: 0.0010486547273908452
Position 5744: 0.0008345675291586477
Position 995: 0.0007019424593109665
Position 16212: 0.0006005210409970102
Position 6063: 0.000588744706489763
Position 16661: 0.0005434714430755706
Position 6278: 0.00037051561654476546
Position 14722: 0.00023961656291383675
Position 5634: 0.00020538404709732455
Position 15949: 0.0001868446966927606
Position 5339: 0.00017431418119343573
Position 5625: 0.00012258555956327002
Position 5471: 8.710129150010832e-05
Position 6611: 5.627612456317805e-05
Position 5921: 5.350081155352178e-05
Position 15816: 4.030803528248599e-05
