Gene = GeneID_100379516
index = 38
Annotated 5SS: [  62 3571 8181]
Annotated 3SS: [3392 8075 8762]
SMsplice 5SS: [  62 3571 8181]
SMsplice 3SS: [3392 8075 8762]
top_k =  100
Partition function (log Z): 0.20573664621781784

Sorted 5' Splice Sites (High to Low Probability):
Position 3571: 0.9999437377450769
Position 8181: 0.7178005865541051
Position 62: 0.6441174495236431
Position 450: 0.21250077721988575
Position 6445: 0.20452973769513091
Position 8232: 0.16025764309024174
Position 4182: 0.12904741357728067
Position 8215: 0.10295350998561446
Position 5427: 0.058188642071541896
Position 1583: 0.03265555079613339
Position 1777: 0.031751247987242256
Position 727: 0.028486551244365714
Position 1374: 0.025527493912023223
Position 513: 0.021076773415002432
Position 5391: 0.01777946822058896
Position 124: 0.012458734273692955
Position 6003: 0.011856466905018726
Position 131: 0.011358502805948243
Position 392: 0.009407330132999383
Position 3045: 0.009206111144799642
Position 3087: 0.007704270202381473
Position 4066: 0.007202472995535795
Position 5502: 0.006344609621403957
Position 8228: 0.0057303341773135875
Position 1016: 0.00524981202949229
Position 1816: 0.004234320906340686
Position 8601: 0.0037285494463644648
Position 1971: 0.002668485637263986
Position 1926: 0.002488105900810059
Position 1172: 0.0021100026479741784
Position 147: 0.002012504087498625
Position 8440: 0.0020036023748795304
Position 569: 0.0018194650934241334
Position 1250: 0.0016404975465019126
Position 1432: 0.0015514374760565402
Position 1115: 0.001324799765202993
Position 551: 0.0010790354971051534
Position 4586: 0.0009036150714775644
Position 8246: 0.0005857170418695232
Position 5841: 0.000337876156133294
Position 3575: 4.289328654895281e-05
Position 3565: 1.3368968374096829e-05
Position 114: 3.4446802098054046e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3392: 0.9969764849120826
Position 8762: 0.9897479241129022
Position 8075: 0.987068433807532
Position 6329: 0.20454074228240535
Position 5248: 0.0822903872658762
Position 4058: 0.07039727395634508
Position 3980: 0.025036656754454333
Position 2938: 0.016910381347181112
Position 3658: 0.01672457627446851
Position 1678: 0.012835634618980537
Position 1742: 0.012500244971945755
Position 5923: 0.011865180111562748
Position 3704: 0.01178600718228847
Position 1509: 0.010537088065652284
Position 8728: 0.008204120023333596
Position 3966: 0.008178216531999396
Position 1431: 0.006429489653310612
Position 8517: 0.004906999611363546
Position 1698: 0.0037268683017818182
Position 3804: 0.0037147810676764225
Position 3415: 0.0030078980052277975
Position 7951: 0.0029695765163732122
Position 1110: 0.0019565167068100286
Position 542: 0.0017520347970569905
Position 296: 0.001742864680474079
Position 205: 0.0013887971139207598
Position 229: 0.0011909235128228998
Position 1489: 0.0009873639119991917
Position 391: 0.0004744962440624768
Position 3938: 0.00028787397059712574
Position 4387: 0.00028118589634103
Position 4431: 0.0002360826138325857
Position 5680: 0.00022539461579946114
Position 4473: 0.0001823669883204467
Position 5683: 0.00011248154033383285
Position 4466: 0.00010613699962712538
Position 4287: 9.78425733563767e-05
Position 3739: 4.912936783805304e-05
Position 5267: 4.869364504024803e-05
Position 3899: 4.808767248975264e-05
Position 3889: 4.4585761638281e-05
Position 3850: 4.338437859483661e-05
Position 4159: 3.0568068974208245e-05
Position 6941: 2.5555393135605892e-05
Position 3196: 1.5617082689422607e-05
