Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  1000
Partition function (log Z): -2.283611921587329

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.9277256297959139
Position 6763: 0.9270251505212658
Position 2673: 0.8498162052066235
Position 6936: 0.6867397926271458
Position 2126: 0.5870647503316214
Position 6547: 0.29325208602162584
Position 6419: 0.2661410016845734
Position 3326: 0.21995574402549808
Position 6325: 0.20600983445183932
Position 3502: 0.19941450852017004
Position 5282: 0.1840150498607972
Position 3338: 0.17031327478180308
Position 4676: 0.14153322655571932
Position 8097: 0.09509575875735063
Position 1369: 0.09292899134543484
Position 6974: 0.08031965265284473
Position 7483: 0.07936796318080637
Position 6349: 0.0763190756984541
Position 2084: 0.05361600290396018
Position 4791: 0.04752035325502437
Position 7787: 0.04608903430669197
Position 1597: 0.041154068622652334
Position 2145: 0.039829979643177964
Position 1128: 0.02697395946625182
Position 2164: 0.02582551461057321
Position 347: 0.02322011100545065
Position 142: 0.022468503189310807
Position 7601: 0.01842482670472236
Position 137: 0.017152904490551506
Position 7103: 0.017005180232922676
Position 695: 0.016299366084837442
Position 4827: 0.01574223813880165
Position 4748: 0.013048719958676557
Position 6405: 0.012548722882856899
Position 5792: 0.012084118860452003
Position 476: 0.011806073165150626
Position 1343: 0.011621448347569627
Position 5127: 0.010452203165888494
Position 5870: 0.009955003036695985
Position 86: 0.009704735620475198
Position 8674: 0.00924901323656415
Position 5103: 0.0064808197049001735
Position 6366: 0.00643045259697402
Position 553: 0.00642556718100188
Position 566: 0.00570329268490869
Position 2293: 0.0045857376314704466
Position 6305: 0.00326066092311944
Position 2360: 0.003179362660915458
Position 4286: 0.0029903014610535104
Position 7369: 0.002922002897588838
Position 1335: 0.002581860224687976
Position 2151: 0.002580903014523514
Position 5816: 0.0024652836356079126
Position 2147: 0.0022562299248602407
Position 5086: 0.002196491901091617
Position 6573: 0.0019211111142263429
Position 1393: 0.001914453654205716
Position 2238: 0.001865119346650939
Position 402: 0.0017442767721215452
Position 3310: 0.0017353369970129176
Position 6590: 0.0016318340041594085
Position 2369: 0.0016083538006560474
Position 4260: 0.0015893184047061622
Position 1455: 0.0015048662318130116
Position 107: 0.0014060840796836038
Position 1276: 0.0013853965905923581
Position 3345: 0.0013849805467967128
Position 1971: 0.001356790039660009
Position 1937: 0.0013129178044150116
Position 4714: 0.0011782488194146037
Position 6357: 0.0011188338582349233
Position 4298: 0.0010912790366764964
Position 7969: 0.0010525764778505692
Position 1889: 0.0010515543020790429
Position 1746: 0.001046104306987076
Position 3388: 0.0010068646246859483
Position 3461: 0.0009579879489634976
Position 1108: 0.0009221880502118468
Position 2495: 0.0008726028679939788
Position 1439: 0.0008209743295503467
Position 4241: 0.0008139228374270918
Position 1341: 0.0008042739284527053
Position 5522: 0.0007701984525184565
Position 4650: 0.0007584689053932759
Position 4769: 0.000739051142797089
Position 4838: 0.0007187116367443635
Position 4696: 0.0006473456560783415
Position 5107: 0.0006430732737098677
Position 1720: 0.0006253506052261022
Position 3421: 0.000586751754602308
Position 2677: 0.0005151753966064317
Position 6772: 0.0005062146403488925
Position 2232: 0.00047797577970541655
Position 4780: 0.00041200509978276556
Position 1577: 0.00035869271420050145
Position 2130: 0.0003551623398728032
Position 1484: 0.0003514222149153255
Position 4503: 0.0003193450005419116
Position 5089: 0.0002752768486199882
Position 4691: 0.00024893600511538083
Position 4508: 0.00024455552372844134
Position 1884: 0.00023426960665306437
Position 1932: 0.00023333090641168124
Position 1151: 0.00023040856260209412
Position 1463: 0.00021644062102985838
Position 1859: 0.0002120025269885519
Position 4797: 0.0002088990419519269
Position 2621: 0.00020314517521202854
Position 6622: 0.00019811554384573771
Position 1472: 0.00019781695147365303
Position 2197: 0.00019684960071255449
Position 701: 0.00018397499838460852
Position 2202: 0.00016771421513730593
Position 613: 0.00016009085757158869
Position 1566: 0.00015379378915848487
Position 7379: 0.00013946641716215975
Position 2156: 0.0001243022528425584
Position 602: 0.0001183493075641074
Position 777: 0.00010824867730317842
Position 817: 0.000108182891507117
Position 2178: 0.00010707846914207127
Position 1872: 0.00010268759811320988
Position 1278: 0.00010195725670014604
Position 3018: 8.665934833272178e-05
Position 2588: 8.521706686656809e-05
Position 306: 8.040160725558804e-05
Position 2095: 7.287927774465072e-05
Position 153: 6.85894771950555e-05
Position 1527: 6.690106708481953e-05
Position 1157: 6.667506906912936e-05
Position 876: 6.560293886966921e-05
Position 1263: 6.446711616896208e-05
Position 1634: 6.106749531946547e-05
Position 1395: 5.373307064359852e-05
Position 3599: 4.8300400943534526e-05
Position 24: 4.727195467318229e-05
Position 1601: 4.613782098799941e-05
Position 1204: 4.1754649100594354e-05
Position 256: 4.13678418525953e-05
Position 1173: 3.2129943052263495e-05
Position 540: 3.1982599785601034e-05
Position 465: 3.0087554512005264e-05
Position 213: 3.007331308537406e-05
Position 3349: 2.6357140137322914e-05
Position 594: 2.577698157838058e-05
Position 2732: 2.481119281062222e-05
Position 285: 2.4583420303436286e-05
Position 1022: 2.166076882460347e-05
Position 1922: 1.8569281819628602e-05
Position 2772: 1.756515499783888e-05
Position 3038: 1.6378831495921786e-05
Position 1678: 1.4312546528451738e-05
Position 29: 1.3929706016094195e-05
Position 1863: 1.3833975834363349e-05
Position 27: 1.0915036493404278e-05
Position 90: 9.792499403107015e-06
Position 2309: 9.355251064602967e-06
Position 2698: 8.60710575545801e-06
Position 2689: 7.058737178409564e-06
Position 2774: 6.628552513977393e-06
Position 844: 4.57925275094867e-06
Position 768: 3.5058264235518096e-06
Position 859: 3.303343845201782e-06
Position 21: 3.284416514084946e-06
Position 221: 2.8766711873565756e-06
Position 438: 2.853978012961087e-06
Position 199: 2.5360719639408437e-06
Position 728: 2.2686769794554954e-06
Position 456: 1.9754409993793e-06
Position 640: 1.6428444424738152e-06
Position 421: 1.4529334179911148e-06
Position 300: 1.4012925983196578e-06
Position 235: 1.2877957980250158e-06
Position 330: 1.2355749462271402e-06
Position 440: 9.586730696348688e-07
Position 246: 9.445546004136915e-07
Position 335: 9.023181208193611e-07
Position 791: 7.126973540498332e-07
Position 756: 6.648891531952415e-07
Position 1155: 6.100553608893052e-07
Position 1024: 4.6792237174790844e-07
Position 616: 2.753059705476473e-07
Position 623: 1.6749260930138744e-07
Position 621: 1.6671091544832408e-07
Position 452: 1.5271311466638026e-07
Position 3251: 1.4802993774970766e-07
Position 414: 1.3268444284532e-07
Position 324: 1.3644300032497555e-08
Position 865: 2.790317867776587e-09
Position 600: 4.0345205593858534e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.8169184585944943
Position 2558: 0.7886454771225786
Position 2032: 0.6926077281081425
Position 6240: 0.6425571007549529
Position 6683: 0.6061471128380603
Position 6502: 0.5879769512466876
Position 3127: 0.5089350359762024
Position 7730: 0.2210565652771038
Position 4583: 0.21437710684653813
Position 8545: 0.18448089168865847
Position 5197: 0.14988500978099956
Position 7847: 0.14035758547359914
Position 1242: 0.13973333841390242
Position 7368: 0.1298023473205512
Position 8665: 0.08595577992412239
Position 7622: 0.08420354398176047
Position 3406: 0.05710697852532801
Position 7892: 0.054544290427624
Position 2400: 0.03623708492297472
Position 5006: 0.032417217180309446
Position 7958: 0.03184185630742852
Position 6888: 0.03044237406171945
Position 1006: 0.027280620892294372
Position 7045: 0.022360085012199583
Position 5162: 0.02023616894198149
Position 5699: 0.02002377673908713
Position 8075: 0.019311971313393347
Position 7697: 0.018813085423928275
Position 462: 0.016645475020218438
Position 3378: 0.01465547625205629
Position 8177: 0.014205683120560603
Position 7702: 0.011741320075365895
Position 2588: 0.011389010200678668
Position 1446: 0.011101674891414452
Position 1965: 0.010954801892135154
Position 8832: 0.010895370622320828
Position 2425: 0.010334321488657405
Position 7478: 0.010108369929734035
Position 380: 0.008979946262502956
Position 2163: 0.008543203377117963
Position 6874: 0.00837519723250395
Position 7192: 0.007625293817377473
Position 6638: 0.007495149352876349
Position 7523: 0.007361280699459996
Position 7050: 0.0072476066657239215
Position 8777: 0.006941040306302205
Position 1776: 0.006286513084857578
Position 8799: 0.005769498772859949
Position 1970: 0.005456374247955346
Position 4714: 0.005345873144560699
Position 3319: 0.0053458394544253175
Position 8408: 0.00489435655950061
Position 8493: 0.0047372445645681984
Position 8352: 0.004629466862408342
Position 8292: 0.004551952462532106
Position 180: 0.004319528014258852
Position 8547: 0.004282223314513043
Position 4025: 0.0042812448584276155
Position 256: 0.004222685674487722
