Gene = Cacybp
index = 199
Annotated 5SS: [ 229 4497 6263 6780 7908]
Annotated 3SS: [4279 6165 6679 7809 9151]
SMsplice 5SS: [ 229 6263 6780 7908]
SMsplice 3SS: [6165 6679 7809 9151]
top_k =  1000
Partition function (log Z): -4.015346204404983

Sorted 5' Splice Sites (High to Low Probability):
Position 6263: 0.9627264534600578
Position 7908: 0.9382247947591076
Position 6780: 0.7656045054816939
Position 229: 0.6261456578819358
Position 7387: 0.3277756557349458
Position 4497: 0.28548258087388584
Position 6441: 0.2690917144061932
Position 9359: 0.17431087548871774
Position 377: 0.12580331033308398
Position 8176: 0.11114124833191438
Position 7309: 0.09887196390795197
Position 787: 0.09792760642327034
Position 412: 0.05916838321390574
Position 96: 0.05071907649828574
Position 3963: 0.037125991892147395
Position 130: 0.03628528094656423
Position 9400: 0.03372291172920704
Position 5244: 0.03288227037950988
Position 724: 0.03084666476428044
Position 8555: 0.029141767150655307
Position 7650: 0.025805525187390044
Position 419: 0.024897320220549034
Position 7279: 0.024801940503303487
Position 3222: 0.019520336464038206
Position 3390: 0.018803617245978375
Position 8689: 0.016572463606696078
Position 3765: 0.015134571309287902
Position 384: 0.014716726101767746
Position 3451: 0.014252894298950875
Position 8452: 0.013518815463466914
Position 7518: 0.012266968227692106
Position 4488: 0.012202385116604438
Position 191: 0.010851018252485339
Position 783: 0.00967217887081504
Position 3214: 0.009387695631325311
Position 6246: 0.008894129106478762
Position 7882: 0.008452886898324918
Position 7275: 0.008159675517637527
Position 165: 0.008119707250356059
Position 4106: 0.006783039291468001
Position 9320: 0.006081441466783217
Position 9260: 0.006043773092895933
Position 6914: 0.005669897905774168
Position 7426: 0.005495882456566681
Position 4984: 0.00493097857640795
Position 235: 0.004231346687925787
Position 3161: 0.00391426192534347
Position 5253: 0.003609940837849695
Position 6436: 0.003466814280303919
Position 3066: 0.0032972967766984247
Position 4451: 0.003171071852250357
Position 916: 0.0030216996141364024
Position 6577: 0.002777933408471521
Position 7741: 0.0023576489521609364
Position 9324: 0.0022781412471923395
Position 3408: 0.0022142202728088183
Position 3422: 0.0022077339731042616
Position 9396: 0.0019569178854791213
Position 8963: 0.0019260961845766862
Position 1566: 0.0016703722703110733
Position 9005: 0.0016261027292129868
Position 6696: 0.0014420053429809213
Position 7363: 0.0008953180097035741
Position 49: 0.0006924786415901807
Position 7328: 0.0006064572170930649
Position 8170: 0.0005692454280035726
Position 8541: 0.0005668043406982008
Position 3141: 0.0004781531758891724
Position 7296: 0.00045153457363474264
Position 592: 0.0004465208563610035
Position 8048: 0.0004229582241019826
Position 3617: 0.0003242669975669681
Position 6225: 0.00027096934544440564
Position 3227: 0.0002674558218169542
Position 2421: 0.00024067264903311034
Position 141: 0.00022798271198769802
Position 10014: 0.00021313217715668092
Position 571: 0.00020514506674033443
Position 134: 0.00019530161464279504
Position 8201: 0.00018823944732382749
Position 8160: 0.00018243552648016233
Position 4197: 0.00017801383907109912
Position 6278: 0.00017285837111696728
Position 460: 0.00015893814239654994
Position 6882: 0.00012248200341319349
Position 86: 0.00010973847534698324
Position 6806: 0.0001061232932040806
Position 869: 8.326344620476735e-05
Position 6458: 6.942777541608464e-05
Position 7912: 6.942728320446013e-05
Position 2196: 5.3302688710043855e-05
