Gene = Mitd1
index = 679
Annotated 5SS: [  248  5193  7846  8709  9475 10848 11143]
Annotated 3SS: [ 5090  7708  8621  9358 10786 11043 15281]
SMsplice 5SS: [  248  5193  7846  9475 11170 14704 14875 15097]
SMsplice 3SS: [ 5090  7708  9358 11043 14582 14773 14952 15281]
top_k =  1000
Partition function (log Z): 6.443866867657336

Sorted 5' Splice Sites (High to Low Probability):
Position 5193: 0.9953966175522547
Position 7846: 0.9731391643772276
Position 14704: 0.9457702224553521
Position 14875: 0.882224130592566
Position 248: 0.8746684241460171
Position 9475: 0.7214192410659886
Position 10848: 0.4907918772100902
Position 11170: 0.40056777752870815
Position 11174: 0.3815896514924206
Position 15097: 0.25866526984735966
Position 8673: 0.21618549660066136
Position 11439: 0.2013983620428595
Position 4914: 0.18327572845954915
Position 15196: 0.17288536849162345
Position 15018: 0.16173235248140813
Position 8709: 0.1195648926076806
Position 3345: 0.10364820479641187
Position 10277: 0.10207612126084319
Position 15084: 0.0976563569618501
Position 14988: 0.09213169052380295
Position 13999: 0.0723791612862784
Position 15007: 0.06404931795450929
Position 10411: 0.06343174518657091
Position 11875: 0.06108089576564626
Position 2948: 0.0581489286829351
Position 8702: 0.05789863521276453
Position 8068: 0.05789635879951846
Position 186: 0.05353348557381679
Position 5640: 0.05258118750988461
Position 10605: 0.049777656159600434
Position 11639: 0.047756339052714036
Position 5447: 0.04668143140326547
Position 3033: 0.03718369090895787
Position 12881: 0.03691753724155867
Position 202: 0.03342781888032679
Position 3591: 0.03132988594884293
Position 815: 0.030789737586578013
Position 6002: 0.026093193088019384
Position 5946: 0.02587734173038111
Position 8713: 0.025257724863145186
Position 8487: 0.02407833469738994
Position 10909: 0.023328508095161106
Position 148: 0.0231290703763362
Position 13887: 0.023000437308704737
Position 2194: 0.021589488136241643
Position 9961: 0.021430580375871863
Position 5805: 0.01563572602836536
Position 4708: 0.013805514782641056
Position 5769: 0.01238289744944655
Position 6214: 0.012016149169620372
Position 11143: 0.011109843467170024
Position 2959: 0.010963218638819567
Position 1034: 0.010949764858613292
Position 15377: 0.010431019673559378
Position 15187: 0.009933831079691927
Position 12568: 0.009337919339221474
Position 11229: 0.0092354120666313
Position 746: 0.008897307358405254
Position 11241: 0.007634357326812985
Position 2130: 0.0076128747089526366
Position 4010: 0.007574602198088607
Position 8390: 0.0075120140712405725
Position 5841: 0.006817025887582503
Position 10236: 0.00648575125643429
Position 3189: 0.00648116266893126
Position 6004: 0.006311339630211631
Position 9790: 0.00614371849872043
Position 10873: 0.006022856288598302
Position 3303: 0.005760422876650973
Position 12750: 0.005024945021348296
Position 238: 0.004966248334951667
Position 5877: 0.004935883622300676
Position 2911: 0.004462836300560178
Position 8535: 0.004372929629171498
Position 4987: 0.0039566154002402595
Position 373: 0.003930733645010038
Position 7998: 0.0037838462380624916
Position 51: 0.002893309564935803
Position 7950: 0.0028833355029524986
Position 6770: 0.002828094481903589
Position 6541: 0.0026145970705484115
Position 7581: 0.0024575065067715903
Position 7466: 0.002231453809991731
Position 14901: 0.00221028658361962
Position 5421: 0.002141040757180344
Position 6008: 0.0020789345286603353
Position 9021: 0.001974889542548859
Position 47: 0.0018987133902552853
Position 6669: 0.0018535130753921623
Position 2101: 0.0018251078227957936
Position 11347: 0.0018071744819000623
Position 6038: 0.0017718526263137148
Position 14692: 0.001770298070543994
Position 1339: 0.0017679418810913755
Position 2944: 0.0016263261834995595
Position 15077: 0.00148879837452621
Position 3996: 0.00139835873169098
Position 5733: 0.0013814064958189616
Position 14147: 0.0013436801173419876
Position 3324: 0.0013270750595827693
Position 3352: 0.0012761157023630637
Position 4392: 0.0012347430876288375
Position 1166: 0.0011758562777945565
Position 8644: 0.0010452335147314803
Position 15049: 0.0009007037587182106
Position 1061: 0.000890699681264913
Position 8668: 0.0008138479176868778
Position 4032: 0.0007706098767352322
Position 1495: 0.0007109098464792022
Position 2408: 0.0006761878251796381
Position 15119: 0.0006594581079795797
Position 6061: 0.0006542517874690325
Position 4203: 0.0006372525089111332
Position 15201: 0.0006007260861665354
Position 75: 0.0005955751033496639
Position 1287: 0.0005861164704974276
Position 5470: 0.0005657243133968858
Position 15461: 0.0005606179633058458
Position 11695: 0.0005591662543056644
Position 6066: 0.0005249988735387214
Position 6247: 0.0005122867173307568
Position 7028: 0.0004641313625936281
Position 14992: 0.0004559854279556768
Position 10248: 0.00045258253665425997
Position 1176: 0.0004440254611808678
Position 10787: 0.0004307670821332866
Position 5964: 0.00042653245956992907
Position 27: 0.0004231604584530658
Position 94: 0.0004157816010253001
Position 1196: 0.000405273582900503
Position 7261: 0.000402447297320107
Position 3175: 0.00039614566548881584
Position 2837: 0.0003907875787943492
Position 2135: 0.0003766285761002599
Position 3645: 0.00037133937600992533
Position 1148: 0.0003384295081627833
Position 15028: 0.00033146814974020403
Position 2519: 0.0003304557269813036
Position 15072: 0.00031040141648566206
Position 8026: 0.0003024163383503273
Position 5649: 0.00026772994327014984
Position 256: 0.00026448351555003374
Position 11161: 0.00026114011082871744
Position 9481: 0.0002304782467802293
Position 14617: 0.00021001504873159165
Position 454: 0.0002042335043779878
Position 1814: 0.0001692742794362849
Position 142: 0.00015508322362761705
Position 14838: 0.00014474917049552385
Position 14952: 0.00014018296962760337
Position 11141: 0.00013870248280393977
Position 2266: 0.0001303434742233866
Position 11006: 0.00012479577190796794
Position 1243: 0.00012147638500725329
Position 579: 0.00010893266031471256
Position 3707: 0.00010614819640903937
Position 3781: 9.324401384698636e-05
Position 3989: 8.689165888810771e-05
Position 15288: 8.34554427948212e-05
Position 3631: 8.271811945663354e-05
Position 3412: 8.211223712838487e-05
Position 1804: 8.109667673835921e-05
Position 15149: 7.964497219894717e-05
Position 14983: 7.892819759424587e-05
Position 15457: 7.781998252412503e-05
Position 2387: 7.684854292301951e-05
Position 1619: 7.680764921127237e-05
Position 3420: 7.607641869678622e-05
Position 2019: 6.996210262174857e-05
Position 10213: 6.669091105506367e-05
Position 1209: 6.365553994285433e-05
Position 2562: 6.274960885513819e-05
Position 5225: 6.076376004681175e-05
