Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  1000
Partition function (log Z): -1.8598082558302014

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 0.9991289970400303
Position 13613: 0.9305671690215348
Position 148: 0.9293787004213543
Position 23222: 0.7048390251128572
Position 3865: 0.6018584211004572
Position 15799: 0.5172454341039466
Position 3739: 0.4734595576681092
Position 16922: 0.4733197826477521
Position 14000: 0.4359554827711713
Position 6071: 0.1928825817560103
Position 10034: 0.13823697649764857
Position 20606: 0.12683250350231118
Position 6683: 0.1241157544872571
Position 12429: 0.1184898011723981
Position 4310: 0.07151128226748601
Position 541: 0.06206033439355065
Position 9223: 0.059849898913651334
Position 977: 0.056298379438105936
Position 1961: 0.0525821173318635
Position 17710: 0.04363112647786638
Position 23180: 0.04081899979847324
Position 2799: 0.037370702097636786
Position 12542: 0.03369466728617006
Position 16703: 0.033538342581035094
Position 15077: 0.03183843439649253
Position 565: 0.03157707496122049
Position 19528: 0.030114066517935457
Position 13969: 0.027553362940489854
Position 14724: 0.024858361712190826
Position 6666: 0.023742745016427216
Position 15503: 0.021734470930193203
Position 1731: 0.021414577753534902
Position 6793: 0.020176086915867104
Position 13212: 0.018850991987022222
Position 14875: 0.01622233717492694
Position 13958: 0.015150496528613942
Position 14992: 0.015021928632349857
Position 6334: 0.01456716105859185
Position 9990: 0.013593167413493663
Position 18792: 0.01355955171452303
Position 252: 0.01308525230853286
Position 7211: 0.012644461993799334
Position 7772: 0.011443650784323021
Position 13051: 0.01136539700374873
Position 10187: 0.010898869369199154
Position 15520: 0.010505640416837412
Position 2266: 0.010469940274041016
Position 248: 0.009046681387734122
Position 5882: 0.008386676112387154
Position 14674: 0.00801428148293349
Position 19339: 0.00757986582600741
Position 15866: 0.006970522684806051
Position 284: 0.006854103899660829
Position 1108: 0.006105902853980286
Position 14050: 0.0056741215068103765
Position 1066: 0.005657215585742208
Position 15619: 0.005171545615465685
Position 264: 0.004960471787092798
Position 11445: 0.004869794727741294
Position 461: 0.0045537370587835566
Position 12801: 0.004396042558580095
Position 3784: 0.004215785766796548
Position 11665: 0.003979548106818177
Position 9956: 0.003853080210409583
Position 1896: 0.0037495844706461165
Position 260: 0.003563295386118434
Position 708: 0.0031794448793361764
Position 14987: 0.002842222561284278
Position 1555: 0.0026374392866734104
Position 3744: 0.0023924183066311023
Position 1056: 0.0022679490269276663
Position 15292: 0.0019796674953297825
Position 3400: 0.0018091554361037972
Position 14762: 0.0015992290752211598
Position 9879: 0.0015235248748188457
Position 4413: 0.0012318233715079919
Position 20: 0.0012240688836483368
Position 14813: 0.001120837227904371
Position 288: 0.0011118109838502183
Position 3054: 0.0010685546743791905
Position 14889: 0.0010421538025227814
Position 3855: 0.0009965782524783873
Position 534: 0.0008972418453291628
Position 6842: 0.0008150945784782884
Position 485: 0.000777573330489112
Position 13985: 0.000771518432524615
Position 1031: 0.0007640822215608068
Position 17563: 0.0007497879213426076
Position 6494: 0.0007298499311476458
Position 13408: 0.0007153277940255351
Position 1957: 0.0007125018380152706
Position 633: 0.0007116207440629659
Position 855: 0.0007057605612085987
