Gene = Tiprl
index = 1084
Annotated 5SS: [  214  8676  9439 14415 16845 19161]
Annotated 3SS: [ 8495  9338 14282 16748 19097 21062]
SMsplice 5SS: [  272  8676  9439 11129 14415 16845 19161]
SMsplice 3SS: [ 8495  9338 10993 14282 16748 19097 21062]
top_k =  1000
Partition function (log Z): -5.273954550741781

Sorted 5' Splice Sites (High to Low Probability):
Position 19161: 0.9354195542782067
Position 16845: 0.9320080292769797
Position 9439: 0.8663228132909581
Position 11129: 0.754916003280735
Position 14415: 0.7031631184669322
Position 8676: 0.5085044383364824
Position 8672: 0.3926795579862242
Position 945: 0.3300118357884901
Position 272: 0.32077700751037086
Position 214: 0.31421890831542504
Position 277: 0.24993291870797674
Position 9170: 0.24014804073278664
Position 21187: 0.16914268573703323
Position 862: 0.1442922531918385
Position 2112: 0.08693819756331111
Position 9925: 0.08426113142986598
Position 13478: 0.07756760298813739
Position 10268: 0.06387023962262894
Position 325: 0.060004914033189555
Position 1257: 0.055533643726007005
Position 13039: 0.054485166884818824
Position 14467: 0.04199063892276913
Position 15928: 0.040206537930611325
Position 16865: 0.03565725422132726
Position 10273: 0.03385361270461703
Position 5807: 0.03284441170534344
Position 836: 0.028670367640073625
Position 566: 0.024298733481443787
Position 21510: 0.02296679261326416
Position 23595: 0.02213831970436096
Position 997: 0.01987378698906032
Position 15822: 0.018620997416717827
Position 24102: 0.016418068803246758
Position 12372: 0.015533565652799942
Position 1209: 0.015398392491833918
Position 21210: 0.014307318755403047
Position 22164: 0.013421255588945248
Position 10504: 0.013394675135496647
Position 15810: 0.013232842786012788
Position 16916: 0.011925633205248561
Position 18997: 0.011405707132641664
Position 7094: 0.010912833925707164
Position 85: 0.010825405176569946
Position 14799: 0.009977964864197187
Position 894: 0.009765238114238002
Position 2879: 0.008311633538889729
Position 310: 0.007473477300187787
Position 8351: 0.007221355210771765
Position 23635: 0.006937760188520814
Position 975: 0.006811898070344308
Position 20131: 0.006662879577211088
Position 16583: 0.006345326859336549
Position 17058: 0.0062705409255679094
Position 21266: 0.005782659440164979
Position 15373: 0.0057779502988247345
Position 14787: 0.005762775463215473
Position 10599: 0.005499019465749621
Position 4969: 0.005275157118541538
Position 14135: 0.0052669353990353295
Position 14472: 0.005200125508323664
Position 16026: 0.00507525237134848
Position 14740: 0.00481114435819632
Position 14455: 0.004760122293350554
Position 3395: 0.0042436329015631356
Position 12058: 0.004112685001620853
Position 2917: 0.003992728233578024
Position 12: 0.003969272446595968
Position 658: 0.00391276287990321
Position 14391: 0.0037297022836127233
Position 11112: 0.0037252166112774552
Position 12176: 0.0034434781803275973
Position 11802: 0.003285095635292853
Position 13506: 0.0031722148232238173
Position 707: 0.0029324788143822726
Position 11453: 0.002617504673035803
Position 14283: 0.002600520033519365
Position 19010: 0.001979401951704455
Position 379: 0.0018746831936612542
Position 15438: 0.0018691595399066706
Position 14649: 0.0018650960774159345
Position 11093: 0.0018177016286005782
Position 304: 0.001810988250910937
