Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  1000
Partition function (log Z): 0.1967026994454053

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9962674161718
Position 7912: 0.8660038978130528
Position 10952: 0.8354566895039969
Position 5789: 0.8094448155785366
Position 1015: 0.6950140157648469
Position 14131: 0.5053876463050075
Position 556: 0.4621895861541475
Position 10630: 0.43967104976192095
Position 19088: 0.40201998186542903
Position 156: 0.3720817550723386
Position 2355: 0.35865963459342803
Position 9095: 0.35423800712824255
Position 3506: 0.2727927587211498
Position 12209: 0.23618686186561336
Position 13908: 0.17330176221360633
Position 1006: 0.14166724295991948
Position 7402: 0.13424774822202887
Position 11139: 0.1300750860944258
Position 10481: 0.1285243694179696
Position 1158: 0.11650230546198737
Position 131: 0.0929383600637425
Position 19952: 0.06681923959139224
Position 21211: 0.058550032837153494
Position 7167: 0.05362891339675357
Position 21677: 0.047094201250730834
Position 92: 0.04395188557639992
Position 7205: 0.042078419954250275
Position 335: 0.037003993176640736
Position 18270: 0.035677988554006806
Position 5042: 0.0343728508823513
Position 6766: 0.027831569006914785
Position 14809: 0.027032446352432408
Position 13492: 0.025002254758967904
Position 397: 0.023792091252373485
Position 15245: 0.022696965699256194
Position 2309: 0.022058057940705086
Position 18444: 0.017395312294033467
Position 19440: 0.016059264584510225
Position 3948: 0.01597129558605334
Position 19295: 0.015660735058075137
Position 20872: 0.014812884553344206
Position 15352: 0.013997138310387439
Position 4792: 0.013412766393561136
Position 6239: 0.009499146011420526
Position 12595: 0.008807080052273217
Position 15029: 0.008413168043713564
Position 9074: 0.008392583186186919
Position 3066: 0.007545147163110747
Position 3325: 0.0072769160615550315
Position 2543: 0.006106178245139481
Position 1030: 0.005050325133409064
Position 7301: 0.00494619021101024
Position 11169: 0.004861205914523652
Position 1938: 0.004820052173487131
Position 3716: 0.004620792380551414
Position 9441: 0.004253372254132952
Position 1226: 0.00412696404004925
Position 1701: 0.0036123042502474506
Position 19968: 0.0033109741371849227
Position 19419: 0.0029767591010174885
Position 1066: 0.0028452115217760194
Position 668: 0.002803057663317372
Position 7376: 0.0025797196622078557
Position 5797: 0.0025468411465706426
Position 875: 0.0022524021458541184
Position 2130: 0.001937953911844767
Position 10431: 0.0017000973987365267
Position 126: 0.001339102495180044
Position 401: 0.0012707950032728162
Position 10884: 0.0012602398895687717
Position 8390: 0.0012090344318936405
Position 1010: 0.0011563909280389458
Position 1053: 0.0010454149079356402
Position 378: 0.0010050179936872097
Position 17649: 0.0008713082067236963
Position 10956: 0.0008130716966706162
Position 19423: 0.0007327651892266831
Position 5842: 0.0007161649672520439
Position 715: 0.0007078697956773161
Position 568: 0.0006909590374623979
Position 997: 0.0006698345558939058
Position 14092: 0.0006675752303797078
Position 55: 0.000654746815967146
Position 7523: 0.0005983102677983578
Position 7724: 0.0005498264151307848
Position 17992: 0.0004646272969774151
Position 381: 0.000457280664121501
Position 1023: 0.0004462549700240754
Position 1915: 0.0004092580946586414
Position 316: 0.00039839204935893314
Position 459: 0.0003960355721781234
Position 6222: 0.00039344834158156405
Position 1044: 0.000373140142880141
Position 358: 0.00037266412369323624
Position 7927: 0.0003697175444139449
Position 732: 0.00033653030200671497
Position 533: 0.0003134211387659985
Position 97: 0.0003125064009018615
Position 422: 0.00029110580554943965
Position 118: 0.0002894762636070769
Position 21968: 0.00028652471700693584
Position 7551: 0.0002714219739448647
Position 328: 0.0002657011152409284
Position 7425: 0.00024258291257649728
Position 325: 0.0002336644854580979
Position 749: 0.00020995999387995735
Position 835: 0.00020475105230638476
Position 849: 0.00019388279307955153
Position 821: 0.0001884918238927274
Position 17653: 0.00017278223270250132
Position 2350: 0.0001562946390122806
Position 531: 0.00013820192871157332
Position 1742: 0.0001356111549426205
Position 172: 0.00013023488603956752
Position 276: 0.00012813498205046866
Position 356: 0.0001227999055577039
Position 1081: 0.00011941178593832246
Position 2322: 9.706686484512666e-05
Position 720: 8.09370099437273e-05
Position 2790: 7.472023809099695e-05
Position 108: 6.940191783698019e-05
Position 411: 6.889637159376924e-05
Position 810: 6.485806480838681e-05
Position 789: 5.194002686269931e-05
Position 1902: 5.191764430009766e-05
Position 1059: 5.1746043422995054e-05
Position 725: 4.529164302715e-05
Position 1668: 4.519446962992822e-05
Position 1814: 4.468478078601736e-05
Position 2374: 4.456161203649582e-05
Position 580: 4.069750926679975e-05
Position 613: 3.746030801274229e-05
Position 1618: 3.595662835381852e-05
Position 2070: 3.419863894556429e-05
Position 1175: 3.384573152888654e-05
Position 110: 3.1026162278399605e-05
Position 1162: 2.9290631371518576e-05
Position 2313: 2.8890817931076337e-05
Position 597: 2.6492842495557686e-05
Position 19187: 2.5690908568959983e-05
Position 2428: 2.217957503111532e-05
Position 1506: 2.203470546436695e-05
Position 497: 2.150873093294583e-05
Position 2460: 2.0024630267844076e-05
Position 2522: 1.87470651914183e-05
Position 1655: 1.8470077297563496e-05
Position 1114: 1.7421601261611305e-05
Position 1291: 1.5427247717589957e-05
Position 13403: 1.322694283872344e-05
Position 879: 1.3166778416263402e-05
Position 882: 1.2844007320177209e-05
Position 2294: 1.2807151964657512e-05
Position 124: 1.0970445295296088e-05
Position 665: 1.0899328043918642e-05
Position 1596: 1.0235185932635681e-05
Position 372: 9.930547020870862e-06
Position 1286: 9.740791757394875e-06
Position 3643: 9.650932832621417e-06
Position 3131: 9.352493398832007e-06
Position 2136: 8.699605676886746e-06
Position 2280: 8.471180374010559e-06
Position 8862: 7.535857351556037e-06
Position 439: 7.460308559449413e-06
Position 718: 6.995409020783074e-06
Position 755: 5.5539306876344695e-06
Position 3499: 3.434569493381405e-06
Position 17612: 2.9212706066391166e-06
Position 519: 1.56276014403123e-06
Position 672: 8.208382356620352e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9493113748979652
Position 21788: 0.9161040535364393
Position 7864: 0.8414538018546218
Position 10883: 0.8098819359384303
Position 5728: 0.6792425626395983
Position 10346: 0.5326530989717106
Position 14027: 0.48971131507559906
Position 927: 0.4855152342400395
Position 952: 0.387587290614274
Position 2186: 0.3550925786905281
Position 8995: 0.3142813113422001
Position 18991: 0.3135860915781984
Position 3413: 0.27447035296653555
Position 12091: 0.20878930379875393
Position 13801: 0.17220474402940508
Position 11042: 0.1214381580918937
Position 19842: 0.09056168000645932
Position 5502: 0.08962990030293193
Position 6980: 0.08469701993595455
Position 7276: 0.0776779593819847
Position 906: 0.07250594492750165
Position 7328: 0.06388558469940879
Position 18753: 0.05968570062180136
Position 17553: 0.04848313919522938
Position 21526: 0.038655750945228516
Position 8951: 0.03839153824646894
Position 19279: 0.036627449032496706
Position 17953: 0.0350188654566529
Position 5731: 0.03289977866653485
Position 14457: 0.02711213490511716
Position 4875: 0.026868062752921317
Position 21044: 0.02514966073224077
Position 13395: 0.02366309369332455
Position 457: 0.023492196472171014
Position 10416: 0.021981831210797418
Position 21012: 0.02180889069885219
Position 14953: 0.02176943673109
Position 2190: 0.020808176266387222
Position 15240: 0.02019725929323699
Position 6647: 0.01982982993491885
Position 504: 0.019448352760627726
Position 19028: 0.01817831539644626
Position 10747: 0.01794703322266603
Position 19152: 0.016718944196351924
Position 14013: 0.01633075043064287
Position 20984: 0.01568220087673282
Position 18329: 0.014934526324336738
Position 12043: 0.013742917049639316
Position 1118: 0.01373661753389846
Position 10700: 0.013354715708066258
Position 18814: 0.012138108338349263
Position 21482: 0.009396099975043242
Position 4717: 0.009181865763113802
Position 3784: 0.009021504169055073
Position 10373: 0.008923281522784746
Position 7795: 0.008858045992804488
Position 12423: 0.008809420719546407
Position 5541: 0.007951568593599556
Position 12098: 0.007831599402519332
Position 18136: 0.0076980091978287
Position 6109: 0.007622690808219954
Position 20688: 0.007316249697687741
Position 7550: 0.007238177739052402
Position 10827: 0.006193136138484465
Position 7082: 0.0060890561648521595
Position 8963: 0.00514722958564613
Position 20805: 0.0050344737075062405
Position 19398: 0.004906524035968562
Position 6526: 0.004819214039857979
Position 2897: 0.004612001535080394
Position 1855: 0.004265373166811449
Position 20557: 0.004086216616802131
Position 2234: 0.004065666146638002
Position 4952: 0.004051458026663377
Position 8770: 0.003987949597120934
Position 10406: 0.0037920472264835942
Position 7850: 0.003413249553948976
Position 11947: 0.0033794803369614624
Position 7085: 0.003256099995940579
Position 15093: 0.0031476263604264384
Position 3738: 0.0030275985959204326
Position 439: 0.0030087967745629066
Position 2280: 0.003005241343767734
Position 3286: 0.0029902503881319973
Position 7160: 0.0029800296852325434
Position 3598: 0.002830996880165442
Position 9307: 0.002742695866309366
Position 20584: 0.0026373076871222052
Position 6657: 0.0026188357544525845
Position 19807: 0.0025434146705691453
Position 957: 0.0025357572979934854
Position 4558: 0.00252207529771198
Position 12131: 0.0024327079978226085
Position 7822: 0.002431670934600794
Position 3124: 0.002359699126282968
Position 18902: 0.002308571916863852
Position 21926: 0.002228238913596351
Position 5517: 0.002181915434073858
Position 4819: 0.0021720527623247327
Position 19187: 0.0020877964242709073
Position 3833: 0.0019695684288070846
Position 1142: 0.0019022139767207193
Position 1536: 0.0018446919163049346
Position 11062: 0.0018167615870079193
Position 1977: 0.0017632195840284529
Position 21967: 0.0016852494477097863
Position 19622: 0.0015894740173225262
Position 4615: 0.0015243829391708087
Position 2941: 0.001519288325001094
Position 7799: 0.0015191287497362221
Position 9214: 0.0015106763878235871
Position 6124: 0.0014378010748052283
Position 595: 0.0014052273115810817
Position 7866: 0.0013677103094885369
Position 13435: 0.0013458387052439074
Position 2440: 0.001335690897365341
Position 10171: 0.001275627700992495
Position 10370: 0.0012649283333644643
Position 2912: 0.0012557451600434342
Position 476: 0.0012232202084798487
Position 10696: 0.001192221987653273
Position 3090: 0.0011757044464694047
Position 18104: 0.0011529836278175447
Position 13703: 0.0010860859066843598
Position 17931: 0.001076533381097633
Position 18083: 0.000983380324952145
Position 20059: 0.0009353017552303288
Position 1462: 0.0009047327427747789
Position 235: 0.0008881156948427137
Position 4901: 0.0008863217529118629
Position 8998: 0.0008301725817646268
Position 18150: 0.0007988376725288436
Position 3714: 0.0007766578951407486
Position 1763: 0.0007514216790586599
Position 465: 0.0007296585237581472
Position 19205: 0.0006786108770418948
Position 20290: 0.0006690320646318826
Position 18523: 0.0006615560080086263
Position 21738: 0.0006580415467489261
Position 8336: 0.0006563953966821744
Position 18580: 0.0005952869782041737
Position 3238: 0.0005857386608319948
Position 267: 0.0005650540710128801
Position 306: 0.0005646401515097826
Position 6454: 0.0005636892776853864
Position 7500: 0.0005507110950512957
Position 4582: 0.0005490404189407052
Position 18473: 0.0005221362071521944
Position 2482: 0.0005094635630267699
Position 704: 0.0005092831598119307
Position 11024: 0.0005049217560874933
Position 2392: 0.0004817310483186294
Position 2015: 0.0004797509452984197
Position 5498: 0.00043682188235002074
Position 6138: 0.00042453177767828523
Position 1937: 0.0004241761251763926
Position 1952: 0.0004163180892266276
Position 18443: 0.0004051421542102892
Position 18192: 0.0003889973228396413
Position 19531: 0.00037910709349259426
Position 3553: 0.00037815903567761433
Position 3166: 0.0003698955083859895
Position 5421: 0.0003652741732705388
Position 155: 0.0003553934488141607
Position 1066: 0.00035382567812608994
Position 6153: 0.0003506993972425373
Position 20542: 0.00033441684703406396
Position 2207: 0.00033127430126685586
Position 8303: 0.00031076072863073836
Position 1685: 0.0003104199793190671
Position 17791: 0.0003092755179073538
Position 19316: 0.0002969312942790785
Position 20015: 0.00028863406579799245
Position 22241: 0.0002865247170069366
Position 20112: 0.0002590053087094859
Position 384: 0.00022348226416147758
Position 2946: 0.00021777426997923266
Position 3693: 0.00020746898453913534
Position 2432: 0.00020246281197358035
Position 17991: 0.00018274325081788813
Position 19666: 0.00018013776016798577
Position 21985: 0.00017895632893897152
Position 10715: 0.0001497563930264123
Position 1813: 0.0001485674749422093
Position 21797: 0.00014159905862910066
Position 1487: 0.00013864379330186927
Position 8135: 0.00013360974018602478
Position 17084: 0.00012993609909399046
Position 1768: 0.00012893318861325118
Position 2927: 0.0001263169479412259
Position 19492: 0.00011918991630820293
Position 679: 0.00011684892151485562
Position 1465: 0.00011321577798503018
Position 3216: 0.00010859655033831492
Position 8104: 0.00010826856639470361
Position 1090: 0.00010268281903115281
Position 2309: 0.0001007257042019657
Position 7035: 9.86402375268868e-05
Position 1511: 9.821562302740294e-05
Position 1467: 9.688689643573565e-05
Position 1081: 9.598461170627687e-05
Position 1485: 8.649146131815105e-05
Position 3303: 8.092541308913277e-05
Position 3204: 6.83264689690688e-05
Position 636: 6.53814344587926e-05
Position 631: 6.420308979685042e-05
Position 350: 6.185880358260363e-05
Position 554: 6.14415809900896e-05
Position 1101: 6.136194066021546e-05
Position 6105: 5.6871295056077476e-05
Position 356: 5.581163559032524e-05
Position 1680: 5.004231957812047e-05
Position 17816: 4.6231638059197923e-05
Position 1540: 4.516788495998006e-05
Position 17887: 4.505874772596167e-05
Position 1579: 4.236868615008705e-05
Position 17757: 4.155887101189798e-05
Position 810: 4.0959234652311876e-05
Position 17777: 4.092543800091385e-05
Position 3070: 4.083221222955422e-05
Position 19637: 3.758195968418306e-05
Position 171: 3.6797540020995945e-05
Position 17966: 3.565671700525222e-05
Position 378: 3.4412392161007886e-05
Position 1446: 3.422656274393099e-05
Position 2893: 3.4093185106117636e-05
Position 977: 3.139742465424941e-05
Position 1634: 3.021833767198261e-05
Position 1659: 3.0100592717733445e-05
Position 13492: 2.9587941501370078e-05
Position 1105: 2.9144529079581742e-05
Position 1653: 2.7417209765584956e-05
Position 1806: 2.6526134749910337e-05
Position 20275: 2.619980152208919e-05
Position 485: 2.61664687348557e-05
Position 2327: 2.510267664736898e-05
Position 2668: 2.4719707903730455e-05
Position 1863: 2.423081025785289e-05
Position 2202: 2.0876275453793938e-05
Position 4601: 2.018792347652205e-05
Position 871: 1.9082505904734776e-05
Position 2684: 1.8833253647171762e-05
Position 2577: 1.841390331937971e-05
Position 1640: 1.6856027520520228e-05
Position 17830: 1.4335089889941286e-05
Position 17913: 1.3190244656664903e-05
Position 2705: 1.2463973714373025e-05
Position 2017: 1.1626943814495789e-05
Position 361: 1.085570357079461e-05
Position 11851: 1.0853279916664052e-05
Position 4670: 1.016963867733476e-05
Position 560: 8.624820042955142e-06
Position 1696: 8.268788709521275e-06
Position 707: 8.140533730369198e-06
Position 18058: 7.865780346589833e-06
Position 2445: 7.608528803167639e-06
Position 710: 7.513327296081936e-06
