Gene = Alkbh2
index = 111
Annotated 5SS: [ 136  693 2687]
Annotated 3SS: [ 448 2487 3963]
SMsplice 5SS: [ 343  603 2687]
SMsplice 3SS: [ 448 2487 3963]
top_k =  1000
Partition function (log Z): -4.779245044635579

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9663691041600482
Position 343: 0.582950225453659
Position 693: 0.36467376178450084
Position 603: 0.3547816719798978
Position 136: 0.27380648637056926
Position 2359: 0.24185457134999877
Position 2390: 0.12960831349032306
Position 710: 0.08247899121846182
Position 3261: 0.045476391491920766
Position 3894: 0.03512143495934632
Position 3163: 0.028792811547532597
Position 463: 0.02724942760396767
Position 2192: 0.026884449066027605
Position 494: 0.024451843253300593
Position 323: 0.024303906817496102
Position 337: 0.023306993426226833
Position 3654: 0.021194612443491332
Position 258: 0.01166425925217788
Position 2649: 0.011001562889191463
Position 3430: 0.00965808929772165
Position 2909: 0.00873112336566955
Position 810: 0.008486616696707066
Position 987: 0.0077767072446421346
Position 612: 0.007703662634128577
Position 805: 0.006768432380108016
Position 2508: 0.006324901747955938
Position 3052: 0.004793489238787776
Position 61: 0.004732932186507969
Position 703: 0.004312330606645575
Position 1934: 0.004102714832997509
Position 2175: 0.004018738175545943
Position 3859: 0.0027839492212911876
Position 71: 0.0022150241560107507
Position 3417: 0.0021858717190072863
Position 3298: 0.0019295873955427032
Position 2502: 0.0019111305034191003
Position 248: 0.0019101460246481571
Position 623: 0.0018890585096397324
Position 790: 0.0015324839744989198
Position 3541: 0.0014835010460684678
Position 3202: 0.0014556441063306679
Position 2834: 0.0012363961167475028
Position 289: 0.0012304233734612762
Position 682: 0.0010669321222520022
Position 3713: 0.000984504045084794
Position 1944: 0.0009653368957544019
Position 3160: 0.000894616925923763
Position 3056: 0.0007034109160075586
Position 3435: 0.0006315554320406186
Position 1958: 0.0005841147141620818
Position 2570: 0.000584036289005666
Position 1712: 0.0005786573834625264
Position 195: 0.0005538308937409676
Position 2488: 0.0005477028867518669
Position 183: 0.0005396957791965459
Position 2899: 0.000458311168337721
Position 82: 0.00039573633898626115
Position 2844: 0.0003932600831066576
Position 784: 0.00036668284837063065
Position 677: 0.00031061323970837
Position 351: 0.0003010009286315504
Position 2998: 0.00028415034414361356
Position 2366: 0.00027846661245311497
Position 334: 0.00026400025260138
Position 421: 0.00025354880944081616
Position 2072: 0.00024305472815014828
Position 3838: 0.000240455836459106
Position 1983: 0.00022515575632951046
Position 1192: 0.0002239803200275162
Position 2756: 0.0002175580226486405
Position 18: 0.0002109921218206387
Position 723: 0.00021093870806561843
Position 1998: 0.00018106267955675398
Position 1931: 0.00016526100530458467
Position 2884: 0.0001449755393632806
Position 2013: 0.00012866955199066524
Position 815: 0.00011749606291821259
Position 821: 0.0001168522396293551
Position 2405: 0.00011374761585177009
Position 1851: 0.00011172990666928182
Position 2519: 0.00010541563484822249
Position 4121: 0.00010441288786240358
Position 181: 0.00010351172533727716
Position 3964: 9.654231242472987e-05
Position 1969: 9.218612179570112e-05
Position 2082: 7.795670117224827e-05
Position 3960: 7.439557681751231e-05
Position 1503: 7.292368408349578e-05
Position 1985: 6.359944803893073e-05
Position 2918: 5.562908012800135e-05
Position 4: 5.1107269071975825e-05
Position 714: 5.102775635798331e-05
Position 2326: 4.8897852900823375e-05
Position 2988: 4.871282520538874e-05
Position 758: 4.848908859014001e-05
Position 3340: 4.721704801948452e-05
Position 2903: 4.61369044690042e-05
Position 1113: 4.081208361236781e-05
Position 2529: 3.809627493033136e-05
Position 2576: 3.497710747760481e-05
Position 1130: 3.4213640195810975e-05
Position 664: 3.386831631585441e-05
Position 2786: 3.357072855724356e-05
Position 1210: 2.8336542416462506e-05
Position 207: 2.1650671833836743e-05
Position 171: 2.1373817713016064e-05
Position 22: 2.0850106355846732e-05
Position 2939: 1.271580707223292e-05
Position 20: 1.074959703453368e-05
Position 26: 1.0040739241787352e-05
Position 445: 5.221066243754546e-06
Position 1756: 1.5927593402722765e-06
Position 436: 1.445483902036403e-06
Position 467: 1.3800301462305952e-06
Position 846: 8.894172336344657e-07
Position 2679: 5.792648692808971e-07
Position 487: 4.3272651078727147e-07
Position 454: 3.919453383890946e-07
Position 2673: 2.821053274384337e-07
Position 2640: 1.6239149455844827e-07
Position 2628: 1.0539411820468516e-07
Position 2432: 3.824181982425595e-08
Position 3758: 4.964431301956089e-09
Position 3928: 2.7622854154050024e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2487: 0.9441506131483469
Position 448: 0.7689877829465241
Position 3963: 0.7136250253100609
Position 2318: 0.2671354223113795
Position 2776: 0.10643904470651933
Position 3055: 0.08500289515757532
Position 3801: 0.06359857677186541
Position 2169: 0.052270118557739755
Position 2622: 0.05217557455816002
Position 4062: 0.03604600324974082
Position 1835: 0.03491508784033688
Position 3564: 0.030561727932136316
Position 2110: 0.025600241687803182
Position 3737: 0.022147847174324557
Position 271: 0.018886054603858803
Position 3209: 0.01562725803297847
Position 3159: 0.012800511562700912
Position 2877: 0.012416063801721082
Position 204: 0.010792392417316284
Position 2044: 0.009320948251369063
Position 3798: 0.008730456030814264
Position 3850: 0.008327578092424879
Position 2013: 0.00657384657617466
Position 521: 0.0055175297168325406
Position 2281: 0.005022939485569397
Position 2357: 0.004069482949866033
Position 2813: 0.0033726270073095926
Position 3041: 0.0033085325884403436
Position 214: 0.003201553759126166
Position 3537: 0.003038967394272353
Position 3779: 0.002754509347492722
Position 602: 0.0027035888092199565
Position 3597: 0.0026055060532486547
Position 4085: 0.0025755704513570486
Position 1908: 0.002395031499511559
Position 3114: 0.002277257882527744
Position 3065: 0.002234117143830968
Position 554: 0.002150960424607046
Position 186: 0.0021252093448056292
Position 696: 0.002022941421107642
Position 2324: 0.001936700393227897
Position 2454: 0.0018732061267664071
Position 236: 0.0016275646951665313
Position 2603: 0.0015952177678080757
Position 3394: 0.0013550042149116748
Position 3573: 0.0013494503061331103
Position 3429: 0.001286505693154155
Position 3021: 0.0012297227834835347
Position 2072: 0.0012031016142812036
Position 3769: 0.0011595333043768333
Position 783: 0.001047761891458414
Position 258: 0.0010114157736642575
Position 2054: 0.0009979320048904526
Position 2988: 0.0009840511124326603
Position 718: 0.0008928370373079243
Position 551: 0.0008896990263842885
Position 3712: 0.0007214993779381931
Position 2955: 0.0007186160165165621
Position 220: 0.0006631091598247259
Position 3600: 0.0006018447702030046
Position 3522: 0.0005617780945588295
Position 1578: 0.000536054751721486
Position 3999: 0.00048371913446368327
Position 2507: 0.00044623065059334877
Position 2501: 0.0004414919493290165
Position 2175: 0.00041401293347656764
Position 3824: 0.00037162899288798877
Position 3370: 0.0003560440069814949
Position 3746: 0.0003552353656187317
Position 1021: 0.0003440380251147861
Position 2115: 0.00033202473989386166
Position 2138: 0.0003212155269723674
Position 2048: 0.00029883573345626996
Position 4194: 0.0002972018174943908
Position 3810: 0.0002930237896580126
Position 809: 0.00025714526548850067
Position 851: 0.00023239794386753713
Position 2906: 0.00020892339251309637
Position 3491: 0.00020741563888575226
Position 503: 0.00018100371811216603
Position 638: 0.00017381004501714964
Position 3072: 0.00016500213514470668
Position 609: 0.0001527158740334511
Position 3400: 0.00014441175542886779
Position 4210: 0.00014358847605556503
Position 571: 0.00013895869214999116
Position 3360: 0.00013276027404704645
Position 3084: 0.00012822027529866637
Position 3213: 0.00012499756217219945
Position 417: 0.00012222251008627713
Position 3238: 0.00011747856695158627
Position 2967: 0.0001138913523572282
Position 814: 0.00010605426459311029
Position 845: 0.00010259482852507335
Position 3677: 0.00010098485091084456
Position 2738: 9.922743527733511e-05
Position 4001: 9.029691594439899e-05
Position 2893: 8.709412565070276e-05
Position 238: 7.517196843216901e-05
Position 2778: 7.371771489202913e-05
Position 527: 7.280516140989284e-05
Position 532: 6.951529777845363e-05
Position 3245: 6.760667450241181e-05
Position 916: 6.597481038456546e-05
Position 1583: 6.583727986205658e-05
Position 406: 6.508758664366887e-05
Position 3539: 6.480882100566533e-05
Position 2786: 6.320647753492651e-05
Position 702: 6.051584896386868e-05
Position 2397: 5.86107719030728e-05
Position 3971: 4.7173484258037794e-05
Position 799: 4.712962131817494e-05
Position 2536: 4.628108524947078e-05
Position 3276: 4.230466852292187e-05
Position 891: 3.96455283302033e-05
Position 2655: 3.603608839640205e-05
Position 3005: 3.551225011326869e-05
Position 1435: 3.525540128147627e-05
Position 3495: 3.2006030125043036e-05
Position 1065: 3.1550916890723815e-05
Position 4101: 2.564580954272282e-05
Position 4099: 2.371667936391e-05
Position 3421: 2.2414543658672018e-05
Position 3181: 2.1797100249342327e-05
Position 3344: 2.1215031996297426e-05
Position 756: 2.031503568306506e-05
Position 1291: 1.993231613588422e-05
Position 1113: 1.894445913038074e-05
Position 1432: 1.6713404772367832e-05
Position 3126: 1.4287228584033318e-05
Position 535: 5.806840970621627e-06
Position 974: 4.612382842331952e-06
Position 734: 4.3845304625245614e-06
Position 327: 3.860503656545231e-06
Position 332: 3.0674535975300846e-06
Position 347: 2.684189684577935e-06
Position 3173: 2.6419707060861637e-06
Position 2439: 2.6214662784297626e-06
Position 3243: 1.2843104813366051e-06
Position 1539: 1.1757284095228949e-06
Position 1489: 1.1562136458525153e-06
Position 1606: 1.0327412629367283e-06
