Gene = 1700028K03Rik
index = 16
Annotated 5SS: [   89  4504  6442  9294 11137 11560]
Annotated 3SS: [ 4409  6233  9199 10967 11480 14364]
SMsplice 5SS: [   89  4504  9294 11560]
SMsplice 3SS: [ 4409  9199 11480 12163]
top_k =  1000
Partition function (log Z): -5.525855028366669

Sorted 5' Splice Sites (High to Low Probability):
Position 4504: 0.9999259262892848
Position 89: 0.8832169583522754
Position 11560: 0.8356024756523461
Position 9294: 0.45914166705329273
Position 11137: 0.43389972315641184
Position 9242: 0.22629933293334498
Position 9541: 0.17284148579201802
Position 685: 0.12847280650037543
Position 6442: 0.09293009682847217
Position 696: 0.08507395415847148
Position 9247: 0.07760765999903689
Position 4338: 0.05905033631471623
Position 8883: 0.04179393522432061
Position 410: 0.04054663978231955
Position 7616: 0.03783843829601488
Position 248: 0.036756746687034936
Position 8899: 0.03599211280943707
Position 3137: 0.0271296253986109
Position 13300: 0.024141523252438367
Position 12933: 0.023953241194797425
Position 496: 0.01746193984944377
Position 7331: 0.017084532399727254
Position 10768: 0.015453474418111545
Position 297: 0.014525831108611678
Position 2833: 0.01448887438272407
Position 2369: 0.013683000446977745
Position 5120: 0.013048571467108062
Position 12976: 0.012361919842722547
Position 12237: 0.0121866248985098
Position 10489: 0.011738929589484111
Position 5077: 0.00919603440445644
Position 1595: 0.008969585446926541
Position 910: 0.00887987960018551
Position 7690: 0.008076920923977314
Position 404: 0.007110772304401487
Position 147: 0.006382610657170456
Position 7993: 0.006142786976567548
Position 6725: 0.006024350350957122
Position 10321: 0.005807127190030295
Position 382: 0.0056343793648167976
Position 454: 0.0054541972875784255
Position 13501: 0.00530774808601233
Position 12767: 0.005305409781818671
Position 3146: 0.005174133616888997
Position 9299: 0.004917579246049018
Position 3243: 0.004670743019462891
Position 9346: 0.0044905679463739245
Position 14449: 0.004317770702870227
Position 8355: 0.004196038388586127
Position 12777: 0.004075962159736645
Position 3007: 0.004059113652838216
Position 13517: 0.003921556863627191
Position 447: 0.0037963959450701334
Position 5117: 0.003014638061310036
Position 1498: 0.0029047592247457596
Position 11321: 0.002883499879747355
Position 5159: 0.0026423625748310557
Position 765: 0.0024559772567779247
Position 2932: 0.002405217253112598
Position 5471: 0.0023473308086481123
Position 546: 0.002177676151647266
Position 8805: 0.0021536282399467694
Position 8392: 0.0020957473199386513
Position 4069: 0.001918493915402936
Position 7193: 0.0018614564155909055
Position 1341: 0.0018461647982631994
Position 3141: 0.0017746922262894718
Position 8387: 0.001648027512723147
Position 11623: 0.0014356758397811344
Position 8680: 0.0014243672109866014
Position 9076: 0.0012306996747916115
Position 12186: 0.0011869968170756119
Position 500: 0.0010662192478107747
Position 969: 0.0010466397441878997
Position 5310: 0.0008839935245970472
Position 4168: 0.0008415762274613611
Position 108: 0.0007255492710285315
Position 700: 0.0006137590849505605
Position 124: 0.0005334057672257012
Position 3118: 0.0005132943870945774
Position 995: 0.0004716291811542089
Position 4173: 0.0004363861294424761
Position 154: 0.0004301833209661788
Position 12712: 0.0003949236581528893
Position 2794: 0.0003886201060349867
Position 1837: 0.00035979133625807524
Position 3114: 0.00029394434139811256
Position 1255: 0.0002467802103747363
Position 84: 0.000128851719384587
Position 245: 0.00010755551298746508
Position 111: 8.377028566426445e-05
Position 133: 7.386300351235513e-05
Position 195: 5.3148317038634515e-05
Position 12532: 4.6483037397049726e-05
