Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  1000
Partition function (log Z): 5.726743569985171

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.963474956791048
Position 6610: 0.9619598085266499
Position 5866: 0.8635308333928358
Position 9791: 0.8348371077825524
Position 10917: 0.7961251392984341
Position 8236: 0.7478209942817272
Position 7614: 0.6492784869088912
Position 1496: 0.5278459458886559
Position 3372: 0.41123280010759344
Position 3675: 0.3931803825436605
Position 10314: 0.27629628021233243
Position 2586: 0.2745453352838816
Position 7377: 0.265931114425745
Position 8205: 0.24542479185928476
Position 12530: 0.18836521686154523
Position 13242: 0.16566169287007504
Position 7826: 0.14887002713158662
Position 2305: 0.14861506399985794
Position 9589: 0.13488194753936028
Position 3471: 0.1287212349888894
Position 10019: 0.1147722349345383
Position 7639: 0.10194868095502894
Position 3159: 0.05765487186223151
Position 621: 0.05621006263749473
Position 5637: 0.04889824407450473
Position 7628: 0.04604838445448586
Position 2273: 0.04115199089231317
Position 13194: 0.03990127822139334
Position 7057: 0.03787254711275723
Position 6877: 0.03434280871826168
Position 5523: 0.0295115836424088
Position 1597: 0.027284285175108468
Position 6845: 0.025978532828066787
Position 3314: 0.025752718499253237
Position 2789: 0.024126599817020054
Position 10170: 0.022342428996392192
Position 6776: 0.02062603376058613
Position 432: 0.018496321343831893
Position 6882: 0.01841118218871263
Position 10535: 0.013734926731665232
Position 13904: 0.012420351153645525
Position 2053: 0.012209849856908279
Position 2604: 0.009738137806332786
Position 2966: 0.009469458785966443
Position 10046: 0.00699229174091026
Position 780: 0.006848030261231111
Position 327: 0.006095440052275547
Position 10093: 0.005757805888499054
Position 5106: 0.0052793423819421665
Position 7995: 0.00496636872155268
Position 6333: 0.004910707132069868
Position 336: 0.004605335288062342
Position 10395: 0.004588635931371501
Position 48: 0.004539310814763373
Position 12011: 0.004512575609681616
Position 2348: 0.004499361786992521
Position 9098: 0.004478140028964348
Position 6057: 0.0040173568328831805
Position 3420: 0.0038405233014324794
Position 8253: 0.0038208070497293754
Position 1782: 0.003762442435135967
Position 2772: 0.0032817660211731424
Position 7583: 0.0031153490728873987
Position 2681: 0.0028957317477327116
Position 820: 0.002761892766559911
Position 11036: 0.002635405586085748
Position 96: 0.002443035062872245
Position 6303: 0.002403239596348765
Position 11199: 0.0023969964541602344
Position 3242: 0.0023314307677180382
Position 5215: 0.0022382188645041256
Position 5817: 0.0021813125494420395
Position 3682: 0.0021212794294413902
Position 10613: 0.0020773391640345786
Position 8506: 0.0017935618250055304
Position 1566: 0.0017395290565986304
Position 8660: 0.0015908704309056834
Position 4283: 0.0014478300341143257
Position 8149: 0.0013908377842487157
Position 7220: 0.0013557133789023855
Position 7923: 0.0013309278705788603
Position 9848: 0.0013252023010645834
Position 7855: 0.0013082664067481102
Position 1461: 0.0012666603521223072
Position 2523: 0.001210313577969209
Position 6443: 0.00120111858218408
Position 7781: 0.001146767119535821
Position 1711: 0.0010895783104709776
Position 8554: 0.0010809896219521947
Position 2004: 0.0009343664843109014
Position 3097: 0.0009074625653771677
Position 7576: 0.0008490876434618023
Position 7338: 0.0008230666436536705
Position 4703: 0.0007590939618150785
Position 12026: 0.0006970644054389133
Position 7648: 0.0006705991846036312
Position 7630: 0.0006581175957644826
Position 1532: 0.0006424462544127058
Position 7632: 0.0006176148729719102
Position 7872: 0.0005751226374095729
Position 9662: 0.0005676716145187553
Position 9574: 0.0004955453211066831
Position 242: 0.0004421551372275964
Position 770: 0.00042405962588426007
Position 7064: 0.00041348469627199914
Position 2808: 0.0004058875655402817
Position 7658: 0.00037368991935336044
Position 1800: 0.0003610693963642827
Position 7092: 0.0003487708030636652
Position 230: 0.0003248045012724256
Position 7087: 0.00032427488102633424
Position 1269: 0.0003164437133986776
Position 1383: 0.00030983865260044606
Position 1153: 0.00030927917395064206
Position 1321: 0.0003059303438743492
Position 7772: 0.00026629485195125486
Position 7110: 0.00026415632218824075
Position 11661: 0.0002130981348820828
Position 7668: 0.0002028253101634616
Position 1914: 0.00019490294820840356
Position 1164: 0.00018049461190759966
Position 9725: 0.00012458367470819093
Position 731: 0.00010580908811804754
Position 7209: 0.00010562141343874237
Position 2198: 0.00010364293905370304
Position 7444: 0.00010173605574341328
Position 7917: 9.431658259681294e-05
Position 1525: 8.412428718080658e-05
Position 28: 7.638117681147038e-05
Position 185: 7.101094985109218e-05
Position 2019: 6.085794323688863e-05
Position 713: 5.57107137077241e-05
Position 408: 4.323500491462745e-05
Position 1536: 3.841548581412027e-05
Position 43: 3.761711967395927e-05
Position 1075: 3.720540318629142e-05
Position 1548: 3.7061752703423925e-05
Position 1813: 3.1759474917800736e-05
Position 1757: 2.6279232322324278e-05
Position 1300: 2.5230771600531845e-05
Position 2205: 2.2971476367592536e-05
Position 52: 2.2890896118918154e-05
Position 1688: 2.1645499219305584e-05
Position 1252: 1.885192756687657e-05
Position 1862: 1.849949474299422e-05
Position 2096: 1.8456458060005576e-05
Position 427: 1.8136772682317164e-05
Position 1729: 1.5386694924756033e-05
Position 454: 1.4122805187476265e-05
Position 488: 8.85378017658471e-06
Position 546: 6.743893882704471e-06
Position 1095: 6.2776925442299424e-06
Position 814: 5.604507660147733e-06
Position 6909: 3.4023051977889728e-06
Position 9781: 3.0943862930755995e-06
Position 2554: 2.524053051002349e-06
Position 8726: 2.0817396647921725e-06
Position 1522: 1.5721112159813273e-06
Position 134: 1.170914247167214e-06
Position 1420: 1.0516864461055416e-06
Position 8173: 1.0034285503554964e-06
Position 126: 9.288691810335722e-07
Position 131: 5.077773741468573e-07
Position 11244: 4.4136477201295243e-07
Position 9944: 3.9736759854089315e-07
Position 1625: 3.1937934540644135e-07
Position 334: 2.28044655042975e-07
Position 1511: 2.228253242798987e-07
Position 1628: 2.1743919775966422e-07
Position 1869: 1.053340806132071e-07
Position 1843: 1.0332259449470799e-07
Position 1501: 9.615977980585877e-08
Position 1737: 8.181007648771683e-08
Position 1834: 7.807230622423179e-08
Position 153: 7.651956964720035e-08
Position 1576: 4.756210519160702e-08
Position 494: 7.046804517555482e-09
Position 510: 3.1336133981280226e-09
Position 681: 2.6581012957538236e-09
Position 507: 1.3493073208224113e-09
Position 568: 4.68685282871729e-10
Position 520: 2.6767770277640943e-10
Position 496: 1.2890575038248613e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9442164091819416
Position 5720: 0.8679352006351565
Position 6487: 0.8465564338306301
Position 7492: 0.837556176496477
Position 9707: 0.6815470280111614
Position 1417: 0.5240068783634922
Position 10739: 0.455464639194417
Position 3226: 0.38759406277871183
Position 2450: 0.25812372229229913
Position 9876: 0.249483938790897
Position 3577: 0.22683657992376674
Position 7263: 0.21604845096779818
Position 12379: 0.21582145604546432
Position 10814: 0.2111269814988332
Position 13816: 0.21014138292908277
Position 13086: 0.2025733011424066
Position 13443: 0.12819629139999078
Position 10168: 0.12694997461139973
Position 3391: 0.11881305566758149
Position 9686: 0.11130466084537843
Position 11348: 0.10788773630657883
Position 7742: 0.09836305891541408
Position 3608: 0.09259632124940535
Position 9538: 0.08850593848407691
Position 6706: 0.08353106583154837
Position 12363: 0.07771544332258247
Position 5422: 0.07002174751356187
Position 2189: 0.06804450045147703
Position 13700: 0.06683586416943406
Position 2169: 0.0647942107978156
Position 6349: 0.06468686337422015
Position 3158: 0.05491943196892749
Position 10817: 0.05407594538126505
Position 10790: 0.05294918699718267
Position 3246: 0.04986745160232178
Position 13113: 0.04943961510095804
