Gene = Tsen15
index = 1147
Annotated 5SS: [  224  2984  3421 14929]
Annotated 3SS: [ 2901  3284 14786 15398]
SMsplice 5SS: [  329  2984  3421  9429 14929]
SMsplice 3SS: [ 2901  3284  9290 14786 15398]
top_k =  1000
Partition function (log Z): -4.453618677467105

Sorted 5' Splice Sites (High to Low Probability):
Position 14929: 0.9350108971832116
Position 3421: 0.9144482750157737
Position 2984: 0.8621855594026955
Position 329: 0.7659252729436721
Position 4149: 0.5215893713086516
Position 10711: 0.45309340183516417
Position 9429: 0.3205929344328269
Position 10986: 0.19197929288749638
Position 224: 0.14693964595430128
Position 15504: 0.1465148403969947
Position 3183: 0.13595708936406314
Position 3595: 0.09366875492365889
Position 9472: 0.08403555656566983
Position 9951: 0.08180251161344244
Position 6573: 0.06708216273834047
Position 6189: 0.06213993598078471
Position 9938: 0.0574091423735787
Position 694: 0.051713192093566514
Position 9064: 0.040304730842039664
Position 9076: 0.038340356620068364
Position 3967: 0.03601311743874227
Position 13923: 0.03400402215532722
Position 10621: 0.028160136211058027
Position 4504: 0.027971757822824832
Position 11182: 0.021263374048213393
Position 12011: 0.020947172350197087
Position 4310: 0.018662636927587718
Position 6181: 0.01783317172466185
Position 11229: 0.016796240652359563
Position 3734: 0.014516693318452272
Position 1004: 0.011243746721485629
Position 1812: 0.011235462301919961
Position 1374: 0.010937876167154546
Position 1797: 0.008749834741031817
Position 3685: 0.008530084689547373
Position 15464: 0.008452663896722022
Position 5820: 0.007713395927024502
Position 1433: 0.006989294602847317
Position 3027: 0.006374834518548589
Position 135: 0.0058292585722361226
Position 8863: 0.005224679029603205
Position 9550: 0.004861532404123953
Position 589: 0.004860134811909628
Position 15202: 0.004124945983719705
Position 15022: 0.0036228726812166595
Position 1750: 0.0034986271131010388
Position 70: 0.003173251442674768
Position 1169: 0.003040977544836383
Position 3285: 0.0030377762458947593
Position 3716: 0.0029509120552560493
Position 804: 0.0026957063606056686
Position 9001: 0.002599226274263752
Position 63: 0.0025825723041333548
Position 4526: 0.0025362968134248153
Position 9264: 0.0024571164029099026
Position 8995: 0.0024025941224651657
Position 1491: 0.002390685442314995
