Gene = Tpbg
index = 1134
Annotated 5SS: [213]
Annotated 3SS: [1270]
SMsplice 5SS: [213]
SMsplice 3SS: [1270]
top_k =  1000
Partition function (log Z): -9.002699224765347

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.805384252353275
Position 576: 0.48002287199266536
Position 1383: 0.4459671289942544
Position 2006: 0.13807820584307928
Position 2189: 0.075824676323544
Position 602: 0.06899403658104007
Position 1115: 0.06306049039328435
Position 849: 0.029929262319431334
Position 1650: 0.01673327579001692
Position 1323: 0.013734088817263207
Position 1822: 0.010185093812945373
Position 1996: 0.009930064933788481
Position 568: 0.00980947461373013
Position 87: 0.008360192686657754
Position 3032: 0.006752054928553723
Position 1852: 0.005811911331828291
Position 972: 0.005537723898971848
Position 1827: 0.004517952486839812
Position 184: 0.004050478579276174
Position 912: 0.003907731878308312
Position 349: 0.0036251655753856316
Position 2356: 0.0030149407378441307
Position 811: 0.0019765959270078718
Position 170: 0.0019732600754631376
Position 2027: 0.0019129403179706458
Position 464: 0.0017766883997296053
Position 1080: 0.001759150476967514
Position 3017: 0.0015972665361188557
Position 1387: 0.0012651868508448323
Position 4011: 0.0011533707664511017
Position 1024: 0.0010893279581500922
Position 206: 0.0008287854365804895
Position 1411: 0.0006667268060541925
Position 4332: 0.0006544495962495214
Position 956: 0.0006435076518087333
Position 386: 0.0005137857389176301
Position 2915: 0.0005109177374957882
Position 798: 0.00045591466501413135
Position 1368: 0.0003436561879188497
Position 156: 0.00024576729193580494
Position 195: 0.00021681460781929922
Position 1447: 0.000212714344332197
Position 1711: 0.000188461279212128
Position 1098: 0.00014125890136593134
Position 883: 0.00013758227442791857
Position 1370: 0.00012242813603085737
Position 1035: 8.482252279584182e-05
Position 339: 7.924610182577402e-05
Position 325: 7.547417748141848e-05
Position 1998: 6.833010225818795e-05
Position 1437: 6.789620920557893e-05
Position 1089: 6.472321135725587e-05
Position 298: 6.064717859064817e-05
Position 1876: 5.225287499023191e-05
Position 71: 4.320900039688632e-05
Position 200: 4.2285736591088734e-05
Position 94: 4.059715025369091e-05
Position 1030: 3.511053324753918e-05
Position 1145: 3.1181051620871076e-05
Position 628: 3.0171573241175363e-05
Position 959: 2.9209974591903993e-05
Position 1794: 2.603177575003351e-05
Position 536: 2.5314141068255203e-05
Position 1831: 2.3516758787738276e-05
Position 2249: 2.2115502527855063e-05
Position 1001: 2.125577824258875e-05
Position 583: 1.2735140527789486e-05
Position 791: 1.269509117170133e-05
Position 10: 1.2086485359969645e-05
Position 1187: 8.09697658402478e-06
Position 773: 6.759410249809569e-06
Position 445: 6.713460053570065e-06
Position 482: 6.640555774641932e-06
Position 648: 5.742188867162236e-06
Position 1314: 5.506197115620387e-06
Position 696: 5.328792725001057e-06
Position 1271: 3.661225517000808e-06
Position 672: 1.9684987622759314e-06
Position 526: 1.8708584525466573e-06
Position 1548: 4.896821030020468e-07
Position 494: 2.2915940229136382e-07
Position 458: 1.6242749785839066e-07
Position 878: 3.441233990475406e-08
Position 548: 2.92250396310942e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1270: 0.680696702929127
Position 455: 0.21192419649459568
Position 1905: 0.19335728714832176
Position 2950: 0.11158124900907641
Position 2072: 0.10085595340304868
Position 320: 0.09987395436091705
Position 1703: 0.0777407837151202
Position 3134: 0.06787298310842761
Position 911: 0.05938121691883489
Position 4473: 0.050979808859037086
Position 2695: 0.050688805638014915
Position 2093: 0.047074365934697084
Position 4504: 0.04366488116326803
Position 416: 0.04215172330256416
Position 2822: 0.03979067974903159
Position 1738: 0.03744880795251813
Position 740: 0.03332505824190347
Position 1495: 0.030926871804446393
Position 2117: 0.025299426762493825
Position 3937: 0.02237331455143567
Position 1941: 0.021542248992677236
Position 364: 0.02023890762355923
Position 560: 0.014243736734711951
Position 2676: 0.013171632126496666
Position 1764: 0.011631894300705083
Position 4165: 0.010837621666588937
Position 1544: 0.00978838265783631
Position 3306: 0.009067919224292816
Position 507: 0.007888762821988365
Position 975: 0.005024980538815806
Position 3456: 0.004930633079571355
Position 3921: 0.004687030242591059
Position 2048: 0.004655222096624798
Position 383: 0.00436284073833856
Position 510: 0.004250825247096503
Position 2755: 0.004080211890207353
Position 4207: 0.0038025200140342596
Position 513: 0.003781514948322776
Position 4068: 0.003030073260749469
Position 2481: 0.0027228608278293924
Position 1500: 0.002718858816250799
Position 2342: 0.0026619741487856068
Position 2979: 0.0023674470840090354
Position 644: 0.002353662097435753
Position 2166: 0.00232346008080287
Position 3036: 0.0021862229843314807
Position 951: 0.0020604141999614168
Position 494: 0.0018364726379327442
Position 2327: 0.0017646307599430604
Position 3643: 0.0016223635404876372
Position 2308: 0.0015954571416444561
Position 385: 0.0013838305070623302
Position 153: 0.001332205207225985
Position 1451: 0.001284979242967553
Position 1035: 0.0011388620380142086
Position 1851: 0.0011271587570655373
Position 380: 0.001125961999687681
Position 1154: 0.001052280222837125
Position 955: 0.0009904144704342736
Position 3338: 0.0009889188706369376
Position 2846: 0.0007942855245092335
Position 4375: 0.0007722005618876109
Position 463: 0.0007143417094354289
Position 1295: 0.0006670559674570267
Position 4544: 0.0005750654549734012
Position 995: 0.0005390305086238075
Position 845: 0.0004653735909041602
Position 1041: 0.0004541506364130479
Position 338: 0.0004410206216987069
Position 1299: 0.00043696791582795597
Position 2707: 0.00040591689054484737
Position 473: 0.00035357836270384055
Position 1577: 0.0003360091582394445
Position 2548: 0.0003206695265895702
Position 1001: 0.0003162703869215229
Position 868: 0.0003034483750328201
Position 1338: 0.00020338177312843606
Position 978: 0.00018322223864080566
Position 325: 0.0001758765781612227
Position 1962: 0.0001677126260284738
Position 918: 0.00015020427844363702
Position 2102: 0.00013088750866153772
Position 927: 0.0001264733373342143
Position 1225: 0.00011880103030381495
Position 1462: 0.00010912961181813553
Position 333: 8.76830767897741e-05
Position 768: 7.504930997872774e-05
Position 212: 5.0701970489354306e-05
Position 924: 5.065070308012592e-05
Position 1194: 4.2934718345692974e-05
Position 1774: 4.043835455917829e-05
Position 2005: 3.591356229792774e-05
Position 998: 3.49920204232029e-05
Position 1297: 3.28424728400548e-05
