Gene = Cnot10
index = 274
Annotated 5SS: [  156  7398  8253 11068 12682 13678 14255 17230 20852 22283 25086 26451
 29430 38733 41370 42280 42596 46638 48559]
Annotated 3SS: [ 7302  8090 10916 12538 13590 14170 17111 20701 22079 24963 26273 29348
 38618 41238 42243 42467 46561 48381 53734]
SMsplice 5SS: [  156  4795  7398 11068 13678 14255 17230 25086 26451 27791 29430 35721
 38733 42596 46638 48559]
SMsplice 3SS: [ 4695  7302 10916 13590 14170 17137 24963 26359 27666 29348 35461 38618
 42467 46561 48381 53734]
top_k =  1000
Partition function (log Z): 14.503283761731188

Sorted 5' Splice Sites (High to Low Probability):
Position 42596: 0.9995648378166117
Position 7398: 0.9973341238730695
Position 38733: 0.9757683503069853
Position 25086: 0.9752153356972869
Position 26451: 0.9710982649948655
Position 35721: 0.9600072579280386
Position 11068: 0.948752239247519
Position 17230: 0.9450854442490764
Position 29430: 0.898866249879297
Position 156: 0.8789786189693537
Position 4795: 0.8637464158082596
Position 14255: 0.8063150257147218
Position 13678: 0.6747285903351572
Position 46638: 0.6537442563287189
Position 27791: 0.6447832163011697
Position 12682: 0.6075188986076979
Position 48559: 0.5919988726782442
Position 8253: 0.49767455669019456
Position 43828: 0.3935688187967486
Position 20852: 0.38598354507282895
Position 35191: 0.36005826987601774
Position 41370: 0.3216219507216178
Position 5253: 0.31184538552345475
Position 36052: 0.2584292139400911
Position 460: 0.2519099489430425
Position 51774: 0.24900217524692111
Position 5600: 0.24758375104621275
Position 10658: 0.24625142590760565
Position 1914: 0.2451289914951474
Position 7986: 0.22350103004448468
Position 42280: 0.2123178071410452
Position 48909: 0.19875180526667527
Position 29928: 0.18476300587206682
Position 48533: 0.17950526214396378
Position 7857: 0.17286761063989503
Position 34748: 0.16160104031734787
Position 29714: 0.15946387517240282
Position 36353: 0.156812364672544
Position 22283: 0.1495096221266769
Position 13746: 0.1273807417685266
Position 289: 0.11867985963064949
Position 40379: 0.10455837076727277
Position 12733: 0.09644182512941642
Position 13726: 0.09358502430846957
Position 14337: 0.0916582151202828
Position 14761: 0.08803136006359835
Position 18481: 0.0848460382242919
Position 18788: 0.0630968116498132
Position 2268: 0.060344048696149136
Position 18741: 0.059839348430335206
Position 12474: 0.058257657166426696
Position 43609: 0.05737917767010258
Position 28437: 0.053390695137370194
Position 43470: 0.05197213758929442
Position 48914: 0.05062573691634397
Position 5792: 0.050570437655571364
Position 49700: 0.048537130039393354
Position 43802: 0.04843445273657651
Position 42177: 0.04551156959769754
Position 12197: 0.04396708695834001
Position 13134: 0.04334792941872266
Position 1920: 0.04334599713913865
Position 46642: 0.04012950025379373
Position 12371: 0.03869912024732779
Position 56: 0.03851825812515555
Position 1474: 0.03448910747946624
Position 28311: 0.034127982997451914
Position 25420: 0.03343393127784438
Position 21032: 0.033297952680835206
Position 14940: 0.03320946440944408
Position 49390: 0.030758538327886623
Position 15466: 0.02750865656631258
Position 29665: 0.027142858207189095
Position 30733: 0.025756872302142676
Position 42284: 0.02126830407386656
Position 36322: 0.020043561296030923
Position 49033: 0.019368375035877593
Position 48604: 0.019154902646283046
Position 39247: 0.019051794347334443
Position 36316: 0.018316868651444673
Position 3553: 0.018132653614227723
Position 502: 0.01738085469383932
Position 8836: 0.016694832365841496
Position 9164: 0.015883576392123136
Position 34704: 0.015723917359567227
Position 2788: 0.014572422678632522
Position 7130: 0.013907428748482246
Position 3697: 0.01297649778665057
Position 37301: 0.012294379153018526
Position 2274: 0.01222835463078365
Position 5398: 0.012064333880048456
Position 29506: 0.011997874342943176
Position 49664: 0.011467755557600877
Position 37113: 0.010862515733400746
Position 2264: 0.009827508236208083
Position 17047: 0.009303023306816878
Position 5440: 0.00914810834132546
Position 12858: 0.008991327573613556
Position 42878: 0.008114046841235208
Position 4050: 0.00769111595872228
Position 3547: 0.007345571029275545
Position 12736: 0.006920083557166679
Position 41437: 0.006756586029352617
Position 38737: 0.006485883009654
Position 41333: 0.00644964216842581
Position 35693: 0.006277812392807432
Position 35615: 0.006184335537914453
Position 4802: 0.005977756090110169
Position 36444: 0.005680941712597171
Position 6847: 0.005605572157703638
Position 9598: 0.005541986670945029
Position 7963: 0.00539742435659998
Position 28411: 0.00530255520421598
Position 45350: 0.004958464935389821
Position 4806: 0.004911685608403273
Position 20188: 0.0048548349359765364
Position 6026: 0.004818306882955268
Position 36903: 0.00471999955301833
Position 4850: 0.004371136377456713
Position 38305: 0.004174869311577787
Position 3734: 0.004038549843792541
Position 35964: 0.0038935269160038227
Position 2343: 0.003771657829619252
Position 374: 0.0037080711866470752
Position 17889: 0.003529034211896159
Position 3577: 0.0034629410857196074
Position 28449: 0.0034404454441960574
Position 45257: 0.0034277923908846404
Position 29443: 0.0033628323605191476
Position 13715: 0.003192079301836701
Position 3589: 0.00316219084566235
Position 18477: 0.003142748714707167
Position 40452: 0.003122451752427249
Position 3123: 0.003010347308013206
Position 13432: 0.002965251641602833
Position 13505: 0.002954543788000662
Position 36460: 0.002833764498601861
Position 49705: 0.0028102164009669375
Position 7171: 0.002639273152626196
Position 50449: 0.0025903050330269694
Position 32436: 0.0025886199827876368
Position 42856: 0.0025723614471517228
Position 5636: 0.0023527023841741664
Position 13787: 0.0022834512292572557
Position 3541: 0.002263546809034435
Position 14074: 0.0022548070760551164
Position 8277: 0.0022409212255276407
Position 2238: 0.002149071665233284
Position 6033: 0.002139516011306955
Position 38955: 0.002114477058068877
Position 14568: 0.002080301362552709
Position 36909: 0.0020794485728293857
Position 42792: 0.002049850373932047
Position 252: 0.0019270666060775877
Position 12981: 0.0018715930622788702
Position 32116: 0.0018630770099693043
Position 40658: 0.0018191052717645506
Position 53927: 0.0017975231062440722
Position 10813: 0.0015503653595663578
Position 18507: 0.0015289653062956882
Position 12772: 0.001517878790203407
Position 13272: 0.0015137660432235787
Position 5299: 0.001495022618260833
Position 43067: 0.0014500299111568243
Position 13335: 0.0013912266048908594
Position 25237: 0.0012158800669175131
Position 40568: 0.001174829974739008
Position 13775: 0.0011497081291170618
Position 8813: 0.0011322532474273425
Position 38846: 0.0010813104862460662
Position 7884: 0.0010601738863911436
Position 28214: 0.0010041588300848192
Position 44497: 0.000996282640822617
Position 12990: 0.0009691021862664861
Position 25248: 0.000943982472411768
Position 2398: 0.0009176981996582407
Position 31980: 0.0008954076327575898
Position 7732: 0.000887920072107388
Position 42989: 0.0008526696556861663
Position 50027: 0.0008163051626029545
Position 1679: 0.0007927853802185516
Position 5849: 0.0007764089690169442
Position 48453: 0.0007754366204828823
Position 12221: 0.0007751889021283063
Position 11920: 0.0007022419912766303
Position 14050: 0.0006983301274264261
Position 8018: 0.0006794056004445133
Position 5845: 0.0006735222665027802
Position 40880: 0.000631779146620297
Position 6069: 0.0006197226428435733
Position 7153: 0.0005789646079015996
Position 40294: 0.0005434146294129552
Position 4944: 0.0005265383691195767
Position 31985: 0.0004758306538370364
Position 15073: 0.0004099180101404148
Position 1671: 0.00039891990170494196
Position 7778: 0.0003931563830570001
Position 14313: 0.00037750854142808165
Position 1691: 0.0003078283588281671
Position 1138: 0.00030561235012554507
Position 1548: 0.0002891099985202687
Position 38615: 0.00028888257679068674
Position 7594: 0.00028193620543192976
Position 39861: 0.0002638112201419992
Position 5550: 0.00026266366110027126
Position 650: 0.00024800863594573653
Position 14463: 0.00019930726709603167
Position 7465: 0.0001877291526267918
Position 1687: 0.0001784771021484697
Position 8178: 0.00017097699450046233
Position 14960: 0.00016931715099279915
Position 38619: 0.00016927913841551222
Position 562: 0.0001554509660116615
Position 731: 0.00014764902554055185
Position 508: 0.00014376380184747908
Position 1368: 0.0001406398788960683
Position 1647: 0.00013013888637446226
Position 660: 0.0001290343401756952
Position 2369: 0.0001246713471042885
Position 14532: 0.00012449335966484512
Position 454: 0.00010584871157252895
Position 1480: 9.291775545522303e-05
Position 510: 8.922512123183368e-05
Position 39857: 7.850892237747906e-05
Position 39580: 6.847982958535932e-05
Position 7893: 6.655107410291241e-05
Position 7436: 6.39030167762208e-05
Position 2131: 5.879654160111458e-05
Position 3024: 5.595283281322496e-05
Position 547: 5.451075742070398e-05
Position 39127: 5.347952162024589e-05
Position 492: 4.71678619049475e-05
Position 1966: 4.628150144235442e-05
Position 1484: 4.4894599497793903e-05
Position 520: 4.4375866745741004e-05
Position 7912: 4.0352792998962403e-05
Position 42691: 3.4552874108313425e-05
