Gene = Epo
index = 382
Annotated 5SS: [  104 47510 48208 48757 49262]
Annotated 3SS: [47389 48064 48669 49081 50001]
SMsplice 5SS: [  104  2548  2845  3059  3397  3640  3800  4239  4552  4880  7029 15992
 28522 47510 48208 48757 49262]
SMsplice 3SS: [ 2401  2669  2951  3332  3476  3732  4143  4334  4632  6880 15794 28426
 47389 48064 48669 49081 50001]
top_k =  1000
Partition function (log Z): 6.54545412202829

Sorted 5' Splice Sites (High to Low Probability):
Position 15992: 0.9976537897405784
Position 4552: 0.9973476713399856
Position 3059: 0.99511540430473
Position 2548: 0.9811215033710547
Position 104: 0.9671308168382616
Position 3640: 0.9087232406817176
Position 3800: 0.8977678242205038
Position 2845: 0.8937967713863946
Position 7029: 0.8898213115884265
Position 3397: 0.7950755115900754
Position 4239: 0.6744543342821974
Position 21166: 0.604345425668131
Position 12568: 0.5943835367947452
Position 4880: 0.5936058277813647
Position 17903: 0.5809532864068354
Position 17066: 0.43425092577796753
Position 5306: 0.4205503089562104
Position 4258: 0.3039899340925465
Position 13477: 0.2662642825474335
Position 8317: 0.19534924159467892
Position 11063: 0.1794707036704717
Position 8027: 0.14773005918749807
Position 4659: 0.14479670411030124
Position 3415: 0.139450809766331
Position 9760: 0.11993873532768035
Position 4819: 0.11855207121010822
Position 12953: 0.10601274885205246
Position 14169: 0.10412621400576691
Position 8283: 0.09259161709133265
Position 3853: 0.06515262982241951
Position 2850: 0.06275111369903635
Position 6581: 0.05579638675296532
Position 2268: 0.047890855093646365
Position 11347: 0.04286633321933628
Position 6392: 0.035729697473667735
Position 951: 0.03290987050805882
Position 158: 0.028338463245096503
Position 15049: 0.02704008304156238
Position 17987: 0.022558461748543222
Position 2057: 0.021359062123353305
Position 2242: 0.020776411381821857
Position 3670: 0.01986288668344988
Position 1713: 0.01948497432101625
Position 13052: 0.01883505125676715
Position 5196: 0.017759352395281737
Position 5383: 0.017426523565113098
Position 1966: 0.015412249270607808
Position 14078: 0.01442278322583599
Position 14463: 0.013253590744377979
Position 3406: 0.012474807113698427
Position 4071: 0.008944064847792112
Position 5021: 0.007547488123925617
Position 5704: 0.007170952474660864
Position 4861: 0.006809348611745556
Position 7524: 0.006140513562446127
Position 7364: 0.006041691392887282
Position 4144: 0.005732407117632477
Position 1105: 0.005598460355207953
Position 1990: 0.004947236415903183
Position 1289: 0.004610925637466855
Position 8105: 0.004442291664226686
Position 2314: 0.0035224765062138105
Position 4276: 0.0025534286444954457
Position 3612: 0.002521539746353517
Position 1843: 0.0023494680360178007
Position 3063: 0.0023463629281735843
Position 1237: 0.0023264161016004026
Position 2495: 0.0022703936107765165
Position 703: 0.0020075289179566362
Position 3082: 0.0019165422541277673
Position 6853: 0.0017084460143742617
Position 5356: 0.001659482204716088
Position 1858: 0.0015698435197359726
Position 5388: 0.0015439834335476753
Position 2649: 0.0013526411319154347
Position 2275: 0.0012712018818158458
Position 1226: 0.0012659005602072744
Position 6014: 0.0012180289810362036
Position 4540: 0.0011714444787467577
Position 4384: 0.0011330552542983712
Position 1946: 0.0010951540109095932
Position 7627: 0.001077498973072712
Position 2559: 0.001058544471226699
Position 3904: 0.0010272400599809156
Position 2889: 0.0009695769468266334
Position 7537: 0.0009534582792458966
Position 4253: 0.0008974473772436429
Position 7613: 0.0008820115112399539
Position 816: 0.0008203767486330732
Position 225: 0.0008144276113054389
Position 4674: 0.0006748216180727699
Position 3925: 0.000665320568080563
Position 489: 0.0006397503210010729
Position 3419: 0.0006180728544001614
Position 2602: 0.0005970019811249477
Position 2565: 0.0005731935922905949
Position 872: 0.0004661850816405336
Position 1102: 0.00042622131486693673
Position 3896: 0.0004199773004276349
Position 3813: 0.00041583642676098066
Position 2129: 0.0004129647414352742
Position 2212: 0.00039150930106576456
Position 2369: 0.0003749182017367269
Position 4076: 0.00037099576645095955
Position 1060: 0.0003679481514670905
Position 3734: 0.0003671981337324954
Position 2209: 0.0003537903704647008
Position 1821: 0.0003378961738833266
Position 904: 0.000336447385298381
Position 2177: 0.0003321603262981418
Position 3199: 0.00032648050188548736
Position 203: 0.00030895481750278374
Position 4825: 0.0002876099019692263
Position 125: 0.00027792830793002684
Position 264: 0.00027555782296032196
Position 1309: 0.0002613633819946576
Position 3959: 0.0002509560018554879
Position 567: 0.00022093497418243415
Position 3953: 0.00021088975775091976
Position 4210: 0.00019217322391850737
Position 4922: 0.0001899867643521709
Position 4243: 0.00018325925217579879
Position 162: 0.00018053949744097794
Position 4885: 0.00017777878073211453
Position 1959: 0.00017508184558768044
Position 2142: 0.0001648030092447708
Position 4098: 0.00014116354577098893
Position 2593: 0.0001324987533364391
Position 4657: 0.00013218750023893017
Position 261: 0.00013021657894418532
Position 89: 0.00012499094045870715
Position 3879: 0.0001241287690970285
Position 1268: 0.00011618328703158988
Position 160: 0.00011375457160691178
Position 596: 0.00010110691753713936
Position 2110: 0.00010110102580572106
Position 759: 0.00010048339362504149
Position 4546: 9.995881015959725e-05
Position 3100: 9.981279667461099e-05
Position 2112: 9.421315429226188e-05
Position 4695: 9.173297532166829e-05
Position 3282: 8.65041583028474e-05
Position 3973: 7.888463042023907e-05
Position 1325: 7.748802556254657e-05
Position 3340: 6.999052195236153e-05
Position 1686: 6.97334359620331e-05
Position 1215: 6.787803969336999e-05
Position 1976: 6.512407457306769e-05
Position 4635: 6.430516004507523e-05
Position 3556: 6.393727588283186e-05
Position 1636: 6.0895694113647567e-05
Position 2604: 6.029006591698377e-05
Position 3606: 5.946446908357132e-05
Position 644: 5.7564160997772724e-05
Position 194: 5.676839353167788e-05
Position 1116: 5.6639879769304124e-05
Position 1213: 5.471158084332736e-05
Position 2671: 5.3632178849271985e-05
Position 3092: 5.182175586197754e-05
Position 3067: 4.8843346415238705e-05
Position 2013: 4.474838283898282e-05
Position 1113: 4.402701518403337e-05
