Gene = Sdhaf4
index = 957
Annotated 5SS: [ 111 2500]
Annotated 3SS: [2349 9295]
SMsplice 5SS: [ 111 2500]
SMsplice 3SS: [2349 9295]
top_k =  1000
Partition function (log Z): -7.400361972842577

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.969653907172777
Position 2500: 0.6206834385307605
Position 2510: 0.2528467965049095
Position 7956: 0.19051397747183718
Position 5791: 0.14826656972054617
Position 4626: 0.1397977078790537
Position 7208: 0.12429230792350286
Position 4726: 0.10434240788661168
Position 7191: 0.09551863089417167
Position 4560: 0.09128270518698937
Position 1540: 0.07503531010535663
Position 7245: 0.04960840262192888
Position 4682: 0.03999829811382355
Position 8162: 0.03903398211346645
Position 2621: 0.03534276512542329
Position 1763: 0.03515181267973614
Position 1113: 0.024765658385105846
Position 410: 0.022153799841415505
Position 1028: 0.0216404064302952
Position 3632: 0.018885313481517025
Position 1250: 0.01758686119853898
Position 2568: 0.016007265960346965
Position 226: 0.007637097234665406
Position 7926: 0.007085316512122887
Position 8184: 0.006794169127200374
Position 2008: 0.006190502797424057
Position 4308: 0.005971775878897448
Position 7560: 0.005589146102638863
Position 3755: 0.005586318498085441
Position 1844: 0.005478979812184591
Position 3409: 0.005301075831608031
Position 1570: 0.004930125609032425
Position 2545: 0.0035118236309113144
Position 7849: 0.003483932168496431
Position 6918: 0.003158898920586055
Position 1380: 0.002964536766993985
Position 2055: 0.0025339491378385606
Position 1938: 0.0024953231159045024
Position 1663: 0.0024852028833418703
Position 235: 0.0023727281677366125
Position 312: 0.0023539425193760477
Position 8098: 0.0022662433656767214
Position 6022: 0.001795344444945857
Position 9335: 0.0017525762459028454
Position 661: 0.0016356365897919171
Position 3791: 0.0014941209812384182
Position 4396: 0.00147200791811568
Position 7673: 0.0014457987156239478
Position 22: 0.0011108202374630369
Position 3734: 0.001092729178776547
Position 5637: 0.0008651036212043518
Position 3363: 0.0007580489836582605
Position 626: 0.00070855993760041
Position 3467: 0.000680421614128241
Position 2028: 0.0006367134222460068
Position 1848: 0.0006338758802661223
Position 3134: 0.0005821121246360749
Position 1740: 0.0005740257865957255
Position 1753: 0.0005115087224056641
Position 1317: 0.0004817472443785861
Position 1585: 0.0004555457034975678
Position 8620: 0.00042741726688725506
Position 2295: 0.0003870522077557318
Position 240: 0.0003815451210412569
Position 1521: 0.00037127202750270554
Position 3775: 0.0003663778305073623
Position 1609: 0.0003193063147948195
Position 59: 0.0003180719355042843
Position 5250: 0.0003060500568632901
Position 3579: 0.00030474037299726725
Position 5758: 0.0003031476359900467
Position 1006: 0.0002928120824671159
Position 2504: 0.0002886229486037951
Position 1273: 0.00028276178303789
Position 4954: 0.0002771143101890699
Position 2929: 0.0002652855773102909
Position 487: 0.00026064853433878653
Position 4027: 0.0002564822426907824
Position 28: 0.00024375179737163465
Position 4494: 0.00023976128468677162
Position 130: 0.00022885225760710433
Position 1034: 0.00022849176318107535
Position 2514: 0.00020924912247864116
Position 2036: 0.00020539457490041129
Position 205: 0.0001842341367552452
Position 3451: 0.00017975649334567832
Position 875: 0.00017784850622194534
Position 4786: 0.0001720772594490398
Position 968: 0.00016911883702431613
Position 1030: 0.00016237162060608426
Position 2900: 0.00014272538895055748
Position 2155: 0.0001286060634895729
Position 3265: 0.00012824429444771782
Position 6179: 0.00012814975379031438
Position 882: 0.00012554953941812635
Position 3403: 0.00012316429730384532
Position 2606: 0.00012040976523598487
Position 3558: 0.0001163107563239906
Position 164: 0.00010950214217259809
Position 3380: 0.00010390162034568992
Position 669: 9.915386610296046e-05
Position 2260: 9.452283113341878e-05
Position 2449: 8.6916184642478e-05
Position 1560: 8.448601244821287e-05
Position 2689: 8.05674818806056e-05
Position 848: 7.989135604252276e-05
Position 444: 7.909990956937804e-05
Position 1124: 7.415795383281116e-05
Position 3640: 6.745495005584679e-05
Position 596: 6.486813238203043e-05
Position 621: 6.401641724136775e-05
Position 1984: 6.0842991578332096e-05
Position 77: 5.2126840899142095e-05
Position 2625: 4.9490841118866664e-05
Position 840: 4.60568538894552e-05
Position 152: 3.431889239652984e-05
Position 4053: 3.0666031992421015e-05
Position 1461: 2.594221735064212e-05
Position 1092: 2.5316707343012755e-05
Position 742: 2.312322666630381e-05
Position 1427: 2.2631767964999218e-05
Position 1162: 2.2206043346357073e-05
Position 1817: 2.1989080523771962e-05
Position 690: 1.7748201288994255e-05
Position 1913: 1.669279610218037e-05
Position 95: 1.5274124232881476e-05
Position 139: 1.2800377682606972e-05
Position 1589: 1.1162856952943229e-05
Position 419: 1.813757238385475e-06
Position 403: 1.6655790221808654e-06
Position 427: 1.3372645347304435e-06
Position 525: 1.2888646758732759e-06
Position 869: 1.1636931469987896e-06
Position 3161: 1.0319039883141504e-06
Position 1218: 9.80970342954804e-07
Position 436: 8.772857488608166e-07
Position 914: 8.140809498846092e-07
Position 513: 5.779899279011357e-07
Position 295: 5.597258449293479e-07
Position 1190: 5.185371692885025e-07
Position 766: 5.065143010958574e-07
Position 943: 4.986045173089162e-07
Position 1208: 4.276044847184575e-07
Position 297: 2.68119409527153e-07
Position 41: 1.140096473150049e-07
Position 788: 7.771675407353035e-08
Position 1032: 1.0831627008396126e-08
Position 807: 1.0086956527157913e-10
Position 505: 1.818781156978627e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2349: 0.923254296403202
Position 9295: 0.7016713918033566
Position 7065: 0.3846278923088034
Position 4555: 0.3522312581033017
Position 7788: 0.2623455498403047
Position 5690: 0.08737274393488494
Position 1427: 0.04363198623263015
Position 1297: 0.043432965187206234
Position 943: 0.034960071680262404
Position 5593: 0.02879848293698937
Position 7987: 0.02700887108905252
Position 1695: 0.0245455571803169
Position 4713: 0.0235155974525193
Position 5557: 0.020442746465646793
Position 9483: 0.020163308838082386
Position 5488: 0.014323129759861672
Position 5617: 0.013842409256701391
Position 4267: 0.013722046988063697
Position 5208: 0.012461733180947163
Position 1820: 0.010830544856051068
Position 4331: 0.010631982256330049
Position 3522: 0.010056681984970126
Position 311: 0.00895284522575497
Position 3562: 0.008833475892027293
Position 1050: 0.008681172351764696
Position 1403: 0.007909176972958513
Position 7485: 0.007739789519970199
Position 8489: 0.0075882954923747175
Position 3264: 0.007328616117611083
Position 5454: 0.00711108428222096
Position 4354: 0.006450785218704552
Position 3385: 0.006379728518305776
Position 997: 0.006124304261714543
Position 2201: 0.005555349155464879
Position 4440: 0.004967645855439584
Position 7073: 0.004873590252122255
Position 9319: 0.0043978747226285884
Position 1096: 0.004175236282859231
Position 3608: 0.003998740999115544
Position 6721: 0.003779652536891653
Position 4770: 0.0032858067298690177
Position 8580: 0.0032674296331923498
Position 1612: 0.0029521270540656024
Position 2263: 0.00293884010635385
Position 4559: 0.002646535811489536
Position 898: 0.002332952528762258
Position 2377: 0.0021296827463924066
Position 5659: 0.0021203113665515475
Position 6895: 0.0020648389344363038
Position 516: 0.002058684979423199
Position 4305: 0.0019408027574651355
Position 8195: 0.001891333592277999
Position 1632: 0.0018676455020881497
Position 797: 0.001867118307720207
Position 3345: 0.0017790115081687825
Position 1188: 0.0016579875975103176
Position 5263: 0.0016450561774540406
Position 4425: 0.0015932154265519212
Position 214: 0.0015051148598555623
Position 1628: 0.0014167995380285497
Position 4906: 0.0013679836979671467
Position 6999: 0.0012884073118060284
Position 1560: 0.0010223494821711941
Position 4444: 0.0009394650467189282
Position 6358: 0.0008942955320780801
Position 1937: 0.000879175217599542
Position 1165: 0.0008489960547871435
Position 5502: 0.0007924509179987501
Position 3567: 0.0007844170093565283
Position 4366: 0.0007715111556830247
Position 4659: 0.0007573851984245747
Position 1725: 0.0006940270136661139
Position 265: 0.0006606715563434214
Position 3075: 0.0006394417597867675
Position 4817: 0.0006335594042096204
Position 7120: 0.000622593972112801
Position 6146: 0.000612795787354917
Position 4483: 0.0005072809989799096
Position 1162: 0.0005028913893911379
Position 3322: 0.0004960312690729771
Position 1950: 0.0004902894794777284
Position 5133: 0.0004818108394613114
Position 2291: 0.00047075336904017735
Position 4621: 0.00045570069200213974
Position 2678: 0.0004554794135524013
Position 3948: 0.00041738555895836905
Position 1977: 0.00040898188649114063
Position 2393: 0.00039575764821489306
Position 949: 0.00039433479608687994
Position 754: 0.0003856372372483229
Position 2720: 0.00037852176559973844
Position 5287: 0.0003468943427110383
Position 869: 0.00033786415789855784
Position 2766: 0.00031832105781246385
Position 3103: 0.0003148103280484247
Position 5931: 0.0002596863552343499
Position 6817: 0.00025445648183852363
Position 3066: 0.00025093073768598837
Position 4662: 0.0002471829625615333
Position 5068: 0.00022395978591828122
Position 1495: 0.00021524797443471814
Position 238: 0.00020989374042465367
Position 2899: 0.0002068935972960704
Position 1301: 0.0001946571951451769
Position 5236: 0.00018497679444122916
Position 1537: 0.00017314429747818436
Position 185: 0.00016606328462719032
Position 2567: 0.00016488815252005317
Position 4120: 0.00014603791101207308
Position 327: 0.00013467771920989662
Position 1636: 0.00012829908285604005
Position 1124: 0.0001270479197906156
Position 2614: 0.0001264893268142438
Position 5849: 0.00012328502684130703
Position 1750: 0.00011018354185915352
Position 821: 0.0001083320264284108
Position 1380: 0.00010264730822819292
Position 2804: 9.189030195884359e-05
Position 2142: 8.803427426544619e-05
Position 1129: 8.699735297166215e-05
Position 1102: 8.056925788059846e-05
Position 4271: 7.659526646782202e-05
Position 1719: 7.530729995810367e-05
Position 1480: 6.851851796515407e-05
Position 5348: 6.764140599582917e-05
Position 1826: 6.38211528234826e-05
Position 1006: 6.307131397415342e-05
Position 364: 6.163632175014776e-05
Position 1169: 5.9708525076323795e-05
Position 2238: 5.847878684560032e-05
Position 348: 5.6471970629520926e-05
Position 5105: 5.613365690479446e-05
Position 2306: 5.431656323472008e-05
Position 805: 5.232429805343525e-05
Position 519: 4.9458219012654285e-05
Position 3351: 4.8714588702587866e-05
Position 5033: 4.6430511147457796e-05
Position 3685: 4.418096300763755e-05
Position 1190: 4.0743532138390575e-05
Position 4569: 4.071462278937491e-05
Position 579: 3.990726398163246e-05
Position 4857: 3.945542155707628e-05
Position 3790: 3.878390065321572e-05
Position 3534: 3.843488301772983e-05
Position 4064: 3.809347215529221e-05
Position 4576: 3.786921631422129e-05
Position 1390: 3.607095654988129e-05
Position 2658: 3.5867800738955774e-05
Position 3623: 3.5655537452917427e-05
