Gene = Lat2
index = 624
Annotated 5SS: [  102  6183  6836  8213  8431  8630  8945  9059 10245 11570 11892 12430]
Annotated 3SS: [ 6059  6795  8168  8369  8597  8908  9027 10188 11509 11819 12320 14016]
SMsplice 5SS: [  102  6183  6836  8431  8630  9209 10245 11570 12430]
SMsplice 3SS: [ 6059  6795  8369  8597  9027 10148 11509 12320 14016]
top_k =  1000
Partition function (log Z): 8.351989744258855

Sorted 5' Splice Sites (High to Low Probability):
Position 6836: 0.9910028140465618
Position 12430: 0.9423674807195258
Position 102: 0.8752881028682422
Position 6183: 0.8580697096201981
Position 10245: 0.8376850066077429
Position 11570: 0.602520562997751
Position 8630: 0.6009010862673327
Position 8431: 0.5930395381711967
Position 9209: 0.48982197462466626
Position 11594: 0.3881909615208591
Position 9247: 0.2539898695317019
Position 8213: 0.23860275059995975
Position 996: 0.19953820072175535
Position 9524: 0.15410729180609156
Position 2881: 0.12149040516153141
Position 81: 0.10617557729163894
Position 2272: 0.07685316094802569
Position 7846: 0.07527307973819197
Position 9570: 0.0686992170205777
Position 8328: 0.05217349969465166
Position 12000: 0.05162760399115597
Position 13792: 0.047394921247520386
Position 661: 0.04410747457548191
Position 11943: 0.04265372774518815
Position 9506: 0.040662015052710186
Position 9535: 0.03836658298092575
Position 2327: 0.03358373240521265
Position 11892: 0.030432602905732936
Position 11896: 0.029357025744309675
Position 3116: 0.02837137102802845
Position 9059: 0.02468279371010548
Position 632: 0.024451315489106677
Position 8770: 0.02151097332944531
Position 7505: 0.019700540272759703
Position 14171: 0.01816273646813773
Position 9164: 0.01687466268166424
Position 53: 0.016488795460774086
Position 11852: 0.015246147500119545
Position 8312: 0.012816249243095984
Position 8268: 0.012481913591090486
Position 14714: 0.012170530731127465
Position 13773: 0.010944613984708366
Position 8945: 0.010493082566914794
Position 10256: 0.009409295659291104
Position 12204: 0.009126667294558716
Position 11911: 0.008787007490524586
Position 8682: 0.008502952776660978
Position 7167: 0.0072170785165195615
Position 9216: 0.007147078308298562
Position 10372: 0.0060867526480292405
Position 9202: 0.005579127076810316
Position 12648: 0.005348290955560083
Position 8381: 0.0053230968400694335
Position 12154: 0.0033668243021958296
Position 8235: 0.0028668776413902164
Position 6700: 0.00261270186149773
Position 11820: 0.0025976385065027627
Position 7141: 0.002392580808325627
Position 6874: 0.0021212691780106057
Position 14204: 0.0018879140288187654
Position 724: 0.001784845397376491
Position 764: 0.001750448771521437
Position 12160: 0.0015251413028780187
Position 2175: 0.0013535989833407846
Position 3124: 0.001306297457597981
Position 12972: 0.0011706116362257665
Position 714: 0.001080512562500082
Position 10349: 0.0009889925278346668
Position 10345: 0.0009807402630347354
Position 364: 0.0006606677228750423
Position 14303: 0.0006451237170740293
Position 10974: 0.0006435929761553501
Position 12528: 0.0006145327950000711
Position 3930: 0.0006087130862858517
Position 11986: 0.0005922641143219908
Position 570: 0.0005867041391228582
Position 8240: 0.0005836086090139026
Position 6248: 0.0005690503399562759
Position 2360: 0.0005592950926229664
Position 8925: 0.0005452304206974226
Position 10353: 0.0005374402185856075
Position 14258: 0.0005241396692259645
Position 6716: 0.0005211177968625671
Position 6160: 0.0004874454730503406
Position 11100: 0.00044649099166710793
Position 10305: 0.00038737819786832987
Position 10341: 0.00037220464390829713
Position 9031: 0.0003286059677206772
Position 1411: 0.00032602487075882356
Position 11806: 0.0003221409942077082
Position 10262: 0.0002972701034813028
Position 1299: 0.00029606634661965474
Position 3475: 0.0002747629789931877
Position 6304: 0.0002745995227263325
Position 6659: 0.0002732088103076721
Position 1217: 0.00024797153603271245
