Gene = 2310003L06Rik
index = 31
Annotated 5SS: [  98 1254]
Annotated 3SS: [1179 1980]
SMsplice 5SS: [  98 1254]
SMsplice 3SS: [1179 1980]
top_k =  1000
Partition function (log Z): -6.060640558700041

Sorted 5' Splice Sites (High to Low Probability):
Position 1254: 0.8867503983276156
Position 98: 0.7992374735218465
Position 697: 0.18222682759123895
Position 262: 0.1393572025279203
Position 1104: 0.030443428358147603
Position 2358: 0.027458794028988848
Position 1548: 0.016731853569826673
Position 2060: 0.014661543753565608
Position 36: 0.014300861135216886
Position 1073: 0.005680998278702732
Position 109: 0.005153287846263827
Position 802: 0.004884963505844978
Position 2454: 0.004598717078387489
Position 661: 0.003174684186825163
Position 370: 0.002720680250938847
Position 2657: 0.002166687537313827
Position 168: 0.002156551309372476
Position 272: 0.00204717678025706
Position 423: 0.00151584922456181
Position 1447: 0.0014142016642375776
Position 2692: 0.0009652083864918812
Position 3158: 0.0009634140720460996
Position 1355: 0.000924385376734914
Position 634: 0.0006751337190115455
Position 2729: 0.0005762415331767143
Position 1360: 0.0005256737647407783
Position 3131: 0.00043498505614288844
Position 1329: 0.0003822565506126785
Position 1376: 0.0003795816128950065
Position 882: 0.00030348979435933715
Position 277: 0.00030041173843630927
Position 1918: 0.000298574273343412
Position 1270: 0.0002882882086670188
Position 205: 0.0002796139262498518
Position 390: 0.00025968267886720584
Position 2182: 0.00025677786930303583
Position 639: 0.00024306482309096822
Position 1452: 0.00022242391617042543
Position 409: 0.00020456313772870848
Position 977: 0.0001818860154820415
Position 2513: 0.0001452746351347551
Position 392: 0.00011870483364069587
Position 1239: 0.00011008016349757181
Position 1580: 0.00010829958377158293
Position 2783: 0.00010312290894860291
Position 1591: 9.757180839419644e-05
Position 1143: 9.136037242404887e-05
Position 307: 8.751582647786758e-05
Position 1114: 7.807858079503845e-05
Position 584: 6.572855020484463e-05
Position 1888: 6.275520699355358e-05
Position 917: 5.5237432739506683e-05
Position 1525: 5.480445882251901e-05
Position 908: 5.428763789612997e-05
Position 1075: 5.367120635842032e-05
Position 1221: 5.327344716955604e-05
Position 2812: 4.785176068525902e-05
Position 158: 4.712237919237909e-05
Position 2230: 3.801233500196616e-05
Position 1716: 3.425881738863881e-05
Position 2350: 3.3758524357635624e-05
Position 1772: 3.2619906362474874e-05
Position 550: 2.7636934074861784e-05
Position 645: 2.4459011330602662e-05
Position 1905: 2.1710095256843e-05
Position 427: 2.169057766026474e-05
Position 686: 9.990004669791806e-06
Position 716: 9.44056953609161e-06
Position 433: 8.096567457573884e-06
Position 40: 7.988878847435136e-06
Position 663: 6.6050024503223906e-06
Position 216: 5.76541915158149e-06
Position 599: 4.7525712943089175e-06
Position 19: 3.6177858212904493e-06
Position 868: 3.077055339427044e-06
Position 701: 3.0103327830822094e-06
Position 885: 2.4089918686430207e-06
Position 437: 1.8651380026040896e-06
Position 914: 1.784344014503053e-06
Position 1060: 1.6750945801891847e-06
Position 1519: 1.5180453752677715e-06
Position 719: 1.5033533655561705e-06
Position 1340: 1.3780522227701585e-06
Position 889: 1.2728775619868236e-06
Position 841: 1.118703898856947e-06
Position 793: 1.1150539909484712e-06
Position 806: 6.591390270656956e-07
Position 1927: 6.123488474028896e-07
Position 1613: 5.297239536634941e-07
Position 1869: 4.1085508126559656e-07
Position 1908: 3.9178723144979255e-07
Position 1258: 3.4019166131144853e-07
Position 2440: 2.3786507280382875e-07
Position 2436: 2.1763491500276568e-07
Position 1618: 2.0504752192514146e-07
Position 569: 1.7380199597219116e-07
