Gene = Ecm1
index = 355
Annotated 5SS: [ 197 1331 1558 1762 1937 2557 3098 3723 4371 4747]
Annotated 3SS: [1267 1452 1680 1855 2511 2777 3347 4149 4658 5098]
SMsplice 5SS: [ 197 1331 1558 1762 1937 3098 3723 4371 4747]
SMsplice 3SS: [1267 1452 1680 1855 2777 3618 4149 4658 5098]
top_k =  1000
Partition function (log Z): 11.69894967016409

Sorted 5' Splice Sites (High to Low Probability):
Position 1937: 0.9883884545088337
Position 1762: 0.9745565657232136
Position 1558: 0.9489769384680034
Position 3723: 0.921441216821644
Position 1331: 0.9208281551080667
Position 3098: 0.9115964961637805
Position 4747: 0.867444351530804
Position 197: 0.8360759132134311
Position 4371: 0.7038743076188969
Position 136: 0.09453334065513368
Position 1140: 0.06849461962119302
Position 3317: 0.06039238571334935
Position 2862: 0.059680336437771826
Position 2557: 0.05877423789375568
Position 1369: 0.04137667257510204
Position 834: 0.03571635861434603
Position 455: 0.03539956785341239
Position 396: 0.03475298435974262
Position 2143: 0.0287516309262669
Position 732: 0.026974127670042383
Position 4472: 0.016378864627682968
Position 2713: 0.012903915581130427
Position 4560: 0.008097337298387578
Position 3512: 0.0075124619731967825
Position 2590: 0.00747899171465859
Position 3844: 0.00610802772791594
Position 768: 0.005863628522651316
Position 2951: 0.0055773396811954696
Position 4094: 0.005389408142861028
Position 348: 0.004489508636068528
Position 748: 0.004290679133853956
Position 3495: 0.0030379965538281004
Position 804: 0.0029459624287985417
Position 3104: 0.0028916431681616592
Position 3130: 0.0028441493310817734
Position 1151: 0.0027136086055190465
Position 4241: 0.002483767759549848
Position 4357: 0.0019819689780258987
Position 999: 0.0017030486746327166
Position 2343: 0.001648380976635112
Position 3527: 0.0016275361510307616
Position 4089: 0.0012627624321746888
Position 3866: 0.0012133944491484292
Position 212: 0.00114040263931203
Position 2943: 0.0010465274958744145
Position 3820: 0.0009145455620292758
Position 1941: 0.0009107528984540823
Position 4232: 0.000895656860131534
Position 699: 0.0008268657858475653
Position 755: 0.0008202291768016388
Position 2573: 0.0007352557606998599
Position 3848: 0.0007284373850688675
Position 4157: 0.0006803247417769858
Position 3242: 0.0006454632376802162
Position 99: 0.0006043846966095984
Position 4248: 0.0005707557148537368
Position 409: 0.0005624379379169824
Position 3987: 0.0004966876150062332
Position 4375: 0.0004178872922181243
Position 4432: 0.00040457959299124114
Position 433: 0.00036909890784928804
Position 207: 0.0003490561480382879
Position 3373: 0.00032800163604779946
Position 4751: 0.00030347893458542455
Position 762: 0.0002954893420283744
Position 2213: 0.00028873189990630954
Position 4753: 0.0002833451855728141
Position 530: 0.0002766302333748837
Position 4850: 0.000246964221370125
Position 258: 0.00020848186817641064
Position 49: 0.0001952075908458612
Position 3146: 0.00018361545351363413
Position 1589: 0.0001685876960832125
Position 2162: 0.00016245017630081828
Position 961: 0.00016226221682607767
Position 4951: 0.00015942816987691668
Position 3545: 0.00015854322542195864
Position 1752: 0.00015572665351698973
Position 3977: 0.00015453451599614719
Position 4315: 0.00015023426677995204
Position 1452: 0.00014578695485502316
Position 3128: 0.00013821464136058275
Position 3949: 0.00013763742661348304
Position 106: 0.00013547410078513516
Position 4349: 0.0001216276464591538
Position 5225: 0.00011717751477769929
Position 3914: 0.00011512244438525689
Position 1389: 9.698417523474821e-05
Position 3000: 8.845789502070578e-05
Position 2259: 8.529503513270474e-05
Position 2045: 8.46101918542677e-05
Position 3727: 8.128866738843363e-05
Position 2108: 7.913791975176298e-05
Position 1915: 7.802214496645669e-05
Position 67: 7.340013795894781e-05
Position 726: 7.187823540295618e-05
Position 1715: 6.704350736364463e-05
Position 3853: 6.696354199763756e-05
Position 712: 6.475544673619926e-05
Position 3142: 6.153666128485977e-05
Position 2656: 5.845921647986448e-05
Position 3084: 4.990291643512289e-05
Position 3577: 4.693522282822177e-05
Position 5173: 4.263577509218138e-05
Position 807: 4.0863800061745185e-05
Position 295: 3.764066321350159e-05
Position 1583: 3.685676782557835e-05
Position 1766: 3.636428536723568e-05
Position 1609: 3.463844337371194e-05
Position 1179: 3.3441538942901206e-05
Position 542: 3.1508309923271173e-05
Position 2381: 2.4827196592867864e-05
Position 3023: 2.470444695476823e-05
Position 2229: 2.4506226672634922e-05
Position 4003: 2.381358900679887e-05
Position 4764: 2.3065509893251326e-05
Position 4806: 2.2275501540109552e-05
Position 3881: 2.2079803452204802e-05
Position 351: 2.1378298062760137e-05
Position 3154: 2.0825508237758314e-05
Position 3857: 2.0072552540162882e-05
Position 2049: 1.8683158949586136e-05
Position 5031: 1.8629938998396996e-05
Position 1512: 1.805747880608735e-05
Position 2561: 1.7948828341170956e-05
Position 3671: 1.7228297307391778e-05
Position 987: 1.5454160387202303e-05
Position 1433: 1.5368125544456134e-05
Position 290: 1.3709820169307536e-05
Position 3887: 1.3100446081826627e-05
Position 2359: 1.2632919876277547e-05
Position 2372: 1.2509130756817215e-05
Position 2040: 1.1665606852468448e-05
Position 2379: 1.1606337603573403e-05
Position 5234: 1.0154051420945821e-05
Position 3814: 9.53800918999677e-06
Position 3832: 8.636567416345416e-06
Position 3870: 8.464004155769472e-06
Position 2030: 8.04428716902269e-06
Position 2299: 7.948200541232802e-06
Position 113: 6.358926204894666e-06
Position 880: 5.9048558750836675e-06
Position 219: 5.761104378932013e-06
Position 2146: 5.664844467898334e-06
Position 201: 5.635914831673744e-06
Position 3134: 4.954637097210233e-06
Position 1398: 4.096167296093403e-06
Position 2639: 3.81972705572048e-06
Position 3152: 2.650423996532236e-06
Position 548: 2.5063194201212436e-06
Position 81: 2.3136306652618665e-06
Position 16: 1.3508780279457556e-06
Position 3: 4.949983151764205e-07
Position 1713: 4.050575547256381e-07
Position 593: 2.693187735247083e-07
Position 1859: 2.6022649250173576e-07
Position 230: 2.1405649955545703e-07
Position 1802: 1.925492108904847e-07
Position 3324: 1.7268627732052784e-07
Position 1677: 1.6902668392574228e-07
Position 2633: 1.2288527153216032e-07
Position 253: 1.1512974254392208e-07
Position 400: 7.976025518342617e-08
Position 423: 6.29270969008435e-08
Position 1456: 6.104343443493884e-08
Position 376: 3.374438227212555e-08
Position 284: 3.122694583386243e-08
Position 1431: 2.3573550354811344e-08
Position 1672: 2.0837532867828394e-08
Position 691: 5.3636668913737674e-09
Position 1867: 5.340058763868455e-09
Position 3051: 5.121916528379193e-09
Position 3095: 3.5746958818793853e-09
Position 4961: 1.8911976691815503e-09
Position 4757: 9.070095044014155e-10
Position 685: 1.2287752418318722e-10
Position 1500: 1.0902818142863251e-12
Position 1607: 1.0795051365837795e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1855: 0.9859346218663997
Position 4149: 0.764536335945656
Position 4658: 0.702765222456118
Position 1267: 0.6746208946660112
Position 1452: 0.6105298217126719
Position 2777: 0.6064910934606081
Position 5098: 0.538125000618097
Position 1680: 0.46226933596759573
Position 3618: 0.426973851839545
Position 1626: 0.34676352951157463
Position 1455: 0.3324369929614003
Position 1214: 0.2314181262444838
Position 3418: 0.1764965695640186
Position 3000: 0.15248988614874015
Position 3452: 0.15140665164327838
Position 5071: 0.13753250095176828
Position 2980: 0.10572625935934911
Position 3347: 0.07445389482640197
Position 698: 0.06893328730873995
Position 1701: 0.06584697385674274
Position 5183: 0.06547012849786353
Position 1685: 0.05592585420670072
Position 3230: 0.053700646199166334
Position 4665: 0.05299256004207883
Position 4842: 0.05203543329023841
Position 3586: 0.04517959054694421
Position 2712: 0.041664016013888215
Position 953: 0.04130800001460461
Position 4822: 0.0389844054024849
Position 1704: 0.03210332547816455
Position 4560: 0.026965532314583048
Position 4597: 0.025258920794146447
Position 1165: 0.022644306680789074
Position 980: 0.022533965136622376
Position 1194: 0.021275049772862785
Position 2511: 0.021228771907565513
Position 2912: 0.020420692063604303
Position 2656: 0.02036098569634905
Position 3063: 0.019104800503748423
Position 4232: 0.018673916287237902
Position 2045: 0.018268891488782874
Position 4452: 0.01805087228720115
Position 4683: 0.01797148304723515
Position 4264: 0.017467271580992125
Position 3455: 0.01700674468799781
Position 5188: 0.015523310131203234
Position 3503: 0.01298360078046045
Position 2514: 0.01247236943064001
Position 4499: 0.011434035979014353
Position 2367: 0.011351941198201659
Position 3789: 0.01092701874974573
Position 2461: 0.010330243594340077
Position 3007: 0.009818703006430873
Position 2070: 0.00976375622476224
Position 1179: 0.009513395558599473
Position 4517: 0.00895795099718259
Position 3519: 0.008834667897454037
Position 4883: 0.008834270328998837
Position 295: 0.008771210742173423
Position 4574: 0.008628670368078253
Position 5136: 0.008425554421885665
Position 972: 0.008419798142378282
Position 4932: 0.006853122531053368
Position 3635: 0.006805441915250817
Position 5294: 0.0067147687609903535
Position 1220: 0.006527329363362695
Position 2851: 0.006305101406099958
Position 3954: 0.005680847723562284
Position 3395: 0.005165915055920009
Position 3270: 0.005074552914529825
Position 5320: 0.004316948066585151
Position 4622: 0.004160216415395962
Position 4965: 0.0037883511303824385
Position 717: 0.0036401444224102085
Position 4310: 0.003631681284117476
Position 4594: 0.0035737669539299133
Position 2848: 0.003461652892837628
Position 1893: 0.0033372843151319065
Position 2947: 0.003086486976170425
Position 5020: 0.00287995649536993
Position 3527: 0.0025805851973935297
Position 4616: 0.0024623719144486918
Position 2594: 0.002418519783355128
Position 3641: 0.00239597140477764
Position 320: 0.002337455971359871
Position 3647: 0.002287807882420122
Position 5275: 0.002249480728136599
Position 4948: 0.0021554412726315568
Position 886: 0.002129208936385206
Position 4845: 0.002063382286636279
Position 2782: 0.0019952276175689452
Position 2834: 0.0019931217438805622
Position 2803: 0.0018823098148258565
Position 2534: 0.0018815720959413193
Position 1876: 0.0017385151649882253
Position 3665: 0.0017113562661250602
Position 1630: 0.001676132341522148
Position 4053: 0.0016267114413825346
Position 4975: 0.001618294985290287
Position 1725: 0.0015746235911027594
Position 2446: 0.0015417299300472418
Position 4720: 0.0014959080285242689
Position 2443: 0.0014867328259069057
Position 3866: 0.0013955740182574204
Position 2480: 0.001321229531410689
Position 4998: 0.00125788870852478
Position 2926: 0.0012123717103768228
