Gene = Mmab
index = 683
Annotated 5SS: [ 185 1300 5540 6243 7011 7351 7582 8783]
Annotated 3SS: [ 1237  5445  6184  6937  7252  7516  8722 10701]
SMsplice 5SS: [ 185 1300 5540 6243 7355 7582]
SMsplice 3SS: [ 1237  5445  6184  7252  7516 10701]
top_k =  1000
Partition function (log Z): 2.4685931455337857

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.974370242328759
Position 1300: 0.9393107064912202
Position 5540: 0.923037310697553
Position 6243: 0.8309182414532178
Position 7582: 0.700485959364955
Position 7355: 0.4741551477642145
Position 10978: 0.4699006248115028
Position 8783: 0.2934648734212831
Position 7351: 0.28754250609044024
Position 7642: 0.21898231874164412
Position 8805: 0.18245287656248657
Position 10817: 0.17365769650224866
Position 5682: 0.14491773631963759
Position 1062: 0.1029142000308602
Position 6114: 0.07791534517637068
Position 11037: 0.061998886405080125
Position 5562: 0.05949672081992425
Position 9669: 0.049202358988398774
Position 5712: 0.04591915663208327
Position 12165: 0.04581948110302644
Position 6812: 0.027848314923564668
Position 6046: 0.02671570352285743
Position 42: 0.024818070027759445
Position 4163: 0.023703662524771695
Position 4589: 0.022232567762543873
Position 11605: 0.02167673997002077
Position 3161: 0.021652783093292834
Position 4088: 0.021308234461673736
Position 7051: 0.019450807416904893
Position 3143: 0.019118754216958873
Position 7011: 0.018769979713110247
Position 5646: 0.018725200576329103
Position 5268: 0.017081554469101295
Position 3205: 0.01659529825416741
Position 4685: 0.016549655912291312
Position 6596: 0.01558494438171425
Position 9559: 0.014100168012877837
Position 4770: 0.013384989201979825
Position 9641: 0.012529817926372632
Position 4577: 0.010034388810634644
Position 5666: 0.0090649948622467
Position 1365: 0.008302690277506164
Position 5245: 0.008283438284305772
Position 7034: 0.008092979510323976
Position 347: 0.007982238858368138
Position 9957: 0.0076279983380877605
Position 4106: 0.00688857976379214
Position 4024: 0.006879282872726665
Position 7106: 0.006690905364284834
Position 5716: 0.006375776429138018
Position 8218: 0.005889663930868587
Position 12064: 0.005314739224079471
Position 12482: 0.005262718404790498
Position 10806: 0.0052477755392421905
Position 9030: 0.0050010386194318515
Position 6342: 0.004970241432872416
Position 993: 0.0046903311424989404
Position 9053: 0.004261753569710917
Position 5241: 0.0041681063974775
Position 7617: 0.0040710018676726155
Position 9530: 0.004051441751555967
Position 4665: 0.0039010500532207053
Position 7308: 0.0035959825567712382
Position 9413: 0.0032060086061474614
Position 3684: 0.0031872769787015362
Position 789: 0.00287103180348491
Position 7363: 0.002801315228305823
Position 7385: 0.002733488584680331
Position 8355: 0.002600579193176073
Position 9839: 0.0025663020961184803
Position 8198: 0.002415859035415781
Position 7375: 0.0021601474518717044
Position 777: 0.002143576459113435
Position 10855: 0.002137307289714331
Position 8322: 0.00205785918483746
Position 12469: 0.0020172018487727744
Position 8953: 0.002003362649117919
Position 438: 0.0019817080338905627
Position 4705: 0.0019335637664226288
Position 5626: 0.0018977153326035399
Position 5679: 0.0018948919173393023
Position 8593: 0.0018722636455187752
Position 1505: 0.00182662317174975
Position 8369: 0.0017705541313300648
Position 5981: 0.0017464588934753104
Position 5728: 0.0016707154935113903
Position 1577: 0.0016473303363975923
Position 7469: 0.0015203863212234253
Position 6610: 0.0015137231348200193
Position 5952: 0.001499588542508325
Position 12090: 0.001400260150489097
Position 1621: 0.0013754749131077433
Position 9797: 0.001349810686506804
Position 9077: 0.0013236856807650821
Position 1327: 0.0013161465684139097
Position 5334: 0.0012342052717024372
Position 9850: 0.001161410531937655
Position 2254: 0.0011228200587835326
Position 8522: 0.0010966538368262632
Position 5686: 0.0010257129547634827
Position 1037: 0.001009650913854856
Position 238: 0.0009799170322106724
Position 896: 0.0008810638610789599
Position 10127: 0.0008169753214799141
Position 4635: 0.0007664769626503551
Position 6023: 0.0007593528002449515
Position 9546: 0.0007217332267265024
Position 10849: 0.0006792171534258381
Position 8589: 0.0006779013860313907
Position 9866: 0.0005954586582600594
Position 4147: 0.0005792031759448326
Position 63: 0.0005787228899349659
Position 242: 0.0005611763930116673
Position 7675: 0.0005558633336752054
Position 9211: 0.0005476338208530727
Position 4053: 0.0005392182526480086
Position 6280: 0.0004986665487037668
Position 9407: 0.0004953072990139798
Position 1157: 0.0004829145187581277
Position 8839: 0.00048085701562033934
Position 6959: 0.00047178826724730377
Position 1312: 0.000449974257303236
Position 6739: 0.00044224101068375017
Position 5876: 0.00044004854536704554
Position 229: 0.00042360929336915246
Position 325: 0.00041743446695125224
Position 10932: 0.00041174586121463366
Position 12761: 0.0003881404786224909
Position 6050: 0.0003575334337417743
Position 7655: 0.0003551841103175867
Position 3825: 0.0003444543819119835
Position 5922: 0.00033218874894628127
Position 7646: 0.0003198160838662316
Position 6718: 0.00031346465588808994
Position 5694: 0.00030749100140448657
Position 5701: 0.00028889985418947774
Position 7994: 0.0002800856239035635
Position 1652: 0.00027882801044854454
Position 1432: 0.00027352129146341003
Position 9329: 0.0002712950364862291
Position 4411: 0.0002525356562953924
Position 501: 0.00025061489006698097
Position 4258: 0.0002469173926658367
Position 299: 0.00024354148802492706
Position 6286: 0.0002293359781295633
Position 6845: 0.00022306708992969205
Position 4540: 0.0002214234454682423
Position 6627: 0.00021193053300608462
Position 530: 0.00020513838641269313
Position 5566: 0.00019181719860251198
Position 205: 0.0001820385132070809
Position 8211: 0.00018009837534780675
Position 1824: 0.00017674329637154578
Position 134: 0.00017250925186484275
Position 142: 0.00017059539641992724
Position 6247: 0.0001699149902037532
