Gene = 4930444P10Rik
index = 48
Annotated 5SS: [  352 12496 14758 24526]
Annotated 3SS: [12331 14624 24469 27050]
SMsplice 5SS: [  352 10909 12496 14758 24526]
SMsplice 3SS: [10817 12331 14675 24469 27050]
top_k =  1000
Partition function (log Z): -5.036764379930959

Sorted 5' Splice Sites (High to Low Probability):
Position 352: 0.9969514662900768
Position 10909: 0.9115909013301222
Position 24526: 0.8373898265228001
Position 12496: 0.8369461580572576
Position 14758: 0.8362265144638684
Position 1579: 0.3368061746621923
Position 16453: 0.3315029696287466
Position 13334: 0.31176330931568597
Position 23346: 0.1990782524023657
Position 9031: 0.19070603759340804
Position 23249: 0.1660107358346046
Position 23330: 0.1659979213183976
Position 23325: 0.11096146153893557
Position 11992: 0.11041571143527923
Position 3878: 0.10905393298935609
Position 13283: 0.10217808083976487
Position 25104: 0.09840205144757218
Position 10925: 0.08175633644228048
Position 15544: 0.07288120563621825
Position 18346: 0.06758351329216414
Position 24906: 0.06632176813080543
Position 811: 0.06139057243760423
Position 7966: 0.060598356183596
Position 18456: 0.05117803240759481
Position 24531: 0.04268162991002358
Position 18497: 0.027830749906872027
Position 11168: 0.02569742397982735
Position 13957: 0.022573355408915065
Position 2745: 0.022530827358791063
Position 655: 0.02062700169423461
Position 25979: 0.02001984116744348
Position 7941: 0.02001948431052634
Position 16717: 0.01800713669922846
Position 4950: 0.016396137756615164
Position 16463: 0.012472718384722735
Position 1784: 0.010720947642709387
Position 4000: 0.01055866116051127
Position 780: 0.010466421387135225
Position 2973: 0.007263359126993129
Position 3836: 0.006047466091507494
Position 14801: 0.005716483605348895
Position 17851: 0.005641264206422884
Position 7399: 0.0049143503449168265
Position 7410: 0.004803675521831122
Position 2957: 0.004654372748880552
Position 4373: 0.003941823815481258
Position 4437: 0.003795179689222774
Position 4967: 0.0037188048559379204
Position 776: 0.0035558387924576195
Position 14762: 0.0034211101345463634
Position 3847: 0.003238122277661257
Position 3059: 0.003183014836839837
Position 972: 0.0029306199242982002
Position 750: 0.0027577670154285134
Position 4475: 0.0025136973372438883
Position 16525: 0.002499221129788691
Position 1574: 0.002464072270424346
Position 5188: 0.002424128228170157
Position 4677: 0.002418813139317014
Position 2826: 0.0022911880655688086
Position 520: 0.0020006611333286016
Position 17021: 0.0016966062982456955
Position 4828: 0.0016246741737100953
Position 17614: 0.00161898836240999
Position 1509: 0.0015256332732360373
Position 14300: 0.00133825770497064
Position 15555: 0.0013323755356857417
Position 3831: 0.0012889610339788056
Position 3110: 0.0012525668196235772
Position 16487: 0.001239356015097371
Position 16083: 0.0011019122526414499
Position 515: 0.0009874825657895153
Position 301: 0.0009675586939009618
Position 764: 0.0009239759296914219
Position 17894: 0.0007874317729361335
Position 5606: 0.0007857335962378703
Position 506: 0.0007160038348986844
Position 16255: 0.0006212960216653307
Position 16772: 0.0005619367663578418
Position 305: 0.0003105982024820859
Position 596: 0.0002456497724201348
Position 2475: 0.00023882374659816417
Position 15978: 0.0002075425334221395
Position 570: 0.0001605860141407203
Position 14009: 0.00013780565894498106
Position 150: 0.00012108743527295323
Position 17148: 0.00011802449641375417
Position 15113: 9.815110948972703e-05
Position 745: 9.414987909657494e-05
Position 1394: 8.06158134432307e-05
Position 14505: 7.998485927539271e-05
Position 15548: 7.345953691622914e-05
Position 296: 6.119368840386219e-05
Position 1488: 5.492769806779987e-05
Position 1117: 4.743869509964351e-05
Position 356: 4.6199267127754184e-05
Position 1242: 4.538074441300277e-05
Position 2790: 3.3968327086012596e-05
Position 2601: 3.361238685491239e-05
Position 619: 3.050298680472589e-05
Position 335: 2.961802537866171e-05
Position 2807: 2.8523677373416687e-05
Position 1986: 2.7132637289862718e-05
Position 1086: 2.606798624715768e-05
Position 1205: 2.2873017889401565e-05
Position 11227: 2.2439290785337876e-05
Position 2348: 2.148989481427056e-05
Position 229: 2.0112469926943177e-05
Position 833: 1.849424348806765e-05
Position 1005: 1.78548382356825e-05
Position 575: 1.594600838097925e-05
Position 11001: 1.4758527427466896e-05
Position 12676: 1.3901415812713656e-05
Position 670: 1.2459006878259129e-05
Position 12167: 1.2458728806976808e-05
Position 11908: 1.0082893534710767e-05
Position 186: 8.649788771617176e-06
Position 2404: 7.65556525589497e-06
Position 703: 6.006333299078953e-06
Position 1634: 5.876160942286657e-06
Position 144: 5.433844959155435e-06
Position 848: 5.36798073056797e-06
Position 12113: 5.2874827839626425e-06
Position 982: 5.188748317207439e-06
Position 11658: 4.926730907661358e-06
Position 243: 4.61365297741099e-06
Position 12156: 4.159045126261496e-06
Position 2711: 4.11576406215916e-06
Position 1596: 2.3488652522919293e-06
Position 510: 2.1796690738116164e-06
Position 2720: 2.0689885451513464e-06
Position 141: 1.8738396152086568e-06
Position 10971: 1.5595629442234944e-06
Position 867: 1.461388360940473e-06
Position 1753: 1.375646461104712e-06
Position 2025: 1.3253219050947974e-06
Position 1977: 1.2746148277746615e-06
Position 838: 1.174416664799569e-06
Position 984: 9.240279707177319e-07
Position 1012: 9.159877890557288e-07
Position 1445: 7.995180365356992e-07
Position 1628: 7.205340108910498e-07
Position 4: 5.587915012224534e-07
Position 1491: 4.149713772617611e-07
Position 434: 2.9491639110947094e-07
Position 6: 1.8426493499881796e-07
Position 522: 1.7356454590754757e-07
Position 1527: 4.1540380409322737e-10
Position 827: 3.7617810060569174e-10
Position 1010: 3.4071790825116775e-10
Position 1662: 1.999036826935459e-10
Position 1676: 1.7422688839212444e-10
Position 1660: 1.283264676920374e-10
Position 1729: 1.1435495550661612e-10
Position 947: 2.532023840288066e-11
Position 854: 2.455489899203248e-11
Position 886: 2.441321288730823e-11
Position 945: 1.994438153835948e-11
Position 1357: 3.797422248479022e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 24469: 0.8901797424711525
Position 23068: 0.6509621021121265
Position 14675: 0.6484148797236315
Position 12331: 0.5629512563157439
Position 10817: 0.5130129261747619
Position 27050: 0.4733199015649854
Position 10814: 0.4035302605106881
Position 16204: 0.3407910709066516
Position 13219: 0.2696748829417589
Position 25021: 0.2560921122974983
Position 24754: 0.18364724145840197
Position 27100: 0.18130335155957092
Position 1463: 0.16565820728129138
Position 18119: 0.1481800849356225
Position 3736: 0.11694788379501007
Position 11883: 0.1024388186945754
Position 12328: 0.09880507797240941
Position 1321: 0.08921753592010749
Position 14624: 0.0886317742884559
Position 8769: 0.08681879070330346
Position 8973: 0.07675441248173488
Position 12261: 0.07126073449598966
Position 15435: 0.0682656639587878
Position 13195: 0.06569387021982571
Position 7852: 0.06144309380471179
Position 1442: 0.05781168479254358
Position 14584: 0.042225407568347056
Position 14529: 0.039166742376523435
Position 10820: 0.037299537219184976
Position 12418: 0.03620105775877687
Position 10823: 0.03538747864498784
Position 569: 0.03431777444075764
Position 703: 0.033831572910960804
Position 640: 0.02863895352858622
Position 8835: 0.027132834408369652
Position 2658: 0.026425756898205078
Position 25844: 0.024723870021032438
Position 13029: 0.024138813403257884
Position 13121: 0.024095854868512834
Position 12360: 0.016666799555789643
Position 1555: 0.014798570850609339
Position 11051: 0.014656485107850394
Position 12830: 0.013791367837662253
Position 16617: 0.012950397163162465
