Gene = Dctn5
index = 325
Annotated 5SS: [  141  1197  2130  5319 10847]
Annotated 3SS: [ 1127  2010  5206 10743 15015]
SMsplice 5SS: [  141  1197  2130  5319 10847]
SMsplice 3SS: [ 1109  2010  5206 10743 15015]
top_k =  1000
Partition function (log Z): -3.2720404355273605

Sorted 5' Splice Sites (High to Low Probability):
Position 5319: 0.9718699264012424
Position 10847: 0.889859604907171
Position 141: 0.8834677044221534
Position 1197: 0.8792037779069573
Position 2130: 0.8735390622439075
Position 11535: 0.4708709248972389
Position 2700: 0.3874642477961583
Position 10321: 0.23962739057235835
Position 7834: 0.22579341373094416
Position 2358: 0.20958076366322792
Position 10508: 0.1948033496004408
Position 10188: 0.11726736396906647
Position 13541: 0.10995550564056529
Position 11280: 0.09654062966215399
Position 13042: 0.06604333385281135
Position 10913: 0.05726129952823252
Position 199: 0.0522460767483127
Position 4869: 0.0470666925972225
Position 10273: 0.04219726592535717
Position 6927: 0.035470925471343256
Position 10546: 0.028167642916686116
Position 2741: 0.028146723233449324
Position 11322: 0.02215746626226628
Position 7378: 0.021764854065771926
Position 1262: 0.0210313236428862
Position 211: 0.020964504191545056
Position 2056: 0.017070004188396937
Position 13038: 0.015497520754972079
Position 12219: 0.014911754621551095
Position 9243: 0.011393464364882101
Position 74: 0.010694672573794107
Position 13415: 0.009728595944848982
Position 1251: 0.009673108307110627
Position 2847: 0.009201036423894287
Position 13079: 0.008119146148171805
Position 1223: 0.00786691145827189
Position 299: 0.006790637434529267
Position 15524: 0.006688417322099883
Position 11374: 0.006424183265873747
Position 10609: 0.006107965520882661
Position 15443: 0.0050506876586196145
Position 11352: 0.004811582661069936
Position 14339: 0.004324644136033056
Position 11264: 0.003726198538875075
Position 1935: 0.0028923964871722585
Position 241: 0.002576524967665439
Position 8831: 0.002384950176984307
Position 1635: 0.0021479899030274687
Position 2179: 0.002046966967346023
Position 295: 0.0019186138060937501
Position 1055: 0.0018918009817674515
Position 346: 0.0018829565591418447
Position 1944: 0.0017397459132342881
Position 912: 0.001718469527683756
Position 5001: 0.0016972179324119573
Position 1038: 0.0015872463936981974
Position 8978: 0.0015523461853562234
Position 1808: 0.0014600662342837886
Position 29: 0.0014332209186688173
Position 338: 0.0012857631293055193
Position 173: 0.0011680188849396576
Position 10212: 0.0011654097253997139
Position 274: 0.0011017089167272873
Position 226: 0.0009719655505680863
Position 2109: 0.000931081085477888
Position 2090: 0.0009224500212616916
Position 2985: 0.0008950874252812885
Position 981: 0.0008920297450154597
Position 2383: 0.0008769210237909829
Position 342: 0.0008748549571658378
Position 11277: 0.0008370752266420353
Position 336: 0.0008317070062764327
Position 12491: 0.0007917557904772256
Position 1982: 0.0007530804731228782
Position 1740: 0.0007351254471467502
Position 662: 0.0007231003564619832
Position 2351: 0.0006955636394986704
Position 122: 0.0006280610031694954
Position 2134: 0.0005953106331897973
Position 3200: 0.0005760638542431851
Position 13596: 0.0005402260016010009
Position 11881: 0.0005110559478255712
Position 2369: 0.00048092903805510665
Position 619: 0.0004281438181079925
Position 613: 0.000400160397378786
Position 692: 0.0003914134757386812
Position 2340: 0.0003874342013478007
Position 1279: 0.0003654263547605014
Position 3036: 0.0003647667147728839
Position 2258: 0.00035764328718819065
Position 1143: 0.00032057218450776663
Position 128: 0.00031813137654775715
Position 600: 0.0002796573120346581
Position 4703: 0.00027670048924787046
Position 1245: 0.0002739508661522969
Position 4902: 0.00023908899788479372
Position 232: 0.0002226902502473121
Position 987: 0.00022224829465655285
Position 149: 0.00021762335894502053
Position 992: 0.00021563208413172825
Position 12187: 0.00021340808534505752
Position 147: 0.0002061054400632925
Position 470: 0.0002058863048059152
Position 11368: 0.0001943994358318254
Position 11286: 0.00019212806368810377
Position 1891: 0.0001914869255699174
Position 11566: 0.00019054080496125838
Position 2996: 0.00018921996739355672
Position 409: 0.00018405903169971293
Position 5025: 0.00017051076695168135
Position 2536: 0.00015808016903597083
Position 889: 0.0001409482404921327
Position 488: 0.00013203148705760593
Position 708: 0.00013062915752760964
Position 4303: 0.00012158781652181694
Position 355: 0.00011933538859100593
Position 287: 0.00011345437011065251
Position 1647: 0.00010545469848626562
Position 113: 0.00010507338092642657
Position 11: 0.00010358430968898904
Position 920: 9.7116051085401e-05
Position 433: 9.59993348587886e-05
Position 1765: 9.262068934352129e-05
Position 44: 8.015264112918619e-05
Position 371: 7.783749408619929e-05
Position 12714: 7.683802027315899e-05
Position 703: 7.497051580201291e-05
Position 640: 7.167334054873648e-05
Position 379: 7.099584835057462e-05
Position 2893: 7.073834320025008e-05
Position 5323: 6.804717473712244e-05
Position 825: 6.746307606916608e-05
Position 2858: 6.629082227555882e-05
Position 440: 6.0128129285922934e-05
Position 552: 5.494324175952621e-05
Position 724: 5.376812575429815e-05
Position 562: 4.3982888994087715e-05
Position 272: 4.2732256280792056e-05
Position 578: 4.1575857049048336e-05
Position 1654: 4.127841967047779e-05
Position 2075: 4.12264428889692e-05
Position 2077: 4.023722519438635e-05
Position 1886: 3.8488379462119e-05
Position 6316: 3.4703649613357094e-05
Position 1432: 3.4382802592218255e-05
Position 10906: 3.017576490116562e-05
Position 2211: 2.9994341846695697e-05
Position 6913: 2.98844345598269e-05
Position 5806: 2.9325849498950958e-05
Position 387: 2.5496856528247963e-05
Position 648: 2.4215096605606714e-05
Position 6845: 2.044331488425642e-05
Position 1819: 1.957370515142059e-05
Position 1274: 1.9324598128925353e-05
Position 450: 1.806550020138235e-05
Position 899: 1.6141873604361496e-05
Position 98: 1.5997589517426445e-05
Position 873: 1.5650834124404138e-05
Position 844: 1.4808374829825191e-05
Position 340: 1.462301273120068e-05
Position 411: 1.3896507995080143e-05
Position 1896: 1.3858768177862849e-05
Position 2454: 1.3650849319678326e-05
Position 2030: 1.3190954922380708e-05
Position 903: 1.3160743898139685e-05
Position 938: 1.2914598042205706e-05
Position 1752: 1.1787118996887067e-05
Position 348: 1.1456737431554795e-05
Position 2095: 1.130535667564234e-05
Position 413: 1.1262170657666142e-05
Position 933: 1.1078328991600882e-05
Position 777: 1.0516534006482228e-05
Position 568: 1.0396154287126413e-05
Position 1429: 9.753856060424431e-06
Position 6800: 9.626418728222908e-06
Position 817: 9.559895898225133e-06
Position 373: 9.172949760672496e-06
Position 1182: 8.458612446886658e-06
Position 2069: 6.518709911968611e-06
Position 6080: 6.375930572754766e-06
Position 5704: 6.2245378897685596e-06
Position 6702: 4.959906327146482e-06
Position 542: 4.862719669873379e-06
Position 644: 4.575715020529797e-06
Position 1147: 4.460236840552314e-06
Position 2199: 4.410047421131974e-06
Position 6796: 4.393972682814127e-06
Position 7152: 4.364517764119207e-06
Position 2184: 4.26000795949738e-06
Position 957: 4.223198529485939e-06
Position 6777: 3.8913003844251055e-06
Position 2149: 3.595248474404475e-06
Position 1472: 3.3996246163077245e-06
Position 2093: 3.252522907998659e-06
Position 2062: 3.193048890425139e-06
Position 2080: 2.991949759824395e-06
Position 1290: 2.4325790275790432e-06
Position 2201: 2.3760400689024936e-06
Position 1300: 4.246723841429098e-08
Position 5313: 3.0511289046598625e-09
Position 353: 2.898570689359271e-09
Position 5298: 2.741392849979044e-09
Position 5595: 1.6638772858202669e-09
Position 5836: 1.4278050895604475e-09
Position 6810: 2.509245135001663e-10
Position 642: 1.3750591836456007e-11

