Gene = Traip
index = 1138
Annotated 5SS: [  217  4967  5474  7900  8611 10117 10700 11386 11965 12462 17794 19097
 19663 19803]
Annotated 3SS: [ 4908  5389  7859  8482 10021 10585 11297 11874 12372 17637 19047 19512
 19751 20017]
SMsplice 5SS: [  217  4967  5474  7900  8611 10117 11965 12462 17794 19097 19663]
SMsplice 3SS: [ 4908  5389  7859  8482 10021 11874 12372 17637 19047 19512 19751]
top_k =  1000
Partition function (log Z): 15.930976736072083

Sorted 5' Splice Sites (High to Low Probability):
Position 10117: 0.9931672253805144
Position 217: 0.9814250989073497
Position 17794: 0.9463621589271701
Position 8611: 0.9274573876600718
Position 11965: 0.9075769503412914
Position 7900: 0.9009339430493813
Position 12462: 0.8791008290838633
Position 19097: 0.7757015047515234
Position 19663: 0.7701559084531643
Position 4967: 0.7052494291706981
Position 5474: 0.6890453136587015
Position 20093: 0.42425471672151627
Position 10704: 0.4086955977124537
Position 20508: 0.37465321945115543
Position 11386: 0.3488066313297582
Position 14928: 0.3289060533129621
Position 11419: 0.23173893812945148
Position 19865: 0.1439848256547139
Position 3976: 0.1427717489534747
Position 16731: 0.1292969190798473
Position 9890: 0.11151078588364625
Position 12439: 0.10423114928645952
Position 936: 0.09487001845625401
Position 10700: 0.0933101513032786
Position 5112: 0.08548772477208602
Position 5302: 0.08400111829613499
Position 12280: 0.08312857075753177
Position 20727: 0.07620769774022305
Position 2215: 0.07560965790859572
Position 11181: 0.06451681800157194
Position 8635: 0.06323235138358296
Position 2347: 0.060235317079915356
Position 19803: 0.05225836674483174
Position 9603: 0.05137044175349287
Position 14958: 0.050594683047355905
Position 402: 0.04400763420950018
Position 20513: 0.039342913499831676
Position 20078: 0.03507622896047249
Position 12237: 0.033533865381582685
Position 20740: 0.033114704974353606
Position 18819: 0.032560976504714366
Position 392: 0.031705845094858146
Position 20529: 0.03003713681587664
Position 6102: 0.027478199471008765
Position 19931: 0.023307689522903286
Position 7653: 0.022613260933825933
Position 20731: 0.021934369034528178
Position 12105: 0.02042763208030038
Position 3700: 0.019809982864141568
Position 11989: 0.01858416338564144
Position 4230: 0.01721291375647711
Position 19954: 0.016632725114027597
Position 9912: 0.015547834596332378
Position 3125: 0.014579282941090036
Position 16218: 0.014513899588889389
Position 11488: 0.013736159548656857
Position 18708: 0.011761264568227379
Position 12023: 0.011630603264562504
Position 9835: 0.011627887374921054
Position 1657: 0.010779294603457014
