Gene = Il7
index = 576
Annotated 5SS: [  557  9697 36554 37730]
Annotated 3SS: [ 9562 36472 37597 39779]
SMsplice 5SS: [  207 27103 36554 37730 40015]
SMsplice 3SS: [26950 36472 37597 39779 41189]
top_k =  1000
Partition function (log Z): -28.51247613432547

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.707543676449511
Position 5916: 0.565694109535806
Position 11586: 0.4545987193198875
Position 1662: 0.4047674723901541
Position 1125: 0.3277824822874022
Position 1097: 0.2915693020402885
Position 3110: 0.26210195646666873
Position 557: 0.21980515733485131
Position 3645: 0.1411703882765081
Position 1913: 0.06001669096587754
Position 396: 0.05216680154517658
Position 10298: 0.0485266373570395
Position 487: 0.04505783150210595
Position 584: 0.03643630805221692
Position 7903: 0.03318195850817172
Position 6510: 0.026093666996395353
Position 9697: 0.025436270033473984
Position 99: 0.020376838432703673
Position 9653: 0.020260612400904758
Position 348: 0.014464499378792269
Position 4169: 0.014426398552646887
Position 5204: 0.01120000949177128
Position 574: 0.008123347649744678
Position 6065: 0.00807678966845621
Position 229: 0.007268047222740046
Position 588: 0.006740537185143807
Position 6759: 0.0055858554947504245
Position 1683: 0.004786170826885071
Position 2501: 0.00460851360363144
Position 437: 0.004569112519811372
Position 4294: 0.003627006212360921
Position 452: 0.0025792661137581997
Position 5111: 0.0019633109566539026
Position 281: 0.0018903027790072528
Position 3115: 0.0017612806009340261
Position 881: 0.0017400370570657983
Position 5212: 0.0016835997763746714
Position 4547: 0.001531257828124515
Position 7309: 0.0014717913255743206
Position 392: 0.0013139457601647649
Position 2838: 0.001266209571846977
Position 713: 0.0012599699765949188
Position 1455: 0.001146705147030894
Position 1233: 0.000749959296136543
Position 201: 0.0007310524561136202
Position 628: 0.0006440746521288899
Position 268: 0.0005492123966271264
Position 1299: 0.00044181700368368124
Position 4235: 0.0004139484816806987
Position 5238: 0.0004000520264035111
Position 5156: 0.0003303989215192861
Position 1388: 0.0003198924379424282
Position 54: 0.0002929252200769693
Position 878: 0.00023928162781956938
Position 316: 0.00023679809973469078
Position 1416: 0.00023516452593258752
Position 474: 0.00022900938153023502
Position 1154: 0.00021881646256694768
Position 1396: 0.00020214628678194446
Position 465: 0.00018024118593344517
Position 1806: 0.00013847186671766583
Position 655: 0.00011394711790918885
Position 914: 0.0001134251033251013
