Gene = Xpr1
index = 1194
Annotated 5SS: [   164  32719  71777  85167  86992  88731  93016 104159 104571 108379
 109708 124221 127135 134117]
Annotated 3SS: [ 32666  71674  84942  86841  88646  92933 103967 104390 108206 109512
 124053 126997 133894 136258]
SMsplice 5SS: [   164  32719  71777  77037  85213  86992  88731  93016 109708 120310
 127135 134117 139076]
SMsplice 3SS: [ 32666  71674  76931  84942  86841  88646  92933 109512 120228 126997
 133894 138964 140175]
top_k =  1000
Partition function (log Z): -87.22926712039786

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.9475410072581789
Position 1104: 0.21891021691768162
Position 9523: 0.18302066648665294
Position 363: 0.0394256375489061
Position 2382: 0.027143262207418674
Position 2283: 0.024746915461323075
Position 4055: 0.017459935292389605
Position 4701: 0.017054214294814126
Position 1277: 0.01632758057737979
Position 1779: 0.011596141231005521
Position 8882: 0.011215991536306395
Position 8666: 0.008834058217555696
Position 7713: 0.007370020840891476
Position 2498: 0.006539487678201081
Position 4899: 0.00639932962886193
Position 5316: 0.0055260480558378235
Position 544: 0.004614635615706614
Position 157: 0.0044344568660317114
Position 445: 0.0037227689260627573
Position 70: 0.000611061057591963
Position 472: 0.0005016177367975148
Position 5657: 0.00048713497566535045
Position 4713: 0.0004166309089547533
Position 6044: 0.0003120595621943552
Position 2013: 0.000233503480826128
Position 3303: 0.00022629744217457487
Position 704: 0.00022335637452733416
Position 4570: 0.00020858422483055824
Position 919: 0.0001952463439511174
Position 549: 0.0001653108424164292
Position 5167: 0.0001532226194081823
Position 182: 0.00015238811255886947
Position 148: 0.0001512580497177799
Position 900: 0.00014038215351688915
Position 76: 0.0001365732793739452
Position 1069: 0.0001147404119941478
Position 100: 7.790159339017596e-05
Position 1699: 6.008885272941124e-05
Position 695: 5.302686391619395e-05
Position 510: 3.431068567344998e-05
Position 136: 3.412482637343194e-05
Position 636: 3.2883526104028184e-05
Position 2004: 2.878421557542927e-05
Position 2069: 2.6898422904373303e-05
Position 2849: 2.684971930291922e-05
Position 2708: 2.5863003139614467e-05
Position 1612: 2.5571068405574997e-05
Position 2033: 2.5004255560932395e-05
Position 2388: 2.0199072093745766e-05
Position 774: 1.884376505542803e-05
Position 1666: 1.7716622508205263e-05
Position 661: 1.2753374472428834e-05
Position 676: 8.501769187273439e-06
Position 463: 7.979526584925086e-06
Position 426: 7.657537877581128e-06
Position 53: 7.58837866008282e-06
Position 2049: 5.779637673384436e-06
Position 1247: 5.643112195127199e-06
Position 179: 5.444099377088245e-06
Position 702: 4.957646441648176e-06
Position 12: 4.312979450585322e-06
Position 328: 4.250187052508721e-06
Position 423: 3.95624167307774e-06
Position 622: 3.7545141416262692e-06
Position 1296: 3.2658934739046683e-06
Position 722: 3.0729343841981325e-06
Position 1022: 1.4807084542772741e-06
Position 1336: 1.1839370198875456e-06
Position 847: 1.1495981145590025e-06
Position 1818: 5.651887719077154e-07
Position 789: 5.191619492089009e-07
Position 719: 2.123808906910221e-07
Position 951: 2.1125308475956484e-07
Position 993: 1.4728460395240996e-07
Position 1078: 1.4663790303900723e-07
Position 28: 8.314329695521861e-08
Position 1838: 2.4892341018526895e-08
Position 34: 2.0194835655207173e-08
Position 1825: 1.7726776792287625e-08
Position 205: 1.141392774333452e-08
Position 22: 9.646556997002186e-09
Position 1883: 2.874660634848943e-09
Position 757: 5.703286408783875e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16239: 0.2953574797326869
Position 9400: 0.26698843625254526
Position 17921: 0.2090329541072899
Position 951: 0.1002840148501229
Position 993: 0.06762590586792959
Position 13226: 0.06060197551089533
Position 6431: 0.04408308317634623
Position 899: 0.03317433949285458
Position 3774: 0.02744967831996447
Position 9396: 0.025660868433150193
Position 4509: 0.0251870526258528
Position 11713: 0.024701006700800852
Position 2250: 0.019093856351654018
Position 6083: 0.01846224906045635
Position 2200: 0.01817505485933699
Position 9638: 0.0174945682560397
Position 11211: 0.016920776810068143
Position 13268: 0.016090253464844946
Position 9603: 0.015510959132030391
Position 1185: 0.01535347456656116
Position 1010: 0.014531509860250147
Position 2136: 0.011573046054952274
Position 4759: 0.009448263139192701
Position 1571: 0.009115772046679306
Position 9828: 0.007380824084416367
Position 2177: 0.006856117315775063
Position 11946: 0.006495590766983805
Position 8804: 0.006459375908324258
Position 9995: 0.006292446776026391
Position 8585: 0.0062174291111899566
Position 4915: 0.006063650210423129
Position 8749: 0.006045657965941502
Position 7590: 0.0056382897474931875
Position 1043: 0.005591980519194223
Position 6682: 0.005349617851070749
Position 6087: 0.005344497016525728
