Gene = Mad1l1
index = 656
Annotated 5SS: [    46   6563  10958  13962  17980  18638  21119  21338  25766  60055
 127639 177633 188784 204316 216038 232923 255739]
Annotated 3SS: [  6399  10816  13781  17854  18555  20987  21222  25703  59967 127493
 177491 188726 204226 215946 232714 255547 312277]
SMsplice 5SS: [    46   6563  10958  13962  17980  18638  21119  21338  25766  30236
  31857  60055  69599 127639 139368 141849 142164 159008 168556 170589
 177633 180188 188784 204316 209634 211921 216038 226075 226274 232923
 233368 240644 243804 250856 255739 284202 298667 305013 308799 310158]
SMsplice 3SS: [  6399  10748  13781  17854  18555  20987  21222  25661  30126  31632
  59967  69521 127493 139277 141754 141984 158890 168475 170500 177491
 180072 188726 204226 209513 211780 215946 225990 226177 232714 233279
 240511 243684 250767 255547 284092 298613 304921 308673 310067 312277]
top_k =  1000
Partition function (log Z): -141.57575636651768

Sorted 5' Splice Sites (High to Low Probability):
Position 6563: 0.9986892427799586
Position 21119: 0.988304486663587
Position 17980: 0.9815606029012045
Position 13962: 0.9768157744282303
Position 21338: 0.910287066959007
Position 18638: 0.8890917506572795
Position 46: 0.8476180899207845
Position 10958: 0.8453123155130771
Position 31857: 0.8250097135667558
Position 30236: 0.7152739048836925
Position 25766: 0.6774893964764528
Position 14985: 0.4456060133102936
Position 13581: 0.43700206885528864
Position 18806: 0.4234373527776551
Position 8063: 0.33938110872052935
Position 4418: 0.315321015501073
Position 414: 0.31219685909696954
Position 15561: 0.28054401432904014
Position 25770: 0.26239180187985656
Position 1569: 0.25552049638650404
Position 15499: 0.24801143038279697
Position 2881: 0.2227690851074586
Position 2869: 0.19350019836716706
Position 2112: 0.18065240564691323
Position 29797: 0.127924961136873
Position 24520: 0.12379475791955032
Position 11764: 0.12226306250405646
Position 3698: 0.11521782290748663
Position 34945: 0.11245705188247826
Position 7383: 0.11133175673250398
Position 9235: 0.09854191893568312
Position 12635: 0.09495201494732265
Position 11768: 0.09410010080642442
Position 21349: 0.08969765971310255
Position 15032: 0.08908228450611215
Position 15177: 0.07757398658639336
Position 25192: 0.0772136206589377
Position 2997: 0.07025678660630738
Position 987: 0.051803148205284984
Position 15147: 0.05040221861700207
Position 8260: 0.04534794445437999
Position 1307: 0.04513436520638023
Position 1210: 0.041633011117283805
Position 13676: 0.03822617933021632
Position 26163: 0.037426137064053934
Position 31414: 0.03577764249767148
Position 13524: 0.03559368578595132
Position 3565: 0.03279718650336112
Position 14630: 0.030309748838541584
Position 29739: 0.02894741518845358
Position 3067: 0.02624986177782953
Position 2217: 0.024961557679632686
Position 18444: 0.02465383753924847
Position 8316: 0.023237914360048326
Position 30571: 0.02220494726491822
Position 17479: 0.018400381656893595
Position 14005: 0.01708405262373398
Position 16777: 0.01693578717833037
Position 23885: 0.016770900050385004
Position 16831: 0.016233237455916236
Position 31769: 0.015676239801780397
Position 1718: 0.014696356234657279
Position 30260: 0.013922995047037375
Position 16791: 0.013206167057040747
Position 4031: 0.012719247711909848
Position 15326: 0.012461344942647517
Position 29579: 0.011467503827956204
Position 21079: 0.011348826481148135
Position 105: 0.01096377821299954
Position 2860: 0.01022056015678825
Position 22941: 0.010194048013516628
Position 6079: 0.010008155297326371
Position 12131: 0.009833162740526277
Position 7052: 0.009064632230433288
Position 31370: 0.008992081350239345
Position 19783: 0.008671433718118713
Position 3979: 0.008544248095823145
Position 13202: 0.008391056523514311
Position 15198: 0.008343833098581362
Position 3364: 0.00805444613053375
Position 4316: 0.00791607621326277
Position 15895: 0.007725275911446291
Position 7984: 0.007485372211421587
Position 2130: 0.007183718109015963
Position 17915: 0.007178088300691761
Position 32295: 0.007167456169364884
Position 164: 0.006746879373761879
Position 31038: 0.006536677891071139
Position 12348: 0.005967532707345231
Position 31755: 0.005602827274877221
Position 1091: 0.005532628277994515
Position 2464: 0.005399356154975169
Position 16684: 0.00497750508316871
Position 30410: 0.004841539055045587
Position 15273: 0.004789208431210771
Position 2525: 0.004301183480946115
Position 26030: 0.004273583552771592
Position 14788: 0.0037066897080944646
Position 5922: 0.0035768012568545967
Position 160: 0.0035372458025587296
Position 8679: 0.003252696295330729
Position 5416: 0.0029584449096391034
Position 15204: 0.0028734607410911077
Position 10130: 0.0028629622582155376
Position 363: 0.002768143016704139
Position 16258: 0.0027523480121248033
Position 19056: 0.0026696492430990115
Position 17528: 0.0024683683195643
Position 17472: 0.0024388807598360934
Position 1079: 0.002342383174927556
Position 14957: 0.002284874908612792
Position 12440: 0.002261465707078883
Position 15064: 0.0022358049201676605
Position 6979: 0.0021970193123313168
Position 4487: 0.002087784308877636
Position 31719: 0.002072661228215599
Position 12252: 0.0019927943052711404
Position 16789: 0.0019518500900419223
Position 18684: 0.001866665450160141
Position 13911: 0.00181793269772321
Position 11466: 0.0016040408451390069
Position 5388: 0.0015234396667970942
Position 18248: 0.0015175359990282791
Position 5485: 0.0015075643125822145
Position 4428: 0.0014829020523368847
Position 11077: 0.0014726809596250154
Position 17535: 0.0014459377883923484
Position 13357: 0.001433195113542592
Position 14769: 0.0014115223048694866
Position 14515: 0.0012982529948244415
Position 13135: 0.0012532188425979222
Position 14753: 0.0012434488698719588
Position 29871: 0.0012339627824917434
Position 387: 0.001184585004088404
Position 766: 0.0011616604022215383
Position 2222: 0.0011604699902748872
Position 18478: 0.0010990201191096508
Position 14659: 0.0010169656174609113
Position 15189: 0.0010143562254155806
Position 19884: 0.0010106031320820691
Position 11274: 0.0009952911478814538
Position 640: 0.000906673091463869
Position 12579: 0.000883730228204993
Position 18054: 0.0008709644436094616
Position 20357: 0.0007965308617939609
Position 351: 0.0007908042172132872
Position 12706: 0.0007879439395768293
Position 12388: 0.0007642190326034435
Position 19074: 0.0007489384304259334
Position 13529: 0.0006992798817824647
Position 20381: 0.0006678034210549346
Position 4708: 0.0006081925522714666
Position 25879: 0.000603314756148681
Position 18818: 0.0006001429680324302
Position 14634: 0.0005944881015751005
Position 19822: 0.0005762084330768334
Position 14682: 0.0005723968958231543
Position 18074: 0.0005327284398598501
Position 169: 0.0005227274863356796
Position 355: 0.0004607984725937696
Position 1993: 0.0004500653556931507
Position 1200: 0.0003897201423407967
Position 192: 0.00038963173391423877
Position 18462: 0.00038723669434549945
Position 15171: 0.00038499764354706323
Position 12791: 0.00037541085663059465
Position 23636: 0.00037147273156995687
Position 228: 0.00034776560688147985
Position 1820: 0.0003465903571268377
Position 17921: 0.0003311826099033127
Position 18659: 0.0002625215605303379
Position 22264: 0.00021528801037774196
Position 1585: 0.00021428561540053992
Position 20680: 0.0001840746439644446
Position 7973: 0.0001814430025851044
Position 7056: 0.0001812464137862927
Position 7009: 0.0001798825343507329
Position 21154: 0.0001615490619527976
Position 241: 0.0001579407982171296
Position 18826: 0.00015691276943199134
Position 6544: 0.00014716074762555252
Position 18952: 0.00014225997981132335
Position 19946: 0.00014217529769864525
Position 444: 0.00014010191994296664
Position 18056: 0.00013264349470397174
Position 324: 0.00012736993757286178
Position 345: 0.00012001855082343782
Position 21150: 0.00011360673795699256
Position 17995: 0.00010521124969054823
Position 201: 0.00010355234440661296
Position 22188: 8.137404807914403e-05
Position 263: 7.500315879564509e-05
Position 58: 6.830562793029575e-05
Position 6550: 6.399623692167541e-05
Position 20268: 5.891690160881562e-05
Position 450: 5.155910479757241e-05
Position 6509: 4.804821583045938e-05
Position 19934: 4.768625338666965e-05
Position 28572: 4.595202928367746e-05
Position 452: 4.576170440471735e-05
Position 448: 4.120833043332502e-05
Position 18007: 3.396004550442402e-05
Position 21837: 2.6397927081388845e-05
Position 21760: 2.4914949096971237e-05
Position 950: 2.3331804900773356e-05
Position 454: 2.241775392933907e-05
Position 14280: 2.118997675355961e-05
Position 1818: 1.9752957039854067e-05
Position 456: 1.825176589687173e-05
Position 13837: 1.797888551754264e-05
Position 8380: 1.763929460043036e-05
Position 446: 1.71169199672798e-05
Position 21683: 1.673522536223311e-05
Position 129: 1.4813184462291626e-05
Position 23632: 1.452805187347959e-05
Position 1301: 1.4449618275233287e-05
Position 1280: 1.2625920112910158e-05
Position 21914: 1.1950977856221183e-05
Position 21606: 1.1134359383502484e-05
Position 21452: 9.591524549067851e-06
Position 21033: 9.334963555434998e-06
Position 15722: 7.733068760113951e-06
Position 1057: 6.896432178251629e-06
Position 458: 5.7111224433259955e-06
Position 22084: 5.044454106698858e-06
Position 432: 4.710528892667042e-06
Position 367: 4.314046642810069e-06
Position 243: 4.093062016285887e-06
Position 838: 3.8690423936084006e-06
Position 314: 3.669431078827946e-06
Position 943: 3.13780452487363e-06
Position 460: 2.660349157253529e-06
Position 21047: 2.6295308500441023e-06
Position 913: 2.5672493220772445e-06
Position 604: 2.1180287045455403e-06
