Gene = Fam174b
index = 395
Annotated 5SS: [  527 26317]
Annotated 3SS: [26184 34593]
SMsplice 5SS: [  527 26317 31922 34685 35794]
SMsplice 3SS: [26184 31820 34593 35621 36018]
top_k =  1000
Partition function (log Z): -25.750838255389965

Sorted 5' Splice Sites (High to Low Probability):
Position 527: 0.8047902892071448
Position 1197: 0.5841934983618478
Position 910: 0.4399850042146149
Position 1872: 0.3323174841829562
Position 4483: 0.2977026273551405
Position 3420: 0.1640378233268119
Position 1112: 0.08351693628623717
Position 181: 0.054873783416717024
Position 6609: 0.04316913398603585
Position 633: 0.03452994848233024
Position 1102: 0.028426402050320782
Position 465: 0.026326805826302112
Position 1886: 0.02090214258733707
Position 119: 0.017614519926542064
Position 1590: 0.012583021429526862
Position 4032: 0.008657915395265885
Position 5835: 0.00810907539303535
Position 340: 0.007211070017122881
Position 3989: 0.0070319027687809205
Position 4475: 0.005856091565524499
Position 6021: 0.005761051448408076
Position 1117: 0.005120438640103562
Position 1091: 0.00483685556647532
Position 293: 0.0042119425129533055
Position 1345: 0.004200637498922102
Position 1136: 0.0038481631080044773
Position 6268: 0.0035962013592282117
Position 1332: 0.0031897477320902276
Position 2938: 0.0031745871585610874
Position 8717: 0.002659148893723029
Position 6646: 0.002638244975987107
Position 414: 0.0025856708205448677
Position 1998: 0.0019330886164231312
Position 3834: 0.0015919666724847686
Position 4398: 0.00118211323163106
Position 1621: 0.001139441315762739
Position 185: 0.001056672815866454
Position 4470: 0.0007618606052795042
Position 439: 0.0007246254387200368
Position 3976: 0.0006923652353329449
Position 769: 0.0006657577638259192
Position 411: 0.0006329697550415197
Position 3671: 0.0005374686017418023
Position 536: 0.0005044763585682747
Position 688: 0.00048713712851925064
Position 149: 0.00035738305080512407
Position 1847: 0.0002795238180134833
Position 852: 0.00026440189473931496
Position 478: 0.000248428002029091
Position 5491: 0.00023748274009688302
Position 531: 0.00021042269860739284
Position 1475: 0.00020084063244606094
Position 39: 0.00019812836504004154
Position 4152: 0.0001876987619881229
Position 1493: 0.00016640300202787388
Position 1266: 0.0001490371633225121
Position 3195: 0.00014181391235763664
Position 610: 0.00014155270809555718
Position 746: 0.00011710033029524255
Position 1095: 0.0001088406925201639
Position 1392: 9.304733717269232e-05
Position 1655: 9.097756365924178e-05
