Gene = Nppc
index = 762
Annotated 5SS: [223 928]
Annotated 3SS: [ 616 3772]
SMsplice 5SS: [ 223  928 2983]
SMsplice 3SS: [ 616 2910 3772]
top_k =  1000
Partition function (log Z): -2.320274265506267

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.976502867829559
Position 928: 0.9438368328318496
Position 2983: 0.6174209546031744
Position 1396: 0.2466771220368669
Position 479: 0.23338178342109958
Position 3206: 0.16502617735663094
Position 3676: 0.1104708209194363
Position 1662: 0.10795880581316791
Position 1164: 0.09428974813241618
Position 1953: 0.024396974383045493
Position 3885: 0.022302754550101223
Position 509: 0.014570112148699419
Position 274: 0.007595818772519331
Position 2474: 0.007396305944938686
Position 3581: 0.005124048020028535
Position 1176: 0.0034064860093630336
Position 1582: 0.0021990695364952407
Position 903: 0.0019949375823702987
Position 2641: 0.001983106539275768
Position 3937: 0.0016409079232826106
Position 227: 0.0016145642542403139
Position 3333: 0.001481308431423793
Position 498: 0.0014670253490062302
Position 684: 0.0012253621017167195
Position 252: 0.0011577566977400103
Position 766: 0.0011134769366750081
Position 2943: 0.0009108940853830692
Position 2392: 0.0008321329226102297
Position 3440: 0.0007712687140271288
Position 2444: 0.0004563861496146048
Position 2788: 0.0004538189796589708
Position 894: 0.00041729502222070914
Position 119: 0.0003545839708480782
Position 232: 0.00026067311760918514
Position 1360: 0.0002489237322551274
Position 1960: 0.0002226902974752333
Position 1149: 0.00022059487235879074
Position 3059: 0.00020077729777925006
Position 1896: 0.00018507383636122025
Position 3242: 0.00016805215468898205
Position 617: 0.0001587270389688195
Position 3389: 0.00015231271898439973
Position 2869: 0.00014051558751955866
Position 349: 0.0001326646428218334
Position 3417: 0.00012877904502569404
Position 472: 0.00012688353746172047
Position 3849: 0.00011526816761598471
Position 405: 6.189705115352134e-05
Position 580: 5.576793305564948e-05
Position 271: 5.2723274956275375e-05
Position 374: 4.749923187380204e-05
Position 932: 4.3895046928434695e-05
Position 89: 4.275300794050411e-05
Position 27: 3.804005121918134e-05
Position 755: 3.534916563504498e-05
Position 1631: 2.5692446553380554e-05
Position 1324: 2.0412498491928214e-05
Position 556: 1.926458495205834e-05
Position 4101: 1.658196448243693e-05
Position 1189: 1.5505063102412118e-05
Position 1806: 1.4010609403620394e-05
Position 105: 1.3494287985063998e-05
Position 1079: 1.091540578627507e-05
Position 562: 9.263110087232036e-06
Position 395: 6.926706945126026e-06
Position 844: 6.838276060240835e-06
Position 1016: 6.5508146877074526e-06
Position 666: 5.239624414696131e-06
Position 753: 5.113164841678393e-06
Position 1041: 3.884624418983258e-06
Position 1651: 3.066172254619674e-06
Position 1011: 2.4944002598872755e-06
Position 1077: 1.9597533150075666e-06
Position 997: 1.6586400233101503e-06
Position 1036: 8.694179399955195e-07
Position 907: 7.468840204435868e-07
Position 1290: 6.701996495256467e-07
Position 36: 6.539671026005073e-07
Position 2300: 3.9853274249878044e-07
Position 261: 3.64347642629217e-07
Position 596: 6.515753595042436e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 616: 0.9330212474192646
Position 3772: 0.9125525014993332
Position 2910: 0.4592756774315958
Position 361: 0.19669439829975682
Position 2838: 0.1382168292616541
Position 1122: 0.12582728729412226
Position 3117: 0.09817163877552161
Position 1064: 0.09625896836093219
Position 3332: 0.07675106136578436
Position 1493: 0.07305647065069225
Position 1211: 0.0578061648430323
Position 1007: 0.04574929659308651
Position 2785: 0.04163674086475546
Position 3497: 0.036632666417288205
Position 3443: 0.029415458656223765
Position 412: 0.026172030007863722
Position 3139: 0.024910300956198766
Position 1883: 0.02339355434247345
Position 4235: 0.020848054806971442
Position 1271: 0.018899400855429918
Position 1534: 0.017177297172287543
Position 334: 0.01627195555568051
Position 2860: 0.01627086268879514
Position 2804: 0.01199790470916211
Position 1395: 0.008737250816831198
Position 2383: 0.007969287909874941
Position 3618: 0.007890461112276674
Position 3567: 0.0066930672347464
Position 1577: 0.0063701415861272676
Position 868: 0.003987130361806622
Position 3122: 0.0037387125380399654
Position 1922: 0.003372094350601787
Position 3580: 0.0030205830855241232
Position 1294: 0.002868342589983839
Position 851: 0.0023939154918935306
Position 4261: 0.002332707601535618
Position 766: 0.002056393191502444
Position 1597: 0.0019595799193555343
Position 3062: 0.0018424847905963325
Position 3295: 0.0018278647959592065
Position 3059: 0.0018248613184370737
Position 458: 0.0017308728128288063
Position 2291: 0.0016439015395392665
Position 3085: 0.001632631786562623
Position 1432: 0.001463159144584518
Position 2787: 0.0012938139062854302
Position 2672: 0.0012936198419001013
Position 1275: 0.0012804513036390713
Position 2568: 0.001276310634457838
Position 2635: 0.0009718566880152404
Position 824: 0.0009404656686864865
Position 2473: 0.000935499752153795
Position 455: 0.0009349604890059499
Position 1347: 0.000886710088135568
Position 658: 0.0008412220565123289
Position 4015: 0.000818691320488525
Position 3022: 0.000764929479104928
Position 2930: 0.0007450560020474187
Position 2498: 0.0007275735204694239
Position 433: 0.0007196810521454661
Position 1435: 0.0006705847954063845
Position 4140: 0.0006573091030542795
Position 721: 0.0005740039052365638
Position 799: 0.0005484322430524906
Position 3622: 0.0005448038396357605
Position 4046: 0.0005279165333827364
Position 1724: 0.00048744608388906084
Position 1459: 0.0004800340377018672
Position 1241: 0.00045340094501959097
Position 1566: 0.0004408434221311588
Position 1893: 0.0004188236021704103
Position 662: 0.00041530162556164765
Position 3727: 0.000414944444672181
Position 676: 0.0003855636878727437
Position 702: 0.00038240122566098766
Position 682: 0.00037886892723400977
Position 1456: 0.0003733589599831046
Position 2008: 0.0003704947617355753
Position 1747: 0.00036981846006392565
Position 3239: 0.0003587683465469515
Position 1163: 0.00033643958373707507
Position 1651: 0.0003203280426149139
Position 288: 0.0003158262037718164
Position 3075: 0.00030181602885579395
Position 2482: 0.000294786820235478
Position 1225: 0.0002917863311200529
Position 4161: 0.0002902812342250855
Position 698: 0.0002414633543724518
Position 562: 0.00023947505118779468
Position 2641: 0.00022408904005860516
Position 3049: 0.00021678918043857942
Position 4052: 0.00021583835791056573
Position 3984: 0.00021154639635070834
Position 635: 0.0002076481984451798
Position 2879: 0.00020247275083666734
Position 1603: 0.00020229219988417108
Position 3362: 0.00019436483197331748
Position 1599: 0.00019360800479767707
Position 1828: 0.00016313609938540274
Position 1662: 0.00015982201370917494
Position 1296: 0.00015632657657227848
Position 3150: 0.00015466423183975515
Position 1453: 0.00014154515648971087
Position 838: 0.0001360996714860352
Position 1219: 0.00012514172092316738
Position 3798: 0.00011800521167590149
Position 3816: 0.00011344598645265235
