Gene = Nprl2
index = 763
Annotated 5SS: [ 228  848 1111 1390 2062 2252 2409 2615 2806 3162]
Annotated 3SS: [ 755  941 1280 1924 2153 2371 2520 2687 3018 3264]
SMsplice 5SS: [ 228  848 1134 1390 2062 2252 2615 2806 3191]
SMsplice 3SS: [ 755  941 1280 1924 2153 2520 2687 3018 3264]
top_k =  1000
Partition function (log Z): 9.385129612537511

Sorted 5' Splice Sites (High to Low Probability):
Position 2615: 0.9725907149975946
Position 2062: 0.9554662154285041
Position 2806: 0.8378426832824581
Position 228: 0.777218530674604
Position 1390: 0.7598724122864012
Position 2252: 0.7132414713873172
Position 848: 0.5991895657256625
Position 3191: 0.3373490456637874
Position 1134: 0.2892629343247943
Position 3162: 0.25689436132034876
Position 1431: 0.20609747486267785
Position 540: 0.17913303282672685
Position 1146: 0.17101603828286077
Position 1138: 0.1543493591612367
Position 1167: 0.14258089917422487
Position 1111: 0.10699917779142538
Position 1142: 0.1003435491860494
Position 3186: 0.09971121176167866
Position 2328: 0.0988403576268147
Position 864: 0.0967097393491589
Position 2267: 0.07208750022621281
Position 2413: 0.06167487733461861
Position 2409: 0.042075317291302754
Position 341: 0.03245161873375352
Position 1739: 0.030003376823090476
Position 666: 0.02868681786627095
Position 2226: 0.02792511802877518
Position 565: 0.02134408161822488
Position 355: 0.020068340475506978
Position 846: 0.017086988159614742
Position 2316: 0.014243176774442964
Position 2834: 0.01287620021397408
Position 801: 0.011622748568723622
Position 1488: 0.011245020984488166
Position 1843: 0.006994644825497703
Position 175: 0.006207872463652496
Position 406: 0.005034842523125683
Position 996: 0.005016216189269357
Position 1157: 0.004851797158566272
Position 81: 0.004077574808345075
Position 2906: 0.0039876772893046595
Position 2745: 0.003728902348310036
Position 824: 0.003624650096500335
Position 5: 0.0036207058321840947
Position 535: 0.003333355129867574
Position 2372: 0.0031827814843904865
Position 1150: 0.002707457320202294
Position 191: 0.0019514883341668658
Position 26: 0.0018229047875055362
Position 1033: 0.0017774408010595578
Position 546: 0.0016005585065993746
Position 467: 0.0015586648734045591
Position 556: 0.0014953840769002438
Position 795: 0.0014676679658457412
Position 859: 0.0014497205644776225
Position 2900: 0.001443738291613382
Position 2934: 0.001254480550481137
Position 3329: 0.001134098615236314
Position 878: 0.0010901748335196606
Position 3085: 0.0008774792288280314
Position 10: 0.0008445548754039991
Position 1440: 0.0008411114378006441
Position 686: 0.000829405044216797
Position 2753: 0.0007935341287780449
Position 1951: 0.0007134968567210489
Position 2795: 0.0006717489440677854
Position 1989: 0.0006532319482882554
Position 2256: 0.0006195145387230566
Position 362: 0.0005594833898293339
Position 485: 0.00048400110390510285
Position 2040: 0.00030848746051191525
Position 803: 0.00029333623625089683
Position 1996: 0.000286754042954297
Position 1659: 0.00027738049226920227
Position 1037: 0.00026535309458861013
Position 3077: 0.00025075451153049754
Position 634: 0.00024961766077903397
Position 304: 0.0002458955710026627
Position 298: 0.00024552530139791565
Position 756: 0.00021787366039715763
Position 2849: 0.00020994771923599922
Position 2785: 0.00017872987250920294
Position 2288: 0.0001774562601828418
Position 2946: 0.0001644498440733343
Position 3083: 0.00015826539142406557
