Gene = Lmbrd1
index = 640
Annotated 5SS: [  187  6944 14372 26289 27415 32971 36353 50042 53270 65318 65729 66341
 68325 70249 83654]
Annotated 3SS: [ 6766 14310 26190 27346 32881 36278 49915 53116 65252 65625 66235 68174
 70169 83561 83992]
SMsplice 5SS: [  187  6944 13935 14424 20129 26289 27415 32971 50042 53270 59795 65729
 66341 68325 70249 83654]
SMsplice 3SS: [ 6766 13872 14310 19959 26190 27346 32881 49915 53116 59693 65625 66235
 68174 70169 83561 85308]
top_k =  1000
Partition function (log Z): 8.092582673065714

Sorted 5' Splice Sites (High to Low Probability):
Position 50042: 0.9999999999999908
Position 53270: 0.9999534164051221
Position 66341: 0.9994597795230058
Position 26289: 0.9980214932506755
Position 32971: 0.9966736809551073
Position 70249: 0.9951753448340773
Position 6944: 0.9837257858307383
Position 68325: 0.961613360884478
Position 13935: 0.8441447042823936
Position 187: 0.7719016419097386
Position 14424: 0.711456809585372
Position 36353: 0.6906389854730487
Position 27415: 0.6741179145618401
Position 38074: 0.6321202216513904
Position 59795: 0.588493575225806
Position 20129: 0.5866918675488837
Position 42457: 0.5436223375411127
Position 45011: 0.39793552026602486
Position 32710: 0.3541605720735232
Position 65318: 0.2653816851105324
Position 53043: 0.24418642483048977
Position 14419: 0.23129527654072457
Position 30161: 0.22683968325906848
Position 9391: 0.21325247224584482
Position 18131: 0.16588962429951137
Position 405: 0.13439994730344412
Position 51880: 0.12072848927339618
Position 13615: 0.11983875701040778
Position 52155: 0.11553538651590477
Position 11014: 0.11474315889017339
Position 72620: 0.11389682228180541
Position 37740: 0.11193630855421718
Position 6473: 0.09063691491167389
Position 216: 0.09042607589198899
Position 79406: 0.08995106204120745
Position 29909: 0.07279294855056646
Position 32623: 0.06605621931783151
Position 30053: 0.0650221595399952
Position 14583: 0.06065200858636909
Position 51547: 0.05343634918786333
Position 6578: 0.05133301466222174
Position 62326: 0.05128800127712607
Position 14869: 0.047563811534957125
Position 24087: 0.0466338496667667
Position 72807: 0.04540953388373914
Position 27468: 0.04421738103046845
Position 5931: 0.04357483732707226
Position 80518: 0.04098851039630833
Position 6541: 0.0405936397338947
Position 8268: 0.03937864699024615
Position 29282: 0.0392847401568041
Position 12627: 0.03917440450528969
Position 7129: 0.03723872775230253
Position 32582: 0.035212798395076246
Position 7175: 0.03457385124697713
Position 29461: 0.030237283831907387
Position 846: 0.030182594697847086
Position 7320: 0.029948908410360943
Position 36543: 0.029752219891150896
Position 32577: 0.028828997087487835
Position 14372: 0.026631661697924455
Position 4961: 0.025578159573416862
Position 50574: 0.024425597212646585
Position 32643: 0.02423024201582349
Position 21691: 0.022592135876217674
Position 22669: 0.021707124846925968
Position 33156: 0.021450739289565566
Position 28369: 0.020996446813969245
Position 13961: 0.018521052994907056
Position 32584: 0.017823470507845655
Position 28471: 0.01753864906759234
Position 25973: 0.017187673065150295
Position 13715: 0.01703685960572647
Position 69103: 0.016192155342514943
Position 9568: 0.016063298548817516
Position 6378: 0.0160427484357174
Position 35415: 0.01599509609293903
Position 19904: 0.015596506392028706
Position 28906: 0.01458262223089774
Position 17464: 0.014552137870196309
Position 12815: 0.01439100012553296
Position 53022: 0.012917345357260726
Position 52240: 0.012611319700309322
Position 3677: 0.012457334525702496
Position 52460: 0.012457020761911651
Position 5442: 0.012376470940043415
Position 34498: 0.012176186181159565
Position 31043: 0.011767882904549571
Position 68288: 0.011263332693608078
Position 32575: 0.011212680776642166
Position 72859: 0.010670950644122119
Position 151: 0.010586598431340204
Position 26915: 0.00972561309015414
Position 27807: 0.00916192644042357
Position 70957: 0.008734188718705368
Position 52404: 0.008217672566118519
Position 50336: 0.00799928534753988
Position 9326: 0.007835246643004471
Position 14851: 0.0078119354359663
Position 7120: 0.007614710861229496
Position 26467: 0.007351437203966083
Position 19413: 0.006771526973745364
Position 6822: 0.005530610145676987
Position 51427: 0.005365490072807072
Position 30197: 0.005345614463339997
Position 952: 0.005175571508329404
Position 13548: 0.004681311758764006
Position 594: 0.00440801081661242
Position 17683: 0.004369830079064091
Position 6893: 0.004254281236751385
Position 73304: 0.004218933454644988
Position 8295: 0.004216973321190366
Position 26514: 0.004144731082042334
Position 5649: 0.004139747280277913
Position 71112: 0.004088804565321912
Position 33877: 0.003961621437217039
Position 17545: 0.0038237494188540517
Position 50442: 0.0038160503709851307
Position 162: 0.0038046550964746847
Position 2688: 0.0037395996049065096
Position 10132: 0.0037118651598316657
Position 71405: 0.0036942621277172723
Position 68297: 0.0036463239780087464
Position 683: 0.0036404558644131217
Position 58195: 0.0033896760669296535
Position 19791: 0.003174920522776194
Position 11262: 0.0031552101297880678
Position 4772: 0.0029655637204497793
Position 5419: 0.0028961560622612023
Position 28398: 0.002798518606596078
Position 16366: 0.002776706751000343
Position 5396: 0.002706423525347884
Position 7014: 0.002372338181803076
Position 61470: 0.0022406720277247274
Position 9604: 0.002203274108421122
Position 924: 0.002192925201209325
Position 51676: 0.0021347932979867744
Position 6547: 0.0021335588626220643
Position 33663: 0.0020788458535005976
Position 9110: 0.0020415423768284434
Position 68702: 0.0019522117762129536
Position 5921: 0.001937182706294488
Position 69438: 0.0019139206709198565
Position 14835: 0.0018016986037152492
Position 8186: 0.0017853366542089888
Position 4270: 0.0017562477735696199
Position 27253: 0.001616483758321189
Position 26591: 0.0015758272166944707
Position 4722: 0.0015637392986510032
Position 52576: 0.0014710858783302046
Position 9055: 0.001397834457326982
Position 6994: 0.0013730349071871906
Position 2839: 0.001359074786768119
Position 36516: 0.0013263611293636848
Position 5469: 0.0012175485041282861
Position 1643: 0.0011802087337579874
Position 30128: 0.0011762779201986207
Position 2075: 0.0011736352606812757
Position 850: 0.001149630369501638
Position 73249: 0.0011244231303768175
Position 54373: 0.0010697587276765235
Position 35158: 0.0010668407758416072
Position 3125: 0.001048703881257728
Position 73472: 0.0009609162898950288
Position 58851: 0.0009558268394934475
Position 4015: 0.0008867776803963203
Position 2540: 0.0008473672383464326
Position 1932: 0.0008337090378136306
Position 8212: 0.0008171824591216997
Position 4678: 0.0007893514307459749
Position 3042: 0.0007794765140376055
Position 67729: 0.0007706354885153994
Position 5561: 0.0007678547731233029
Position 6282: 0.0007337408677506449
Position 7262: 0.0007281396804268488
Position 31836: 0.0007202834750222846
Position 6827: 0.0007062438329382864
Position 5584: 0.0006895232845677258
Position 2679: 0.0006640735690691694
Position 7956: 0.0006578789488899309
Position 9959: 0.0005991036833907173
Position 1525: 0.0005940605672390259
Position 612: 0.00057973974732855
Position 17561: 0.0005722728235046969
Position 71723: 0.0005307262958054742
Position 5399: 0.00047011743073664566
Position 2925: 0.00046781702814385816
Position 69554: 0.0004637829595990885
Position 3504: 0.0004332900436926498
Position 30435: 0.00042955042295783933
Position 72981: 0.0004285105996840294
Position 13966: 0.0004254974457462333
Position 7434: 0.000405316727180683
Position 3111: 0.00039096185443664795
Position 661: 0.0003821061671273577
Position 6830: 0.0003724032693847351
Position 66561: 0.00037144683239801043
Position 3321: 0.00036030551827749037
Position 66345: 0.00035000671165260906
Position 7617: 0.0003393670249476222
Position 7304: 0.0003338315399236521
Position 2155: 0.00032153343215971214
Position 224: 0.0003193553744189166
Position 4042: 0.0003150560451549358
Position 4905: 0.00029890685958553853
Position 2371: 0.0002952965597949682
Position 754: 0.00029168659792640466
Position 5060: 0.0002673725327739679
Position 2495: 0.00026712530612896934
Position 2984: 0.000254066410479615
Position 8329: 0.0002526721449006672
Position 72276: 0.00023876367341377962
Position 3686: 0.00022293224143265012
Position 6983: 0.00022087202569352475
Position 5379: 0.0002159293872805856
Position 69639: 0.0002153231789478633
Position 5515: 0.00021018280137318366
Position 5492: 0.0002057705394226373
Position 716: 0.0002038952006766214
Position 71520: 0.000201461586553565
Position 7994: 0.00020127831273250457
Position 349: 0.0001819677229508141
Position 2419: 0.00017853128419492026
Position 301: 0.00016713788639224078
Position 7133: 0.00016128160690798488
Position 3002: 0.00015608175790537805
Position 746: 0.00015005991001363413
Position 9003: 0.00014575587478882736
Position 70306: 0.00014169972771635285
Position 50612: 0.00013723707988679975
Position 53478: 0.00012698547875481867
Position 10331: 0.00011422772967459237
Position 1606: 0.00010923576257087825
Position 8381: 0.00010861322190312444
Position 3971: 0.00010398978515036486
Position 2181: 0.00010170368483141434
Position 1534: 9.980402674574799e-05
Position 32937: 9.313015638194171e-05
Position 394: 9.104253786604839e-05
Position 1512: 8.98322666714764e-05
Position 1874: 8.807320861658871e-05
Position 27904: 8.362225862476367e-05
Position 1744: 8.038603247795473e-05
Position 26942: 7.907095172835189e-05
Position 27478: 7.671810981718848e-05
Position 26504: 6.99272974052747e-05
Position 205: 6.820589443507597e-05
Position 6951: 6.787708834557727e-05
Position 27462: 6.50834357151411e-05
Position 7291: 5.7841845394422276e-05
Position 2398: 5.264903630351312e-05
Position 70321: 5.257411219687732e-05
Position 733: 5.255954963025623e-05
Position 7053: 5.109747888448044e-05
Position 6979: 4.674692248404101e-05
Position 70290: 4.5238099007959874e-05
Position 2256: 4.51558806914773e-05
Position 28158: 4.3701398368615304e-05
Position 49: 4.1428849425531504e-05
Position 56493: 4.133245847305904e-05
Position 6908: 3.862552772324086e-05
Position 445: 3.660290347240338e-05
Position 56949: 3.66025115023396e-05
Position 2005: 3.635201493103031e-05
Position 466: 2.5737821187681183e-05
Position 911: 2.5373614816802062e-05
Position 736: 2.4910604915285252e-05
Position 26535: 2.4774452856023897e-05
Position 14376: 2.4596982987138413e-05
Position 7969: 2.374719854741486e-05
Position 874: 2.2543977017400605e-05
Position 7925: 1.9754013760417018e-05
Position 53339: 1.736585893300694e-05
Position 17126: 1.7359860036088547e-05
Position 14914: 1.7332108309142114e-05
Position 33086: 1.698048285518826e-05
Position 53546: 1.6817584034879285e-05
Position 6735: 1.3534713678807543e-05
Position 27898: 1.291655949237998e-05
Position 7057: 1.2847207711565713e-05
Position 54723: 1.1440763634701778e-05
Position 71066: 1.0403143493558053e-05
Position 55630: 1.0016111347583765e-05
Position 7293: 8.214820727730421e-06
Position 7929: 7.895846747525152e-06
Position 7756: 5.749667308891731e-06
Position 71172: 5.6160491011596405e-06
Position 7324: 5.416011979154731e-06
Position 8001: 4.976217289759322e-06
Position 7297: 4.7923247883244614e-06
Position 15555: 3.3919779398638017e-06
Position 16915: 3.250165961867963e-06
Position 16126: 3.2343625660804053e-06
Position 71527: 2.7440733066275354e-06
Position 7938: 2.2077726216868907e-06
Position 33205: 1.8974575928929173e-06
Position 17134: 1.7724305688955244e-06
Position 6863: 1.598868801235629e-06
Position 71466: 1.5970894314803105e-06
Position 71413: 1.479929035408332e-06
Position 71883: 1.2586895571727524e-06
Position 311: 1.153907282223458e-06
Position 6839: 9.550099209856454e-07
Position 42: 8.586039908851e-07
Position 6810: 8.262258838171566e-07
Position 377: 8.129769671457818e-07
Position 6802: 8.124650923710839e-07
Position 64: 7.119652415552011e-07
Position 8156: 6.697124649640689e-07
Position 71980: 4.601088544869159e-07
Position 71508: 4.041574945465244e-07
Position 74: 3.555125276480469e-07
Position 69: 3.40804754646086e-07
Position 433: 3.286437243088715e-07
Position 573: 3.1804296557372365e-07
Position 605: 2.651501687254537e-07
Position 34697: 2.4098385675849327e-07
Position 54485: 2.144408338438413e-07
Position 522: 1.8869680254141063e-07
Position 514: 1.3611172511922373e-07
Position 556: 7.532793636961968e-08
Position 79: 6.788063996306465e-08
Position 264: 6.167872317964646e-08
Position 409: 5.354404095690304e-08
Position 384: 4.0866073951352404e-08
Position 757: 3.980209477806666e-08
Position 636: 3.110754950027853e-08
Position 59: 2.6027236949144133e-08
Position 773: 2.5720331164414575e-08
Position 598: 2.338999971514079e-08
Position 778: 1.64236796695914e-08
Position 671: 2.6781639801730562e-09
Position 15732: 1.2602101762821837e-09
Position 34490: 2.0602621691130207e-11
Position 600: 2.107565621299287e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 49915: 0.999999999999991
Position 6766: 0.9998377555270882
Position 66235: 0.9998097862346591
Position 26190: 0.998021493250676
Position 14310: 0.9934584166310582
Position 70169: 0.9887958104067641
Position 53116: 0.9877041440186715
Position 32881: 0.9653131136143396
Position 68174: 0.8225774521624373
Position 37881: 0.5900266185597329
Position 59693: 0.588493575225806
Position 27346: 0.5829966659508883
Position 19959: 0.5648187277375357
Position 42294: 0.5436223375411124
Position 32483: 0.533546684543182
Position 13872: 0.5056546468322963
Position 44832: 0.39793552026602486
Position 36278: 0.3767820446092863
Position 13818: 0.3503131240403026
Position 82696: 0.32011632286536423
Position 65252: 0.2653816851105324
Position 30000: 0.21681889286210246
Position 9263: 0.20394730935556996
Position 52897: 0.17426444059558968
Position 18005: 0.16588962429951132
Position 13444: 0.12098676041857381
Position 37646: 0.12019348630157707
Position 68260: 0.1187311620215895
Position 36228: 0.11475675907968566
Position 79309: 0.10608486978857497
Position 80421: 0.10171117279126136
Position 51968: 0.10088156067159618
Position 36309: 0.09313899265775762
Position 6447: 0.08324928060110445
Position 78817: 0.07425514647251279
Position 29932: 0.07419763143193076
Position 6345: 0.06818700592037408
Position 10901: 0.06557878938743665
Position 7052: 0.06551738116480811
Position 36131: 0.06519276875599755
Position 27086: 0.06237361242418757
Position 51590: 0.05726467809696271
Position 73619: 0.05616213182115279
Position 52918: 0.052848476375229096
Position 80692: 0.05203430168571236
Position 29865: 0.051714721551803705
Position 72697: 0.05160910566783107
Position 62161: 0.051288001277126107
Position 51774: 0.05107113201178253
Position 12563: 0.0482585300701882
Position 8122: 0.04598083352677891
Position 75560: 0.04257589246773136
Position 7119: 0.0407857706553756
Position 10940: 0.03883175845994975
Position 23971: 0.03738012200683195
Position 72523: 0.037135745951140414
Position 29180: 0.036088926329300976
Position 68073: 0.03420711514858826
Position 14726: 0.03417211151109161
Position 36190: 0.03252488405710917
Position 32849: 0.03232180158160768
Position 75453: 0.030834290596333764
Position 5805: 0.030826345156782294
Position 72435: 0.030171657065552682
Position 75516: 0.029024909784707096
Position 37571: 0.02898050812548354
Position 29281: 0.028371548867156145
Position 75346: 0.02821498869454043
Position 14509: 0.027862041354357322
Position 72489: 0.027545230896599708
Position 77215: 0.026026187671507543
Position 27308: 0.02498047657486001
Position 28294: 0.023873686552224233
Position 19767: 0.02379951145739795
Position 73138: 0.02364449823311512
Position 27207: 0.023062932682350976
Position 4933: 0.021717023973431823
Position 22480: 0.021707124846925968
Position 9224: 0.02045244005427598
Position 52264: 0.01916142429169667
Position 36281: 0.019055914017440282
Position 51417: 0.018601631748940105
Position 28240: 0.017459927935933445
Position 25849: 0.017187673065150295
Position 72376: 0.017094641957839152
Position 27224: 0.016497078401852862
Position 51378: 0.0163712071626236
Position 682: 0.016319312153267297
Position 75368: 0.01605352593282216
Position 17413: 0.015546998200597443
Position 71555: 0.015310084854579742
Position 81485: 0.01526166363531586
Position 75132: 0.015224432789924571
Position 6407: 0.015017770628694957
Position 36500: 0.013869673603962454
Position 5852: 0.013543989173417759
Position 14787: 0.01328885343053292
Position 10824: 0.013265537383407494
Position 50397: 0.013133501417073363
Position 26382: 0.012788710155057198
Position 78769: 0.01273102203306889
Position 29821: 0.01272504377167701
Position 21476: 0.012706804400264851
Position 77670: 0.012245616367617547
Position 30942: 0.011767882904549573
Position 28760: 0.011621027434424048
Position 52109: 0.011520510610081006
Position 34402: 0.011282310540990565
Position 52949: 0.01122922570584043
Position 13505: 0.011126006581125968
Position 3553: 0.011116744555013805
Position 71606: 0.011044758735363851
Position 33033: 0.010919995717424488
Position 76373: 0.010786696027209743
Position 309: 0.01064852561773886
Position 13392: 0.010227137936278732
Position 6201: 0.010160495584329451
Position 51391: 0.010042511885106064
Position 698: 0.009956058305584155
Position 29612: 0.009754781463247063
Position 68921: 0.009644051205438259
Position 6276: 0.009599757727990783
