Gene = Polr3c
index = 833
Annotated 5SS: [  280  1795  3832  4115  5089  8168  8395 10962 11200 11995 12509 13370
 13534 14148]
Annotated 3SS: [ 1628  3575  3928  5002  8062  8301 10880 11147 11933 12357 13267 13483
 13997 15567]
SMsplice 5SS: [  280  1795  4115  5089  8168  8395 10962 12509 13370 13550 14148]
SMsplice 3SS: [ 1628  3928  5002  8062  8301 10880 12357 13085 13483 14049 15567]
top_k =  1000
Partition function (log Z): 18.31537677779457

Sorted 5' Splice Sites (High to Low Probability):
Position 10962: 0.9935957205450808
Position 8395: 0.9895068775719268
Position 12509: 0.974855963587657
Position 4115: 0.8843152925401264
Position 1795: 0.8439021845198814
Position 14148: 0.8420051133364194
Position 5089: 0.8361400918448872
Position 8168: 0.8035552772337492
Position 13370: 0.7987736710039094
Position 13550: 0.7580469797586663
Position 280: 0.4689874122434313
Position 516: 0.44776656713843177
Position 15484: 0.39604129915597164
Position 3832: 0.30070712496795515
Position 6016: 0.2636930038961442
Position 13534: 0.21411417560812762
Position 8210: 0.15551772231186925
Position 11995: 0.15062221607656529
Position 11200: 0.11862084903173718
Position 3672: 0.09911143118171331
Position 6143: 0.09635999000089047
Position 7870: 0.06591738181579065
Position 14569: 0.06420258921026041
Position 6611: 0.05996000405727353
Position 3698: 0.0574662455425005
Position 3955: 0.054455447223161785
Position 2029: 0.05316968077578622
Position 13360: 0.05288889611467756
Position 1354: 0.05122139679894481
Position 3689: 0.04573707903138968
Position 166: 0.041283297718175446
Position 7157: 0.037832904906174025
Position 1700: 0.035505147644093106
Position 12976: 0.03362118975788563
Position 8179: 0.028580310238106876
Position 3727: 0.02708447813645309
Position 1913: 0.026819406402467803
Position 179: 0.025516553342195488
Position 7197: 0.02479374577118701
Position 7711: 0.02365656572558564
Position 15404: 0.02327748898908511
Position 4533: 0.022693571934774805
Position 15464: 0.02054991933373048
Position 7347: 0.020007334818742808
Position 2080: 0.01813796796647699
Position 4727: 0.01721585666147526
Position 3722: 0.015490929892928855
Position 15801: 0.015242130383801896
Position 485: 0.01486547229354275
Position 11480: 0.014255038802805107
Position 1157: 0.010460251675695508
Position 6104: 0.008753239625236426
Position 15520: 0.008435215731698262
Position 1886: 0.008018149842762333
Position 12425: 0.006936110305029717
Position 2277: 0.006768706809153364
Position 3801: 0.0063620266245121545
Position 13233: 0.00632379328555574
Position 13191: 0.005723896085275783
Position 12964: 0.00557027073159466
Position 15295: 0.004908487618530848
Position 14857: 0.004819371455783663
Position 13198: 0.004559324951459746
Position 1925: 0.004429316554490605
Position 1164: 0.004312714225254324
Position 3836: 0.004117470884852866
Position 8138: 0.004106964956125326
Position 14231: 0.004054717786469532
Position 3782: 0.004021134181053819
Position 11592: 0.003998172348904125
Position 7311: 0.003958112562258428
Position 6250: 0.0038285995651277374
Position 15804: 0.003826574195488313
Position 4710: 0.003712060580201816
Position 11880: 0.0035961873731827497
Position 2046: 0.0035353577519484825
Position 422: 0.003251504175415605
Position 7099: 0.0032363723086443388
Position 6500: 0.0031040357515391406
Position 14442: 0.003022910941445763
Position 2550: 0.0029575295079499447
Position 11597: 0.002936169567895644
Position 8183: 0.0027020185453789564
Position 7144: 0.0027017793805281065
Position 9410: 0.0025860268539493196
Position 1365: 0.0025719872187439812
Position 1759: 0.002489419998249934
Position 8774: 0.002464856676746908
Position 12943: 0.002268063099861509
Position 5526: 0.0022112254094479055
Position 11237: 0.0021782341517319315
Position 424: 0.002133642252787912
Position 11189: 0.0021129890817890656
Position 7890: 0.0020564663453483617
Position 131: 0.0020432239537569495
Position 11223: 0.0020302475964602763
Position 10725: 0.0020014122348961565
Position 15321: 0.0018607402333249109
Position 10055: 0.0017243670701191276
Position 5009: 0.001714793583724838
Position 5300: 0.0016926453893329617
Position 3868: 0.0016715407322364624
Position 1408: 0.0014260335054583416
Position 15590: 0.0014059031052902073
Position 15646: 0.001384483374298333
Position 15568: 0.0013835116895427554
Position 7451: 0.0013277867142453626
Position 5974: 0.0013231465741804188
Position 13749: 0.0012917229821952962
Position 11124: 0.0012437760684328382
Position 4233: 0.001221837177857825
Position 3058: 0.0012166096345259329
Position 1087: 0.0011978969414007527
Position 14140: 0.0011803378257785836
Position 3215: 0.001145247695945141
Position 4214: 0.0011175178688368796
Position 10923: 0.0010972680001996914
Position 11706: 0.0010884395335270893
Position 4935: 0.0010361280161633902
Position 11410: 0.0009848557367884588
Position 8339: 0.0009842099078095868
Position 1559: 0.0009793190993034777
Position 15209: 0.0009420371288979303
Position 13671: 0.0009090318729230425
Position 14401: 0.0009052245435638268
Position 4086: 0.0009027114280543485
Position 5094: 0.0008971505287699901
Position 74: 0.0008730355521540602
Position 14378: 0.0008570602107987664
Position 11645: 0.0008563555252383331
Position 4361: 0.0008293923237757855
Position 11373: 0.0007799113976597132
Position 1929: 0.0007769908831503047
Position 11218: 0.0007354600775397902
Position 6037: 0.0006784074280706696
Position 5853: 0.0006695109778613957
Position 1293: 0.000642804332100243
Position 8497: 0.0006396272480109805
Position 8941: 0.0006028677352968003
Position 1851: 0.0005984541663592142
Position 2384: 0.000569950349690403
Position 3011: 0.0005635158571728665
Position 3747: 0.0005582257819221813
Position 335: 0.0005551614980261218
Position 13322: 0.0005428195233147918
Position 148: 0.0005379802084997648
Position 3650: 0.0005280410991490809
Position 13182: 0.0005155753853121087
Position 8989: 0.0005129050529700545
Position 764: 0.0005073760925733462
Position 12830: 0.000502300089542448
Position 3640: 0.0004947774403455581
Position 4673: 0.0004890084377385592
Position 790: 0.00046701752220909266
Position 4037: 0.00045483027112318606
Position 5987: 0.0004232303993469229
Position 9952: 0.0004050600758051019
Position 562: 0.00039354008935057273
Position 1232: 0.0003838994224604221
Position 3994: 0.0003687507813744115
Position 2811: 0.00036406702876743275
Position 2041: 0.0003516069337580215
Position 11277: 0.00034891659386893363
Position 2123: 0.00033943319308590023
Position 398: 0.00033184963817933414
Position 11292: 0.0003176229844661967
Position 2889: 0.00031286782180345914
Position 1372: 0.0003062219325470008
Position 8814: 0.00030170302633284737
Position 2683: 0.0002977200774535354
Position 11115: 0.0002942308199388019
Position 5547: 0.000290938002321663
Position 12472: 0.00028145613819864493
Position 3789: 0.0002761472687866309
Position 4455: 0.0002618786979180535
Position 3502: 0.0002590205587190489
Position 1934: 0.0002509730363703611
Position 12392: 0.0002466212546908217
Position 10100: 0.000212260536299856
Position 15579: 0.00021030562884470177
Position 1944: 0.00020103121581538968
Position 7290: 0.00019405034101314814
Position 7217: 0.00019124709274881597
Position 9707: 0.00018489787799612288
Position 109: 0.00018410405927513435
Position 15411: 0.00017968417182565299
Position 1917: 0.00017798707529065801
Position 8979: 0.00017219067061632174
Position 436: 0.00016228896406990877
Position 8407: 0.00015427106398440936
Position 8236: 0.00015365812573393917
Position 2672: 0.00015143419428168293
Position 11339: 0.00015033854943718712
Position 11165: 0.00013697657253361673
Position 2111: 0.00013406678071862496
Position 12179: 0.00012670897330375962
Position 1076: 0.00012663422229608872
Position 10453: 0.00012150514665782378
Position 11271: 0.00011352989299391372
Position 8382: 0.00011267598564635314
Position 11176: 0.00011135946383557596
Position 2799: 0.00010735775240786383
Position 11088: 0.00010693909259799965
Position 4617: 0.00010608207252729192
Position 4489: 0.00010586152437544086
Position 12524: 0.00010307195848205462
Position 2511: 0.0001008671674621652
Position 8191: 9.459246530864505e-05
Position 1393: 9.006431861412236e-05
Position 8107: 8.63974808854682e-05
Position 13328: 8.63482293963402e-05
Position 1131: 7.829387578192637e-05
Position 1384: 7.80796182655463e-05
