Gene = 1810046K07Rik
index = 24
Annotated 5SS: [  117 10644 33968 37378]
Annotated 3SS: [10533 33924 37078 38475]
SMsplice 5SS: [  117 13813 26879 29538 33968]
SMsplice 3SS: [13640 26784 29448 33924 38475]
top_k =  1000
Partition function (log Z): -24.374824373005644

Sorted 5' Splice Sites (High to Low Probability):
Position 117: 0.9991633377861491
Position 13813: 0.34588207525917686
Position 10644: 0.15574862052775673
Position 1289: 0.1540932093191135
Position 4971: 0.0988892799556412
Position 8352: 0.06620956604888611
Position 6747: 0.06263447087306911
Position 6751: 0.04013063979734515
Position 7182: 0.028467806546339323
Position 630: 0.022667587295734752
Position 3880: 0.021110726746973705
Position 6935: 0.011814829976608156
Position 1479: 0.010238806563752626
Position 2275: 0.0058088634998231916
Position 2071: 0.004494808265825123
Position 3709: 0.0030437116815165612
Position 6017: 0.0019333961033226202
Position 4533: 0.0014738603988896596
Position 4138: 0.0007502814430306882
Position 6645: 0.0006856355941177836
Position 2635: 0.0006278842373214805
Position 1579: 0.000598133705562763
Position 1698: 0.0005045508621075812
Position 7718: 0.0004895340742363818
Position 1605: 0.00016401282107701787
Position 252: 0.00011132356274357524
Position 1251: 9.859440264664487e-05
Position 2162: 8.491957012233464e-05
Position 353: 8.013186909042876e-05
Position 2849: 7.935220196242028e-05
Position 1830: 7.456323660905685e-05
Position 319: 6.920499550167298e-05
Position 2282: 6.184972700675354e-05
Position 591: 5.637861107708412e-05
Position 1233: 5.340030946726166e-05
Position 990: 4.8024532247010476e-05
Position 1929: 4.0210935220922334e-05
Position 884: 4.007821873049464e-05
Position 323: 3.605896508224574e-05
Position 412: 2.9105946497296578e-05
Position 1433: 2.829974658353833e-05
Position 1517: 2.591154260802888e-05
Position 1219: 2.3829038426042687e-05
Position 521: 1.953592286616543e-05
Position 1453: 1.4726686540622752e-05
Position 3108: 1.4084899430871339e-05
Position 1122: 1.3307223281902346e-05
Position 248: 1.2861803670390922e-05
Position 4538: 1.1563317435100011e-05
Position 5628: 1.1467472237882076e-05
Position 1784: 1.129582924974327e-05
Position 1053: 1.1105650383392087e-05
Position 6199: 1.1045258316954795e-05
Position 474: 1.089228492883653e-05
Position 1362: 1.0823049509472629e-05
Position 693: 9.166939998342715e-06
Position 121: 8.571777863227225e-06
Position 6178: 7.484781553690834e-06
Position 750: 7.1336862103117e-06
Position 601: 7.020004113780547e-06
Position 3702: 6.945423453407938e-06
Position 939: 6.542182236775449e-06
Position 1689: 6.238584128868319e-06
Position 2268: 5.631168236630116e-06
Position 2575: 5.572676274600466e-06
Position 1007: 5.094456142978184e-06
Position 472: 4.1593090800208896e-06
Position 418: 3.894555613884421e-06
Position 636: 3.2220081351808896e-06
Position 1062: 3.0688602364784454e-06
Position 272: 2.2480361660857435e-06
Position 1305: 2.2188784385926422e-06
Position 280: 2.0119486401076668e-06
Position 1195: 1.875458357803558e-06
Position 888: 1.6838146017053976e-06
Position 1125: 1.582987906712926e-06
Position 48: 1.351176218501377e-06
Position 1474: 1.0594136936268408e-06
Position 985: 7.734728957157911e-07
Position 1077: 7.233890795906034e-07
Position 572: 6.532747430758166e-07
Position 1567: 6.377058271786116e-07
Position 786: 6.280028231633246e-07
Position 642: 6.169983045391473e-07
Position 289: 4.794153861842107e-07
Position 584: 4.401571317637141e-07
Position 282: 2.916659982268332e-07
Position 1221: 2.560734107346694e-07
Position 708: 2.533399163652353e-07
Position 687: 2.4486030309502346e-07
Position 537: 2.400118478183581e-07
Position 409: 2.2618344871562438e-07
Position 1407: 1.997444001310017e-07
Position 1016: 1.5311256781353573e-07
Position 952: 1.0712629846720907e-07
Position 257: 6.13905769184316e-08
Position 2925: 6.016181321244467e-08
Position 1533: 5.7925777465571623e-08
Position 179: 4.4611403321507655e-08
Position 1502: 4.314536150664779e-08
Position 1525: 3.6148629432071645e-08
Position 943: 3.388452530835933e-08
Position 3124: 2.4777392359875047e-08
Position 781: 2.430896160700281e-08
Position 648: 2.3684138916431653e-08
Position 185: 2.007289187748422e-08
Position 3086: 1.8927072618590886e-08
Position 92: 8.098601862316648e-09
Position 1520: 6.907188286709441e-09
Position 2226: 5.882325343422097e-09
Position 329: 5.617197409350686e-09
Position 1734: 5.285662478357723e-09
Position 2131: 4.716757175866706e-09
Position 2581: 4.595680219789849e-09
Position 187: 3.9461932445268815e-09
Position 1570: 3.08374565010166e-09
Position 2602: 2.5526571825548185e-09
Position 1528: 2.3311661820322035e-09
Position 2362: 1.991351392422221e-09
Position 2178: 1.7000414453180402e-09
Position 399: 2.131773180346078e-10
Position 706: 1.5140828426179522e-11
Position 634: 1.0327963337993668e-11
Position 611: 9.23264779765178e-13
Position 615: 8.281424479362166e-13
Position 1001: 2.1748767167801882e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13640: 0.5698353544886627
Position 16741: 0.14459752236659326
Position 15589: 0.12306666578219946
Position 15165: 0.11658701409504818
Position 10478: 0.10022497948560147
Position 15495: 0.10018159001842608
Position 1161: 0.08823816146001909
Position 4914: 0.08608630537439846
Position 6644: 0.0842245250884702
