Gene = Rps9
index = 934
Annotated 5SS: [  72  456  776 1927]
Annotated 3SS: [ 333  652 1739 2657]
SMsplice 5SS: [  72  456  776 1927 2189]
SMsplice 3SS: [ 333  652 1739 2112 2657]
top_k =  1000
Partition function (log Z): 1.1198532401253949

Sorted 5' Splice Sites (High to Low Probability):
Position 1927: 0.9436790564935014
Position 456: 0.8932285725374359
Position 2189: 0.8412561743011678
Position 776: 0.8231661359282929
Position 72: 0.5878532201506487
Position 121: 0.27868616116585015
Position 2263: 0.04824527757244728
Position 157: 0.0319782189392524
Position 504: 0.029346481772010317
Position 2242: 0.026380342181714495
Position 2567: 0.02617393398893496
Position 68: 0.02453147873997892
Position 1859: 0.023837270326585936
Position 716: 0.01259694131424172
Position 906: 0.010632047346003688
Position 2033: 0.010516158361259614
Position 176: 0.008034809197760819
Position 2580: 0.006224777614974474
Position 2341: 0.004977116782162505
Position 780: 0.004713110048912793
Position 1189: 0.004198855295823719
Position 197: 0.0039878956976553675
Position 1274: 0.0029310672507872103
Position 165: 0.0027095206718375058
Position 1546: 0.0022314574213956845
Position 2158: 0.0020200984437289513
Position 951: 0.0017026350159108602
Position 252: 0.0015193960753407496
Position 2470: 0.0013582151795009702
Position 448: 0.00130854869704434
Position 116: 0.0012398012311955677
Position 499: 0.0010448282134129
Position 1420: 0.0010093071262962038
Position 64: 0.000969878428796704
Position 469: 0.0009143750531234657
Position 677: 0.0008777481728191342
Position 380: 0.0008385170934785604
Position 1946: 0.0008079896448686581
Position 808: 0.0006755177754039658
Position 1132: 0.0005386901337343056
Position 805: 0.0004959472121453469
Position 1248: 0.0004670243632991389
Position 2525: 0.00039236925398291694
Position 682: 0.0003472507209042543
Position 51: 0.0002967672471559978
Position 1198: 0.00023484219239337068
Position 424: 0.00023071135291462616
Position 429: 0.00022221117237672467
Position 87: 0.00021829180951871035
Position 2552: 0.0002172647416317168
Position 1326: 0.00021602204838308173
Position 258: 0.00020759996160028737
Position 2455: 0.00020042967961259877
