Gene = Ccz1
index = 232
Annotated 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16310 16691 21628 22345
 23382 24216]
Annotated 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16247 16578 21593 22226 23222
 24087 26603]
SMsplice 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16691 21628 23382 24216]
SMsplice 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16578 21498 23222 24087 26603]
top_k =  1000
Partition function (log Z): 14.36563752337355

Sorted 5' Splice Sites (High to Low Probability):
Position 16691: 0.953089152380741
Position 5651: 0.9352532953138579
Position 1860: 0.9101809603331185
Position 155: 0.908301806360981
Position 23382: 0.904406416225118
Position 3823: 0.8971292780987306
Position 21628: 0.8837760515306435
Position 24216: 0.8578474824869992
Position 3402: 0.8117589153945762
Position 10811: 0.8024642427789733
Position 2051: 0.7585517184496815
Position 20314: 0.5880214914152446
Position 13477: 0.5672064863268629
Position 22475: 0.5507441486117298
Position 22125: 0.3600024383819676
Position 16996: 0.34535321677212627
Position 16310: 0.2965180493462191
Position 22311: 0.28186713206211056
Position 13522: 0.25995770837651616
Position 2233: 0.20747613467803913
Position 10262: 0.17248917022312382
Position 21089: 0.1631357164356216
Position 20082: 0.1311052941754723
Position 10245: 0.13084625638131347
Position 24169: 0.12212206864573386
Position 22345: 0.11310523361408206
Position 5074: 0.09182690580797846
Position 21820: 0.07625071030511672
Position 14463: 0.07565375321324
Position 5224: 0.07272908097544381
Position 16083: 0.06973549269068041
Position 22400: 0.05474218930448627
Position 22292: 0.05368797964875027
Position 11943: 0.05210316286714645
Position 3745: 0.049264423181984277
Position 345: 0.04915052244072668
Position 13281: 0.04405681404645048
Position 24373: 0.04134517164941737
Position 1090: 0.03838022738893489
Position 24992: 0.034739101181065234
Position 22391: 0.03449040802805817
Position 15967: 0.033949623635526394
Position 23846: 0.03389233719240899
Position 232: 0.03372929447453302
Position 22121: 0.03057882421308439
Position 23446: 0.03048866339730477
Position 14644: 0.029027506314196438
Position 972: 0.024648927742730253
Position 4492: 0.022264006964470215
Position 21706: 0.02148117382214833
Position 4792: 0.021007652019466812
Position 14653: 0.020414062596282038
Position 13024: 0.015223801880861178
Position 989: 0.015131872193204086
Position 5500: 0.015060858644926236
Position 5515: 0.01429188708457242
Position 13061: 0.013550453779680467
Position 16990: 0.013458684808301851
Position 4616: 0.01302114379931654
Position 20446: 0.01278256476223055
Position 9173: 0.01276950152886229
Position 24209: 0.012767256465874208
Position 21870: 0.011967689229524217
Position 276: 0.011924523101282555
Position 2079: 0.011541227198132786
Position 2045: 0.011162730495654695
Position 14325: 0.010664263682224496
Position 3407: 0.010642822539734127
Position 20889: 0.010353237367565445
Position 5025: 0.009296940537600658
Position 16037: 0.008334763287813655
Position 10880: 0.00800725991010736
Position 331: 0.007783158076247949
Position 9404: 0.007273282325868205
Position 24422: 0.007171794638551427
Position 21578: 0.007011256475264296
Position 25665: 0.007006721101193867
Position 7365: 0.006446091663983869
Position 21824: 0.005851359533707053
Position 2066: 0.005695606194597159
Position 20891: 0.005547592418691766
Position 24517: 0.0054100643372953314
Position 23011: 0.005371879759363559
Position 6477: 0.005102466825331633
Position 10850: 0.004871119596528896
Position 3372: 0.004828887993706763
Position 13028: 0.004670827280974484
Position 26210: 0.004599594702777923
Position 24950: 0.004565548499163559
Position 21632: 0.004427009913644487
Position 16660: 0.0039493344954558375
Position 1017: 0.003922468348772572
Position 17440: 0.0035836673219674505
Position 22640: 0.003353181687540603
Position 20926: 0.003344148912054705
Position 23098: 0.003067630786446764
Position 629: 0.0030560153608980424
Position 3398: 0.0030255648953166235
Position 17006: 0.0028736692127036847
Position 23963: 0.0028169436821649085
Position 6525: 0.0024169325672858824
Position 24972: 0.0023840313405318592
Position 3041: 0.002340633880548936
Position 3355: 0.0023273454543618417
Position 24452: 0.0022486519005731056
Position 2636: 0.002080485905383377
Position 4028: 0.0019541420940691993
Position 3509: 0.0019437683487376043
Position 22688: 0.0019025145027217216
Position 25312: 0.0018623989332409616
Position 22659: 0.0018415945580491171
Position 1648: 0.0018217864186185354
Position 20991: 0.00174612062724299
Position 663: 0.0015849615526189198
Position 1064: 0.0015281358641764306
Position 4276: 0.0013721603208369018
Position 25325: 0.0012215827472872695
Position 2194: 0.0012089613566559213
Position 1312: 0.001204516697251718
Position 3474: 0.001167810401245612
Position 3412: 0.0011575023715970356
Position 225: 0.00114923019881289
Position 4648: 0.0011442807759750432
Position 10258: 0.0011410343579380225
Position 3888: 0.001096195963701273
Position 25021: 0.0010626108585015234
Position 410: 0.0010608323779177766
Position 2957: 0.0010581171135577655
Position 24448: 0.0009548514551353679
Position 5251: 0.0008774997883030562
Position 4264: 0.000842193172139321
Position 2298: 0.000794779458510452
Position 5409: 0.0007704603512173971
Position 23223: 0.0007667724454293615
Position 2971: 0.0007411412482751149
Position 4151: 0.0006955656005222724
Position 24173: 0.0006169120825571473
Position 3380: 0.0006102453016482262
Position 2072: 0.0005921160101363123
Position 3629: 0.0005889473873668036
Position 26039: 0.0005299558433026942
Position 2632: 0.0004583221394286619
Position 23312: 0.0004565313466592754
Position 3677: 0.00040668254437146816
Position 1113: 0.0003495933105638397
Position 66: 0.0003402685773188703
Position 2145: 0.00032411457514177553
Position 1846: 0.00031872870807423694
Position 14547: 0.0003164189414725994
Position 702: 0.00029290535719512443
Position 814: 0.00028629988851233565
Position 23649: 0.00028467255558349927
Position 25025: 0.0002731886719001105
Position 15355: 0.00024965063420805014
Position 23369: 0.0002443636835010748
Position 985: 0.0002372510795223798
Position 13568: 0.00023604857502424007
Position 3424: 0.00022292507273236623
Position 1381: 0.00021393472471672973
Position 24584: 0.00017815983359511546
Position 3694: 0.00017652401992234015
Position 3144: 0.000173925958808144
Position 22349: 0.00016355114867503282
Position 1047: 0.0001536631006723221
Position 12207: 0.00014386419809645396
Position 2267: 0.00014173815770512425
Position 24719: 0.00014105393281849446
Position 1373: 0.00012004658163938863
Position 1851: 0.00011980490894990343
