Gene = Cops8
index = 287
Annotated 5SS: [ 647 1465 2532 3689 7220 8057 8607]
Annotated 3SS: [1393 2482 3555 7111 7993 8558 9192]
SMsplice 5SS: [ 647 1465 3689 7220 8057]
SMsplice 3SS: [1393 3555 7111 7993 9192]
top_k =  1000
Partition function (log Z): -6.0709305749750815

Sorted 5' Splice Sites (High to Low Probability):
Position 3689: 0.8821342999962075
Position 7220: 0.7810210518220793
Position 647: 0.7256522331221014
Position 1465: 0.7200512581733253
Position 8057: 0.6626501722736988
Position 9356: 0.3539820544308258
Position 350: 0.34559796815621807
Position 2224: 0.18925382626755402
Position 8490: 0.1825899545846123
Position 1645: 0.14695812993533441
Position 8184: 0.12385490477309474
Position 2742: 0.06549839106713992
Position 2532: 0.047782035884462226
Position 8607: 0.04676561511398074
Position 4723: 0.041915962467673325
Position 691: 0.026168679777052825
Position 7806: 0.024831866423030185
Position 3416: 0.023817237290393187
Position 4750: 0.023423871614042226
Position 139: 0.020728200665387008
Position 9087: 0.019669868413471053
Position 3328: 0.0188723459970495
Position 2927: 0.01788354405051118
Position 8886: 0.017180287460248383
Position 1256: 0.01605159576445729
Position 3041: 0.0150492951980486
Position 2937: 0.01415216575092731
Position 1169: 0.013851104414596044
Position 673: 0.012946680411633047
Position 67: 0.012349940573501672
Position 159: 0.011292261492109882
Position 466: 0.009558361029497486
Position 1534: 0.009421991744272853
Position 1428: 0.008000343128391162
Position 3651: 0.007889880262164905
Position 581: 0.007676556510516612
Position 848: 0.007131752182051456
Position 660: 0.007033618730548162
Position 7786: 0.006251230006465545
Position 216: 0.006055281082921436
Position 1546: 0.005495073622233077
Position 8402: 0.005314814368901042
Position 444: 0.004850494140103644
Position 4228: 0.004480876359453658
Position 6592: 0.004448962877760359
Position 8061: 0.004359517398431029
Position 6916: 0.004142111915803641
Position 224: 0.0038953442623922353
Position 625: 0.003872407785410527
Position 2648: 0.003778553767213265
Position 8819: 0.003750291444013771
Position 6737: 0.0034308069759150122
Position 57: 0.003106956090617813
Position 6488: 0.002958673437697229
Position 8380: 0.00279704684903245
Position 812: 0.0027770957147874526
Position 3694: 0.002474845170063901
Position 3935: 0.0023671629390016394
Position 8300: 0.0021648480451036734
Position 8127: 0.0020642421692411857
Position 4446: 0.0019623386049075118
Position 6053: 0.0018077909596220156
Position 5914: 0.0017625002744374107
Position 105: 0.0017120809814883454
Position 371: 0.0016944210055808236
Position 287: 0.001302788355909825
Position 1617: 0.0012846623512387085
Position 10052: 0.0012837990570585185
Position 190: 0.0011802806416537947
Position 542: 0.0010472149176746623
Position 252: 0.0009372065620230565
Position 668: 0.0009214121670990391
Position 265: 0.0008847746498707259
Position 1517: 0.0008704405162700255
Position 4599: 0.0008514641068058631
Position 185: 0.000820224676332317
