Gene = Dtl
index = 350
Annotated 5SS: [  196  4966  5878  7050  7254 12434 14120 17484 18761 19104 22557 27249
 29054 34841]
Annotated 3SS: [ 4839  5778  6987  7132 12367 14006 17409 18656 18998 22443 27158 28920
 34007 36202]
SMsplice 5SS: [  196   707  1307  4966  5878  7254 12434 14120 18761 19104 22557 27249
 29054 34841]
SMsplice 3SS: [  539  1196  4839  5778  7132 12367 14006 18656 18998 22443 27158 28920
 34745 36202]
top_k =  1000
Partition function (log Z): 9.121709628626377

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9904163173808614
Position 19104: 0.9823668547065982
Position 29054: 0.9551778515231615
Position 4966: 0.9328042099297342
Position 5878: 0.932143114538311
Position 14120: 0.9315186332060332
Position 1307: 0.9251309703157987
Position 7254: 0.8970643037095489
Position 18761: 0.879796457361598
Position 27249: 0.8497736586976015
Position 12434: 0.7883666977663663
Position 22557: 0.7433246117660495
Position 707: 0.45894061753832044
Position 1930: 0.40133809789559133
Position 34841: 0.3905021468167666
Position 15552: 0.3035158822558685
Position 4770: 0.2716431618123661
Position 752: 0.24266868382125206
Position 9792: 0.215606053874058
Position 18398: 0.20372933895158982
Position 1750: 0.1905245567760764
Position 27379: 0.16486385291564376
Position 18331: 0.13782964947146725
Position 12554: 0.1358098774340563
Position 18740: 0.11116154420736685
Position 20770: 0.10783138332850437
Position 7050: 0.10186538460393291
Position 28552: 0.09888512291685435
Position 1725: 0.09391709051533437
Position 14655: 0.08998990905237088
Position 15416: 0.08707466617741959
Position 17943: 0.07206245819190572
Position 17484: 0.07019035984135501
Position 17222: 0.0698988377433175
Position 697: 0.06648551472991787
Position 23320: 0.06391049793212143
Position 26562: 0.04611662199250314
Position 34134: 0.04306124507254777
Position 406: 0.041365943605209704
Position 15608: 0.040572150720845704
Position 371: 0.03743556844777377
Position 8701: 0.033146900609139
Position 28580: 0.032970499396333265
Position 32033: 0.03211698855567534
Position 29725: 0.030324544334055584
Position 13596: 0.030190260601529535
Position 17563: 0.02977017820982223
Position 28728: 0.02494796941869369
Position 28509: 0.02488040533727027
Position 7530: 0.02418318436716502
Position 6701: 0.022686861669061684
Position 24151: 0.02116061366058535
Position 17693: 0.021045880589447886
Position 36465: 0.020357667338241375
Position 3930: 0.01819885049412465
Position 722: 0.01715050650953426
Position 29901: 0.01678975595137071
Position 24750: 0.01583950148434371
Position 7258: 0.01538993313883452
Position 25468: 0.015130077494347216
Position 14905: 0.014400908837030164
Position 1311: 0.014066007097223984
Position 21360: 0.013945593517341306
Position 19288: 0.013671628645905104
Position 4449: 0.013382958808772154
Position 12169: 0.01334254786575651
Position 31124: 0.012654809328007235
Position 7646: 0.012397666230983267
Position 21532: 0.012305894794024459
Position 24434: 0.011933829837315887
Position 22967: 0.01180621613399628
Position 23212: 0.011111384184363
Position 4362: 0.01070950431817219
Position 12794: 0.009043586412928194
Position 34584: 0.008902429037343652
Position 17534: 0.00880181696576372
Position 2599: 0.008709268972394485
Position 21922: 0.008355710920888085
Position 34346: 0.008184248520212961
Position 18223: 0.008167722027909736
Position 30450: 0.007576488140454483
Position 17524: 0.00698622140895457
Position 18266: 0.006925140007761568
Position 3892: 0.006225939069143273
Position 35332: 0.006206713457612746
Position 11360: 0.005998457229980538
Position 13300: 0.00560398891553116
Position 14125: 0.005314936018872187
Position 5050: 0.0052317178841352705
Position 14138: 0.005221893342472483
Position 17957: 0.0050069976416947624
Position 560: 0.004897136359356851
Position 21372: 0.004807528623803046
Position 3013: 0.004629568409132515
Position 5094: 0.004613900219237069
Position 4748: 0.004574385609799007
Position 21224: 0.004540665616536993
Position 14429: 0.0045144440320265475
Position 4390: 0.004146106623993808
Position 1826: 0.004061917377137137
Position 5997: 0.004017025749196048
Position 424: 0.003983492611946425
Position 482: 0.0030283143210909935
Position 20506: 0.003022073652437048
Position 7694: 0.002847809037495894
Position 9346: 0.002819060921548275
Position 7698: 0.0028011867328320288
Position 591: 0.002764621413134431
Position 30190: 0.0026193987482492987
Position 14447: 0.0025614465139324966
