Gene = Nomo1
index = 757
Annotated 5SS: [  275  3951  4891  7872  8941 10606 11716 12289 13301 16678 16999 20979
 23039 23511 24855 27269 28135 29365 32683 32845 34841 35101 36339 37205
 38942 42461 44439 45895 47817 49630]
Annotated 3SS: [ 3860  4844  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896
 23378 24717 27180 28070 29268 32463 32761 34680 34973 36224 37076 38799
 42376 44327 45792 47696 49536 49904]
SMsplice 5SS: [  275  3951  4891  7872  8941 10606 11716 12289 13301 16678 16999 20979
 23039 23511 23904 24855 27269 29365 32683 32845 34841 35101 36339 37205
 38942 42461 44439 45895 47817 49630 50033]
SMsplice 3SS: [ 3860  4844  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896
 23378 23742 24717 27180 29268 32463 32761 34680 34973 36224 37076 38799
 42376 44327 45792 47696 49536 49904 50184]
top_k =  1000
Partition function (log Z): 70.4122257203573

Sorted 5' Splice Sites (High to Low Probability):
Position 45895: 0.9998047091384896
Position 47817: 0.997171900576551
Position 16678: 0.9924229683006562
Position 32683: 0.9790455764595097
Position 3951: 0.9777081875826876
Position 38942: 0.9646581127240453
Position 8941: 0.9599672956593318
Position 29365: 0.946278863960373
Position 24855: 0.9460219889232115
Position 275: 0.9392031836680313
Position 49630: 0.9286341786144339
Position 7872: 0.9241248870927922
Position 42461: 0.9147676826399169
Position 16999: 0.9029267332777218
Position 20979: 0.893916796950117
Position 32845: 0.8922353332645101
Position 35101: 0.8595971078164811
Position 12289: 0.8508687856355968
Position 34841: 0.8410874420150967
Position 44439: 0.8402291468906178
Position 23511: 0.8225976244823561
Position 13301: 0.8074138185883818
Position 36339: 0.7902962334014099
Position 27269: 0.7621628108107682
Position 37205: 0.7172009560866869
Position 10606: 0.7078189292482218
Position 23039: 0.6773801761392926
Position 11716: 0.6738533008430454
Position 4891: 0.6327372806612799
Position 23904: 0.539166368892923
Position 50033: 0.48944855979001434
Position 18230: 0.4486911763483202
Position 17891: 0.3867001190223095
Position 2675: 0.37603058576692344
Position 28135: 0.31373971820899044
Position 21990: 0.26675429394342187
Position 45447: 0.26518812023562327
Position 28255: 0.2637892026421634
Position 23044: 0.2404276910541392
Position 22823: 0.23825748695697746
Position 43752: 0.18744264518265552
Position 37229: 0.18076190282140175
Position 28815: 0.15369963915448426
Position 26644: 0.1493249367939332
Position 3214: 0.14730225772693875
Position 45680: 0.13885652923755004
Position 27313: 0.1299485994153066
Position 30814: 0.12300723222373158
Position 14332: 0.1181008890063416
Position 967: 0.11779266457857823
Position 7637: 0.11456298046962801
Position 35106: 0.11373658179615062
Position 12293: 0.11330800487465814
Position 4217: 0.1050437043000763
Position 25415: 0.10064312548019384
Position 17016: 0.09412560174205792
Position 27962: 0.08777574639342016
Position 21925: 0.0875632386719876
Position 19512: 0.0820825906375742
Position 13327: 0.07976249989276342
Position 30980: 0.07673794731737243
Position 34199: 0.07418103362650029
Position 25618: 0.07376930580135577
Position 5570: 0.07375365950584437
Position 3646: 0.07295703302086025
Position 33412: 0.07244421092059197
Position 23427: 0.07241173329440424
Position 14904: 0.0723244718124362
Position 28163: 0.0711201419764015
Position 13894: 0.06976411999418154
Position 34895: 0.06837870720074021
Position 28398: 0.06398701628908852
Position 32868: 0.06112789491168763
Position 2137: 0.06052091908404752
Position 26281: 0.05551315247107971
Position 17456: 0.05206634567455502
Position 48423: 0.05184080083855639
Position 37699: 0.05169262965038868
Position 41728: 0.05126823063164579
Position 47028: 0.05079230556438618
Position 24371: 0.04987243944609409
Position 1843: 0.04949536205692858
Position 17997: 0.04878064675042466
Position 6882: 0.048609562571911125
Position 34831: 0.04839909753910306
Position 1441: 0.04827171401228956
Position 35967: 0.04826429420196907
Position 18740: 0.04801869183961526
Position 22037: 0.046236769318846994
Position 37253: 0.04395636483643903
Position 47591: 0.04265143425569244
Position 44547: 0.04163284871005624
Position 13429: 0.04042412301421843
Position 23057: 0.03658204923527024
Position 20546: 0.03621205545486467
Position 34612: 0.03620868964815439
Position 14908: 0.035686384851728016
Position 23266: 0.032702521675331206
Position 3366: 0.03250823748926279
Position 35318: 0.03107496890995125
Position 40535: 0.03061360589075614
Position 10634: 0.027844526169143177
Position 41911: 0.027242109374871065
Position 27282: 0.026512520793520553
Position 11575: 0.025729910110155487
Position 10652: 0.025370807202175754
Position 8992: 0.025086300275714648
Position 45501: 0.024664385224243576
Position 14874: 0.024566155877699246
Position 37623: 0.024544626689939293
Position 7546: 0.022422025293475378
Position 36367: 0.02178133876779689
Position 18621: 0.021627583729947362
Position 10782: 0.021487535143224882
Position 45004: 0.02136275245432364
Position 42525: 0.02114188650441347
Position 33466: 0.02053967093204054
Position 6810: 0.020297726112674074
