Gene = Polr3e
index = 834
Annotated 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19901 21272 21513 22027 23042 24784 26889]
Annotated 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19818 21211 21354 21964 22517 24705 26762 27691]
SMsplice 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19254 21272 21513 22027 23042 26889]
SMsplice 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19147 21211 21354 21964 22946 26762 27691]
top_k =  1000
Partition function (log Z): 32.67896014079918

Sorted 5' Splice Sites (High to Low Probability):
Position 10727: 0.9946522252819066
Position 21513: 0.9722600141983414
Position 17110: 0.9523600471770397
Position 15609: 0.9500165982297157
Position 16141: 0.9493178244346924
Position 14470: 0.9327931436104622
Position 26889: 0.9068550528227822
Position 6489: 0.9051616100218624
Position 5185: 0.9051384032459111
Position 19254: 0.8498297870887154
Position 21272: 0.8181707524181245
Position 13203: 0.8126996094522836
Position 127: 0.8077134224678609
Position 23042: 0.7480572394469989
Position 13527: 0.7362223455511657
Position 10220: 0.7233249850549581
Position 15947: 0.7193200634525853
Position 9238: 0.6279369578551669
Position 27923: 0.5813029548121232
Position 24784: 0.5733319153362209
Position 22027: 0.42502199201966456
Position 24626: 0.42067390539728255
Position 16418: 0.38555456373701535
Position 22049: 0.322074349014691
Position 13771: 0.2698933331096594
Position 10255: 0.26401567184158414
Position 19735: 0.2550786199100699
Position 16329: 0.22310947267555928
Position 12177: 0.18971377341501466
Position 7057: 0.17431045882549698
Position 22677: 0.17125354379781216
Position 19901: 0.1676480448952181
Position 13241: 0.16014872703847088
Position 14821: 0.15339810090679565
Position 24971: 0.1486628233442745
Position 9928: 0.1266002583570007
Position 21242: 0.12499439249523683
Position 18645: 0.10781763975342343
Position 15951: 0.10049426594445213
Position 9267: 0.09642469240836234
Position 10026: 0.09605175327829873
Position 349: 0.09522101824329081
Position 20784: 0.09437806369087094
Position 9410: 0.08654637207704219
Position 23297: 0.08603288393547559
Position 23686: 0.08063427896410165
Position 5987: 0.07763648366505768
Position 10933: 0.07493662490683196
Position 6511: 0.06964214973519467
Position 2203: 0.06677087871028514
Position 973: 0.06466419808470886
Position 24745: 0.06375373296920699
Position 2456: 0.04955840055426915
Position 9611: 0.043431962246299055
Position 5135: 0.04324521089649833
Position 778: 0.0428875945392808
Position 12629: 0.03489050975446964
Position 3877: 0.03295381160650991
Position 18162: 0.03232843568224452
Position 22289: 0.03183292920385411
Position 28377: 0.030434696503113597
Position 4763: 0.03029044450124249
Position 12993: 0.029023192556393778
Position 3680: 0.029017114004076753
Position 6242: 0.02890830762940192
Position 900: 0.028269202619795687
Position 9695: 0.027066685952311653
Position 17796: 0.02585210292287842
Position 19539: 0.024750278094260184
Position 5969: 0.024149958628448105
Position 18191: 0.023553649613701547
Position 5242: 0.023133653785749036
Position 3658: 0.022254434172469393
Position 9276: 0.02199599022351445
Position 19874: 0.021363636142148878
Position 2189: 0.02110078787888959
Position 8080: 0.02073370922418442
Position 13561: 0.019569666824545306
Position 7601: 0.018700910298742237
Position 17102: 0.018174561412886803
Position 1860: 0.0177495457221668
Position 10559: 0.016452327530229485
Position 17507: 0.015514758452752055
Position 1583: 0.01523585973161923
Position 13577: 0.014386745278428696
Position 15294: 0.0142918358617397
Position 17072: 0.013471632319764339
Position 5464: 0.01298162245526371
Position 16345: 0.012483186787214629
Position 14243: 0.011690318653303338
Position 16840: 0.010786611144667356
Position 7994: 0.010164585683736039
Position 15635: 0.010137442592397006
Position 14579: 0.009903594785470328
Position 19755: 0.009836196716788467
Position 12781: 0.009825897003470526
Position 13263: 0.008854008022892141
Position 27066: 0.008790257972180112
Position 640: 0.008608309710450462
Position 9404: 0.008508444820898058
Position 18963: 0.008032275614796714
Position 7834: 0.0079459457897059
Position 9335: 0.007637741904342905
Position 332: 0.007480209107628984
Position 15622: 0.006964959396235536
Position 15386: 0.006233611674137689
Position 18918: 0.006069986627485386
Position 18997: 0.005885273080224354
Position 988: 0.005778814710469282
Position 16712: 0.005581618160609414
Position 4558: 0.005399382682004434
Position 275: 0.004980076684753985
Position 18606: 0.004921662415625524
Position 14583: 0.004904953727623841
Position 13377: 0.004604025704078092
Position 16649: 0.004451904671731095
Position 11256: 0.004384059224447788
Position 19961: 0.004380819519955467
Position 16619: 0.004353632916043811
Position 15577: 0.004239879045456278
Position 4903: 0.004173728897651388
Position 12734: 0.0041553029758999264
Position 11865: 0.004150375407740194
Position 10186: 0.004145345638208113
Position 15804: 0.0041170817570070845
Position 12035: 0.003797065561692603
Position 182: 0.00378425318672567
Position 26871: 0.0036569367759189666
Position 4600: 0.0036224779565986144
Position 17951: 0.0036020013543883096
Position 10915: 0.0035753882157480753
Position 23622: 0.0035008375927693377
Position 16366: 0.0034441787397376114
Position 6684: 0.0034039610848445984
