Gene = Ccdc12
index = 205
Annotated 5SS: [  156 35881 52023 53453 53659 54660]
Annotated 3SS: [35812 51942 53390 53623 54582 54747]
SMsplice 5SS: [  156   748 28079 35881 38858 52023 53453 53659 54660]
SMsplice 3SS: [  648 28038 35812 38809 51942 53331 53623 54582 54747]
top_k =  1000
Partition function (log Z): -33.12921065103912

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.895699651959018
Position 748: 0.6619941667256967
Position 5990: 0.46495661370466634
Position 1588: 0.2298217494289066
Position 4944: 0.22458043510923464
Position 6705: 0.21526178504435142
Position 6674: 0.20156745207759505
Position 4180: 0.1022708922446063
Position 184: 0.09516169231108056
Position 6643: 0.08118803457406248
Position 3446: 0.06109753945622189
Position 2808: 0.044646234230708765
Position 2577: 0.02635932703309846
Position 10726: 0.023487832618033444
Position 4676: 0.018793546275499694
Position 10730: 0.014195095024050475
Position 4615: 0.01415042569524116
Position 3382: 0.014062039157039815
Position 10948: 0.012323428925824022
Position 920: 0.011820541094916322
Position 10133: 0.011561128419409128
Position 2274: 0.009031062455005203
Position 1879: 0.006717544301939501
Position 4363: 0.006465276741237424
Position 7825: 0.00643325226657767
Position 4910: 0.006112806621150554
Position 3200: 0.0051647251027745434
Position 1471: 0.004781095511328053
Position 3272: 0.004086982463658765
Position 2548: 0.003243089220296185
Position 4902: 0.0031045268586089776
Position 4094: 0.0027801571840568103
Position 4105: 0.0023514202232980583
Position 4169: 0.002116483269036676
Position 1483: 0.0018163148273025748
Position 1475: 0.0015241920877386219
Position 250: 0.0014869516598179856
Position 3061: 0.0012961513250864698
Position 171: 0.0012793033492150114
Position 2259: 0.0011760968647815636
Position 524: 0.0010459301098966623
Position 166: 0.000964194473583518
Position 2445: 0.0007981315382783016
Position 256: 0.0007040779819508183
Position 4256: 0.0005571409174693601
Position 1479: 0.0004900832768605744
Position 3177: 0.00039038069928870665
Position 1211: 0.0003502611314227222
Position 42: 0.00033302460027236
Position 391: 0.0002868261457523979
Position 79: 0.00028168824355103003
Position 1691: 0.0002170462413374303
Position 4174: 0.00019533350079771998
Position 3067: 0.0001413477162193804
Position 262: 0.0001329047737001722
Position 645: 0.00012896294956520516
Position 1137: 0.00010213913299285335
Position 337: 0.00010159048092230143
Position 1444: 8.411788470043168e-05
Position 4204: 3.6277144055211484e-05
Position 4152: 2.2585527126410543e-05
Position 662: 2.2219735907817305e-05
Position 3390: 2.0826119144048496e-05
Position 1636: 1.9495023076948873e-05
Position 3099: 1.8705351132047075e-05
Position 3264: 1.7886955547219253e-05
Position 2952: 1.7451200299973913e-05
Position 3303: 1.3466163115528169e-05
Position 786: 1.2810016446123176e-05
Position 209: 9.440107502984758e-06
Position 2449: 8.859982504977872e-06
Position 423: 7.634458366018776e-06
Position 351: 7.47569057764669e-06
Position 307: 6.419652742002272e-06
Position 440: 5.852436806114769e-06
Position 2457: 5.646486641687666e-06
Position 549: 5.353521284588333e-06
Position 536: 4.9686601137361115e-06
Position 196: 4.890744283429985e-06
Position 1221: 4.523212408027435e-06
Position 394: 4.323644434340725e-06
Position 276: 4.285793701974834e-06
Position 852: 3.956141208632169e-06
Position 716: 3.0068165786194106e-06
Position 1097: 2.773975673165009e-06
Position 316: 2.5946372134579186e-06
Position 686: 2.569736341763058e-06
Position 718: 2.495788793610122e-06
Position 767: 2.474361511385706e-06
Position 1836: 1.840108135615134e-06
Position 31: 1.7500963289703688e-06
Position 1215: 1.4697358260586497e-06
Position 733: 1.420006831178755e-06
Position 802: 1.290007954074492e-06
Position 790: 1.1920834786405028e-06
Position 81: 1.11380198388639e-06
Position 823: 1.0643907757035397e-06
Position 575: 9.42106571328366e-07
Position 397: 7.124506812011526e-07
Position 354: 2.8636424725096494e-07
Position 456: 2.2553702931816587e-07
Position 427: 2.1770788167032763e-07
Position 1932: 1.7085843265247434e-07
Position 1830: 1.5753025768208346e-07
Position 1028: 1.0071223869767385e-07
Position 448: 9.142854335699163e-08
Position 735: 8.753783986541986e-08
Position 460: 7.191349595448266e-08
Position 466: 6.314132522416368e-08
Position 609: 6.171449112303736e-08
Position 774: 5.7624238474700805e-08
Position 489: 5.6413317250529445e-08
Position 808: 4.552005227029401e-08
Position 885: 2.4567421536046577e-08
Position 586: 1.9827580970698115e-08
Position 600: 2.8314158159928676e-09
Position 948: 1.5655700936291402e-09
Position 794: 1.5529160967480195e-09
Position 800: 1.514261966251898e-09
Position 943: 9.613814961584648e-10
Position 856: 6.081981072706319e-10
Position 1288: 7.785084028175982e-11
Position 843: 3.341668620109106e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 648: 0.5677600397893551
Position 10533: 0.4480026511324809
Position 5932: 0.38309426760641796
Position 6599: 0.22877571216474374
Position 4768: 0.2082505243199083
Position 4496: 0.13901683305644064
Position 7726: 0.12125926156884034
Position 4084: 0.10482497959346695
Position 6533: 0.09271465032525733
Position 6486: 0.09165154881390297
Position 1339: 0.08436394755598997
Position 10838: 0.07964211368106366
Position 1443: 0.07596924246040603
Position 3169: 0.07029139114783245
Position 6552: 0.06048472867634656
Position 5767: 0.057740731498119174
Position 9953: 0.05492666625262336
Position 8628: 0.053913616968753075
Position 600: 0.05250737495377176
Position 1495: 0.04512705214322763
Position 6502: 0.041156943136027795
Position 2547: 0.03695641428696205
Position 5663: 0.036074387280471895
Position 7376: 0.027691528297782386
Position 2703: 0.027617682115194105
Position 3990: 0.019665491372770065
Position 9037: 0.018987102491373628
Position 1378: 0.01750303349201688
Position 4468: 0.014598488426751004
Position 9132: 0.014108375820901471
Position 9731: 0.013705347732951898
Position 559: 0.012958543675516064
Position 3377: 0.012659766586220823
Position 13216: 0.012323428925823979
Position 8633: 0.011226031249755769
Position 512: 0.010741767410739662
Position 2036: 0.009929938632427028
Position 697: 0.008460019280201065
Position 4811: 0.007421776222055346
Position 466: 0.006689904495025778
Position 1439: 0.00655349010552911
Position 3231: 0.006355736766214565
Position 1710: 0.006168116854012888
Position 2778: 0.005807821964299253
Position 2409: 0.0055316979423727
Position 6189: 0.004903793760159596
Position 7675: 0.0048613067839592934
Position 2440: 0.004730639001993271
Position 823: 0.004727791263332974
Position 6843: 0.004469267199188158
Position 5942: 0.0038823388299939017
Position 7053: 0.003372334252264869
Position 1247: 0.00334227770040986
Position 4286: 0.003136698844560129
Position 2258: 0.0030026249133991547
Position 3333: 0.002694782789524676
Position 2596: 0.002666090793415949
Position 4845: 0.002538848777394026
Position 1262: 0.0024013346605845816
Position 723: 0.00218834547178445
Position 1319: 0.002176943266558964
Position 1454: 0.002092682872571876
Position 2858: 0.0020379523357696373
Position 2167: 0.0020377810450574116
Position 3937: 0.002023118767188025
Position 875: 0.0019931556287589337
Position 8714: 0.0017625559651414633
Position 527: 0.0015945131104138054
Position 3146: 0.001259971635368987
Position 4508: 0.001179488554517828
Position 8020: 0.0011676406773296598
Position 2032: 0.0011356067078484313
Position 1464: 0.0011091921302065861
Position 5244: 0.0010620132274704406
Position 616: 0.0010611454546822319
Position 2412: 0.0009979960012433265
Position 5345: 0.0009878843302764907
Position 2211: 0.0009344317574592283
Position 2717: 0.0009201810835759647
Position 2390: 0.0008915008950797477
Position 1635: 0.0008355810260170663
Position 4012: 0.0008350270192656145
Position 826: 0.0008322007523814538
Position 1954: 0.0007220582218314781
Position 609: 0.000640656983848716
Position 1047: 0.0006326323314346153
Position 4565: 0.0004720177116261424
Position 1384: 0.00040180342745630505
Position 2351: 0.0003956302064635779
Position 3770: 0.0003657384168125346
Position 3837: 0.00034946663212626517
Position 3674: 0.0003341458481221447
Position 2182: 0.00029302083833145564
Position 920: 0.00024377487434248097
Position 3239: 0.00023576745030767825
Position 1344: 0.00023367868770142347
Position 4562: 0.00022301310903659831
Position 3193: 0.00020308076879265642
Position 5369: 0.00020226782839543846
Position 1994: 0.0001859784356078767
Position 3859: 0.00017846947246255487
Position 828: 0.00017799404307435902
Position 782: 0.00015196626599997125
Position 991: 0.0001423621005271159
Position 1548: 0.00013280254893192095
Position 2804: 0.0001078641273056959
Position 1457: 9.99584589347952e-05
Position 1665: 9.979676767493324e-05
Position 532: 9.455897568516699e-05
Position 955: 8.491852966394092e-05
Position 321: 8.434447702058257e-05
Position 1316: 8.031788861402909e-05
Position 1623: 7.552275703936967e-05
Position 2163: 7.336252869221356e-05
Position 4282: 6.490513990612426e-05
Position 2723: 6.437199685232276e-05
Position 3940: 6.359352330034675e-05
Position 347: 6.0348873065077664e-05
Position 3484: 5.625666052789787e-05
Position 2443: 4.169978796496246e-05
Position 1783: 3.973844708310772e-05
Position 2720: 3.863315485751747e-05
Position 568: 3.342450083329756e-05
Position 1508: 3.092893954977945e-05
Position 373: 2.9252533312010402e-05
Position 1394: 2.7250319609018963e-05
Position 302: 2.5435902260886392e-05
Position 1746: 2.5217032941489705e-05
Position 967: 2.5034863538765164e-05
Position 394: 2.1265222902529717e-05
Position 943: 2.041594149092622e-05
Position 265: 1.547004493266878e-05
Position 1346: 1.4694943506126628e-05
Position 1653: 1.3969112809025438e-05
Position 1581: 1.210578161272536e-05
Position 1841: 1.1322384441180604e-05
Position 1766: 1.106655237594704e-05
Position 1862: 8.9184755861794e-06
Position 1524: 6.608698139355281e-06
Position 351: 5.13234920911406e-06
Position 1134: 4.758788714286442e-06
Position 1678: 3.6152641278876744e-06
Position 565: 3.432508087477575e-06
Position 2752: 3.0814753935462956e-06
Position 2216: 2.8655165767055025e-06
Position 758: 2.576134182910844e-06
Position 231: 2.5129793225216678e-06
Position 2551: 2.479155754707211e-06
Position 1009: 2.177445907073119e-06
Position 843: 2.173571335548365e-06
Position 1718: 1.7704101255539638e-06
Position 276: 1.705991464542659e-06
Position 1682: 1.4631357880796387e-06
Position 1733: 1.222642962007985e-06
Position 298: 1.1177581096807035e-06
Position 752: 1.1118284044041239e-06
Position 250: 9.630121538565801e-07
Position 1730: 8.615589774600274e-07
