Gene = Fcer1g
index = 406
Annotated 5SS: [ 169 3189 3370 4299]
Annotated 3SS: [3096 3333 4277 4437]
SMsplice 5SS: [ 169 3664]
SMsplice 3SS: [3506 4437]
top_k =  1000
Partition function (log Z): -1.4728238820680786

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9966859076042094
Position 3664: 0.6071424292134023
Position 3189: 0.3934452601362898
Position 3370: 0.38816701573805357
Position 4299: 0.3796111068406262
Position 2511: 0.3062442560472544
Position 3668: 0.2171403034405485
Position 4584: 0.20562784669291434
Position 3444: 0.14572184794750387
Position 2192: 0.06513879971438931
Position 4075: 0.058980793679341774
Position 2175: 0.016626398333124716
Position 1779: 0.01555722048507476
Position 2515: 0.015267860735545414
Position 4241: 0.012189978622937126
Position 818: 0.007304537916979669
Position 3702: 0.007043946781474477
Position 4222: 0.0057812161266963475
Position 3365: 0.00505053708772156
Position 3340: 0.004781826044610821
Position 3394: 0.003693798345543002
Position 656: 0.0031726314298173267
Position 280: 0.0031498320437407324
Position 772: 0.003088018958137019
Position 2162: 0.002922714616840167
Position 3154: 0.002626500612758457
Position 3400: 0.0023822512640571747
Position 3730: 0.002228501024975897
Position 4135: 0.002071603806766492
Position 1016: 0.0019599373881572135
Position 1484: 0.0019517622987206692
Position 1244: 0.0019371671413345745
Position 619: 0.0018248313805736217
Position 4207: 0.001727963087145653
Position 4497: 0.0015009951638344724
Position 3512: 0.001461735308436941
Position 3377: 0.001306905621332819
Position 3785: 0.0012265372386744482
Position 2534: 0.0012049019655624603
Position 4332: 0.0011423113200105279
Position 2295: 0.0010914060192338745
Position 4514: 0.0010630233920191695
Position 3486: 0.0010407446376277342
Position 3706: 0.0009849158103678653
Position 3465: 0.0008168992859518383
Position 564: 0.0007578978832563962
Position 965: 0.0007573286801707006
Position 1561: 0.0006053479507755783
Position 1793: 0.0005370448778578828
Position 2207: 0.0005092161301613113
Position 832: 0.0004957296157826921
Position 3962: 0.00048332059283290015
Position 1410: 0.00040349203634575776
Position 2453: 0.00038094512130688597
Position 1913: 0.00032809231778319786
Position 2550: 0.00026606902826750305
Position 4564: 0.00024745909392045177
Position 2180: 0.00023117681474125917
Position 860: 0.00020843239608321458
Position 3580: 0.00018291642187936877
Position 2087: 0.0001805481422274876
Position 1951: 0.00014594682317936903
Position 2632: 0.00013999590889514856
Position 1540: 0.00013555553978389576
Position 1114: 0.0001284709965298312
Position 688: 0.00012161815710756703
Position 132: 0.00011435063817653905
Position 946: 0.00010762212476844211
Position 786: 0.00010711615444797995
Position 891: 0.00010340124878192344
Position 1530: 9.691116830882862e-05
Position 2785: 9.557732110799623e-05
Position 2147: 8.801863501558457e-05
Position 2759: 8.365501962233766e-05
Position 813: 7.54730307989697e-05
Position 4115: 7.117521579963246e-05
Position 1796: 7.026562237591736e-05
Position 3476: 6.996840485921288e-05
Position 4573: 6.911212088855725e-05
Position 1188: 6.638787427250612e-05
Position 822: 6.493202109598277e-05
Position 2167: 5.837238760383917e-05
Position 2156: 5.7551769495580534e-05
Position 1949: 5.490091102958251e-05
Position 2236: 5.2203764821600795e-05
Position 2527: 5.009703467306419e-05
Position 3149: 4.7291656719585835e-05
Position 1377: 4.324815977840751e-05
Position 2544: 4.1155384222980744e-05
Position 2091: 3.8248967753870425e-05
Position 1815: 3.690847837409648e-05
Position 3085: 3.657808666813525e-05
Position 1393: 3.1909528309685064e-05
Position 2011: 3.189708064889564e-05
Position 1350: 3.0343889256716556e-05
Position 1798: 2.5862872031927422e-05
Position 3672: 2.5474605718469987e-05
Position 2712: 2.5287624505855388e-05
Position 803: 2.5148493505727095e-05
Position 1568: 2.0867679378621877e-05
Position 2593: 1.8595355582288532e-05
Position 464: 1.8309885133715916e-05
Position 851: 1.5823517879741912e-05
Position 2047: 1.3904096099114251e-05
Position 1213: 1.2777135971469696e-05
Position 1193: 1.0427549695214081e-05
Position 192: 1.065295956263889e-06
Position 156: 4.823688106793793e-07
Position 1565: 4.5794791605615845e-07
Position 1199: 3.266658178996869e-07
Position 1594: 2.97736532712043e-07
Position 1370: 2.562221799243993e-07
Position 815: 2.5432074195305045e-07
Position 1303: 2.524721314820741e-07
Position 468: 2.251454711011323e-07
Position 1355: 1.9904500566992713e-07
Position 1862: 1.715225199882406e-07
Position 1583: 1.7051535329708788e-07
Position 1482: 1.680025238626632e-07
Position 1558: 1.1393404999354009e-07
Position 1588: 1.11398416623034e-07
Position 140: 9.065413186380295e-08
Position 335: 5.931398528359341e-08
Position 330: 4.567187782709586e-08
Position 40: 4.171575032789587e-08
Position 29: 3.7040316783867034e-08
Position 516: 2.3651042398041906e-08
Position 605: 2.0834208746717174e-08
Position 66: 1.6818664137634313e-08
Position 1107: 1.5444580687217757e-08
Position 207: 1.2174060574775208e-08
Position 385: 1.0924767224614222e-08
Position 1141: 7.783707948348717e-09
Position 381: 6.582405869779993e-09
Position 389: 6.576971369504128e-09
Position 1118: 6.412877771796948e-09
Position 553: 6.3385122863009475e-09
Position 1021: 5.410247657296211e-09
Position 393: 4.410136473442866e-09
Position 397: 3.895042038923311e-09
Position 488: 3.8423545742364e-09
Position 479: 3.6159070972638467e-09
Position 379: 2.7561214672608033e-09
Position 61: 2.4970357280201115e-09
Position 401: 1.9970167482779373e-09
Position 370: 1.7628714260122246e-09
Position 44: 1.748137973001758e-09
Position 724: 1.525476128489645e-09
Position 26: 2.158164107395292e-10
Position 6: 1.5039201086686085e-10
Position 472: 5.34197489663462e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 4437: 0.9017447444255173
Position 3506: 0.6212595147114199
Position 3333: 0.6183637253105778
Position 3096: 0.3589378672615142
Position 2425: 0.31382726335847677
Position 4693: 0.21920773784374997
Position 4195: 0.17847231015735504
Position 4277: 0.17718312555811963
Position 3534: 0.14179823812124193
Position 3858: 0.029791502680308005
Position 4329: 0.028353738101488314
Position 2061: 0.02734115805372773
Position 3935: 0.02624866050373955
Position 3039: 0.02256957212510801
Position 2021: 0.02073874250139964
Position 1979: 0.018257424224045686
Position 1689: 0.013934402684007866
Position 691: 0.011415356373461175
Position 4014: 0.010895055550644035
Position 4407: 0.009284188259912445
Position 3116: 0.009239444673339663
Position 3558: 0.008194206210856323
Position 4583: 0.007896196262166599
Position 2430: 0.007881737742986897
Position 2081: 0.007778964893778419
Position 3991: 0.007399773858907254
Position 4126: 0.006762506299778781
Position 4663: 0.006589809740036916
Position 3873: 0.005578004703261321
Position 4115: 0.005169472522232747
Position 4210: 0.004869646698018175
Position 4072: 0.004496574607714661
Position 4061: 0.004314484936982324
Position 3831: 0.004230740163154069
Position 3188: 0.00414624941735556
Position 533: 0.004142316546127635
Position 2709: 0.0034404422191889683
Position 3339: 0.003416603509992939
Position 3278: 0.003385340399414677
Position 2001: 0.0032688491795513316
Position 2004: 0.0028906972636861756
Position 2102: 0.0027287613912376964
Position 3809: 0.0026398230478582385
Position 3562: 0.002451173843654501
Position 1704: 0.0021256094671829977
Position 4164: 0.0020573900353659164
Position 2281: 0.00203855672695991
Position 3961: 0.0019700307591887485
Position 2026: 0.0019141728606442247
Position 945: 0.0017922130605953098
Position 449: 0.0017886605525108943
Position 1409: 0.001785874122976016
Position 3475: 0.001781127626171543
Position 3108: 0.0014562271848791116
Position 3956: 0.0013965962179240724
Position 1211: 0.0013469731949055797
Position 1840: 0.0013273119096304476
Position 4058: 0.0012925734620677684
Position 1943: 0.0012138507927821607
Position 3110: 0.001110427151598589
Position 3917: 0.00108456434160726
Position 4773: 0.0006467711262438278
Position 3946: 0.0006433458944656854
Position 884: 0.0006279512586628454
Position 1738: 0.0005760049646490102
Position 1451: 0.0005384592942285781
Position 2649: 0.0004860941688775211
Position 1282: 0.00047894164155166014
Position 1013: 0.00044866412730124066
Position 1685: 0.0004159363613341986
Position 2652: 0.0004142118543196528
Position 3883: 0.0003999767320610777
Position 3437: 0.0003387511320880992
Position 1778: 0.0002500245941845458
Position 1865: 0.00024369917316385934
Position 698: 0.00020726181445843137
Position 721: 0.00018664610920090055
Position 4281: 0.0001787517327955108
Position 4644: 0.0001756761674011925
Position 4284: 0.0001645858460708345
Position 2381: 0.00016071934822790238
Position 2456: 0.00015531636136274047
Position 4458: 0.00013941762338674768
Position 1032: 0.00013148463534773795
Position 3286: 0.00011983926007963787
Position 2711: 0.00010855355346844881
Position 476: 0.00010601872288618807
Position 493: 0.00010092529703306722
Position 2294: 9.902563674369192e-05
Position 4754: 9.146342315656872e-05
Position 4021: 8.669130122733904e-05
Position 2132: 8.493677941580223e-05
Position 1337: 7.619580596457871e-05
Position 1383: 6.78287010771599e-05
Position 839: 6.339460197173023e-05
Position 1310: 6.275059497993231e-05
Position 4379: 6.1262898779251e-05
Position 3193: 5.7109825489271426e-05
Position 623: 5.6311609690727324e-05
Position 998: 5.502130344525271e-05
Position 3637: 5.424987652886962e-05
Position 346: 5.155165478995228e-05
Position 1303: 4.747520415775199e-05
Position 728: 4.584546157990054e-05
Position 3240: 4.567394400322345e-05
Position 544: 4.0961476558773695e-05
Position 2034: 4.065149734158897e-05
Position 2815: 3.904045866901954e-05
Position 1150: 3.705328894195265e-05
Position 2185: 3.672582541593474e-05
Position 1904: 3.551327009884317e-05
Position 1091: 3.413796184386677e-05
Position 3995: 3.382745429057223e-05
Position 2452: 3.255876503680555e-05
Position 2288: 3.147850667785322e-05
Position 1066: 3.131243968767923e-05
Position 451: 2.6070594713783078e-05
Position 801: 2.5669029691595524e-05
Position 4615: 2.5162330807387824e-05
Position 1419: 2.448161952820935e-05
Position 3214: 2.4250154637050384e-05
Position 1100: 2.2401626859871304e-05
Position 242: 2.1742985349927234e-05
Position 498: 2.1420674924188133e-05
Position 2031: 2.064439706012301e-05
Position 715: 1.9302005043543077e-05
Position 705: 1.7218819498970975e-05
Position 1339: 1.5539556993313273e-05
Position 261: 1.542889000244547e-05
Position 2116: 1.4570457024144459e-05
Position 2599: 1.3204084869800967e-05
Position 1015: 1.2757286755641135e-05
Position 1344: 1.2237812861342211e-05
Position 594: 1.1950507058367376e-05
Position 854: 1.0939726434583907e-05
Position 3197: 1.0902830061031586e-05
Position 1139: 1.0504000143377941e-05
Position 1422: 9.691247576046004e-06
Position 2478: 9.323023407727729e-06
Position 1055: 9.090273711016877e-06
Position 4019: 9.003683237399984e-06
Position 599: 8.034613652085141e-06
Position 965: 7.056269434900382e-06
Position 660: 6.414746233537067e-06
Position 462: 5.77058373886715e-06
Position 511: 5.586684175365811e-06
Position 1040: 5.0830663937651935e-06
Position 325: 4.5199891643711995e-06
Position 3398: 4.312837822706843e-06
Position 505: 4.083710599762344e-06
Position 3465: 3.07879305923584e-06
Position 1368: 2.470258920183861e-06
Position 1476: 2.365224346550561e-06
Position 570: 2.3114162559207445e-06
Position 1216: 1.9598987821692487e-06
Position 269: 1.8604888093125644e-06
Position 700: 1.7427537604128337e-06
Position 1520: 4.3368113352200897e-07
Position 1755: 3.9816604723688476e-07
Position 969: 3.721642229239086e-07
Position 1812: 3.4615921533371805e-07
Position 1114: 2.879853161048962e-07
Position 627: 2.7242784025842203e-07
Position 1370: 2.475133133500276e-07
Position 560: 1.6272372384347014e-07
Position 1256: 8.995614781500514e-08
Position 1551: 6.139584471696297e-08
Position 239: 6.002730389351216e-08
Position 707: 5.5904253337338184e-08
Position 500: 5.552836605233855e-08
Position 2301: 5.44957569701823e-08
Position 3659: 5.231416148429035e-08
Position 272: 4.288327590503687e-08
Position 1433: 3.557152015157187e-08
Position 1388: 1.920182335487388e-08
Position 771: 1.7661274538512088e-08
Position 748: 1.7040937653589075e-08
Position 972: 1.6859040771030655e-08
Position 1058: 1.4755705210696744e-08
Position 1193: 1.3477948507609197e-08
Position 736: 1.1159317306779365e-08
Position 741: 7.870789318325628e-09
Position 889: 6.503754974598677e-09
Position 352: 5.335356771976181e-09
Position 758: 3.1012860638799394e-09
Position 761: 3.1001536136239097e-09
Position 578: 2.2415242270829665e-09
Position 751: 2.160864897159722e-09
Position 619: 1.9873468983235485e-09
Position 516: 1.943982818955552e-09
Position 301: 1.574133167582412e-09
Position 218: 1.5368992018035646e-09
Position 223: 1.3509879243663305e-09
Position 289: 1.3189322519315935e-09
Position 860: 1.169694257040595e-09
Position 109: 9.560749439339013e-10
Position 312: 6.719071080202045e-10
Position 297: 5.868133911978265e-10
Position 309: 5.246946917447176e-10
Position 1223: 4.09330604415352e-10
Position 733: 3.9122495219075507e-10
Position 102: 3.462547579249409e-10
Position 118: 2.9793584821565264e-10
Position 864: 1.8522837806443243e-10
Position 94: 9.945641964639409e-11
Position 982: 9.926459668062881e-11
Position 75: 5.915672728083704e-11
Position 632: 5.6700507045137343e-11
Position 284: 3.5570538200357614e-11
Position 129: 2.026117432114451e-11
Position 87: 1.2802825732957615e-11
Position 196: 1.0241461756785557e-11
Position 70: 9.061156628449881e-12
Position 165: 5.1379597539515794e-12
Position 168: 3.3361448425974863e-12
Position 207: 2.67898931351723e-12
