Gene = Rbis
index = 886
Annotated 5SS: [  76 1745 4109]
Annotated 3SS: [1627 3991 4876]
SMsplice 5SS: [  76 1745 4109]
SMsplice 3SS: [1627 3991 4876]
top_k =  1000
Partition function (log Z): -6.390570494709048

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9594102957035194
Position 1745: 0.8573530246388485
Position 4109: 0.7967743291086217
Position 4451: 0.09232087315437112
Position 1197: 0.04953659750399966
Position 269: 0.033836294171602915
Position 2370: 0.03077808662765858
Position 3141: 0.022587187137599017
Position 3148: 0.016547982044169417
Position 4301: 0.015999563971961114
Position 4761: 0.01333119799747899
Position 1866: 0.012550458915492939
Position 3570: 0.011634612294240216
Position 3555: 0.008787740373501067
Position 514: 0.008192733944834782
Position 2864: 0.0060030361127566415
Position 110: 0.005219727636743835
Position 971: 0.004848814498079509
Position 66: 0.004476354298009909
Position 551: 0.004282056940944512
Position 3016: 0.0037478285717859913
Position 2034: 0.003464645701137989
Position 4336: 0.0033026850307690393
Position 2868: 0.002615819823074476
Position 374: 0.0025715901417265544
Position 3851: 0.0023832058538003106
Position 453: 0.00218008228225115
Position 1180: 0.001961484806715483
Position 669: 0.001773065563022262
Position 2043: 0.0015863443720167377
Position 2542: 0.0014631734337475142
Position 665: 0.001388074199258106
Position 2207: 0.001252730867335891
Position 3832: 0.0011775946143903057
Position 3035: 0.0010923484040715394
Position 230: 0.001029579086152187
Position 448: 0.0009876871400386347
Position 1341: 0.0009781272399241733
Position 3609: 0.0007489589622722557
Position 1757: 0.0006789044384653794
Position 1785: 0.0006351656269856977
Position 3159: 0.0006244416022354257
Position 92: 0.0006236785176785489
Position 3904: 0.0006119904899468235
Position 678: 0.000550722442521285
Position 1161: 0.0005445937236544268
Position 594: 0.0005251540400913727
Position 3646: 0.0005197449426930852
Position 4325: 0.0005084567614112697
Position 3242: 0.0004253271761876344
Position 460: 0.0004225850745876826
Position 682: 0.00040407693417500695
Position 533: 0.00034930176435815516
Position 2734: 0.0003482763387409713
Position 4796: 0.0003403273836583513
Position 48: 0.00033716218689940514
Position 140: 0.00030958483071029543
Position 4483: 0.00030136540508513785
Position 1919: 0.0003013173614316512
Position 652: 0.00029964219152568596
Position 3075: 0.0002764447366462022
Position 4702: 0.00023617601807654476
Position 475: 0.00022487041707594532
Position 3179: 0.0002089687830126884
Position 563: 0.00020690908988707065
Position 633: 0.0002055090656431868
Position 1374: 0.00020404217911934393
Position 1467: 0.00019494309003111648
Position 503: 0.000193234746575249
Position 117: 0.00018813886749631593
Position 518: 0.00018047442564125265
Position 1305: 0.0001766241436899824
Position 661: 0.00016760030258222464
Position 324: 0.00016695066508883626
Position 426: 0.00016269987629970696
Position 1975: 0.0001438962110221525
Position 1358: 0.00013235670094627726
Position 3814: 0.00013107966127915376
Position 209: 0.00012756142015169208
Position 3365: 0.0001251511501844989
Position 2984: 0.00011827917222059443
Position 362: 0.00011821317181177703
Position 614: 0.00011732255386554632
Position 3083: 0.00011456022016674669
Position 432: 0.0001121454859274335
Position 638: 0.00010958644659593778
Position 465: 0.0001086479260548912
Position 3576: 0.00010846785661658663
Position 2270: 0.00010338245472663549
Position 3382: 0.00010303684389577094
Position 1241: 0.00010146533765647857
Position 1670: 0.00010138743490712513
Position 1749: 9.848686760978795e-05
Position 1276: 8.750489755801322e-05
Position 280: 7.879836600242276e-05
Position 4478: 7.795383128351646e-05
Position 833: 7.426318899572311e-05
Position 1525: 7.273456769229069e-05
Position 4425: 6.761521445629557e-05
Position 4735: 6.628530068017682e-05
Position 282: 4.957591867772951e-05
Position 1286: 4.850074523972693e-05
Position 644: 4.819537425654164e-05
Position 4123: 4.6946034774242175e-05
Position 396: 3.986754466266003e-05
Position 4170: 3.9597670136268994e-05
Position 686: 3.74484299700751e-05
Position 4558: 3.2098599129212974e-05
Position 1252: 3.0044117039919977e-05
Position 442: 2.906811251276693e-05
Position 4113: 2.888810780122387e-05
Position 1084: 2.8189192611208552e-05
Position 20: 2.579351572603129e-05
Position 415: 2.4520365944296413e-05
Position 175: 2.1910177038977247e-05
Position 22: 1.96708255373919e-05
Position 1210: 1.8802429488921472e-05
Position 137: 1.629526723001882e-05
Position 191: 1.6175079453495066e-05
Position 42: 1.517609197425393e-05
Position 975: 1.3076817065654243e-05
Position 881: 1.2930496829757346e-05
Position 2059: 1.0082610083223948e-05
Position 814: 8.014566062048765e-06
Position 387: 6.524223018382956e-06
Position 2782: 6.250563112186383e-06
Position 2779: 6.102522290086199e-06
Position 2805: 5.670040363276422e-06
Position 330: 5.2988121546594954e-06
Position 33: 5.291018507288933e-06
Position 931: 5.290571137509827e-06
Position 1499: 4.409628222700972e-06
Position 1944: 4.167337674964223e-06
Position 1047: 3.682162449114262e-06
Position 1724: 2.3311583516845e-06
Position 2409: 1.2142499091201316e-06
Position 1796: 9.017567986135923e-07
Position 1966: 3.955856518428368e-07
Position 360: 7.089283776137268e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1627: 0.8708674038433332
Position 3991: 0.8189062638993768
Position 4876: 0.4766133484070708
Position 4760: 0.12753462307689303
Position 4383: 0.12575714635517368
Position 2136: 0.04697379165101511
Position 4425: 0.04526438266089984
Position 2901: 0.045142595746689156
Position 3458: 0.03384207938224885
Position 4209: 0.03163326403525325
Position 4640: 0.030142134915218225
Position 1084: 0.030052511896047466
Position 191: 0.028672643182769297
Position 4237: 0.028357374055599543
Position 4556: 0.028096543552184917
Position 4386: 0.02444151835985691
Position 3962: 0.02236857923022688
Position 3745: 0.01762447065363013
Position 2675: 0.015040704623088996
Position 4879: 0.013364235225874986
Position 4685: 0.009436679153199677
Position 1052: 0.008850695008613178
Position 4288: 0.005797736220275917
Position 323: 0.005764499126538337
Position 1819: 0.00574890953657661
Position 1122: 0.005643429956457912
Position 1011: 0.005462094851612431
Position 4250: 0.004701446424607376
Position 3015: 0.0041427397267036975
Position 4450: 0.00376869842523829
Position 4643: 0.0037561682944466965
Position 4839: 0.003575622348362954
Position 4728: 0.0033310329578930585
Position 2661: 0.0030085290545720273
Position 1865: 0.0029794981884995455
Position 4711: 0.00294117901883202
Position 3813: 0.0027567252242242067
Position 4403: 0.0025880846716419196
Position 4023: 0.002515389360593833
Position 4970: 0.002417057549064508
Position 4099: 0.0024111320017533248
Position 374: 0.002322072128616782
Position 2222: 0.0022775709610147674
Position 2289: 0.002236662178298558
Position 2183: 0.0021475063706901717
Position 1822: 0.002041320694115544
Position 2216: 0.0019395809902054376
Position 2616: 0.0018238605634089116
Position 846: 0.0018095058614766154
Position 1596: 0.001635138904637011
Position 497: 0.0016244518968497215
Position 4213: 0.0016110989948566368
Position 2682: 0.0014423153960148223
Position 4617: 0.001411069677678533
Position 3034: 0.0013945796700253813
Position 4226: 0.0012046210209200145
Position 4325: 0.001098318946201676
Position 4168: 0.001088924243440529
Position 1599: 0.0010802951288338709
Position 3030: 0.0010562853548297976
Position 4573: 0.0010401142889606438
Position 2993: 0.0009980200962712035
Position 3316: 0.0009827564744548669
Position 2770: 0.0008802432746428839
Position 4255: 0.0008368081297772625
Position 2931: 0.0007635381290705339
Position 4215: 0.0007619545988034087
Position 4051: 0.0007107899611149414
Position 4661: 0.0006469931914886823
Position 4342: 0.0006200198119219302
Position 1682: 0.000566607161089082
Position 4564: 0.0005437743859724691
Position 4478: 0.0005409072223821111
Position 868: 0.0005367240556733019
Position 4257: 0.0004812091686161342
