Gene = Mrps28
index = 716
Annotated 5SS: [  332 23933]
Annotated 3SS: [ 23750 121503]
SMsplice 5SS: [  332 19108 23933 27804 31871 55185 95803]
SMsplice 3SS: [ 19041  23750  27710  31773  55108  95693 121503]
top_k =  1000
Partition function (log Z): -74.8201937069384

Sorted 5' Splice Sites (High to Low Probability):
Position 332: 0.9951771716991159
Position 16031: 0.13839238822167774
Position 3008: 0.06540163858868298
Position 9583: 0.04658614637236977
Position 3771: 0.03066799261784788
Position 2757: 0.0237961383549435
Position 6252: 0.021691447731748116
Position 6694: 0.020824048015113634
Position 1891: 0.009389423382467491
Position 9611: 0.008001277404365102
Position 101: 0.007232559039756999
Position 11217: 0.0061711756446845775
Position 1724: 0.005711231408581766
Position 6415: 0.005308170132612942
Position 835: 0.005160055702430551
Position 1823: 0.004125073964690859
Position 3804: 0.0034625533304859756
Position 6148: 0.0028406557969430746
Position 4711: 0.002723481963566107
Position 1420: 0.0027121194236866984
Position 5259: 0.0023674122946552903
Position 49: 0.0023288043708661796
Position 135: 0.0017106696353938683
Position 9166: 0.0015894351114112883
Position 108: 0.0011634924552987166
Position 5481: 0.0011554021192636472
Position 9007: 0.0007905397533944163
Position 355: 0.0005590532123126295
Position 684: 0.0005273112220056908
Position 1703: 0.00052225996099931
Position 1400: 0.00045750984398997994
Position 1903: 0.0003944784179479819
Position 3087: 0.00035250968548334964
Position 1623: 0.0003429095382847234
Position 7230: 0.00033128886994795856
Position 738: 0.00028414688728175923
Position 433: 0.00023436886117474343
Position 418: 0.0001701434539624647
Position 3708: 0.0001439480260654025
Position 863: 0.00013646475343880612
Position 3604: 0.0001345949590416579
Position 2011: 0.0001287463861449692
Position 821: 0.00012850256347271387
Position 567: 0.00011000375541172368
Position 139: 0.00010613635358507314
Position 445: 9.307928729510346e-05
Position 3350: 8.010750540482174e-05
Position 25: 7.182006358314376e-05
Position 695: 6.709509087695512e-05
Position 3570: 5.869661208595289e-05
Position 2833: 5.677453726341862e-05
Position 2512: 5.608359035796512e-05
Position 2766: 4.391260229178121e-05
Position 1844: 4.2299039041575734e-05
Position 481: 3.4789543984447e-05
Position 3467: 3.1214825106453474e-05
Position 375: 3.0450318658212686e-05
Position 810: 2.5761232127450833e-05
Position 526: 1.5527933646791568e-05
Position 2552: 1.530892530546016e-05
Position 1827: 1.2858919842466223e-05
Position 2246: 1.1803898823463004e-05
Position 492: 9.685101237849643e-06
Position 600: 8.53071185150343e-06
Position 90: 7.777907219822168e-06
Position 437: 6.771696275079737e-06
Position 642: 6.3205372644467865e-06
Position 119: 5.229552550584526e-06
Position 264: 3.776765788330892e-06
Position 985: 3.4402418066027244e-06
Position 165: 2.8972382558546757e-06
Position 1629: 2.413768187984814e-06
Position 996: 2.4011383723327667e-06
Position 841: 2.067213405524879e-06
Position 2042: 1.1820435335327563e-06
Position 1318: 1.0514517619671611e-06
Position 1773: 9.894751670392206e-07
Position 1046: 9.29491731701609e-07
Position 1619: 7.983070599916822e-07
Position 133: 7.815044083031975e-07
Position 2134: 7.74823045039645e-07
Position 1574: 7.135384786788328e-07
Position 415: 6.207120075910047e-07
Position 2227: 4.4844415345664974e-07
Position 222: 4.428434376410505e-07
Position 485: 4.3619981034704295e-07
Position 1042: 3.5746800587090837e-07
Position 598: 3.511741508770836e-07
Position 2329: 3.483297279250393e-07
Position 711: 2.1955361765990296e-07
Position 182: 1.4005603370701727e-07
Position 839: 1.3606835026146067e-07
Position 1409: 8.4136651501288e-08
Position 219: 5.0638889269645774e-08
Position 646: 4.3362619972071035e-08
Position 1177: 2.031459897509364e-08
Position 439: 1.6354460374295965e-08
Position 1424: 1.4976453884186707e-08
Position 1086: 1.2836323420124842e-08
Position 501: 1.1214440045211088e-08
Position 937: 1.0611578567963575e-08
Position 904: 7.926385201320883e-09
Position 771: 7.124846483941217e-09
Position 510: 1.287282148503499e-10
Position 1067: 1.1799969261763822e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19578: 0.38928296828606523
Position 15906: 0.16384942384846593
