Gene = Rps17
index = 930
Annotated 5SS: [  53  398  944 1520]
Annotated 3SS: [ 245  837 1453 2404]
SMsplice 5SS: [ 398  944 1520]
SMsplice 3SS: [ 837 1453 2404]
top_k =  1000
Partition function (log Z): -2.6149544237312004

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.9602605819274479
Position 398: 0.808987708844359
Position 944: 0.7938614833401278
Position 53: 0.3017596732466006
Position 711: 0.08147108454653212
Position 766: 0.0673521588219906
Position 316: 0.0663427082051373
Position 1780: 0.016514396222532306
Position 177: 0.016395849120979963
Position 1950: 0.015442638478435793
Position 221: 0.010345462037793487
Position 180: 0.00923263148929591
Position 703: 0.009199616611786884
Position 2304: 0.007935407203537035
Position 480: 0.007823040945685346
Position 1939: 0.006701750386185656
Position 2300: 0.006399078282285349
Position 2255: 0.0045725850134956695
Position 1819: 0.00336385248848209
Position 537: 0.0030875913114234792
Position 668: 0.0030660461488283336
Position 1595: 0.002814839974140701
Position 994: 0.002520331879748902
Position 693: 0.0023421298767229604
Position 738: 0.0019566537688919805
Position 644: 0.001648783696119186
Position 2223: 0.0016273633654783279
Position 1770: 0.001577013283467991
Position 2020: 0.0013023259536659013
Position 1374: 0.0012891465109285756
Position 299: 0.001128277219543369
Position 122: 0.0010005392756464089
Position 57: 0.0009896480433055754
Position 344: 0.0009861189037743167
Position 740: 0.0007679849616320946
Position 1809: 0.0007214998622090861
Position 2215: 0.000688285585042388
Position 742: 0.0006084421943783027
Position 109: 0.0005757990475240546
Position 439: 0.0005456248761236753
Position 953: 0.0005076266384253633
Position 1012: 0.0004586192171328045
Position 750: 0.0004480461733897899
Position 1552: 0.00042449670376902343
Position 145: 0.0003395027687805586
Position 878: 0.00031478889431397464
Position 1581: 0.0002537758814012932
Position 15: 0.00024371191143367983
Position 1353: 0.0002020289407999751
Position 285: 0.0001888530851756709
Position 342: 0.00018618549630359559
Position 1182: 0.00012965084804458544
Position 22: 0.00012474546896049465
Position 794: 0.00012111672507468729
Position 2008: 0.00011059844433837224
Position 1711: 0.00010272315379198426
Position 746: 0.0001014910018038555
Position 804: 0.00010112285028335308
Position 1203: 0.00010107125939782849
Position 267: 0.00010074364725254207
Position 733: 9.190099049701627e-05
Position 811: 8.065701200558698e-05
Position 1273: 6.474907215913597e-05
Position 640: 5.969751059206861e-05
Position 2209: 5.881090086070446e-05
Position 2094: 5.571854678592031e-05
Position 1813: 5.2856751994563845e-05
Position 252: 4.61052605974401e-05
Position 1526: 4.510716804923368e-05
Position 2271: 4.1823743535446147e-05
Position 1484: 3.976572378708324e-05
Position 1122: 3.731759813271468e-05
Position 2219: 3.547036550773473e-05
Position 1153: 3.541036274044758e-05
Position 2266: 2.9731767124166047e-05
Position 496: 2.8744936417879003e-05
Position 1220: 2.4232796628982223e-05
Position 1999: 2.4138645265812108e-05
Position 402: 2.2919684877193232e-05
Position 1116: 1.985711911001197e-05
Position 512: 1.967655645544418e-05
Position 798: 1.8833363626596567e-05
Position 898: 1.830104463159844e-05
Position 2225: 1.8093855163864822e-05
Position 614: 1.675972046512314e-05
Position 1016: 1.652388575982596e-05
Position 744: 1.6336730285055915e-05
Position 2149: 1.581829510251376e-05
Position 783: 1.441674194084163e-05
Position 1576: 1.4408393162818467e-05
Position 310: 1.432134407214169e-05
Position 501: 1.2888290480508373e-05
Position 1344: 1.2010586167499334e-05
Position 957: 1.2008398334851834e-05
Position 1524: 1.1884831365962687e-05
Position 1681: 1.137478907347062e-05
Position 1021: 1.1207713922858886e-05
Position 935: 1.0986445861918416e-05
Position 2273: 8.93187487278724e-06
Position 1893: 8.574448923640601e-06
Position 1075: 8.545397888198982e-06
Position 78: 8.089774356578847e-06
Position 752: 8.071089428045037e-06
Position 521: 7.252689788563155e-06
Position 1728: 6.299608675638203e-06
Position 580: 6.000461542204697e-06
Position 2227: 5.3582372940265805e-06
Position 1381: 5.30293352134356e-06
Position 1599: 5.1591119928532414e-06
Position 2195: 4.778923862056698e-06
Position 2200: 4.648686869436622e-06
Position 718: 3.870265980765398e-06
Position 59: 2.9321214318818487e-06
Position 13: 2.2267244595942877e-06
Position 1222: 1.9047938331133401e-06
Position 1092: 1.6865774678887177e-06
Position 820: 1.4429444140484238e-06
Position 814: 1.3439573620964907e-06
Position 834: 1.313629310233765e-06
Position 1402: 7.27927234217226e-07
Position 515: 1.8200600373342474e-07
Position 482: 7.131943172869499e-08
Position 662: 1.1743123549970349e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9879465708568257
Position 837: 0.7576285018316735
Position 2404: 0.7551625877475522
Position 245: 0.30820690959058605
Position 2007: 0.05474179093311396
Position 630: 0.05173942951361984
Position 1652: 0.04572738182916439
Position 2097: 0.04356082888907407
Position 2134: 0.039065062563184774
Position 1693: 0.03182563897247669
Position 2431: 0.02196222656069391
Position 521: 0.014276131284931905
Position 633: 0.012519842638473569
Position 1903: 0.01195875610413578
Position 657: 0.009949711466457803
Position 1856: 0.008305639618680596
Position 859: 0.00823909562264032
Position 540: 0.006701774158924848
Position 496: 0.006416746207075705
Position 868: 0.005771676521618537
Position 786: 0.005545698836194646
Position 1908: 0.0046422543169368285
Position 1696: 0.0029718994294686304
Position 1741: 0.002752654786425614
Position 2057: 0.0026878559557261834
Position 2019: 0.00238872733948564
Position 2355: 0.0020251558935385455
Position 1363: 0.001993703690422604
Position 1932: 0.0019005510045684217
Position 904: 0.001698967459123958
