Gene = Zdbf2
index = 1200
Annotated 5SS: [  208  1914  4719  7613 17518 21782]
Annotated 3SS: [ 1830  4665  7501 17411 21650 29374]
SMsplice 5SS: [  208  4719  7613 17518 21782]
SMsplice 3SS: [ 4665  7501 17381 21650 29374]
top_k =  1000
Partition function (log Z): -6.722680071818581

Sorted 5' Splice Sites (High to Low Probability):
Position 7613: 0.9999999861129149
Position 21782: 0.9946052352755452
Position 208: 0.9346389775914623
Position 17518: 0.9300040947037301
Position 4719: 0.9079091622992248
Position 31147: 0.5116290872229683
Position 32118: 0.4683503627257031
Position 31863: 0.440616594502803
Position 1914: 0.36952674955035253
Position 29497: 0.3169087686469727
Position 29554: 0.30037541118995803
Position 32950: 0.09939952223576906
Position 2035: 0.08347094575775967
Position 21426: 0.07966684227757226
Position 5121: 0.06331842602464233
Position 20486: 0.06075718873664743
Position 5022: 0.05926810543257734
Position 28442: 0.05438140599268868
Position 3279: 0.05411507552655261
Position 378: 0.05242608008480495
Position 4965: 0.04262771312550159
Position 23486: 0.028563050959793505
Position 7346: 0.027292490304973663
Position 32167: 0.026226072455641684
Position 22061: 0.026071900581908843
Position 2714: 0.024059984424468335
Position 33369: 0.0233953193827998
Position 4508: 0.022304205207229016
Position 33202: 0.02051922007866727
Position 1808: 0.019682369467159296
Position 6325: 0.018326427524811204
Position 4756: 0.01810205089800198
Position 29649: 0.017139372647425582
Position 2546: 0.01672338728387258
Position 32853: 0.016219098723915255
Position 7288: 0.015301448912622907
Position 4505: 0.014614387401760662
Position 19242: 0.013888180278387091
Position 18029: 0.013215175567558246
Position 4480: 0.01242166257187869
Position 570: 0.011148211566297812
Position 955: 0.01082600477806263
Position 6660: 0.010404841580930744
Position 5825: 0.010344119078085655
Position 2186: 0.008019057016174443
Position 4747: 0.0073006321353921745
Position 5061: 0.006761311209282153
Position 2182: 0.006063357004791715
Position 3203: 0.006022725474349465
Position 4040: 0.005931009541761083
Position 31516: 0.005777383812186695
Position 33846: 0.005512918997021094
Position 29807: 0.005453464212033744
Position 2724: 0.005276108144562257
Position 7387: 0.004905042299864704
Position 6602: 0.00488173352550057
Position 2885: 0.004438563277424748
Position 25340: 0.00395199041053943
Position 25278: 0.003936356231644355
Position 28665: 0.003901798764073191
Position 23445: 0.003523009678002046
Position 5138: 0.0034410696866629003
Position 22594: 0.003026716965295589
Position 5624: 0.002956658966978238
Position 1924: 0.0028226415614110464
Position 4586: 0.002456218826054576
Position 741: 0.0022763132216032478
Position 4512: 0.001991709466429744
Position 4063: 0.0019129442355955825
Position 5325: 0.0016918035021106206
Position 33894: 0.0016767849922106643
Position 6804: 0.0015889054018362193
Position 4435: 0.0014643646648291944
Position 32824: 0.0014639543140421195
Position 25689: 0.0013699590473068878
Position 26641: 0.00131982443887833
Position 3192: 0.0012815587481336066
Position 681: 0.001193217524498643
Position 5468: 0.00112804085703235
Position 4251: 0.0010459773016776807
Position 2221: 0.0009719804115540134
Position 25623: 0.0009355573896161937
Position 5018: 0.0008264614629922103
Position 710: 0.0007886617414651686
Position 5171: 0.0007405509022692109
Position 2519: 0.000737843670674932
Position 1133: 0.0006484180817007337
Position 4517: 0.0005965188724417493
Position 930: 0.0005861533949490704
Position 5153: 0.000556956964914973
Position 4970: 0.0005091060167875035
Position 22508: 0.0004832138463829784
Position 1689: 0.00046052348981843875
Position 238: 0.0004574874516232717
Position 24183: 0.0004493320425266376
Position 23124: 0.00042476467411022494
Position 3787: 0.00039461326714822806
Position 1691: 0.0003668780311171424
Position 4751: 0.000364449100015053
Position 5141: 0.0003606088891819386
Position 974: 0.00031681675003732997
Position 4494: 0.00031606239361747107
Position 2027: 0.0003148210292771247
Position 7283: 0.00030127313718930615
Position 630: 0.00029883645051447406
Position 1458: 0.0002932172181531779
Position 2352: 0.0002737227970577937
Position 942: 0.00027282522021675366
Position 4996: 0.0002657335122558426
Position 761: 0.00023218006243638908
Position 1732: 0.00023009850329751242
Position 2809: 0.000228885690608626
Position 2649: 0.00019290947634138732
Position 1966: 0.00018435127377764766
Position 578: 0.0001803659529349648
Position 1933: 0.00012966309327062397
Position 3182: 0.00012571692213717353
Position 1799: 8.216931525695038e-05
Position 1084: 5.0470505597590524e-05
Position 3052: 3.958156841660181e-05
Position 4810: 3.9022038683977395e-05
Position 1143: 2.613629666109629e-05
Position 936: 2.2930155806520645e-05
Position 574: 2.2858832261472013e-05
Position 689: 2.2166179157772572e-05
Position 703: 2.0349597027624707e-05
Position 1025: 1.9469050827191095e-05
Position 4623: 1.7596409352471352e-05
Position 616: 1.5095838444388595e-05
Position 212: 1.4610263002426251e-05
Position 1030: 1.4544389100985422e-05
Position 102: 1.427227530679712e-05
Position 1325: 1.3313392597903492e-05
Position 1095: 1.2139032819070673e-05
Position 1293: 1.0069373503145477e-05
Position 767: 9.970536731444045e-06
Position 74: 9.720379278093407e-06
Position 1205: 9.446173137363005e-06
Position 111: 8.351897951963164e-06
Position 886: 8.126171709531095e-06
Position 800: 7.5060290500228054e-06
Position 961: 6.39370515117281e-06
Position 1201: 5.740858534731986e-06
Position 972: 5.188257009675971e-06
Position 621: 4.5029402453117e-06
Position 1665: 4.365410643395076e-06
Position 515: 4.071491239366002e-06
Position 289: 3.926520256445084e-06
Position 1543: 3.4405522568825797e-06
Position 2804: 3.1376594377596282e-06
Position 1349: 2.5037170316895923e-06
Position 1341: 2.3857996707352627e-06
Position 860: 1.9241901952134653e-06
Position 978: 1.890578473239682e-06
Position 576: 1.213429556255114e-06
Position 240: 1.1676872501006366e-06
Position 388: 1.1223010171555045e-06
Position 1512: 1.0551944619019793e-06
Position 1524: 1.0453579673049648e-06
Position 605: 9.086142921395124e-07
Position 1531: 6.900159963384492e-07
Position 645: 6.854394522681922e-07
Position 61: 6.294348178439064e-07
Position 1159: 5.620442141705437e-07
Position 1843: 4.6612779514261303e-07
Position 9541: 4.316892709173291e-07
Position 1223: 3.865105773259151e-07
Position 1331: 3.862001161647927e-07
Position 1438: 3.5989747935565717e-07
Position 1280: 3.384586082141018e-07
Position 8251: 2.2168037666040964e-07
Position 11765: 1.4143890483543044e-07
Position 1858: 1.295827470075972e-07
Position 13060: 1.2511470624407888e-07
Position 24: 1.1383685254631962e-07
Position 1992: 9.876610963995104e-08
Position 217: 9.650088941140552e-08
Position 1931: 8.921708469962907e-08
Position 10262: 6.071139453864773e-08
Position 7832: 5.201968841500854e-08
Position 554: 4.22119585819719e-08
Position 539: 2.7278064602143442e-08
Position 565: 2.1537418734451512e-08
Position 7801: 1.8708146292752405e-08
Position 1515: 1.7470086553449284e-08
Position 9478: 1.3348559803099624e-08
Position 584: 1.3192727742876669e-08
Position 9239: 1.065003035686706e-08
Position 232: 8.544580822535758e-09
Position 499: 6.663715176065465e-09
Position 8309: 6.4362703187261455e-09
Position 8280: 6.267402323373939e-09
Position 278: 5.953228460322636e-09
Position 8091: 5.252881547623076e-09
Position 8095: 3.3426947831936885e-09
Position 477: 3.21096271350696e-09
Position 648: 3.1343620119835137e-09
Position 582: 2.978112739915767e-09
Position 5: 2.821104321227652e-09
Position 7658: 2.2040925202350132e-09
Position 8076: 1.8323363333103496e-09
Position 8056: 1.6833724531375921e-09
Position 7620: 1.471116864121461e-09
Position 7955: 1.4244652131384133e-09
Position 7570: 1.0687808599009125e-09
Position 7752: 1.0523060484203305e-09
Position 9236: 6.127671522967693e-10
Position 568: 4.184629748664134e-10
Position 7902: 4.1674135138660634e-10
Position 8114: 3.1372268119812906e-10
Position 8209: 3.0097349282640996e-10
Position 7762: 2.9501881309103194e-10
Position 9753: 2.7541094351377797e-10
Position 8729: 2.6959175660539845e-10
Position 7871: 2.6815544840835295e-10
Position 9223: 2.355163922508416e-10
Position 7783: 2.3271519136203645e-10
Position 8677: 1.629172287650001e-10
Position 7858: 1.505634406748339e-10
Position 7809: 1.0635223051044993e-10
Position 608: 9.782403121493788e-11
Position 619: 8.41425582379796e-11
Position 8275: 7.028946608092007e-11
Position 8936: 6.4486413501173e-11
Position 7851: 4.348086955142898e-11
Position 7594: 3.716937734968874e-11
Position 7589: 7.126637121894398e-12
Position 2460: 6.059778654290916e-12
