Gene = 1700016H13Rik
index = 10
Annotated 5SS: [ 241 1089 6589]
Annotated 3SS: [ 953 6433 7055]
SMsplice 5SS: [ 667  819 1089]
SMsplice 3SS: [ 767  953 6291]
top_k =  1000
Partition function (log Z): -9.57577912035026

Sorted 5' Splice Sites (High to Low Probability):
Position 1089: 0.9538633819287281
Position 667: 0.4746733628764541
Position 819: 0.46379054062633807
Position 352: 0.17624152906696314
Position 1868: 0.11799140228187206
Position 7394: 0.09727287320296689
Position 4599: 0.08819715463479218
Position 6589: 0.08549942772341886
Position 836: 0.06413708483476832
Position 566: 0.04216296965295126
Position 407: 0.039181024799177615
Position 675: 0.03602419486875879
Position 252: 0.03462444169974138
Position 2527: 0.02874188249680155
Position 684: 0.022727968244101615
Position 164: 0.021035028066147262
Position 241: 0.01605350015020699
Position 535: 0.012607662220679824
Position 2998: 0.012166676395819302
Position 80: 0.011932427691907518
Position 841: 0.008893708513203607
Position 7543: 0.008865581152597788
Position 59: 0.007189971534851611
Position 425: 0.006992727747534816
Position 7634: 0.006029954267529395
Position 691: 0.00507526829328322
Position 389: 0.00485974100650986
Position 364: 0.004552145786242484
Position 639: 0.0037242929535051795
Position 2625: 0.0032669732231811895
Position 830: 0.0031062493370507304
Position 493: 0.0027455629423982666
Position 4583: 0.002651153197684386
Position 330: 0.0024928708601786548
Position 1454: 0.002346997106238712
Position 4866: 0.0021742986040876222
Position 6473: 0.002126688268840493
Position 231: 0.0019492821506542537
Position 126: 0.0019404635701666649
Position 1555: 0.0018458385155742133
Position 659: 0.0017340000441404197
Position 997: 0.001191433628942157
Position 1349: 0.001140525475580765
Position 7803: 0.0011173966821225515
Position 7346: 0.0008890062212908517
Position 1334: 0.0008474618174814226
Position 2065: 0.00048786301255125035
Position 701: 0.00039500469213347083
Position 146: 0.00028007103704977005
Position 847: 0.00025735609622360014
Position 2157: 0.00018025339115195293
Position 132: 0.0001736053012737354
Position 1054: 0.00017307971421230353
Position 1462: 0.00016713286798452986
Position 5: 0.00016331154211451975
Position 1391: 0.00015781512222300435
Position 108: 0.00014234508884702115
Position 1093: 0.00013998822547172272
Position 2522: 0.00011120138455590145
Position 420: 9.987214599725806e-05
Position 433: 9.39892569137803e-05
Position 3343: 7.13763576790902e-05
Position 706: 7.049475465277168e-05
Position 525: 6.815799416562686e-05
Position 5885: 6.097849606267472e-05
Position 4870: 5.5215810446043926e-05
Position 13: 4.946671148909756e-05
Position 823: 4.311725600495485e-05
Position 1029: 4.307461068523766e-05
Position 498: 3.5015528863978025e-05
Position 11: 2.9632298226747652e-05
Position 1956: 2.7452199269703752e-05
Position 1426: 2.5452258618832346e-05
Position 555: 1.8408394899424644e-05
Position 579: 1.0582421165452551e-05
Position 51: 9.782636904301855e-06
Position 1951: 6.733338010304332e-06
Position 2509: 3.2850681570423285e-06
Position 2612: 1.734874021431852e-06
Position 2362: 1.7105353779234149e-06
Position 2638: 1.593780454195994e-06
Position 712: 1.2613789430822938e-06
Position 576: 1.2582425988202792e-06
Position 1079: 8.405176051620185e-07
Position 1087: 5.556189783210159e-07
Position 1011: 5.033432831478095e-07
Position 1188: 3.1862036175265253e-07
Position 971: 2.925991146273228e-07
Position 582: 2.7895060551617697e-07
Position 1367: 1.1136753890187437e-07
Position 1342: 9.906042359709974e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 953: 0.9645882746027644
Position 767: 0.4201387538129351
Position 6291: 0.19423992314285238
Position 7259: 0.1653159776412607
Position 7055: 0.09652511238221438
Position 7702: 0.09539590608819691
Position 4389: 0.06460270233907853
Position 4449: 0.06419606884207202
Position 4691: 0.06416514887192715
Position 2742: 0.06253122239624756
Position 2400: 0.062054022778672585
Position 5796: 0.06026429086815465
Position 1733: 0.04955024800618901
Position 1744: 0.04604544055560589
Position 6433: 0.04392656811806257
Position 601: 0.03554635499098477
Position 1764: 0.02926820206592421
Position 1295: 0.024056764287872283
Position 6686: 0.022445165161907473
Position 2821: 0.021803496641048022
Position 7716: 0.018843134716956127
Position 6713: 0.018795186189449573
Position 725: 0.018712502143242122
Position 6338: 0.018222638814655308
Position 4407: 0.016995907600041278
Position 7596: 0.014076195444460727
Position 7457: 0.013530066037910389
Position 6230: 0.01060536302808457
Position 7494: 0.00942108796626495
Position 7382: 0.009160190996932535
Position 4093: 0.007860562523000362
Position 4483: 0.007182406126885059
Position 1910: 0.007110962400772735
Position 6437: 0.006817789341446303
Position 2344: 0.0055316143607427445
Position 4640: 0.005227635047017803
Position 7207: 0.004898209074174436
Position 6385: 0.004609922335685468
Position 6885: 0.004510416761248058
Position 2428: 0.004324770237690122
Position 2256: 0.00386327618544947
Position 7478: 0.0037972628355058074
Position 3898: 0.00351695251820353
Position 933: 0.0031394776378049585
Position 2764: 0.0030933163434034073
Position 2477: 0.0028886526886786595
Position 3199: 0.002839377661883814
Position 884: 0.0028184583034367343
Position 7876: 0.0027785647000496665
Position 5767: 0.0026666530369682025
Position 1442: 0.00242998638827657
Position 3545: 0.002416268208134706
Position 1590: 0.0022498011727773823
Position 7802: 0.0021644174565601023
Position 1769: 0.0021488746249122464
Position 5704: 0.0020876055591321618
Position 1700: 0.0020555458757970965
Position 3071: 0.0019595495984812577
Position 1554: 0.0019283988099215172
Position 1969: 0.0019027624571975254
Position 7135: 0.0018129554851799125
Position 430: 0.0017734273638960244
Position 534: 0.0015972401239670465
Position 489: 0.001509544619390468
Position 6841: 0.00148936857090924
Position 4741: 0.0014285444266026398
Position 7075: 0.0013579011490179515
Position 1370: 0.0013523384933037392
Position 1772: 0.0013048825465421018
Position 6837: 0.0012047938309088214
Position 4317: 0.001189084579061861
Position 6018: 0.0011767196907966513
Position 4471: 0.0011668059003067544
Position 6856: 0.0011636291358782403
Position 570: 0.000999604414006598
Position 3634: 0.0009586873998860334
Position 4168: 0.0008789596994929297
Position 1867: 0.0008747127626257788
Position 5675: 0.0008330900085060565
Position 7620: 0.0008085648918891289
Position 2579: 0.0007978631886862423
Position 5175: 0.0007709093236372375
Position 5792: 0.0007497128018697265
Position 4186: 0.000724423371398635
Position 959: 0.0007100221575386304
Position 1479: 0.0006546440730403073
Position 3696: 0.0006390651046186255
Position 1231: 0.0006206139453014334
Position 1390: 0.0006066530642209723
Position 2303: 0.0005996912811107202
Position 5400: 0.0005943415159796572
Position 2262: 0.000582282265740258
Position 2929: 0.0005501459099801378
Position 988: 0.0005403768463787652
Position 5516: 0.0005346988446230351
Position 4649: 0.0005277722469169383
Position 5491: 0.0005190187011578902
Position 976: 0.0005164200867042953
Position 2156: 0.0005137609272328586
Position 445: 0.0005001642513477147
Position 3974: 0.0004918592728485459
Position 3360: 0.00048091223042876245
Position 3587: 0.00046825005607583687
Position 2369: 0.00046323611083126843
Position 4458: 0.0004229954032494587
Position 3841: 0.0004165130482149805
Position 1466: 0.0004068090368448708
Position 239: 0.00037318314134337203
Position 515: 0.0003686052513107975
Position 2997: 0.00035460026562500534
Position 1348: 0.0003361118849189444
Position 1236: 0.00033521002390534007
Position 5885: 0.0003044497793506216
Position 835: 0.00030267873817991847
Position 287: 0.00027019483480613207
Position 3916: 0.0002671505784603805
Position 4263: 0.0002659616413179638
Position 1292: 0.0002369821708634622
Position 864: 0.00021036654388883205
Position 3792: 0.00020835844153254586
Position 3487: 0.000197232763927752
Position 1990: 0.00018467191656989468
Position 1001: 0.00017319111048863978
Position 1154: 0.00015059135416412532
Position 2328: 0.0001452277027737967
Position 510: 0.00014134392851952677
Position 2790: 0.00012811845724057023
Position 610: 0.0001261774775235477
Position 1215: 0.00011950869237413236
Position 1710: 0.00011227586766471807
Position 1307: 7.323119137948209e-05
Position 538: 6.466336942081231e-05
Position 809: 6.24420678227824e-05
Position 1855: 6.169866148945989e-05
Position 3309: 5.984447109998464e-05
Position 1507: 5.960202625679388e-05
Position 3076: 5.8623771843018445e-05
Position 1717: 5.862235534896084e-05
Position 1188: 5.6333250220157613e-05
Position 788: 5.496436071616832e-05
Position 2133: 3.217166755497e-05
Position 405: 2.7628451241544968e-05
Position 464: 2.5233990147110875e-05
Position 373: 2.341250424524703e-05
Position 244: 2.0974287676905758e-05
Position 1777: 1.9694605348794703e-05
Position 512: 1.4788256392821772e-05
Position 542: 1.205707323542468e-05
Position 280: 1.2011756891572649e-05
Position 1813: 1.1963176075212337e-05
Position 968: 9.231930622530953e-06
Position 303: 8.475638818311567e-06
Position 1790: 7.992639379328461e-06
Position 211: 7.009384531183937e-06
Position 296: 5.589473482269872e-06
Position 458: 4.415054363868482e-06
Position 2020: 4.283548350572602e-06
Position 181: 3.573043139899634e-06
Position 300: 3.475437091195017e-06
Position 177: 3.2313566417110967e-06
Position 520: 2.720290850749214e-06
Position 442: 2.710024035053107e-06
Position 622: 2.4091708347432376e-06
Position 1780: 2.267969253935747e-06
