Gene = Gdpgp1
index = 430
Annotated 5SS: [341]
Annotated 3SS: [5348]
SMsplice 5SS: [341]
SMsplice 3SS: [5348]
top_k =  1000
Partition function (log Z): -8.922726744396986

Sorted 5' Splice Sites (High to Low Probability):
Position 5588: 0.6226739076614257
Position 341: 0.4915329903814119
Position 134: 0.3043407155708509
Position 6469: 0.29660722170908677
Position 4990: 0.26001888790578315
Position 5093: 0.1781384320931776
Position 191: 0.14056922824576787
Position 6474: 0.076463621379922
Position 404: 0.07061445320756005
Position 546: 0.05195135391869049
Position 5209: 0.0397197072417521
Position 291: 0.03468981870436471
Position 394: 0.018217005752384916
Position 680: 0.016534555207593674
Position 859: 0.015061263065553278
Position 5095: 0.011515004861968665
Position 2546: 0.011438541743598433
Position 1070: 0.010822905264691401
Position 5636: 0.009851333044723866
Position 3396: 0.007716505966988869
Position 2247: 0.0074016627476737274
Position 1313: 0.00504993760960429
Position 2353: 0.005025003592155054
Position 6177: 0.0041201163966522415
Position 2458: 0.0038556596342540703
Position 2341: 0.003819176129058221
Position 5478: 0.0037828658011269172
Position 2614: 0.0037332531443421764
Position 7602: 0.003681510838250173
Position 3460: 0.0036122977192408557
Position 3357: 0.002572932367937271
Position 2754: 0.0022372195405170447
Position 1583: 0.0021814218581985905
Position 636: 0.002130410911850884
Position 3325: 0.0020416044698887497
Position 3473: 0.001985549577879229
Position 172: 0.0019366853417118362
Position 3287: 0.0017582168231818865
Position 7854: 0.0017233220085334637
Position 1114: 0.001357028774779107
Position 102: 0.0010875554791885665
Position 364: 0.0010440136076409453
Position 6809: 0.0010303066991620281
Position 3389: 0.0010245248627285917
Position 627: 0.0008987803557197891
Position 1080: 0.0008185643797221888
Position 6708: 0.0007589984771012349
Position 5078: 0.0006643103767343058
Position 606: 0.0006209222590530864
Position 2899: 0.0006150155141078356
Position 615: 0.00055488350607157
Position 332: 0.00042260320058596686
Position 124: 0.000388248776854392
Position 495: 0.00032015523762448283
Position 5517: 0.0002446231977737523
Position 792: 0.00024457468274684333
Position 57: 0.00018878638888787089
Position 421: 0.0001885312109437158
Position 45: 0.00017196670126283704
Position 1531: 0.00015174504350102123
Position 1060: 0.0001429944501460779
Position 2210: 0.00014119899630546612
Position 2306: 0.00013158231776045422
Position 278: 0.00012982118780107318
Position 1147: 0.00011553728772890215
Position 3931: 0.00010849633625082773
Position 1341: 0.00010272943030534336
Position 3191: 9.483312108249347e-05
Position 575: 9.250782518866473e-05
Position 624: 8.987358641551986e-05
Position 2676: 8.773722796747467e-05
Position 2680: 8.289910301737408e-05
Position 1136: 7.995152550180732e-05
Position 2860: 7.445474110106038e-05
Position 2823: 7.159855052020866e-05
Position 61: 2.5974901447273587e-05
Position 36: 2.3208020224860027e-05
Position 380: 2.0463327184450404e-05
Position 7173: 1.782971118208805e-05
Position 26: 1.1993108770154483e-05
Position 453: 1.1935181192848245e-05
Position 20: 8.90446561740374e-06
Position 195: 8.630389602188363e-06
Position 375: 7.925154885500909e-06
Position 239: 6.969508750698103e-06
Position 926: 6.077783692033464e-06
Position 293: 5.343488813351237e-06
Position 3118: 4.8761770602639365e-06
Position 205: 4.868896653376828e-06
Position 305: 4.811618537092437e-06
Position 2774: 4.027155890841752e-06
Position 2819: 3.3367891830507515e-06
Position 1428: 2.875101314421137e-06
Position 1374: 2.3879596629318153e-06
Position 1039: 2.3301925902120985e-06
Position 2435: 1.9985150591103067e-06
Position 2491: 1.9564857322242864e-06
Position 382: 1.8912599777778867e-06
Position 2242: 1.6796552141741614e-06
Position 648: 1.4441943215392302e-06
Position 2408: 1.4277430795739567e-06
Position 1630: 1.2487876215300672e-06
Position 815: 1.2447066667346301e-06
Position 310: 9.608096530530056e-07
Position 972: 8.6048731848917e-07
Position 746: 8.077874169290573e-07
Position 869: 4.904369718124235e-07
Position 831: 4.0817963427367745e-07
Position 781: 3.6865704236439774e-07
Position 1472: 2.657752836865994e-07
Position 408: 2.532700599313796e-07
Position 565: 1.6992776682402947e-07
Position 567: 1.3623791196928505e-07
Position 843: 9.389007861149227e-08
Position 810: 9.071502673738387e-08
Position 413: 7.222643261602599e-08
Position 433: 4.2086071893385955e-08
Position 324: 4.0966925112716466e-08
Position 441: 2.756163131251548e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5348: 0.6777698192026002
Position 4951: 0.3317450959197953
Position 6395: 0.2213443568366903
Position 4857: 0.15768851744213686
Position 6988: 0.1291950071849339
Position 6273: 0.12155879701951738
Position 5381: 0.11566240279227957
Position 5406: 0.1087029075100149
Position 447: 0.05485578545142497
Position 7751: 0.0533182184826357
Position 8342: 0.05144620483552619
Position 7541: 0.050880105262505276
Position 3190: 0.050877927510178514
Position 8594: 0.05055914641320228
Position 7492: 0.04941833046861866
Position 254: 0.048635680312515056
Position 7874: 0.03719113664965237
Position 8832: 0.028957614005145314
Position 7677: 0.026516224873234583
Position 8630: 0.024944936103984162
Position 8485: 0.024659938732424107
Position 2299: 0.01855148953282235
Position 6362: 0.01608436715389221
Position 8126: 0.015796326839338674
Position 6139: 0.015614645507637482
Position 6104: 0.013191240473517185
Position 7721: 0.012848771414994478
Position 257: 0.01142822659566887
Position 913: 0.01121805505804861
Position 363: 0.010976945590394017
Position 7359: 0.009489396433250622
Position 539: 0.00923636313436509
Position 2073: 0.00871693169072273
Position 7512: 0.007908783490230454
Position 7137: 0.007818383812311458
Position 6634: 0.0077505868199537215
Position 4987: 0.007629809290886569
Position 7811: 0.007455805503192471
Position 6243: 0.0069879260709431075
Position 420: 0.006414920434089732
Position 6568: 0.005459440198467928
Position 8321: 0.004503563556330345
Position 7032: 0.004315748362545458
Position 7473: 0.003909833751425858
Position 6440: 0.0037242422767237724
Position 8058: 0.003498633205923651
Position 1182: 0.0033632943271741747
Position 739: 0.0033474392892982635
Position 2490: 0.0030488256360599116
Position 981: 0.003046676439045089
Position 3825: 0.002547978261590327
Position 5070: 0.0023354389647717235
Position 4866: 0.002279290006771936
Position 7311: 0.002255544901624782
Position 7693: 0.002243013829330821
Position 9096: 0.002137729409131315
Position 7735: 0.0021185053259436984
Position 5726: 0.0020874216285328598
Position 1028: 0.0020211120933578933
Position 7133: 0.002010862065371994
Position 5456: 0.0020067231120256147
Position 219: 0.00200646782687034
Position 6700: 0.001986367073919173
Position 7003: 0.0019303936150492419
Position 4767: 0.0019010130886400439
Position 7157: 0.001865386965394858
Position 6464: 0.001854126840865999
Position 5958: 0.0018197215433532503
Position 5352: 0.001792518205555143
Position 290: 0.0017284088252526328
Position 2242: 0.001701527923810709
Position 3312: 0.0016934711344177235
Position 5776: 0.0016379423996044989
Position 2613: 0.0015889543614046003
Position 8181: 0.0015786736412061984
Position 6749: 0.0015764932733601884
Position 2210: 0.0015579606434197254
Position 2527: 0.0015181565824838933
Position 6984: 0.0015088209627280962
Position 1210: 0.0014589992122187373
Position 2664: 0.0014452984747058977
Position 805: 0.0013858899916811378
Position 8919: 0.001363993848157048
Position 310: 0.0013063898489734575
Position 2790: 0.001294957593359783
Position 2080: 0.0012000635449204362
Position 278: 0.0011927256151795876
Position 227: 0.0011518317889677844
Position 8461: 0.001147853468216838
