Gene = Gtf3c1
index = 527
Annotated 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 30480 31298 33724 35096
 37306 38198 38632 38927 39787 40469 40757 44373 44822 45204 45522 48724
 50295 51937 53314 55918 56718 59384 60441 61307 62266 63907 64455 65334]
Annotated 3SS: [ 3739  8259  8687 11222 14517 26516 28838 30163 31094 33586 34941 37201
 38012 38361 38780 39688 40371 40578 44233 44685 45124 45332 48565 50151
 51854 53200 55854 56623 59210 60152 61046 61975 63407 64414 65140 66046]
SMsplice 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 31298 33724 35096 37306
 38198 38927 39793 40469 44373 44822 45204 48724 50295 50872 51937 53314
 55918 56718 59384 61307 62266 65334]
SMsplice 3SS: [ 3739  8259  8687 11222 14517 26516 28838 31094 33586 34941 37201 38012
 38780 39688 40371 44233 44685 45124 48565 50178 50784 51854 53200 55854
 56623 59210 61046 62140 65140 66046]
top_k =  1000
Partition function (log Z): 58.39890768300984

Sorted 5' Splice Sites (High to Low Probability):
Position 48724: 0.9984839841160439
Position 8832: 0.9972306910509026
Position 14642: 0.9969949252228694
Position 33724: 0.9944053488523471
Position 3950: 0.9745287578319145
Position 44822: 0.9718093186996207
Position 8437: 0.9710833409575124
Position 26679: 0.9680128773707176
Position 51937: 0.9601853060334987
Position 35096: 0.9555685897755608
Position 31298: 0.9409827641082155
Position 44373: 0.9375745202964476
Position 59384: 0.8974200753644094
Position 62266: 0.8773871653603692
Position 55918: 0.8743759691241147
Position 28955: 0.8710256657778034
Position 45204: 0.8585484653898736
Position 61307: 0.8428190662470094
Position 11320: 0.8270749684128713
Position 40469: 0.825280658087068
Position 38927: 0.81364328918964
Position 38198: 0.8009377081299295
Position 50295: 0.7766356691163663
Position 56718: 0.7598740355612644
Position 53314: 0.6985679690693346
Position 50872: 0.695557031955634
Position 65334: 0.6533884080385182
Position 17860: 0.6255084138755771
Position 21114: 0.6202407785809931
Position 38632: 0.5127696990389214
Position 39793: 0.5097275379062338
Position 21774: 0.4807479182952247
Position 60441: 0.4777571794125494
Position 324: 0.4608754183105318
Position 40757: 0.4181251150145002
Position 14428: 0.41339662570250896
Position 12567: 0.36860556897109115
