Gene = Mgarp
index = 677
Annotated 5SS: [ 122 4724 5323]
Annotated 3SS: [4619 5228 7224]
SMsplice 5SS: [ 122 4724 5323]
SMsplice 3SS: [4619 5228 5910]
top_k =  1000
Partition function (log Z): -7.119675430634406

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9709908547773387
Position 4724: 0.8350872448238142
Position 5323: 0.7392242980772951
Position 483: 0.07102606786345446
Position 516: 0.06387477150398566
Position 2282: 0.05880165499215833
Position 4531: 0.026862475014017433
Position 600: 0.02613350798189393
Position 6161: 0.019673062611547547
Position 2576: 0.01774890525906404
Position 6214: 0.014103551518655201
Position 4695: 0.010669027496287705
Position 467: 0.010521302502147955
Position 4703: 0.010427449504765662
Position 613: 0.0101984662169221
Position 1569: 0.009663202793485641
Position 5126: 0.008415622783378119
Position 195: 0.00813162876579432
Position 4691: 0.00725641961353645
Position 6977: 0.00685581973123769
Position 4557: 0.006693427483982695
Position 7104: 0.006217826547917331
Position 672: 0.006018437217760339
Position 755: 0.005404211889418127
Position 4890: 0.004095893095765535
Position 4874: 0.0036890260821135657
Position 1971: 0.003240155880519923
Position 6971: 0.002794926185014769
Position 4515: 0.0020244303125270457
Position 2275: 0.0019847035075510402
Position 5011: 0.0017574242549261718
Position 556: 0.0017268667380313661
Position 2884: 0.0016969142414247067
Position 325: 0.0016473626355134018
Position 4845: 0.0012249435723520599
Position 5328: 0.0010716173039814827
Position 747: 0.0009579268367763165
Position 4970: 0.0008341547879437132
Position 6000: 0.0007858526262339473
Position 4125: 0.0007076259108329979
Position 6300: 0.0006076611666617562
Position 649: 0.0006005772072208505
Position 1917: 0.0004664986667176997
Position 1896: 0.00046588257346286973
Position 2678: 0.00040967884283261855
Position 2771: 0.00037477067590082654
Position 7305: 0.00030444507686204036
Position 4982: 0.0003013600663988465
Position 5632: 0.000269355799070884
Position 7648: 0.0002492761971946038
Position 7494: 0.00021077637119680092
Position 98: 9.912204074295278e-05
Position 1132: 3.9839661916755384e-05
Position 534: 3.8326162589995055e-05
Position 4688: 3.6841904988933356e-05
Position 42: 3.258648342352563e-05
Position 1096: 2.8497868981633194e-05
Position 487: 2.733556115487283e-05
Position 184: 2.6718333718132017e-05
Position 1410: 2.2872112752936915e-05
Position 126: 2.1692997830704346e-05
Position 355: 2.0411686803356444e-05
Position 205: 1.625790865862752e-05
Position 538: 1.3413585168988545e-05
Position 4728: 1.0799452882271831e-05
Position 2375: 1.0210909875079525e-05
Position 5995: 1.0114218338202663e-05
Position 1892: 9.933342011201713e-06
Position 430: 8.927196324515971e-06
Position 1073: 8.071795690657747e-06
Position 147: 6.5245745330932355e-06
Position 58: 6.435508204176374e-06
Position 5256: 6.059264035711235e-06
Position 404: 5.831381909005306e-06
Position 4707: 5.297559322252422e-06
Position 2267: 5.123349905304625e-06
Position 626: 4.6272640156896264e-06
Position 5693: 4.287938195037911e-06
Position 508: 4.113999027393363e-06
Position 1913: 4.0777689415291746e-06
Position 349: 3.89274208347489e-06
Position 128: 3.118792885621698e-06
Position 5621: 2.828005702205996e-06
Position 60: 2.529273418376294e-06
Position 822: 2.1703078900732402e-06
Position 2671: 2.1339194773803176e-06
Position 5665: 1.9840987270043427e-06
Position 294: 1.842386056536526e-06
Position 2152: 1.7686425990753541e-06
Position 2211: 1.6715098096551627e-06
Position 2371: 1.6210843558270437e-06
Position 1432: 1.4700216035586962e-06
Position 493: 1.2611177032827146e-06
Position 532: 1.223405515563457e-06
Position 1428: 1.163167645084042e-06
Position 2394: 1.005816256162405e-06
Position 2284: 9.170773425302841e-07
Position 2524: 8.217033925472468e-07
Position 330: 4.1931616842813624e-07
Position 300: 3.801869757180931e-07
Position 2580: 3.7345670515562374e-07
Position 369: 2.2210559052725007e-07
Position 2539: 2.1858617200799185e-07
Position 422: 2.1367160057739114e-07
Position 453: 9.778634479091378e-08
Position 359: 8.910506498489903e-08
Position 5421: 8.646669110843358e-08
Position 506: 3.4271957901010235e-08
Position 380: 3.002038507350344e-08
Position 498: 2.1335083192196063e-08
Position 5738: 6.93697187815066e-09
Position 500: 6.791621374317355e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4619: 0.752996643460568
Position 5228: 0.6484909702021313
Position 7224: 0.17777813231815934
Position 5910: 0.17568629612955616
Position 5505: 0.11437500340409104
Position 4644: 0.09614914071711729
Position 6796: 0.07766707903071192
Position 5109: 0.07262957855024114
Position 2203: 0.06661793032976764
Position 349: 0.0641948583183658
Position 420: 0.05474282161094341
Position 4426: 0.05235686542023743
Position 4963: 0.05126008308116905
Position 6070: 0.05123747520049321
Position 515: 0.043555866847066124
Position 6122: 0.04222156695403446
Position 5690: 0.03523100687512469
Position 7955: 0.034773170311073506
Position 7376: 0.027644968806917407
Position 2483: 0.025769444523860558
Position 5575: 0.0231262573146497
Position 8009: 0.023078664668078317
Position 4771: 0.01821832977327473
Position 5194: 0.017786379957885082
Position 6322: 0.015394297208081319
Position 7347: 0.014629026808921086
Position 6151: 0.010896154773906784
Position 5252: 0.009783672279763216
Position 4818: 0.00973651671405628
Position 6462: 0.009338538839168284
Position 6808: 0.008499783105108183
Position 6108: 0.007270329660655974
Position 5237: 0.00724235653368226
Position 6067: 0.006382063095246522
Position 2761: 0.005771148417367351
Position 4568: 0.0053079090727059935
Position 5546: 0.0052078733252001064
Position 6815: 0.00480997093889612
Position 6268: 0.0042254936600337875
Position 6584: 0.0041760221050611964
Position 5859: 0.00407157205467367
Position 6628: 0.004026961293768564
Position 5349: 0.003796994747869178
Position 372: 0.0037431787758139216
Position 7616: 0.0035183625513647457
Position 5978: 0.00319538552690233
Position 453: 0.0028210311685416267
Position 5438: 0.002687041406092423
Position 7682: 0.0026830764327476758
Position 7894: 0.002604169077119368
Position 5551: 0.002532488085870651
Position 369: 0.0023847100355819948
Position 1356: 0.0022925673190858286
Position 7831: 0.0021982554021706567
Position 6896: 0.0021319132971942822
Position 1778: 0.0020285779094767445
Position 5383: 0.0019574871449718804
Position 6023: 0.0018328715917839869
Position 1470: 0.001812635367546261
Position 7350: 0.0017358359794416248
Position 7853: 0.001635077317653511
Position 600: 0.0015591499427800649
Position 2171: 0.001530915356156258
Position 1361: 0.0015197757976860278
Position 6500: 0.0015110450519008416
Position 7389: 0.0015028752205769654
Position 300: 0.001403900225381509
Position 1544: 0.0013847552752236974
Position 7622: 0.0013839230748754366
Position 4694: 0.001348517260576536
Position 8081: 0.0012755059903902205
Position 7490: 0.0012371501949257919
Position 2224: 0.0012185685481382266
Position 4263: 0.0011859979872320332
Position 8125: 0.0011017658677194406
Position 284: 0.0010256330004379335
Position 1414: 0.0010181533025971086
Position 5587: 0.0009236407500825134
Position 7358: 0.0009142544686788543
Position 7308: 0.0009082587720801458
Position 6051: 0.0009057851550903013
Position 4870: 0.0008926887332631598
Position 1656: 0.0008711523555160182
Position 400: 0.0007953695380879983
Position 5692: 0.0007674770821500093
Position 5157: 0.0007661426166843063
Position 4024: 0.0007298235428360024
Position 7716: 0.0007231109085577013
Position 2724: 0.0006804000066392218
Position 2063: 0.0006698487137150367
Position 1409: 0.0006332552183673597
Position 5150: 0.0006302711684494106
Position 4592: 0.0006044473493815185
Position 6416: 0.0005574130533028374
Position 3753: 0.0005455673642632017
Position 6132: 0.0005417625250636295
Position 6174: 0.0005086365658549377
Position 1750: 0.0004920003365235212
Position 249: 0.0004911430101593089
Position 261: 0.0004880050855009042
Position 5171: 0.00048798079388387243
Position 5846: 0.00048182500011965154
Position 422: 0.00046744038761659866
Position 7422: 0.00045339621607918184
Position 7296: 0.00045139802752144166
Position 464: 0.0004494831574842686
Position 4512: 0.00044277321600844137
Position 7352: 0.0004331936130692541
Position 6286: 0.0004309724099880176
Position 7156: 0.0004265989532238555
Position 6188: 0.0004227442402015628
Position 325: 0.0004087620369433966
Position 7236: 0.00040467031446065195
Position 637: 0.0003652351286127397
Position 1225: 0.0003627837251265274
Position 7570: 0.00035670941917933076
Position 3695: 0.0003411769858670182
Position 1840: 0.00033116704504091663
Position 1735: 0.0003303890961045752
Position 7647: 0.00031699723978780454
Position 7549: 0.00030896677613982383
Position 7097: 0.0002993443120052649
Position 1450: 0.00025494206828289754
Position 4039: 0.0002505167600006616
Position 5256: 0.00024314990977019723
Position 644: 0.00022620612810855145
Position 1390: 0.00021568402906458302
Position 1489: 0.0002142910957790203
Position 5125: 0.0002041545226995211
Position 4433: 0.00020202178278811483
Position 6820: 0.00020050347846570446
Position 7996: 0.00019702013935786315
Position 6554: 0.00019536865478600901
Position 3931: 0.00019259768443889423
Position 526: 0.00019016521027148778
Position 754: 0.0001835852755182212
Position 664: 0.0001721704017037565
Position 2674: 0.00016476015156046856
Position 4458: 0.0001646080173872431
Position 211: 0.0001592917070065053
Position 3222: 0.00015445445716638002
Position 5605: 0.00013201488349918894
Position 5651: 0.00013097818440801394
Position 5612: 0.00012937093895288123
Position 1953: 0.00012642366332450578
Position 1970: 0.00011913804806559053
Position 2517: 0.00011688073438780039
Position 5916: 0.00010998119525079762
Position 2133: 0.00010927567784915956
Position 5577: 0.00010687025638020138
Position 988: 0.00010552966375523644
Position 2210: 0.00010338739971271858
Position 2960: 9.802948515918554e-05
Position 704: 9.716622688217513e-05
Position 1188: 8.99570282718003e-05
Position 2764: 8.729190268199239e-05
Position 5380: 8.506496809817744e-05
Position 3428: 8.236658940487163e-05
Position 3780: 8.169621389726631e-05
Position 868: 8.16623382057214e-05
Position 4465: 8.143716730954115e-05
Position 1783: 8.099868208922973e-05
Position 1800: 7.093125468045965e-05
Position 466: 6.935826100654417e-05
Position 184: 6.218811366700348e-05
Position 963: 6.21771424948138e-05
Position 4372: 6.20222424926605e-05
Position 3168: 5.894135752797561e-05
Position 2623: 5.60056093815024e-05
Position 472: 5.278839561150524e-05
Position 2964: 4.917434438701158e-05
Position 1932: 4.873153431062802e-05
Position 1458: 4.2175099554425144e-05
Position 2156: 3.7310344834350866e-05
Position 1438: 3.661870682579711e-05
Position 1802: 3.5899918622932974e-05
Position 3919: 3.176886482344486e-05
Position 604: 3.174632548863981e-05
Position 4016: 3.1064396257011774e-05
Position 3636: 3.042657924618801e-05
Position 3897: 3.0183743090275157e-05
Position 804: 2.7458344892674387e-05
Position 4443: 2.5371311165839933e-05
Position 3210: 2.3002408858005145e-05
Position 3178: 2.1845700519973926e-05
Position 2267: 1.992184041154659e-05
Position 864: 1.9366927275466505e-05
Position 3188: 1.92978277358481e-05
Position 3197: 1.9109698176796758e-05
Position 766: 1.8347589296793857e-05
Position 2855: 1.7582472274345782e-05
Position 2770: 1.604461408102342e-05
Position 1061: 8.637298407802173e-06
Position 818: 5.229512122024169e-06
Position 1731: 2.727183116556534e-06
Position 1690: 1.7579028158056877e-06
Position 387: 1.658480007345619e-06
Position 216: 1.4221625506865412e-06
Position 653: 1.3422651455913702e-06
Position 195: 1.165633561240557e-06
Position 402: 9.552049951443727e-07
Position 1428: 8.485926575389463e-07
Position 529: 6.036683128178323e-07
Position 707: 5.69136225889744e-07
Position 482: 5.602740949539836e-07
Position 1058: 4.4542243221265255e-07
Position 189: 4.038558996451229e-07
Position 1424: 3.4337394846156785e-07
Position 1367: 3.302600484667824e-07
Position 1129: 3.272400706970515e-07
Position 1115: 2.545612163999764e-08
Position 2492: 2.090390105890678e-08
Position 1016: 2.08512957462673e-08
Position 380: 1.836163538205576e-08
Position 877: 9.946292502280088e-09
Position 1073: 8.930107142983829e-09
Position 152: 8.927760310540283e-09
Position 710: 7.54867565775784e-09
Position 1022: 5.523384092629045e-09
Position 532: 5.033605751248325e-09
Position 486: 3.749981735538832e-09
Position 1079: 2.8677030066333305e-09
Position 897: 1.1157843886359638e-09
Position 203: 6.069206514041675e-10
Position 199: 1.3044665251687624e-10
Position 164: 5.436190068875886e-11
Position 117: 2.1151687312897553e-11
