Gene = Bend6
index = 180
Annotated 5SS: [  251 24376 29557 43294 44075 45163]
Annotated 3SS: [24167 29378 43072 43881 45042 54448]
SMsplice 5SS: [  251  1938  5476  8028 22821 29557 40287 43294 45163 47516]
SMsplice 3SS: [ 1806  5316  7920 22732 29378 40136 43072 45042 47440 54448]
top_k =  1000
Partition function (log Z): -33.59368701861655

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.73489310307114
Position 1938: 0.72900853917546
Position 8028: 0.7154578249279264
Position 5476: 0.6998084024405771
Position 9527: 0.2895697184655027
Position 2782: 0.27353397663441986
Position 12714: 0.24713201318933375
Position 731: 0.18664562203122262
Position 9445: 0.18273033719102988
Position 9649: 0.17267819350600988
Position 14569: 0.1569985352231606
Position 743: 0.1211599292140824
Position 12804: 0.08618397042034928
Position 12834: 0.07869334190020985
Position 101: 0.07864129929924954
Position 15505: 0.07246865326156517
Position 471: 0.058908891070101256
Position 3966: 0.052918775391722656
Position 12774: 0.0468811133968013
Position 3826: 0.0446283978655459
Position 415: 0.04271503984538236
Position 483: 0.032795651569080146
Position 1332: 0.03181395496347915
Position 54: 0.03040448053227466
Position 12744: 0.030400210033622845
Position 594: 0.02930410172770312
Position 3850: 0.02706452565246893
Position 1473: 0.026437514669994604
Position 130: 0.01958646073781758
Position 14586: 0.015267565439298556
Position 12864: 0.010047513952179071
Position 63: 0.00855217478336096
Position 8280: 0.006535982412135403
Position 2874: 0.005723310151904757
Position 1708: 0.004766475350456789
Position 7029: 0.00438102042576895
Position 3570: 0.004213411568655802
Position 3588: 0.0033774115285664535
Position 1672: 0.0021641248885976884
Position 664: 0.002113229341755467
Position 164: 0.00204706865128669
Position 10146: 0.0019761647041734013
Position 813: 0.0016571971013764858
Position 709: 0.001636202754802733
Position 2324: 0.0014399698651225514
Position 430: 0.001438530306890388
Position 359: 0.0014084733803876664
Position 4016: 0.0013692177676322532
Position 2997: 0.0013234811759581951
Position 9851: 0.0011321574195902644
Position 519: 0.0008920881672503191
Position 1623: 0.0007009218399678109
Position 6367: 0.0006747681515134321
Position 515: 0.0006331696313423292
Position 461: 0.0006268030708865834
Position 9536: 0.0005792475547419315
Position 58: 0.0005755874274054441
Position 9915: 0.000550042690230396
Position 263: 0.0005136986942114501
Position 880: 0.00041232501752153414
Position 394: 0.0003740956096480662
Position 1042: 0.0003710119661712613
Position 277: 0.0002727898311028048
Position 565: 0.000269379723477472
Position 796: 0.000241962411820566
Position 745: 0.0002136146550365721
Position 583: 0.00016394971728258528
Position 833: 0.0001512863311464452
Position 9732: 0.000130142291110827
Position 838: 0.00012362430362555232
Position 1483: 0.00012076784132443932
Position 119: 0.00010157966315475783
Position 534: 2.721878219710226e-05
Position 2603: 2.2411128398591106e-05
Position 329: 9.781500865808955e-06
Position 6215: 3.2273101149356348e-06
Position 128: 2.3434222937474458e-06
Position 1187: 1.062484030222112e-06
Position 280: 4.532247220573007e-07
Position 618: 3.4171203055243253e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1806: 0.7127300225780948
Position 5316: 0.6390700280449346
Position 7920: 0.621744207099847
Position 9391: 0.4792868865680352
Position 16695: 0.4595955988795327
Position 12562: 0.36213398109014633
Position 629: 0.29128667271624864
Position 15631: 0.2155166847893202
Position 14495: 0.21373007919365145
Position 2669: 0.14333909425568447
Position 2690: 0.12890464486743108
Position 12577: 0.11292977014896909
Position 12367: 0.09359229902129221
Position 15279: 0.08981023970997458
Position 9983: 0.07467740194793322
Position 9514: 0.07115310083307194
Position 9445: 0.058873083887966395
Position 7866: 0.05685386111531106
Position 3691: 0.0498284845012966
Position 3726: 0.04951479306685742
Position 15300: 0.04837369414266155
Position 5364: 0.04296551229201427
Position 7772: 0.03718567381599752
Position 12265: 0.029807765177991132
Position 464: 0.023231035148314174
Position 9366: 0.02209795674237742
Position 366: 0.021113713136921966
Position 340: 0.020268008356667623
Position 9644: 0.018525707735581196
Position 5344: 0.01776885150319574
Position 9214: 0.014503408770062896
Position 1290: 0.011862395761512866
Position 3731: 0.009464576953998485
Position 10044: 0.009035090462067933
Position 1255: 0.008580929858273302
Position 3887: 0.008016928953645218
Position 1671: 0.007526522559057755
Position 1503: 0.006891172377798571
Position 672: 0.00683767574815334
Position 3555: 0.006038532596160539
Position 1351: 0.005779522215545364
Position 1399: 0.005701729478333457
Position 11856: 0.004941246630510534
Position 2548: 0.004743821606914118
Position 1698: 0.004205738821507713
Position 6915: 0.004109839672790825
Position 3467: 0.003935451824048021
Position 1136: 0.003863330167445755
Position 9419: 0.0035037624238400144
Position 5289: 0.003229695561129989
Position 537: 0.003104846983897061
Position 345: 0.002808351614999533
Position 1379: 0.0026286393016993048
Position 8199: 0.0025047082700370682
Position 3436: 0.0024541545816733658
Position 8061: 0.0022318881148271907
Position 1327: 0.002204604771127739
Position 1186: 0.002000765215157949
Position 3838: 0.0017669989802255766
Position 1296: 0.0017532016996642888
Position 3769: 0.001746569961498899
Position 8115: 0.0017062693926065175
Position 1813: 0.0016399892690816477
Position 10300: 0.0014249367272128918
Position 4488: 0.001305277726905045
Position 2861: 0.001295221791456612
Position 1740: 0.001244747732197669
Position 1438: 0.0012221119132077188
Position 4542: 0.0011180915590457544
Position 978: 0.0009386086764071802
Position 2748: 0.0008689735038754762
Position 2624: 0.0008344085940742858
Position 2024: 0.0007614514215414397
Position 7219: 0.0007083432681259421
Position 3892: 0.000643222907709967
Position 694: 0.000630584053634777
Position 1116: 0.0006224163354486476
Position 2435: 0.0005981661254489916
Position 1081: 0.0005601413610544545
Position 559: 0.0005064734646363982
Position 6188: 0.0004786140414413281
Position 3777: 0.000440267043791464
Position 2201: 0.0004265824561031226
Position 407: 0.0003681950242879092
Position 6486: 0.0003618028587196991
Position 6991: 0.00035311782014889505
Position 1174: 0.0003484763589723632
Position 2596: 0.00034061712942427033
Position 8408: 0.000297515808688024
Position 511: 0.0002964267953749165
Position 1549: 0.0002562817621710432
Position 1746: 0.0002556715911005359
Position 8243: 0.0002521343003553537
Position 1621: 0.0002497219039166927
Position 2864: 0.0002197509595204809
Position 1099: 0.00021117098967117788
Position 504: 0.00020841464218800847
Position 3803: 0.00020605783307713044
Position 6236: 0.00019239077861054775
Position 546: 0.0001873748709979805
Position 8773: 0.00018559128722770338
Position 4725: 0.00015273386427185694
Position 1403: 0.00014646194040126865
Position 1567: 0.0001436307563109271
Position 2218: 0.00012848103651163186
Position 1842: 0.00012631881974637063
Position 1331: 9.826104591597679e-05
Position 1406: 8.855662079078153e-05
Position 6457: 8.828855326648271e-05
Position 4677: 8.814871278348322e-05
Position 5655: 7.708296892660497e-05
Position 325: 7.682109384694846e-05
Position 7315: 6.577096607971213e-05
Position 1163: 6.258356754386445e-05
Position 7356: 5.9697411235759124e-05
Position 723: 5.580409253400453e-05
Position 6157: 4.793846884036524e-05
Position 1896: 4.6131474208463834e-05
Position 1018: 4.5143520826926486e-05
Position 1653: 4.395390354424465e-05
Position 2284: 4.145300455059489e-05
Position 4776: 3.505016322414064e-05
Position 720: 3.1336972439090874e-05
Position 4404: 3.0234309540013005e-05
Position 470: 2.9622162571154454e-05
Position 2222: 2.946675623068168e-05
Position 1874: 2.9236006628828518e-05
Position 1463: 2.7149714809231927e-05
Position 480: 2.523311971249541e-05
Position 5588: 2.520792171899766e-05
Position 5611: 2.386513595649469e-05
Position 3206: 1.9716635977262575e-05
Position 1700: 1.751169526845926e-05
Position 1151: 1.2607026429077652e-05
Position 1902: 1.2368544686654756e-05
Position 1142: 1.1946378796914241e-05
Position 3528: 1.1245128066426963e-05
Position 157: 9.818624030661094e-06
Position 468: 8.430437704662575e-06
Position 3244: 7.665906340140077e-06
Position 4965: 7.54505004724925e-06
Position 2133: 7.468465233641803e-06
Position 4547: 5.1927537292983875e-06
Position 4101: 4.473009002790758e-06
Position 2696: 4.3088178619849134e-06
Position 412: 4.075184947667648e-06
Position 2781: 3.7603868758458246e-06
Position 225: 2.781786557739631e-06
Position 862: 2.6969127579830063e-06
Position 302: 2.2362242669165947e-06
Position 134: 2.0519216317660117e-06
Position 280: 2.03139215060704e-06
