Gene = Mcmbp
index = 664
Annotated 5SS: [  363 15383 16428 16560 19931 24550 26097 27832 30714 31414 33448 36017
 37001 38253 41177]
Annotated 3SS: [15296 16286 16517 19828 24404 25944 27730 30534 31289 33329 35850 36866
 38087 41087 41924]
SMsplice 5SS: [  363 15183 15383 16428 19931 27832 30714 33448 36017 37001 38253 41177]
SMsplice 3SS: [15075 15296 16286 19828 27730 30534 33329 35865 36866 38087 41087 43546]
top_k =  1000
Partition function (log Z): 5.179253169003778

Sorted 5' Splice Sites (High to Low Probability):
Position 363: 0.9987350968666541
Position 41177: 0.9960345522458034
Position 21959: 0.9888068894113271
Position 38253: 0.9557086610621803
Position 37001: 0.9023948397898394
Position 33448: 0.898829621128074
Position 36017: 0.8583629581208227
Position 27832: 0.8533393315444942
Position 16428: 0.8415073206842972
Position 30714: 0.8359488520672494
Position 15183: 0.6814528881729941
Position 19918: 0.5736325123039708
Position 15383: 0.5016225055172885
Position 23670: 0.4698923156982684
Position 37199: 0.4440292209300934
Position 15474: 0.2968439513337302
Position 17075: 0.22080686696459442
Position 15402: 0.16153721983931985
Position 31414: 0.1612927593352441
Position 42588: 0.13688467845383118
Position 26097: 0.13025302016677254
Position 33620: 0.10494835277685675
Position 42572: 0.10465438202931285
Position 19410: 0.10257581082596598
Position 30808: 0.09264259911499544
Position 36988: 0.08780983982279622
Position 29572: 0.06977310785844276
Position 42538: 0.06943308369720501
Position 32888: 0.06589870214009248
Position 16668: 0.0645582903877717
Position 37663: 0.06416980604770495
Position 35932: 0.05874961970988691
Position 39957: 0.053038811205284794
Position 12940: 0.04733363287538566
Position 33844: 0.04283210760570458
Position 32266: 0.03934086145526741
Position 38650: 0.038350050640757624
Position 40173: 0.03628092299034669
Position 42090: 0.03608530249379758
Position 31603: 0.034696915140736334
Position 7400: 0.030548869814636753
Position 19240: 0.029511573702496408
Position 9040: 0.026552790253094746
Position 1077: 0.026116655784243367
Position 41875: 0.02606465710815134
Position 19309: 0.025812064920936094
Position 14462: 0.02492316840314839
Position 16560: 0.024579096034775753
Position 4396: 0.020951347144705316
Position 37498: 0.01957605358974744
Position 33761: 0.018547946175700342
Position 19244: 0.016972466905900187
Position 6846: 0.016164088655226706
Position 16343: 0.01585312273339668
Position 16636: 0.014282477348611126
Position 5840: 0.013969765618820854
Position 8500: 0.013424522394567437
Position 31530: 0.010458979600327361
Position 30632: 0.010364204145485074
Position 6533: 0.009675154561132451
Position 34665: 0.00935537922451527
Position 36679: 0.00917966699505034
Position 28069: 0.009082992800067677
Position 15332: 0.008856777840525609
Position 16591: 0.008618594407398927
Position 39739: 0.008414795111676568
Position 35528: 0.008111603201478265
Position 43108: 0.007597151852063739
Position 6479: 0.007424941615185255
Position 7395: 0.007234341728271424
Position 6445: 0.0069682692077881496
Position 39983: 0.0069138009524450815
Position 40846: 0.00655393141506243
Position 17052: 0.0061998565090361875
Position 1183: 0.006114354598607763
Position 37932: 0.005667533364539914
Position 2304: 0.005470686926937895
Position 34554: 0.005242767513858463
Position 17068: 0.004987183004980696
Position 15681: 0.004868047384785644
Position 32053: 0.004863367217351813
Position 4458: 0.004790496465137653
Position 8325: 0.0043126901805003665
Position 9426: 0.003833576223939498
Position 38327: 0.0037509968799333627
Position 41906: 0.003639945131154675
Position 39764: 0.003501598426296805
Position 4449: 0.0031821488838927894
Position 38174: 0.0029014181338464728
Position 9782: 0.0028126908737250472
Position 40429: 0.0027774213407033292
Position 4120: 0.0027505454651349736
Position 15777: 0.002695679342540098
Position 15466: 0.002604631394440632
Position 34842: 0.002554681865538455
Position 40389: 0.0024241482543276493
Position 40842: 0.0023994251471259735
Position 41355: 0.0023953716199639767
Position 22964: 0.0023243297855159223
Position 20927: 0.002161057531561926
Position 8526: 0.002111822898866744
Position 16404: 0.001995278747010952
Position 40298: 0.0018322344867764632
Position 41819: 0.001818362921644657
Position 37161: 0.0016968912058594055
Position 15456: 0.0016698339645595532
Position 42207: 0.001593478812367476
Position 37016: 0.0015686000004556462
Position 38041: 0.0015446368855311866
Position 42419: 0.0014690288714114279
Position 15497: 0.0013784646045963422
Position 36440: 0.0013576569474070541
Position 15504: 0.0013232436412804894
Position 16432: 0.0012680497572188794
Position 16965: 0.0012479320545980507
Position 37045: 0.001035146424352509
Position 37031: 0.0010261849366102263
Position 19196: 0.0010092819131556224
Position 38189: 0.0009902072775733388
Position 36384: 0.0009419004747864106
Position 40412: 0.0008426313295105957
Position 37582: 0.0007864797542626047
Position 35971: 0.0006913780320111039
Position 37969: 0.0005741306871836279
Position 38210: 0.0005548529680353723
Position 36914: 0.0005381407901081083
Position 17740: 0.0004520738302141196
Position 34819: 0.0004034608756416255
Position 16647: 0.00040172717312929475
Position 37114: 0.0003967577496204526
Position 27: 0.0003030586109141537
Position 34194: 0.00029951701389365
Position 42139: 0.00029866495619452354
Position 767: 0.0002845379518809964
Position 38679: 0.00028050727832466636
Position 41195: 0.0002581857765393713
Position 37205: 0.0002101224755320376
Position 37395: 0.00020824224039747716
Position 37774: 0.0002028408734551387
Position 41595: 0.00015855588615897387
Position 763: 0.00015546438634450938
Position 37238: 0.000137897873002242
