Gene = Spata1
index = 1003
Annotated 5SS: [   99  6082  9943 11107 12242 12554 17987 18626 23560 24498 30129 31648
 33845 36569]
Annotated 3SS: [ 5909  9835 10988 12187 12333 17892 18543 23450 24371 29949 31548 33756
 36497 42248]
SMsplice 5SS: [   99  6082 18626 23560 28934 30129 31648 36569]
SMsplice 3SS: [ 5874 18543 23450 28819 29949 31548 36497 39962]
top_k =  1000
Partition function (log Z): -8.850420699050899

Sorted 5' Splice Sites (High to Low Probability):
Position 18626: 0.977686843583024
Position 30129: 0.9463513645395778
Position 31648: 0.9232148619807786
Position 6082: 0.8610791339224282
Position 23560: 0.8309604037462742
Position 99: 0.679369326313355
Position 28934: 0.6106537229645004
Position 11107: 0.5550403639090802
Position 36569: 0.5546829442819542
Position 6471: 0.5380496351652243
Position 35617: 0.40333666020525083
Position 20448: 0.37306140557755324
Position 18872: 0.33479183353804803
Position 12554: 0.3341332859405995
Position 354: 0.30839308970702933
Position 36811: 0.29419234886054113
Position 6514: 0.26331789065542105
Position 4798: 0.25592490541944135
Position 24498: 0.1793528702512804
Position 30704: 0.14827698565585762
Position 7510: 0.1388878296916226
Position 10014: 0.08945221687226386
Position 89: 0.07576977083021577
Position 33911: 0.0741722578929558
Position 33845: 0.0733556799757674
Position 16328: 0.0631706634721813
Position 11413: 0.061312784400017854
Position 7592: 0.05293964251363439
Position 31884: 0.0412560436952071
Position 3144: 0.031857238643990156
Position 30178: 0.028609541102936637
Position 16318: 0.026413545105491397
Position 2364: 0.023037470524544953
Position 13292: 0.018649054204172563
Position 2148: 0.018437471364811806
Position 36642: 0.013006145338665035
Position 30182: 0.012056034896944878
Position 36591: 0.008169315850482731
Position 20308: 0.007834767430596119
Position 24876: 0.0068307275180336195
Position 24866: 0.006713415615898112
Position 37822: 0.005528563692945269
Position 29105: 0.0050677142673123225
Position 162: 0.004954700725344265
Position 18631: 0.004785442583102125
Position 2190: 0.0037659065896483877
Position 42: 0.0034111009930761407
Position 11875: 0.0032866605277069626
Position 35599: 0.0031050625378663986
Position 328: 0.0029114639519291583
Position 12242: 0.002602897062652147
Position 594: 0.0020669233368388624
Position 2132: 0.001971102957731944
Position 3509: 0.00189360011777865
Position 33151: 0.0016845023366875067
Position 143: 0.0016456310756838243
Position 587: 0.001259046410665108
Position 1358: 0.0011312113296353156
Position 539: 0.0008836404994525963
Position 380: 0.000860102004531118
Position 3076: 0.0006171260067978619
Position 669: 0.0005738881613831787
Position 3157: 0.00046762739085906405
Position 2668: 0.0002477242467113029
Position 1507: 0.00024138699690066503
Position 3282: 0.00023884952963000477
Position 1236: 0.00020526434553264563
Position 18: 0.0001908258806492198
Position 4065: 0.00011513001928804256
Position 2296: 0.00010205057899477269
Position 192: 7.530286600481105e-05
Position 246: 7.168482765935907e-05
Position 297: 2.609536913937085e-05
Position 471: 1.9919584164734336e-05
Position 171: 1.7912810176989333e-05
Position 634: 1.407682445368055e-05
Position 1011: 1.2812384053845286e-05
Position 913: 1.1237947772914818e-05
Position 343: 7.614173353764989e-06
Position 231: 7.574867709117597e-06
Position 203: 7.411280193632092e-06
Position 2757: 4.766487559353417e-06
Position 744: 1.9746581248016367e-06
Position 706: 1.886392284084702e-06
Position 196: 1.4033276474432426e-06
Position 1890: 1.2749253101223674e-06
Position 2368: 1.215182270220446e-06
Position 1196: 1.1999313638490295e-06
Position 492: 1.1379866423666958e-06
Position 210: 1.0770885394625722e-06
Position 686: 9.93387939084793e-07
Position 1231: 8.433451768891888e-07
Position 27: 8.371393953521248e-07
Position 995: 7.380414604262755e-07
Position 727: 4.6541960159127503e-07
Position 835: 4.144362974532758e-07
Position 957: 3.52044346023286e-07
Position 1839: 3.3391772613245226e-07
Position 404: 1.5173031861077644e-07
Position 433: 1.0898686819316355e-07
Position 514: 1.0701493766663573e-07
Position 411: 8.525029290552715e-08
Position 870: 8.09613653536139e-08
Position 534: 6.805570396677574e-08
Position 439: 5.902104655818456e-08
Position 486: 5.684404308726337e-08
Position 3136: 5.150834259325249e-08
Position 450: 2.680996560237944e-08
Position 559: 2.18677671253941e-08
Position 6853: 1.962861915627925e-08
Position 229: 1.9073814033827597e-08
