Gene = Ephx1
index = 381
Annotated 5SS: [  143 15771 17847 21621 22942 23691 25637 27177]
Annotated 3SS: [15582 17665 21392 22811 23481 25527 27050 27588]
SMsplice 5SS: [  143  3140  5167 15771 17847 21621 22942 25637 27177]
SMsplice 3SS: [ 2968  5012 15582 17665 21392 22811 25527 27050 27588]
top_k =  1000
Partition function (log Z): 5.774580067836574

Sorted 5' Splice Sites (High to Low Probability):
Position 15771: 0.9856552069191613
Position 22942: 0.9696404922122857
Position 21621: 0.9693751738084224
Position 5167: 0.9440592449039436
Position 25637: 0.9391993385191231
Position 27177: 0.9212334216898531
Position 17847: 0.8801808487243219
Position 9579: 0.6264525928412614
Position 143: 0.621830611541024
Position 3140: 0.6038154250089289
Position 17342: 0.5002428352096697
Position 25165: 0.4843087348145654
Position 23691: 0.47747049762946764
Position 611: 0.4463375669153858
Position 26138: 0.3976335683830883
Position 27350: 0.32036624406319475
Position 3606: 0.19225046340929855
Position 3799: 0.1847151666957588
Position 19941: 0.17385722353722763
Position 5520: 0.15648474998121403
Position 18829: 0.1536005220937141
Position 21895: 0.14265393355276523
Position 25214: 0.10885872765548513
Position 23493: 0.10820324340253107
Position 16189: 0.09696297422353348
Position 7444: 0.0832274967463388
Position 20581: 0.07679479683397049
Position 16358: 0.07483324339992883
Position 3768: 0.07194919409796113
Position 27377: 0.06694436859025556
Position 7211: 0.06571135153398917
Position 197: 0.06492250955477216
Position 18182: 0.06008725075056034
Position 175: 0.059484971188171934
Position 27312: 0.055377704378716475
Position 2416: 0.0525306419968003
Position 338: 0.04688911421684117
Position 17801: 0.04682734240277942
Position 26159: 0.04441874911432256
Position 26217: 0.04210467557390767
Position 6220: 0.04009729098580449
Position 18015: 0.03978477760204759
Position 18704: 0.03735892100218692
Position 25042: 0.03279924604639608
Position 16415: 0.028877423812021366
Position 16084: 0.027646219435654342
Position 467: 0.027172067739909683
Position 1346: 0.02697851493609584
Position 820: 0.021704920066338434
Position 4169: 0.021359318338072874
Position 969: 0.02000023423882275
Position 2831: 0.01842777809649992
Position 24707: 0.018416221411621785
Position 16103: 0.018273806858642216
Position 27262: 0.017234442494080297
Position 19830: 0.015781341649223988
Position 27372: 0.01573129382727907
Position 21851: 0.015177288115270283
Position 17325: 0.013681831822718893
Position 17333: 0.013519930075904558
Position 26494: 0.012219622873197535
Position 17576: 0.011139610695421822
Position 22641: 0.0107376917041736
Position 22684: 0.00938360707098362
Position 26953: 0.009327266619126853
Position 20945: 0.00871202060457309
Position 27655: 0.008490408416511584
Position 3047: 0.008383757254747815
Position 598: 0.008158990800328555
Position 23624: 0.007210883593680363
Position 4589: 0.0067498059586539975
Position 21186: 0.006405401945836246
Position 20891: 0.005870004848018933
Position 24791: 0.005676198898309561
Position 26732: 0.005272984059710335
Position 25006: 0.0051726272621719725
Position 25797: 0.004926743468147398
Position 942: 0.004731182260737454
Position 3073: 0.004672076658485593
Position 21467: 0.0038376234945089603
Position 24160: 0.0036068100427222405
Position 2875: 0.0035574887393031497
Position 2560: 0.0035401609114053415
Position 27763: 0.003521823761108517
Position 4467: 0.003499110088952132
Position 27432: 0.0034044282464809478
Position 20894: 0.003325806049498431
Position 16419: 0.0032181887836046086
Position 16603: 0.0032010256390126793
Position 117: 0.002958381908661125
Position 27665: 0.0027784499929461083
Position 27160: 0.0027462721063808222
Position 4328: 0.002692767725541052
Position 16291: 0.0025205284185258574
Position 24443: 0.0025149189561482176
