Gene = Gfy
index = 433
Annotated 5SS: [  81  787 2046 2478]
Annotated 3SS: [ 641  879 2303 2937]
SMsplice 5SS: [  81  787 2046 2478]
SMsplice 3SS: [ 641 1922 2303 2937]
top_k =  1000
Partition function (log Z): -0.08885162570386995

Sorted 5' Splice Sites (High to Low Probability):
Position 81: 0.9954906040925304
Position 787: 0.9649144663549469
Position 2478: 0.8635712773111544
Position 2046: 0.8426996308490333
Position 2567: 0.059195904446397954
Position 545: 0.05912679919423493
Position 1603: 0.04155556096237228
Position 1269: 0.017644787777313153
Position 498: 0.016039535242795878
Position 1035: 0.0074200401806954
Position 691: 0.00434385546623736
Position 1967: 0.004321167812399778
Position 791: 0.004101587433069739
Position 1773: 0.003853210982730733
Position 2096: 0.002436056366870263
Position 2114: 0.002392342427944795
Position 882: 0.00234281776027183
Position 1461: 0.0022218332072478884
Position 326: 0.0021075067558715657
Position 2279: 0.002055126422376278
Position 2996: 0.0016864850347267065
Position 1874: 0.0015236776983159367
Position 1233: 0.0012593549050674846
Position 754: 0.0011481689046013229
Position 948: 0.0011364458109101691
Position 806: 0.0011094534686562198
Position 346: 0.00095547147445885
Position 823: 0.0008341091109979815
Position 700: 0.0007875603565082337
Position 732: 0.000761425599895024
Position 223: 0.0007474991959438577
Position 810: 0.0006416468221331089
Position 373: 0.0004386969131756938
Position 2340: 0.000417787584340589
Position 2033: 0.00041423223416623675
Position 190: 0.0003422428591673044
Position 2434: 0.0003352173740521797
Position 989: 0.0003295787261046989
Position 178: 0.0002951458436707435
Position 443: 0.000223706338599213
Position 1369: 0.00021260138765196674
Position 585: 0.00018810095381621055
Position 1378: 0.00017093443631643678
Position 1382: 0.00016960960822863852
Position 515: 0.0001687256363510215
Position 617: 0.00016524346232194177
Position 3000: 0.00011589825722302617
Position 299: 0.00011564802438942673
Position 462: 0.00010743875666150965
Position 314: 9.570864450263433e-05
Position 296: 8.20343403035209e-05
Position 438: 7.46394980362495e-05
Position 2306: 6.919862986191392e-05
Position 158: 6.417890139419974e-05
Position 188: 6.407489509803485e-05
Position 500: 5.9513697040826735e-05
Position 421: 5.044073083181684e-05
Position 555: 4.040137860224858e-05
Position 548: 3.516306578282842e-05
Position 2198: 3.1420837646942003e-05
Position 2188: 2.835389883186905e-05
Position 2315: 2.8041243948821858e-05
Position 2021: 2.6496922782301613e-05
Position 2482: 1.9569168159777168e-05
Position 2571: 1.6803666193536085e-05
Position 111: 9.243492927369649e-06
Position 707: 7.765528583068962e-06
Position 145: 7.737706764795852e-06
Position 201: 6.977004282508018e-06
Position 954: 4.90282097473703e-06
Position 2593: 4.79332390744955e-06
Position 57: 4.224292907424263e-06
Position 686: 3.889815504054105e-06
Position 231: 3.7044668122030653e-06
Position 2404: 3.5807979050158387e-06
Position 36: 3.5076839952870344e-06
Position 793: 2.6150235654119166e-06
Position 1596: 1.4119484265527168e-06
Position 738: 1.3177073995993882e-06
Position 206: 7.924729581894129e-07
Position 601: 6.135018883207806e-07
Position 627: 5.904450202000104e-07
Position 1217: 3.4017722986749914e-07
Position 856: 2.940009549784877e-07
Position 986: 2.662215904963674e-07
Position 60: 2.2099902679058532e-07
Position 619: 1.7560291119135155e-07
Position 1248: 1.7296341231139398e-07
Position 812: 3.424571006837739e-08
Position 888: 2.938488535108858e-08
Position 817: 5.49232912681653e-09
Position 2336: 5.002145440512851e-09
Position 829: 1.325894651278962e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 641: 0.9603132795417385
Position 2937: 0.7521896957657945
Position 2303: 0.4857178309836913
Position 2372: 0.414158140164825
Position 1922: 0.3359914301261674
Position 1966: 0.2800440676853643
Position 1847: 0.11898076261707943
Position 2960: 0.08623628320918787
Position 1984: 0.061276284785585715
Position 3083: 0.03889957518862187
Position 349: 0.03724946508197662
Position 497: 0.02694142400158066
Position 2427: 0.025196419105273867
Position 2790: 0.02475265896694877
Position 3023: 0.02022048650026853
Position 1506: 0.019586351211788443
Position 2604: 0.01803693963458184
Position 1187: 0.014388793728124925
Position 879: 0.0132957314605686
Position 1934: 0.01146398259415433
Position 222: 0.011192045626875261
Position 2566: 0.010963789543825743
Position 1856: 0.01052098822658231
Position 1926: 0.009103052889058388
Position 1752: 0.00908924009878584
Position 1367: 0.00903882913422349
Position 1328: 0.008761766707146275
Position 721: 0.008713974580166393
Position 2420: 0.007089621317486969
Position 1520: 0.006968528766716307
Position 2433: 0.0061448383880447375
Position 2909: 0.004874403115984781
Position 433: 0.004782964351459784
Position 1954: 0.004627769353568187
Position 3056: 0.00451853682151796
Position 1674: 0.00421147890969923
Position 1882: 0.003900557002754938
Position 2319: 0.0033176277098340423
Position 2795: 0.002917203672633716
Position 1003: 0.002658958473182366
Position 1719: 0.0026103232390056732
Position 2261: 0.0022154375681214147
Position 584: 0.002073707013613767
Position 1437: 0.0018362343511599925
Position 616: 0.0018206439369524306
Position 1738: 0.0016513299222119773
Position 2463: 0.0012382481628341593
Position 2257: 0.0011945348564374324
Position 2330: 0.0011515069194857953
Position 1043: 0.0010421561478794693
Position 1970: 0.0009998308306825223
Position 675: 0.000960910825468933
Position 1592: 0.0009370798778220605
Position 2571: 0.0009178820856066847
Position 1986: 0.0008534742941437503
Position 752: 0.0008312623508793971
Position 260: 0.0007902145458633043
Position 2163: 0.0007108520376811487
Position 1466: 0.0007057811676626317
Position 1189: 0.0006765485232291568
Position 1992: 0.0005650438908214918
Position 391: 0.0005184826183240134
Position 2894: 0.00044244902026851
Position 2546: 0.00041108258617470204
Position 2168: 0.00040108817300784993
Position 1811: 0.0003995072027010529
Position 2829: 0.0003749773587114267
Position 462: 0.0003463110167452504
Position 2266: 0.0003376517230439267
Position 1073: 0.0003340178008511406
Position 1773: 0.0003180521289541665
Position 1056: 0.0003106931728635131
Position 1898: 0.0002983057908892511
Position 3132: 0.00028159403151099203
Position 397: 0.00027524456314334566
Position 2141: 0.0002516376963322233
Position 960: 0.00023277014791474424
Position 1889: 0.0002278618127413213
Position 1904: 0.00021229716544807128
Position 1781: 0.00021021321240380253
Position 474: 0.00020942949046699258
Position 1725: 0.00020925191007103734
Position 373: 0.00020553443409596157
Position 2273: 0.00020382387903761858
Position 977: 0.00020148509016859525
Position 185: 0.0001964162912457033
Position 686: 0.0001931201454810199
Position 2278: 0.00018262288778585133
Position 2522: 0.00016881869368625457
Position 2751: 0.00015402021288121246
Position 1688: 0.00015355348855891146
Position 1207: 0.00014867376160535118
Position 1257: 0.00014121252911707363
Position 3170: 0.0001408073631552993
Position 1468: 0.000134554693986347
Position 1536: 0.00013055935841439385
Position 2223: 0.00012025407306369566
Position 2006: 0.00011610823116233884
Position 145: 0.00011603093046622501
Position 1369: 0.00011130791827790492
Position 2202: 0.00010620861566256017
Position 2577: 0.00010326088712690584
Position 1439: 0.00010138553698788834
