Gene = Qdpr
index = 878
Annotated 5SS: [  230  2661  5590  6800 10952 12394]
Annotated 3SS: [ 2567  5492  6658 10842 12309 15557]
SMsplice 5SS: [  827  2661  6800 10952 12394]
SMsplice 3SS: [ 2567  6658 10842 12309 15557]
top_k =  1000
Partition function (log Z): -0.9155748692484016

Sorted 5' Splice Sites (High to Low Probability):
Position 10952: 0.995517236446891
Position 6800: 0.9765376395439809
Position 2661: 0.9633516391950898
Position 12394: 0.7567177646632365
Position 827: 0.4449202120348056
Position 1131: 0.2936582437883975
Position 13178: 0.29287936634111567
Position 5590: 0.26206322595671877
Position 230: 0.24537035799482737
Position 15397: 0.22011724128377216
Position 1645: 0.17041015637083454
Position 3824: 0.1412850034127535
Position 9734: 0.1383658469965393
Position 2144: 0.12670428401629324
Position 355: 0.1028761036275119
Position 13939: 0.08483614004672987
Position 6115: 0.08039739379750939
Position 9919: 0.07534854286036305
Position 11543: 0.06464315742449439
Position 902: 0.05090447429564162
Position 6184: 0.04400319128314644
Position 4077: 0.04146696080123843
Position 8627: 0.0366821230713858
Position 10101: 0.03667338307696889
Position 3651: 0.03356622941859518
Position 3197: 0.03162532212909141
Position 2782: 0.026883099703474713
Position 1406: 0.024286148782132574
Position 12415: 0.021783222434748423
Position 161: 0.021760957865981048
Position 3533: 0.02163830713485609
Position 8584: 0.021277940472476536
Position 6097: 0.02064990292293691
Position 12474: 0.01868877554171022
Position 169: 0.01788853687898273
Position 13578: 0.01738667444839569
Position 6069: 0.014797390554168927
Position 272: 0.014790949784058219
Position 4838: 0.014426753953048833
Position 310: 0.01361037470663491
Position 8777: 0.012452694348831303
Position 5725: 0.01183714183422746
Position 11752: 0.01152280156518538
Position 12398: 0.011288071895669195
Position 85: 0.011270399305947457
Position 650: 0.011209392347948188
Position 800: 0.010891007556416603
Position 11239: 0.01050959747074479
Position 5361: 0.009740735796310487
Position 12826: 0.008955483847962253
Position 389: 0.008206454777868473
Position 4419: 0.00802106269454665
Position 5521: 0.00771634628935654
Position 14136: 0.007479126915234134
Position 337: 0.00715163573429549
Position 2054: 0.00684143495658689
Position 2187: 0.006155669726576877
Position 805: 0.006070572053642772
Position 11538: 0.006019440651691109
Position 5532: 0.005919700843394156
Position 455: 0.0058770360005997975
Position 8282: 0.005521461461137403
Position 15101: 0.005517534807014302
Position 6035: 0.005506342636296318
Position 10734: 0.004817508911428065
Position 9171: 0.00463568118633864
Position 424: 0.004383614867814009
Position 8864: 0.00429371568830628
Position 7504: 0.00406413808709268
Position 2306: 0.004034059512200658
Position 118: 0.0038523605980431224
Position 15759: 0.0038392298599164965
Position 11197: 0.003794550598349253
Position 14003: 0.003758579729946702
Position 107: 0.003732753083914874
Position 5139: 0.003610570745782559
Position 15823: 0.003509378701352992
Position 2115: 0.0033803573353375577
Position 9739: 0.003128443864575246
Position 1594: 0.00308985680241101
Position 12043: 0.003031427107698838
Position 5428: 0.0029326211535105266
Position 5493: 0.0029195305173429944
Position 302: 0.002835363481755724
Position 6382: 0.00275827020630317
Position 4499: 0.002582260440702841
Position 203: 0.0025778191354287588
Position 9202: 0.002433024354650698
Position 10304: 0.0023616117262262168
Position 646: 0.002260907217965059
Position 5741: 0.0022446870648138084
Position 15619: 0.002225500042460264
Position 1357: 0.002205069402947581
Position 5588: 0.002168185422851472
Position 526: 0.001912157046810003
Position 1314: 0.0018941321231291687
Position 5237: 0.0018566891618786606
Position 9337: 0.0016863192948857262
Position 5732: 0.0016435810333023473
Position 4014: 0.00162939331815799
Position 9515: 0.0015418208936717422
Position 10108: 0.0014507743497829428
Position 5648: 0.0014292387867200446
Position 2334: 0.0012196655343081058
Position 15304: 0.0011943292451148265
Position 2356: 0.001113802396353885
Position 1023: 0.0010770290424424076
Position 11666: 0.0010755976883328484
Position 8143: 0.0010294269672803326
Position 4495: 0.0009992732972940494
Position 2033: 0.0009990202314319886
Position 4370: 0.0009663145509628991
Position 12221: 0.0009550964341026706
Position 12183: 0.0009455550128644863
Position 8881: 0.0009290380352677904
Position 2168: 0.0008761633733018924
Position 15282: 0.000842329460942984
Position 514: 0.0008035662916677546
Position 431: 0.0007891839274606921
Position 393: 0.0007714405396207233
Position 5129: 0.0007501148174554243
Position 626: 0.000741145797054633
Position 15616: 0.0007278827298893501
Position 9344: 0.0007266355911027765
Position 240: 0.0007154613445065882
Position 167: 0.0006012325619882619
Position 2313: 0.0005377738793764115
Position 11489: 0.0005308962683142626
Position 7151: 0.0005177808434123257
Position 1636: 0.0005164268804569287
Position 11402: 0.0005067621694797184
Position 15818: 0.0005039007322354367
Position 9062: 0.0004386076125816736
Position 9242: 0.0004277834656562455
Position 8123: 0.00040222435599466833
Position 1842: 0.0003590050430475438
Position 5745: 0.00033586214655765146
Position 6043: 0.0003312948200473024
Position 8960: 0.00031519170739698695
Position 1701: 0.00030847165690885695
Position 2148: 0.00030613996574340466
Position 12748: 0.00030475903258681236
Position 11805: 0.00030204119779026004
Position 13515: 0.00029698135419944336
Position 1721: 0.0002698780484571057
Position 11549: 0.00026904255841029683
Position 12593: 0.00026141762423420573
Position 772: 0.00025767236237953694
Position 1743: 0.00022924899651158645
Position 12743: 0.00022206257408089724
Position 12858: 0.00020996773437028827
Position 8163: 0.00017739077851902603
Position 10956: 0.00017415850250976939
Position 6876: 0.00017188759112716115
Position 122: 0.00016514280118802604
Position 2007: 0.00015648053060702543
Position 619: 0.00014616576416521287
Position 11551: 0.00014476264627486462
Position 12389: 0.00013405441381344232
Position 447: 0.0001243164925708665
Position 3510: 0.00012222489128932068
Position 102: 8.243498561978126e-05
Position 2705: 7.629033075899142e-05
Position 573: 5.302082744914579e-05
Position 1845: 4.696436833265629e-05
Position 565: 4.2792185953827985e-05
Position 382: 3.971299291327995e-05
Position 4668: 3.9247154193562946e-05
Position 1138: 3.800174589066016e-05
Position 11246: 3.74942971707404e-05
Position 29: 2.920854122058837e-05
Position 11186: 2.6767614327374032e-05
Position 457: 2.2339979162763227e-05
Position 1162: 2.1383776256734688e-05
Position 348: 1.6639213760047692e-05
Position 11175: 1.584202631454326e-05
Position 387: 1.1797259829543776e-05
Position 1217: 1.1592793426891122e-05
Position 11111: 1.087818719465851e-05
Position 729: 1.0474263321999014e-05
Position 8644: 9.864874023630755e-06
Position 7904: 9.117221825516156e-06
Position 395: 8.777835145083427e-06
Position 1541: 8.355983349323739e-06
Position 1337: 7.319304951053487e-06
Position 1432: 5.430551047797834e-06
Position 752: 3.0749939625841013e-06
Position 11042: 2.745405044192397e-06
Position 51: 2.438486065488497e-06
Position 807: 2.1534657226808372e-06
Position 665: 2.0953085832317397e-06
Position 600: 2.0658477591141295e-06
Position 1018: 1.9471920591643535e-06
Position 689: 1.5855298553475146e-06
Position 633: 1.4436661123162088e-06
Position 89: 1.3384966575474813e-06
Position 31: 1.1330346483974743e-06
Position 732: 4.99315957225536e-07
Position 719: 4.910660110747389e-07
Position 6996: 2.2944002952493358e-07
Position 695: 9.335255505555177e-08
Position 693: 7.31713076862041e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10842: 0.9947636849938052
Position 6658: 0.9674939903911998
Position 2567: 0.8530744050278853
Position 12309: 0.7158352790232397
Position 15557: 0.7087271393237959
Position 13036: 0.3362818404361703
Position 5492: 0.20658379508506938
Position 15282: 0.1477073976660264
Position 3716: 0.14058590888423142
Position 15191: 0.1298666069595938
Position 701: 0.10509716403123541
Position 1593: 0.10179565832079002
Position 2517: 0.09741660763983957
Position 1946: 0.0954436847980151
Position 9639: 0.08993336603384285
Position 1051: 0.08486345646551462
Position 11349: 0.08295575120588555
Position 5928: 0.0744953021502852
Position 13851: 0.07217246238222944
Position 5411: 0.0662002525100677
Position 1501: 0.06200636732783747
Position 5982: 0.048015367153412494
Position 9814: 0.046218730708313276
Position 14034: 0.04560195871553536
Position 12272: 0.04383442891253734
Position 8544: 0.04153690629024166
Position 5940: 0.04107451438478984
Position 1090: 0.0394733121405289
Position 3928: 0.038254580698291824
Position 10037: 0.03508928464688475
Position 12248: 0.0333370391755499
Position 1987: 0.02925176395583821
Position 1018: 0.027987030251793343
Position 3018: 0.026553624207999095
Position 12199: 0.026024223846394526
Position 9611: 0.0239192544542877
Position 13452: 0.02241813181121888
Position 16110: 0.020434232066333644
Position 3382: 0.017135621955702108
Position 9625: 0.016500648480747556
Position 13717: 0.016453807886529472
Position 1247: 0.01577509932692125
Position 2006: 0.014754420030485056
Position 8741: 0.014603681385286648
Position 9648: 0.014042646112067928
Position 5633: 0.01399872327365122
Position 4770: 0.013042513647959686
Position 804: 0.012878645721445411
Position 14368: 0.012761210955446833
Position 9793: 0.012623550068193996
Position 2549: 0.011030755478350111
Position 2372: 0.01073120801281394
Position 732: 0.010309630164523714
Position 3421: 0.009528224752623425
Position 9281: 0.009438652968265345
Position 2457: 0.009429008393214078
Position 11145: 0.009039179220962578
Position 11633: 0.009033650988815763
Position 689: 0.008858017485289773
Position 14609: 0.008086952764502248
Position 5313: 0.008086895092464373
Position 6719: 0.007832726454656531
Position 2234: 0.007756995520657534
Position 3409: 0.0076342217424414435
Position 3574: 0.007340332815237991
Position 5094: 0.0069592785823782205
Position 12084: 0.006867134390040601
Position 9054: 0.0067961571607513755
Position 14254: 0.006782686370059805
Position 8459: 0.0067627661760909135
Position 4312: 0.006605975570390904
Position 12618: 0.006372320524798784
Position 8011: 0.006318062626524859
Position 13325: 0.0062975683051230994
Position 14733: 0.006273095295373703
Position 13795: 0.006191782676333404
Position 14921: 0.005997011309092656
Position 4284: 0.005969126239624414
Position 5161: 0.005920135674163367
Position 987: 0.005895935746086053
Position 16007: 0.005892440392450545
Position 15168: 0.005748706387376079
Position 8493: 0.00526748294371617
Position 1619: 0.005077063994302286
Position 8498: 0.004625201565842575
Position 3529: 0.0045933896589184075
Position 9723: 0.004411815275682306
Position 10011: 0.004308476505229743
Position 10722: 0.004041030805227219
Position 14756: 0.003942344318401552
Position 12986: 0.003895542337066873
Position 816: 0.0037702125510283685
Position 5461: 0.0037564918748086767
Position 12695: 0.003541547212598756
Position 11665: 0.003512362279696759
Position 12935: 0.0034256060300781074
Position 12254: 0.003134528084356851
Position 2742: 0.003073360099475263
Position 3326: 0.003042908971380953
Position 15465: 0.003007071432958223
Position 7410: 0.0029381600238342705
Position 3901: 0.002896509662162201
Position 3462: 0.0027277480273430414
Position 14426: 0.002604978654972455
Position 12593: 0.0026036152867621133
Position 11033: 0.0025882616388301096
Position 11105: 0.0025359085779878953
Position 1289: 0.0024590147878011358
Position 13871: 0.0023371358509405083
Position 5995: 0.0021003323256177523
Position 8264: 0.002059533077915163
Position 6240: 0.001988431894273951
Position 2168: 0.0019612048982385463
Position 3230: 0.001882463660710208
Position 12746: 0.001878091034770626
Position 11519: 0.001857802845773706
Position 15351: 0.0018398349089340372
Position 10615: 0.0017609597193554399
Position 15455: 0.0016702479155534648
Position 12120: 0.0016250874853426687
Position 2066: 0.001604015442619828
Position 2919: 0.0015910829176925324
Position 3170: 0.0015371634192696902
Position 15441: 0.0015043371695469794
Position 15308: 0.0014562559366407763
Position 902: 0.0014096598191873826
Position 9836: 0.001401628488235127
Position 13823: 0.0013835379207623782
Position 6693: 0.0013828449020105034
Position 5287: 0.0013607928491575644
Position 772: 0.0013289370565836471
Position 14158: 0.0012738823148377189
Position 5513: 0.0012193790790620835
Position 4730: 0.0012071210059127824
Position 1597: 0.001191466576887879
Position 940: 0.0011823841306363104
Position 15762: 0.001130499090544836
Position 5520: 0.001121498787154586
Position 13560: 0.0011054365551839153
Position 11705: 0.0010966915698648297
Position 3740: 0.0010959708442614747
Position 9996: 0.0010880080008635535
Position 5132: 0.00101639920333546
Position 2328: 0.0009628442598704061
Position 2048: 0.0009509494637130469
Position 777: 0.0009121599181891608
Position 7467: 0.0009100334076008722
Position 12719: 0.0008931590238535547
Position 11470: 0.0008625356182980156
Position 3935: 0.0008587256581583384
Position 15486: 0.0008279213160425351
Position 15218: 0.0007881685499558881
Position 2578: 0.0007829827971058758
Position 12145: 0.0007737023196572571
Position 6202: 0.0007698383120292187
Position 11957: 0.0007489286889407952
Position 11326: 0.0007419048449008111
Position 12336: 0.000732525983074537
Position 1755: 0.0006951501524912775
Position 9394: 0.0006810847245309311
Position 9012: 0.0006772329338052457
Position 9458: 0.0006760389430722036
Position 8656: 0.0006733712256226451
Position 13304: 0.0006719710794990816
Position 11277: 0.0006573305347641108
Position 646: 0.0006513731477443908
Position 12205: 0.0006296331513679507
Position 11242: 0.0006181994529495954
Position 2462: 0.0006166921935882895
Position 3140: 0.000606455525998137
Position 3348: 0.0006021668343551126
Position 9860: 0.0005916899240710321
Position 12464: 0.000591126575889126
Position 10821: 0.0005819107928656948
Position 8644: 0.0005681553917837703
Position 2688: 0.0005285744604836516
Position 4991: 0.0005186499584672404
Position 559: 0.0005013525538196794
Position 2762: 0.0005009541861808892
Position 13386: 0.0004997671821720767
Position 999: 0.000488664010721885
Position 14918: 0.0004540642570323064
Position 2996: 0.000439218428911415
Position 867: 0.00043287910077654954
Position 354: 0.0004306036445704172
Position 1356: 0.00042086643568359146
Position 3192: 0.00042079781457550426
Position 586: 0.00041752781381916115
Position 13088: 0.0004061426358448241
Position 13912: 0.0004019588133391343
Position 665: 0.0003948733713980066
Position 11428: 0.00038429201704673994
Position 14784: 0.00037330188658959306
Position 671: 0.00037312273412427996
Position 6978: 0.0003665684080443705
Position 9235: 0.00035850331982765246
Position 8691: 0.0003308858657941354
Position 3124: 0.0003295289391004809
Position 8230: 0.0003165678851282057
Position 11983: 0.00031118756537237217
Position 1175: 0.00030451337561585343
Position 13066: 0.00030353777898798126
Position 5436: 0.00029836811664655914
Position 8366: 0.0002981152557666642
Position 1774: 0.00029626293267867197
Position 856: 0.0002866245603771631
Position 1556: 0.0002774660012834136
Position 11367: 0.0002647108872505102
Position 12755: 0.0002605064622189264
Position 906: 0.0002583645723556574
Position 1213: 0.00025307980238177015
Position 3497: 0.00025200089363540125
Position 3392: 0.0002495719105950899
Position 11910: 0.0002454750853680632
Position 12851: 0.00023740201432222402
Position 14074: 0.0002329350183154662
Position 3355: 0.00022733408759537926
Position 714: 0.00022596145752909014
Position 7377: 0.00021594465565753776
Position 3247: 0.00021271820139948753
Position 1439: 0.0002091958041016466
Position 11809: 0.00020322405397237554
Position 13546: 0.00018219859654194814
Position 11489: 0.0001631237599835259
Position 11756: 0.00015455265301373507
Position 738: 0.00015396111893017404
Position 7035: 0.000150603405945191
Position 1813: 0.00015033784482720877
Position 1178: 0.00014794594822535774
Position 8465: 0.0001409714130566998
Position 414: 0.0001375971701976931
Position 5128: 0.0001275714837962717
Position 969: 0.00012396557022674361
Position 13897: 0.000110658764398804
Position 1709: 0.00011035362423752764
Position 11153: 0.00010530034444801324
Position 2042: 0.00010362154028263871
Position 3064: 0.0001011229733228487
Position 933: 0.00010108019518764277
Position 4667: 9.985773356963574e-05
Position 2025: 9.612106446438863e-05
Position 3296: 9.195495285753052e-05
Position 3088: 8.991731628137175e-05
Position 13390: 8.614868564612111e-05
Position 11214: 8.304707425873e-05
Position 3093: 8.303951334546525e-05
Position 1918: 7.80714726650259e-05
Position 4736: 7.636209411741071e-05
Position 1626: 7.382873166780022e-05
Position 935: 7.359744121351597e-05
Position 3720: 7.213029317410922e-05
Position 11057: 7.076015020630095e-05
Position 991: 6.886788678880262e-05
Position 3059: 6.825151716663926e-05
Position 2392: 6.360294714354188e-05
Position 11392: 6.166990923857566e-05
Position 864: 5.778277194107682e-05
Position 752: 5.683942815065383e-05
Position 12708: 5.4769540471716864e-05
Position 12772: 4.200396258908892e-05
Position 12625: 3.856177149878996e-05
Position 3930: 3.508363566106303e-05
Position 2891: 3.079226551314327e-05
Position 12646: 3.0398944547003308e-05
Position 11671: 2.946787341303272e-05
Position 633: 2.5405670062686585e-05
Position 12380: 2.4542669187674562e-05
Position 11128: 2.4374523557090965e-05
Position 3466: 2.4243651350051594e-05
Position 3309: 2.3112706664828364e-05
Position 3250: 2.234271554100398e-05
Position 8567: 2.2260148063756514e-05
Position 12964: 2.2188006553843424e-05
Position 3098: 2.0737097497181957e-05
Position 423: 1.996453689219914e-05
Position 3323: 1.9654368708676358e-05
Position 3443: 1.8458709052754596e-05
Position 1372: 1.7144346995003457e-05
Position 4498: 1.558656372760376e-05
Position 1318: 1.3531042417727764e-05
Position 921: 1.33665775457152e-05
Position 1029: 1.3323214448691407e-05
Position 1249: 1.326286791431035e-05
Position 565: 1.2593603801998054e-05
Position 403: 1.2214508210481641e-05
Position 947: 1.1338008952026272e-05
Position 989: 1.1296874818988409e-05
Position 11122: 1.1193208060402767e-05
Position 1112: 1.0939739456430598e-05
Position 4569: 1.0692303671214048e-05
Position 11066: 1.0233000653315704e-05
Position 744: 1.0143696589252046e-05
Position 9113: 9.833451998420374e-06
Position 8053: 9.436374280592348e-06
Position 3942: 9.250398460662472e-06
Position 8624: 8.344046346014546e-06
Position 208: 8.253784606014877e-06
Position 3074: 8.119287081666603e-06
Position 2296: 7.2265636169581295e-06
Position 649: 6.865377523758128e-06
Position 2252: 6.776046564396211e-06
Position 7740: 5.860500480695648e-06
Position 4562: 5.378047586000555e-06
Position 11542: 5.219953176861508e-06
Position 3760: 5.023993548634803e-06
Position 11035: 4.948425328210019e-06
Position 9033: 4.724493274890956e-06
Position 8191: 3.6576253148494543e-06
Position 3842: 3.100038018960417e-06
Position 4056: 2.6406118227212533e-06
Position 317: 2.2690774290219007e-06
Position 7675: 2.230645697868565e-06
Position 3956: 2.2005134221352874e-06
Position 874: 2.1847332546246903e-06
Position 378: 2.052045359954459e-06
Position 1105: 1.6982630834793058e-06
Position 1118: 1.510370375519359e-06
Position 11369: 1.2436701697478271e-06
Position 1107: 1.1900439341487015e-06
Position 7829: 1.0260756469519475e-06
Position 1062: 1.0183156235682427e-06
Position 1222: 9.548350727933197e-07
Position 4779: 8.994714893166683e-07
Position 944: 8.749844701858368e-07
Position 4393: 8.481258516196499e-07
Position 11637: 8.194005263256077e-07
Position 1116: 8.087186372217589e-07
Position 1349: 8.077903444096309e-07
Position 6995: 7.154917975911906e-07
Position 12042: 6.872490177964722e-07
Position 180: 4.869968827375984e-07
Position 642: 4.5887208010595684e-07
Position 483: 4.0636249275661327e-07
Position 429: 3.6970411789050457e-07
Position 262: 3.4385593944398116e-07
Position 836: 3.361319762252011e-07
Position 3932: 2.6488152946181376e-07
Position 447: 2.56946451674238e-07
Position 256: 1.512239732339386e-07
Position 269: 8.921602586055147e-08
Position 914: 7.951368375399004e-08
Position 3131: 4.923063450259402e-08
Position 884: 4.907915923742531e-08
Position 6899: 4.809176527101139e-08
Position 6872: 4.0273131522470295e-08
Position 392: 2.628011937816511e-08
Position 107: 2.1880763178935045e-08
Position 514: 2.1471628919101746e-08
Position 827: 6.879325201358797e-09
Position 151: 1.362586237317978e-09
Position 452: 1.3161830812924e-09
Position 132: 1.1967023375300553e-09
Position 521: 1.1813152996353e-09
Position 380: 5.991408137119808e-10
Position 490: 4.2374034970329485e-10
Position 126: 3.9343881654457997e-10
Position 480: 3.5769305365104073e-10
Position 275: 3.506352312128595e-10
