Gene = Zg16
index = 1203
Annotated 5SS: [  43  757 1049]
Annotated 3SS: [ 694  915 2075]
SMsplice 5SS: [  43 1049]
SMsplice 3SS: [ 915 1552]
top_k =  1000
Partition function (log Z): -4.6922244843417715

Sorted 5' Splice Sites (High to Low Probability):
Position 1049: 0.9079833906241962
Position 43: 0.8333025399563073
Position 757: 0.27777768816998955
Position 1824: 0.221058105464617
Position 464: 0.1330834456091258
Position 1018: 0.05535646251047573
Position 2083: 0.04892604987647675
Position 127: 0.04758961394046621
Position 1441: 0.013678746599587685
Position 1069: 0.013214079752295363
Position 840: 0.004145458163754118
Position 1432: 0.003982382175443398
Position 359: 0.0033140635186764784
Position 1044: 0.0022891327038574503
Position 855: 0.002261148253381354
Position 1891: 0.0017823804230358345
Position 1854: 0.001775897393255965
Position 111: 0.001730893066620654
Position 955: 0.001358759300199332
Position 301: 0.001053296892294908
Position 1865: 0.0008373572771092774
Position 1026: 0.0008222598336520255
Position 607: 0.000767966186181834
Position 2113: 0.0006162366789704366
Position 799: 0.0005719980336498154
Position 837: 0.0005431449698474006
Position 205: 0.0004166087021165195
Position 216: 0.0003857686018647129
Position 1436: 0.00035522095836662294
Position 1936: 0.0003112645473582694
Position 1470: 0.0002847087286858664
Position 639: 0.0002815381150451033
Position 1622: 0.00023733786459858924
Position 234: 0.00023209267312213717
Position 1610: 0.00022556164455775593
Position 157: 0.00022334599313308503
Position 559: 0.0002169220054630242
Position 1960: 0.000194149940490401
Position 196: 0.00018728644620364234
Position 820: 0.00017803829799660818
Position 1323: 0.00013878887689118582
Position 711: 0.0001297594923536544
Position 1738: 0.0001230104039739707
Position 2176: 0.00011081694535767042
Position 2267: 0.000105898888149304
Position 1968: 9.852491269769832e-05
Position 93: 9.206335345506454e-05
Position 761: 8.783907795985291e-05
Position 1869: 7.637123519132547e-05
Position 427: 7.36294569947316e-05
Position 152: 6.517286041660184e-05
Position 404: 6.460465434122998e-05
Position 704: 6.439096769147431e-05
Position 1360: 5.457446302611806e-05
Position 1669: 5.0331259555931696e-05
Position 142: 3.89069680969825e-05
Position 468: 3.880314783024431e-05
Position 251: 3.8084324905795366e-05
Position 723: 2.7090358719306927e-05
Position 1613: 1.686953726829145e-05
Position 1404: 1.6797994238420883e-05
Position 1544: 1.5092380384528887e-05
Position 1599: 1.0590354528924573e-05
Position 1055: 1.0310653162215806e-05
Position 47: 1.0085527501997003e-05
Position 329: 1.0009915881588103e-05
Position 1063: 6.845888469910671e-06
Position 331: 6.767648597257833e-06
Position 338: 5.1874063872074105e-06
Position 1371: 4.682701459916377e-06
Position 486: 4.481837525435509e-06
Position 317: 4.131524351669041e-06
Position 1461: 4.027218447029445e-06
Position 1434: 3.960966311726341e-06
Position 1342: 3.940684910991147e-06
Position 429: 3.5990908606565258e-06
Position 320: 3.4188657821654753e-06
Position 797: 2.823647114975888e-06
Position 733: 2.578959151807408e-06
Position 552: 2.4861169300811877e-06
Position 1363: 2.4104452431108734e-06
Position 1908: 1.486998685820917e-06
Position 1189: 1.2891934341055934e-06
Position 648: 1.2705625480795233e-06
Position 1153: 8.505738830183915e-07
Position 1677: 6.353130660153486e-07
Position 1753: 4.7673537211077456e-07
Position 947: 2.2872801896844106e-07
Position 1150: 2.0557367123322855e-07
Position 1382: 1.98145738345606e-07
Position 1396: 1.9469014813967233e-07
Position 1073: 1.244427270701379e-07
Position 1083: 6.180883123347582e-08
Position 1464: 3.096281817995675e-09
Position 1406: 1.4951819004663479e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 915: 0.9221642783694382
Position 1697: 0.3504040174427347
Position 1552: 0.2450859809544438
Position 694: 0.17493903768131178
Position 2075: 0.15265572505549596
Position 2175: 0.12502683418041263
Position 1946: 0.08906683674389262
Position 1273: 0.07152838813469724
Position 1648: 0.06617810621349692
Position 358: 0.05682336781008259
Position 1291: 0.044177739781531486
Position 940: 0.03709036074430785
Position 540: 0.02721741626355135
Position 2315: 0.023878680658038692
Position 2082: 0.020744628185771337
Position 920: 0.01898773105827368
Position 329: 0.01502160848014869
Position 2417: 0.009861921874710631
Position 896: 0.009310902732125485
Position 1773: 0.00906234366904522
Position 2009: 0.0070578383238059945
Position 1432: 0.006592123195312469
Position 632: 0.006581240251153722
Position 2338: 0.006461134653982595
Position 1823: 0.006327552539096878
Position 300: 0.005835853347485103
Position 2208: 0.0053100329596277186
Position 508: 0.005090531608603748
Position 2229: 0.0047033768077204005
Position 281: 0.004493313027319945
Position 2254: 0.004368415746959879
Position 700: 0.004227183514970459
Position 1992: 0.003809674479450545
Position 2116: 0.002534773480223661
Position 2127: 0.0023810568555445014
Position 723: 0.002345126150059495
Position 1396: 0.002025969763829773
Position 992: 0.0019082570617475411
Position 1980: 0.0017587896078435647
Position 1170: 0.0016811078586846046
Position 2187: 0.0015245405648630166
Position 1719: 0.0015125066668371136
Position 1502: 0.0014726431905771958
Position 2098: 0.001393833471259814
Position 402: 0.0013024503876414217
Position 634: 0.0012657111430353053
Position 1967: 0.0012203016775857993
Position 1976: 0.001184394516641287
Position 310: 0.0011442527859101687
Position 1236: 0.0011328451881159316
Position 291: 0.0011218655240911638
Position 1997: 0.0009761878387643992
Position 757: 0.0009515858455344004
Position 1563: 0.0008713030886324605
Position 544: 0.0008362967332072671
Position 1088: 0.0008167017423092552
Position 1706: 0.0007909803923064772
Position 1959: 0.0007324227289537639
Position 1470: 0.000645256971097199
Position 1592: 0.0006042294793524326
Position 1709: 0.0006024930046684017
Position 2260: 0.0005749190396533356
Position 576: 0.0005456650388998417
Position 2372: 0.0005189785189126922
Position 572: 0.0005141011420602366
Position 1521: 0.0004944465945150991
Position 2470: 0.00047906576869651305
Position 2205: 0.00043483685095133443
Position 214: 0.00042300576884731823
Position 879: 0.000356957953256047
Position 925: 0.0003327806054370004
Position 611: 0.0002805500876788304
Position 945: 0.00026444841976037
Position 1314: 0.00024395495806550332
Position 467: 0.0002039801214538527
Position 478: 0.0001923656183191521
Position 1531: 0.00017013223639489062
Position 1360: 0.00014554280706796478
Position 665: 0.00012611106824065676
Position 954: 0.0001225841361549235
Position 448: 0.00011501044977194942
Position 595: 0.00010710533690744863
Position 2348: 0.00010364906508700207
Position 1828: 0.00010261712077269226
Position 437: 9.926550097135657e-05
Position 2492: 9.656915523851063e-05
Position 587: 9.449291074915926e-05
Position 2503: 9.446398786260184e-05
Position 463: 8.957718520107487e-05
Position 117: 8.920309290000534e-05
Position 815: 7.757281928511197e-05
Position 603: 7.213836715270186e-05
Position 168: 6.28016492527052e-05
Position 229: 5.323302696647902e-05
Position 648: 4.984958949121807e-05
Position 1525: 4.921927886528239e-05
Position 947: 4.909723000262029e-05
Position 639: 4.4118703574527035e-05
Position 1599: 3.586104246094559e-05
