Gene = Spata45
index = 1008
Annotated 5SS: [  74 3218]
Annotated 3SS: [2905 6239]
SMsplice 5SS: [236]
SMsplice 3SS: [6239]
top_k =  1000
Partition function (log Z): -9.274731324951377

Sorted 5' Splice Sites (High to Low Probability):
Position 236: 0.6438035013352553
Position 74: 0.34094597424622375
Position 2084: 0.08425883765122394
Position 978: 0.034901049432442884
Position 3218: 0.023927549573110083
Position 414: 0.01974022824458022
Position 220: 0.015850662972856425
Position 399: 0.014215453630769242
Position 561: 0.011275748408485371
Position 1908: 0.007785847495611673
Position 2125: 0.007445049893324741
Position 641: 0.006784800353727928
Position 391: 0.005168493876133938
Position 3336: 0.004190695687034416
Position 4850: 0.0039689414019522026
Position 2848: 0.0038965394477998134
Position 4569: 0.0023169779890320472
Position 2491: 0.0021479657811635127
Position 3076: 0.0018559247209101472
Position 3030: 0.0014490765231688694
Position 1833: 0.0013876260165842167
Position 818: 0.0013782312910689688
Position 3495: 0.001355020476055807
Position 403: 0.0013451122891765164
Position 2311: 0.001267306433019942
Position 3515: 0.0010360663409524592
Position 2672: 0.0009094229971135429
Position 5378: 0.000886663537393415
Position 2931: 0.0006865383297378426
Position 39: 0.0005946741278793908
Position 4942: 0.0005433057085010796
Position 5896: 0.00026108426406117144
Position 3061: 0.00022824818571977378
Position 3603: 0.00020785395853267292
Position 4520: 0.00019514530866984926
Position 847: 0.00018039092329564477
Position 4180: 0.00016809879581495396
Position 1846: 0.00016716348044609202
Position 81: 0.0001526496960057079
Position 181: 0.00012083823726261545
Position 3311: 0.00012018006640158115
Position 258: 0.0001084705101686752
Position 2831: 7.728064522854538e-05
Position 47: 6.21591276971821e-05
Position 139: 5.0911454149076304e-05
Position 1686: 4.6529784405124264e-05
Position 252: 4.326103410651395e-05
Position 44: 3.6049599534929135e-05
Position 808: 3.192561439354733e-05
Position 961: 2.6958861956578807e-05
Position 801: 2.495196850332782e-05
Position 679: 1.8319358846300556e-05
Position 714: 1.6249004683243383e-05
Position 670: 1.594704657351578e-05
Position 1645: 1.5869579491196494e-05
Position 948: 1.5214768608891489e-05
Position 176: 1.311611790641675e-05
Position 198: 1.1494012391794393e-05
Position 1641: 1.0034480404991123e-05
Position 760: 9.9200541315592e-06
Position 1870: 9.28349476659258e-06
Position 985: 8.608672089344557e-06
Position 407: 7.619101110611348e-06
Position 114: 6.758837774474803e-06
Position 224: 6.276692015779624e-06
Position 445: 6.114212306733019e-06
Position 157: 5.472080052186154e-06
Position 226: 2.768701143199602e-06
Position 104: 2.6076825326046695e-06
Position 405: 1.531303097927777e-06
Position 3231: 1.3701737480723005e-06
Position 437: 1.0548777619345998e-06
Position 19: 8.397346590186746e-07
Position 3043: 8.253384884655577e-07
Position 529: 7.799585766927643e-07
Position 3149: 7.078801530126374e-07
Position 418: 6.322925180110973e-07
Position 772: 5.204518965720155e-07
Position 539: 4.76872365669803e-07
Position 766: 4.3249113101655674e-07
Position 534: 4.256713770682447e-07
Position 51: 4.141709999330582e-07
Position 313: 2.4175404430657776e-07
Position 285: 2.125486717460837e-07
Position 421: 1.9848165983076875e-07
Position 310: 1.9021649265624245e-07
Position 455: 1.4255316736154107e-07
Position 357: 1.1725353962595159e-07
Position 1555: 9.350249093858654e-08
Position 275: 7.935385927441639e-08
Position 1532: 7.538289526543629e-08
Position 292: 5.940460914898575e-09
Position 459: 3.475346103206236e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6239: 0.2641940245427527
Position 4472: 0.12222115795332127
Position 5693: 0.09948064973039183
Position 1963: 0.09650307546774568
Position 3415: 0.0846463607713884
Position 687: 0.07810035278381992
Position 288: 0.06771266686082604
Position 2905: 0.050593607719941355
Position 2943: 0.039114924411843915
Position 1937: 0.02205519114524926
Position 1796: 0.018459180525891305
Position 5522: 0.017409447361829956
Position 480: 0.015260435810604267
Position 4037: 0.014440029460314285
Position 4982: 0.013651400254412418
Position 1668: 0.01135174377095923
Position 6067: 0.011337034558155554
Position 5859: 0.011115453223142299
Position 5820: 0.009711203655572053
Position 496: 0.009007646713099482
Position 4100: 0.008382746094400949
Position 2259: 0.008202813511681149
Position 3579: 0.008057436731798585
Position 896: 0.007984919138195695
Position 4815: 0.007234991238724584
Position 670: 0.007109198535627665
Position 640: 0.006719763234985458
Position 4853: 0.006635002260968684
Position 5432: 0.005998716491896947
Position 2206: 0.0055749436340502365
Position 6118: 0.004822520498148583
Position 5698: 0.004281532049869349
Position 796: 0.00417869696060832
Position 3253: 0.0037275979806510933
Position 1770: 0.0036320620351784254
Position 5284: 0.0034480838416666945
Position 2409: 0.003383202543981018
Position 2363: 0.0032761280968070534
Position 2815: 0.003252120087514312
Position 168: 0.0030458932678172125
Position 2544: 0.0030381822587339288
Position 2739: 0.00295542052051089
Position 5036: 0.002942250459326831
Position 2686: 0.0027013523564525838
Position 4911: 0.0024887484344125973
Position 5631: 0.002262979317422608
Position 2007: 0.0020892524758349086
Position 2124: 0.0020275638987244096
Position 4744: 0.001994456513897612
Position 2568: 0.001987357239326896
Position 5230: 0.0019478314788618951
Position 2057: 0.0019438639688493194
Position 4688: 0.0019045277600781947
Position 5938: 0.0018730957962936469
Position 3595: 0.0018257138496826078
Position 4478: 0.001733455350399883
Position 4041: 0.001720102143697153
Position 6043: 0.0017057395506804842
Position 5465: 0.0016339415000766644
Position 5742: 0.0016228333335511949
Position 2710: 0.0016181426479986896
Position 2360: 0.0015550246839877442
Position 3930: 0.001350713291623882
Position 872: 0.0013384189540005351
Position 3853: 0.0012980306197718846
Position 4353: 0.00129528287959046
Position 176: 0.00119244169591182
Position 5455: 0.0011690115143577263
Position 2431: 0.0011629638433656244
Position 2752: 0.0011078634604686222
Position 3435: 0.00100820864590871
Position 261: 0.0009907819132059367
Position 700: 0.0009543272079384051
Position 1700: 0.0009284273411167155
Position 3149: 0.0008718768854223809
Position 3780: 0.0008574949302870917
Position 2961: 0.0008408239787421637
Position 4080: 0.0008158362112015035
Position 5241: 0.000809039470105466
Position 655: 0.0007984874837333131
Position 2982: 0.0006995486346895473
Position 1644: 0.0006809931695431954
Position 3192: 0.0006599261168973281
Position 772: 0.0006155179275964592
Position 1610: 0.0006093523317934132
Position 1703: 0.0005901966378167761
Position 3908: 0.0005772582801251622
