Gene = Srsf11
index = 1031
Annotated 5SS: [  124  5188  9915 13799 14680 15264 17328 18830 20318 22688 23860 24330]
Annotated 3SS: [ 4990  9780 13688 14586 15213 17199 18747 20185 22597 23763 24190 24435]
SMsplice 5SS: [  124  4649  9915 13397 13799 14680 17328 17553 18830 20318 22688 23860
 24330]
SMsplice 3SS: [ 4572  9780 13279 13688 14586 17199 17440 18747 20185 22597 23763 24190
 24438]
top_k =  1000
Partition function (log Z): 22.25563193765335

Sorted 5' Splice Sites (High to Low Probability):
Position 24330: 0.9980329972937064
Position 124: 0.9971431116552134
Position 22688: 0.9771320567477969
Position 18830: 0.9670851874205851
Position 20318: 0.9624486264431316
Position 17328: 0.9488746654594054
Position 13397: 0.9137749428174501
Position 14680: 0.8826519451437648
Position 23860: 0.7833585967714537
Position 4649: 0.7736394306336812
Position 13799: 0.6349418549563604
Position 9915: 0.6096257825393954
Position 17553: 0.5331047674511843
Position 12517: 0.44682318646559327
Position 1868: 0.3552676577564973
Position 17135: 0.33153722867153934
Position 6857: 0.21230361070440545
Position 21717: 0.2007070744759782
Position 8873: 0.1422222758316055
Position 5225: 0.141825861553018
Position 21531: 0.10754417821928698
Position 12342: 0.08678572499762909
Position 4000: 0.07971147451245907
Position 15264: 0.07891097082077836
Position 10860: 0.07280531510628929
Position 17620: 0.05040342612181685
Position 9983: 0.04911073280735196
Position 21758: 0.048680917339216055
Position 17098: 0.04444924034562588
Position 3477: 0.04248706436344262
Position 18348: 0.04177226719578796
Position 13825: 0.04162639633561873
Position 20395: 0.041351829524693615
Position 5188: 0.03796793466554931
Position 22354: 0.03692720790832979
Position 11376: 0.03412333296845094
Position 12571: 0.03407277124425066
Position 10109: 0.03306992648327397
Position 2022: 0.031737614130837206
Position 15779: 0.03113762154268139
Position 23866: 0.030729222388526236
Position 15349: 0.029844327194746542
Position 17596: 0.028695897734238005
Position 24559: 0.027879095373394887
Position 12883: 0.02653439568834454
Position 24623: 0.024659156633533335
Position 17991: 0.023896169999242527
Position 2419: 0.023353310375483053
Position 17650: 0.021952559547670197
Position 24479: 0.019977822180600728
Position 10208: 0.01987454104877312
Position 7812: 0.019329153227701963
Position 3613: 0.019119496356575387
Position 22812: 0.017954166211548838
Position 2270: 0.016616199127545382
Position 10977: 0.016402744518820605
Position 18876: 0.01613801473957977
Position 13181: 0.013818701746472931
Position 11169: 0.013103967822250073
Position 14390: 0.0126074903082473
Position 24922: 0.011343594197225308
Position 7227: 0.011195051645924894
Position 1915: 0.0107300301079144
Position 11153: 0.008730661383333801
Position 12501: 0.007281848400551154
Position 14703: 0.0070493834148586615
Position 14722: 0.0069681795487761995
Position 17374: 0.006951318811818468
Position 22259: 0.006945706694532498
Position 8020: 0.006393732853260808
Position 15899: 0.005602132387178229
Position 17365: 0.005398741489267775
Position 17711: 0.005154910426988219
Position 24583: 0.005100127557085243
Position 13843: 0.005038173542615734
Position 22346: 0.004821052185668121
Position 12508: 0.00453919844983963
Position 21621: 0.004496538498328954
Position 8428: 0.0035371595326815285
Position 17285: 0.0034859941094730037
Position 2318: 0.0031387841236167496
Position 24652: 0.0030544383753098947
Position 23818: 0.0028739118782524367
Position 23568: 0.0027928463987097352
Position 24520: 0.0027556714099270675
Position 12256: 0.00274608845152835
Position 298: 0.0027434537783215577
Position 17506: 0.002720402393192615
Position 128: 0.0026659266190517507
Position 17997: 0.0024670269461688995
Position 21701: 0.002223883055395886
Position 11351: 0.001953921377313562
Position 23071: 0.0019522043184654473
