Gene = 2310046K23Rik
index = 35
Annotated 5SS: [38]
Annotated 3SS: [1367]
SMsplice 5SS: [38]
SMsplice 3SS: [1367]
top_k =  1000
Partition function (log Z): -9.189787251789728

Sorted 5' Splice Sites (High to Low Probability):
Position 38: 0.9160914715580163
Position 107: 0.04707069130426788
Position 52: 0.01808999415698166
Position 479: 0.008325444922842807
Position 281: 0.008187686820227092
Position 1570: 0.007701067941920379
Position 1098: 0.006823919193241749
Position 694: 0.006417823506217025
Position 1708: 0.0024122123075287012
Position 344: 0.0016773357215686307
Position 1106: 0.0013174577870996161
Position 893: 0.001262639956955855
Position 805: 0.0011416974710374188
Position 1694: 0.0009580416447122594
Position 123: 0.0009365801525076831
Position 1443: 0.0005507395664790394
Position 636: 0.0004931003719636834
Position 81: 0.00040872890283185324
Position 567: 0.00026755492784316773
Position 258: 0.00024556018477669435
Position 256: 0.000244489017577973
Position 840: 0.0002429660131908939
Position 101: 0.00016890307763362325
Position 1482: 0.00016029898438867663
Position 1641: 0.0001362729101770613
Position 1445: 0.00010679378136219096
Position 611: 7.40839675584997e-05
Position 291: 6.653221956654586e-05
Position 603: 6.445217502775315e-05
Position 316: 4.3419819978946944e-05
Position 197: 4.275770036854931e-05
Position 1521: 3.564530284340993e-05
Position 846: 2.8476896140164926e-05
Position 878: 2.7651401661883475e-05
Position 1404: 2.5870063734099556e-05
Position 86: 2.4902871326590127e-05
Position 120: 2.338727767967111e-05
Position 1090: 2.0449491621921954e-05
Position 1602: 1.677898863141896e-05
Position 42: 1.4815642573866132e-05
Position 485: 1.3001480873094543e-05
Position 1484: 1.2235042916406877e-05
Position 1116: 9.764850453275679e-06
Position 862: 9.595181141883013e-06
Position 1303: 9.099426510823464e-06
Position 714: 9.086092940738135e-06
Position 796: 9.041585931978596e-06
Position 283: 4.933826313083845e-07
Position 347: 4.0262119332102186e-07
Position 521: 3.767388598341405e-07
Position 178: 2.651625218998264e-07
Position 1406: 2.1141891240536786e-07
Position 155: 1.9178743473194344e-07
Position 899: 1.6437967606988142e-07
Position 490: 1.5248511650851705e-07
Position 925: 8.379882302355043e-08
Position 802: 6.838797788013932e-08
Position 23: 6.12597807799518e-08
Position 1282: 5.874300195177685e-08
Position 1061: 4.638529125634847e-08
Position 529: 4.0619879342560016e-08
Position 141: 3.209717270773243e-08
Position 700: 2.938962069621303e-08
Position 1422: 2.6460431718513186e-08
Position 1288: 2.0800848879987015e-08
Position 959: 1.1416575700696093e-08
Position 644: 4.937420757371108e-09
Position 720: 2.552868273311845e-09
Position 698: 1.8671447978980395e-09
Position 678: 1.8106455129069768e-10
Position 726: 2.654367775966318e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1367: 0.5473792837829309
Position 1048: 0.059356165239135304
Position 178: 0.0429117582881246
Position 782: 0.03532685940636494
Position 1560: 0.03467630154024503
Position 1518: 0.0273512439858552
Position 1497: 0.025521591604348384
Position 1536: 0.02306166753926773
Position 1479: 0.018380321355406366
Position 1557: 0.017840512017957992
Position 1458: 0.014420375442569232
Position 631: 0.014065127234745869
Position 1521: 0.0135819670045427
Position 1843: 0.012504726993952766
Position 1590: 0.012255958526478702
Position 1440: 0.011122589653455282
Position 1936: 0.01101579630267451
Position 1539: 0.010074968831821641
Position 1620: 0.00981610528929764
Position 1443: 0.00795193073311176
Position 197: 0.007536447074406488
Position 1482: 0.007100245662644186
Position 1617: 0.005805016565361249
Position 1846: 0.005451395035282749
Position 1392: 0.005154049905172044
Position 266: 0.00509856172313718
Position 1771: 0.005027885517045111
Position 493: 0.0047182180747512535
Position 1737: 0.0038569570011920814
Position 1712: 0.003758746956817684
Position 678: 0.0029063334610085452
Position 294: 0.0025105685838636457
Position 1419: 0.00238924019163667
Position 1313: 0.0019460889271451286
Position 106: 0.0015905683390519158
Position 810: 0.0015671911425355703
Position 1422: 0.0014124775209602674
Position 478: 0.0013552396712031441
Position 1976: 0.001352651063927073
Position 1599: 0.0013464108653540156
Position 1869: 0.0009791323228896787
Position 1829: 0.0008384341188988896
Position 370: 0.0008274328867835752
Position 389: 0.0008200092120064686
Position 791: 0.0008164946365406767
