Gene = Gpr160
index = 520
Annotated 5SS: [  108 21383]
Annotated 3SS: [21284 39759]
SMsplice 5SS: [  108 19572 20387 21383 33697 34092]
SMsplice 3SS: [19457 20252 21284 33558 33991 39759]
top_k =  1000
Partition function (log Z): -28.46320747398802

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.5566806589429293
Position 296: 0.3188564857634321
Position 53: 0.153405516645268
Position 8573: 0.12725037573587777
Position 8481: 0.12039079651800286
Position 11799: 0.10114356273496809
Position 11779: 0.08570103880773852
Position 301: 0.0805380036598543
Position 12185: 0.04675368858732487
Position 13: 0.044380004039607956
Position 2364: 0.04264200848329282
Position 4392: 0.03888208700403651
Position 10188: 0.03433123570086004
Position 12307: 0.033263863264121514
Position 13868: 0.024507674657824587
Position 189: 0.017755393448417398
Position 12547: 0.014517754615064755
Position 12148: 0.01095408286042653
Position 405: 0.0020769209695232133
Position 3094: 0.0019259477707179772
Position 5403: 0.0009712724188385547
Position 7314: 0.0008717442350958107
Position 687: 0.0008292758087268398
Position 6357: 0.0008194288692426581
Position 7071: 0.0006110114259161339
Position 4914: 0.0006089593196863017
Position 44: 0.0004613660463608323
Position 1248: 0.0004384131120719785
Position 1405: 0.000399189052819734
Position 409: 0.00030145008103503256
Position 57: 0.0003007758959462554
Position 584: 0.00027895214983738757
Position 4279: 0.00026959092170574395
Position 1262: 0.00014127065939119346
Position 305: 0.00012756901910002995
Position 971: 0.00010693424567335749
Position 178: 0.00010465196573237062
Position 2274: 8.994271669895152e-05
Position 643: 7.980638913797663e-05
Position 96: 7.007391786187633e-05
Position 4032: 6.730047063031793e-05
Position 530: 3.134358350445117e-05
Position 215: 2.6449957493511263e-05
Position 253: 2.364266121226215e-05
Position 834: 2.3624220362989283e-05
Position 235: 2.2848552475068022e-05
Position 1975: 2.2385309212919768e-05
Position 140: 2.0001149198215337e-05
Position 3342: 1.948581919081726e-05
Position 145: 1.8847118508109207e-05
Position 2069: 1.6017213281051487e-05
Position 2863: 1.4044598281073183e-05
Position 4026: 1.356647643529894e-05
Position 2112: 1.3386110059129454e-05
Position 1813: 8.406065520046075e-06
Position 2212: 6.690525868688973e-06
Position 1348: 6.523473165456951e-06
Position 382: 5.467357906978201e-06
Position 2981: 3.721068283101972e-06
Position 2004: 3.145191171686058e-06
Position 6778: 2.6365361796186675e-06
Position 2191: 2.635807075692037e-06
Position 735: 2.25473050222086e-06
Position 2002: 2.093554503175961e-06
Position 2917: 1.4408431399775994e-06
Position 2856: 9.247793606677905e-07
Position 1775: 9.215516323996543e-07
Position 2020: 9.024061223824451e-07
Position 2756: 7.07967099487187e-07
Position 1967: 5.010817245968603e-07
Position 482: 3.8247116981355404e-07
Position 496: 3.304770567360244e-07
Position 219: 3.2583726548594263e-07
Position 237: 3.028009279867662e-07
Position 4478: 1.050237152157107e-07
Position 357: 4.930889128168034e-08
Position 1803: 4.6043721942274714e-08
Position 624: 3.173040029898762e-08
Position 485: 2.2451053005591338e-08
Position 712: 1.2433087056438225e-08
Position 621: 1.1306480971925272e-08
Position 123: 9.24381829407455e-09
Position 1168: 7.723993726003599e-09
Position 309: 1.6725806903605837e-09
Position 314: 1.8380775712108197e-10
Position 307: 1.1936935527746633e-10
Position 514: 9.623800922732477e-12

Sorted 3' Splice Sites (High to Low Probability):
