Gene = Lztfl1
index = 655
Annotated 5SS: [  100  2326  5196  6590  8072  9553  9717 15501 16756]
Annotated 3SS: [ 2200  5000  6528  7999  9486  9638 15323 16651 17521]
SMsplice 5SS: [  100  2326  5196  8150  9553  9717 15501 16756]
SMsplice 3SS: [ 2200  5000  7999  9486  9638 15323 16651 17122]
top_k =  1000
Partition function (log Z): 4.26143542234691

Sorted 5' Splice Sites (High to Low Probability):
Position 9717: 0.9890732237744309
Position 100: 0.9658359681064668
Position 16756: 0.9616136122296056
Position 5196: 0.9400396227650796
Position 15501: 0.8686657723399032
Position 9553: 0.7282773745199475
Position 8150: 0.6727668201192155
Position 2326: 0.6541615330006815
Position 6590: 0.48399326606663456
Position 6876: 0.4184847712126382
Position 10241: 0.38822344128429315
Position 14403: 0.31248561125350216
Position 8072: 0.3029065531867382
Position 18510: 0.23659574442975076
Position 7893: 0.21237083187281425
Position 18234: 0.17383078778447014
Position 3834: 0.15436561655460337
Position 5987: 0.14618787840963454
Position 4470: 0.14156227301235685
Position 11863: 0.13869105466675147
Position 6897: 0.12821210177120854
Position 19139: 0.12386218415711463
Position 14441: 0.11954786526890514
Position 4198: 0.11323529590660202
Position 7346: 0.11055315452522492
Position 3784: 0.10503015477487541
Position 11823: 0.09573218592130171
Position 6036: 0.0793364443779579
Position 2741: 0.07004969715842273
Position 3276: 0.06601361447606344
Position 2660: 0.06170149399996788
Position 1795: 0.05796090336120043
Position 595: 0.054603107306338154
Position 17853: 0.053792655625908146
Position 11891: 0.051902891804798505
Position 7897: 0.0511397423482258
Position 15993: 0.039498619994827955
Position 2106: 0.031077322436744763
Position 3970: 0.02381097808269382
Position 1151: 0.023228875033903095
Position 10212: 0.02300088166054854
Position 2812: 0.02255111655999476
Position 7020: 0.021346828928775062
Position 8307: 0.02031437048952819
Position 560: 0.020051005279287458
Position 6600: 0.018939117724036295
Position 10206: 0.017611740820091815
Position 17884: 0.01605095968257916
Position 13826: 0.014690102653342467
Position 7821: 0.014601693537020441
Position 2291: 0.012341677577614164
Position 1163: 0.012309010486063171
Position 4218: 0.011471628290605886
Position 7329: 0.010802711758758613
Position 6855: 0.009577422718531079
Position 303: 0.008251403438650069
