Gene = Asdurf
index = 144
Annotated 5SS: [  90 1740 2633]
Annotated 3SS: [1685 2556 4060]
SMsplice 5SS: [  90 1740 2633]
SMsplice 3SS: [1685 2556 4060]
top_k =  1000
Partition function (log Z): -6.287888710040096

Sorted 5' Splice Sites (High to Low Probability):
Position 2633: 0.8800773678710203
Position 1740: 0.825299558967914
Position 1037: 0.44854852086091734
Position 90: 0.4035810703717973
Position 197: 0.3689627249449127
Position 2240: 0.06850058576489608
Position 116: 0.031194382716194572
Position 3083: 0.02585552129345901
Position 3486: 0.017513061709150415
Position 705: 0.012884987721061105
Position 908: 0.012675712486804293
Position 2698: 0.01137028822229358
Position 3445: 0.009983163693519358
Position 1841: 0.007066329187378359
Position 2293: 0.006790243124312567
Position 2303: 0.006732352603000653
Position 1434: 0.006481008496838166
Position 3618: 0.006008647755249244
Position 232: 0.00599583822274894
Position 699: 0.004940078080615506
Position 2170: 0.004592835570644203
Position 344: 0.004429747790519181
Position 2166: 0.004267830352106277
Position 2450: 0.003823900409168216
Position 2379: 0.003784542754815816
Position 352: 0.003683065218049946
Position 912: 0.002341624409898011
Position 2329: 0.0023118215412217644
Position 215: 0.0022003634897996283
Position 1130: 0.0021070026258487406
Position 1473: 0.0019017174880087409
Position 1463: 0.0017621888032672932
Position 686: 0.0016299608248657848
Position 701: 0.001585565544578409
Position 1765: 0.001395799204403438
Position 296: 0.0012332304787325173
Position 217: 0.0011738045458898282
Position 3951: 0.0010375541778313412
Position 3864: 0.0008829545881266736
Position 113: 0.0008596569734144454
Position 841: 0.0008569862265309614
Position 245: 0.0008314366563325324
Position 1422: 0.0007752691074460437
Position 441: 0.000754329706053005
Position 74: 0.0006913139593522343
Position 356: 0.0006757381049407812
Position 142: 0.0006750551823721711
Position 3506: 0.0005414694610660508
Position 2311: 0.0004971184134677331
Position 2372: 0.0004474331879768372
Position 2282: 0.0004428101549035276
Position 317: 0.0004422626180671028
Position 3786: 0.0004355231092371467
Position 247: 0.00041916178117806335
Position 3980: 0.00040273532012704855
Position 2755: 0.00035582146543901646
Position 2640: 0.0003352298766582624
Position 891: 0.0003286399155992877
Position 2033: 0.0002682611128998455
Position 3309: 0.00024691946863660425
Position 2643: 0.00023827411674870176
Position 919: 0.00020925918576330743
Position 3390: 0.00020846805638141889
Position 331: 0.00020121145433878894
Position 2814: 0.000200099482046936
Position 3614: 0.0001972823841380937
Position 2192: 0.0001931762445870096
Position 1838: 0.0001871589898284044
Position 2967: 0.0001796793829142003
Position 2733: 0.0001770185063292788
Position 1849: 0.00015236613665498136
Position 3926: 0.0001440525109149968
Position 3511: 0.00013768560077375368
Position 2159: 0.00013268989583482783
Position 2279: 0.00012719481644702825
Position 2725: 0.00012441651759511038
Position 1744: 0.00012062791519727153
Position 2637: 0.00010955628374967495
Position 95: 0.00010947092683302932
Position 284: 0.0001000478129655606
Position 278: 9.722694915448802e-05
Position 2135: 9.717268893615338e-05
Position 823: 8.414710355554839e-05
Position 270: 8.325153541543216e-05
Position 2652: 8.004748839934474e-05
Position 135: 7.916064464581445e-05
Position 2186: 7.236186656996168e-05
Position 1556: 7.17052530028231e-05
Position 2398: 7.060527514313928e-05
Position 3622: 6.964561645506252e-05
Position 362: 6.337440471107396e-05
Position 464: 6.258041791390586e-05
Position 861: 6.16536764952947e-05
Position 154: 4.893696214678342e-05
Position 684: 4.683599691882113e-05
Position 1049: 4.6385725505231674e-05
Position 1883: 4.3626997065910784e-05
Position 2667: 3.6581539838704996e-05
Position 1228: 3.546452663037687e-05
Position 2778: 3.527918514847654e-05
Position 2646: 3.503256627324087e-05
Position 15: 3.3032403479926056e-05
Position 412: 3.156584769724192e-05
Position 1391: 2.5806783835984112e-05
Position 2180: 2.5076197015773594e-05
Position 1022: 2.3399436209166614e-05
Position 710: 2.1893551442030163e-05
Position 3659: 2.1598468820613047e-05
Position 255: 2.0413332652379115e-05
Position 742: 1.857587996468822e-05
Position 1863: 1.4874554035226219e-05
Position 803: 1.3408706059020813e-05
Position 691: 8.768906879190482e-06
Position 1126: 7.938704628184304e-06
Position 772: 7.608854735140809e-06
Position 793: 7.458693607826723e-06
Position 1454: 7.334894279210479e-06
Position 661: 2.946701690396662e-06
Position 10: 1.2973522727571613e-07
Position 648: 9.495100551726541e-08
Position 459: 4.624834737665183e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2556: 0.9483476038797274
Position 4060: 0.8221677803137353
Position 1685: 0.7077286973315476
Position 801: 0.1292244198418863
Position 1663: 0.10560234498581837
Position 911: 0.08841915398045955
Position 2084: 0.052849730207104775
Position 823: 0.04529219836148721
Position 2207: 0.02324850062205203
Position 772: 0.021668405753202263
Position 3393: 0.019437253020284546
Position 3369: 0.018114742764869154
Position 3573: 0.016051283274945677
Position 3009: 0.014405367666513371
Position 1512: 0.011773677518044546
Position 2015: 0.011683615236198475
Position 3838: 0.010644526772582217
Position 3269: 0.009904284699914966
Position 2954: 0.008817909725429786
Position 2932: 0.008384581649631332
Position 196: 0.007832152996616125
Position 2209: 0.0074511566057861
Position 2790: 0.006439473635863007
Position 3193: 0.006315745882443309
Position 3815: 0.006215233851477104
Position 3125: 0.005954134611439042
Position 954: 0.005679377535470702
Position 1532: 0.0051416889046348255
Position 1282: 0.004652128343262655
Position 1604: 0.0046502686531981205
Position 611: 0.004589041974959741
Position 997: 0.004398135241772978
Position 1896: 0.004281474660879187
Position 2477: 0.004133937180076691
Position 165: 0.00356243705694197
Position 3563: 0.003523324860317576
Position 2983: 0.003226020702129138
Position 3052: 0.0029060663730575984
Position 3483: 0.002564218344751404
Position 2966: 0.002498176786012892
Position 1278: 0.002405523301639447
Position 3596: 0.002331204016134551
Position 1178: 0.0022943455957488627
Position 531: 0.0019908149198363703
Position 2770: 0.0019124445974567825
Position 3252: 0.0018683018566882795
Position 3921: 0.0014745958311986253
Position 3205: 0.001462299139304936
Position 870: 0.0013012285391199214
Position 2602: 0.0012795294990009534
Position 2498: 0.001117841093900993
Position 848: 0.0011114098648462468
Position 3086: 0.0011035266339014633
Position 3390: 0.00107251280819566
Position 3530: 0.0010717275491548873
Position 2985: 0.0009520585974558451
Position 4004: 0.0009428265260411577
Position 2510: 0.0009275790398993119
Position 2665: 0.0009253435965091533
Position 3396: 0.0008844831990499526
Position 1297: 0.0008827281039429546
Position 2240: 0.0008468037222706865
Position 2177: 0.0007287048468034389
Position 3622: 0.0007175885289987758
Position 1567: 0.0006876368739258559
Position 1460: 0.0006755736535645817
Position 4069: 0.0006619686753327037
Position 884: 0.0006400667307237301
Position 968: 0.0006374409871607617
Position 2116: 0.000598454828795097
Position 941: 0.0005949290588855502
Position 3498: 0.0005544627696504958
Position 2794: 0.0005347648230378618
Position 371: 0.0005241335093257223
Position 1556: 0.0005159278888506878
Position 2220: 0.0004898790381710194
Position 889: 0.0004869394764089462
Position 1956: 0.0004744709281787794
Position 3688: 0.0004665457577220253
Position 2356: 0.0004478245860741688
Position 1939: 0.0004443173541826231
Position 3903: 0.0004028183776427785
Position 1007: 0.00038939721718706714
Position 3951: 0.00036908450522457376
Position 3179: 0.0003575512485811689
Position 1374: 0.00032542699890407715
Position 3875: 0.0003201176995935054
Position 2733: 0.0003026072032215592
Position 3775: 0.0003015498941466402
Position 3063: 0.00029852878176974025
Position 296: 0.0002891977512445044
Position 1946: 0.00027937850330429266
Position 3663: 0.0002655825383382717
Position 615: 0.00026159264093017097
Position 2424: 0.0002543082997819288
Position 4007: 0.0002526176146499435
Position 623: 0.0002415483071483245
Position 719: 0.00023326381597004733
Position 3532: 0.00023300642711554393
Position 2775: 0.0002262670740586811
Position 4093: 0.00022552745351221929
Position 2560: 0.0002176731445545617
Position 2329: 0.00020648163169354538
Position 1312: 0.00020113637648928667
Position 1437: 0.00020004424414330206
Position 2229: 0.0001983193027003392
Position 3702: 0.00019754746943744683
Position 3647: 0.0001899950368490914
Position 1100: 0.00018813498059642924
Position 3299: 0.00018477238696734308
Position 2917: 0.00018396428540847008
Position 3129: 0.00018323507553069698
Position 924: 0.00018224535008947796
Position 580: 0.00017106848996696882
Position 3540: 0.00016453268675971038
Position 1730: 0.00015172470774539256
Position 3282: 0.00014607299862237215
Position 2022: 0.0001430115805361594
Position 2372: 0.000140616633838095
Position 3600: 0.00013917372555803878
Position 2516: 0.00013380384626161246
Position 3023: 0.0001300301577075306
Position 3767: 0.00012831770346549506
Position 2558: 0.00012288276544351849
Position 3846: 0.00012260560252231624
Position 171: 0.00011819346646024598
Position 1692: 0.00011723334658462476
Position 1571: 0.00011163032466211044
Position 1733: 0.00011117864697095768
Position 1031: 0.00011064548997462842
Position 648: 0.00010107965586425612
Position 919: 8.936775493285863e-05
Position 3277: 8.884068359271254e-05
Position 2159: 8.847747072030018e-05
Position 441: 8.44921658696825e-05
Position 3633: 8.148318671580274e-05
Position 661: 7.518310822401309e-05
Position 1612: 7.359950656802812e-05
Position 978: 6.81803621882681e-05
Position 689: 6.505129631756445e-05
Position 1491: 6.007499131135346e-05
Position 2483: 5.914155530282371e-05
Position 867: 5.242995142975857e-05
Position 1036: 5.089671956566927e-05
Position 4099: 4.7220260608705025e-05
Position 4084: 4.456468908278946e-05
Position 1697: 3.5018896385213156e-05
Position 1849: 3.2780789723855566e-05
Position 931: 3.196378249585073e-05
Position 555: 3.15196690002339e-05
Position 3781: 2.9372549107976905e-05
Position 145: 2.4583043413365206e-05
Position 3417: 2.21464541852576e-05
Position 174: 2.206718283595334e-05
Position 2092: 2.2064703711945318e-05
Position 667: 1.8098012009019337e-05
Position 405: 1.605861209589756e-05
Position 2913: 1.4579633040573556e-05
Position 2687: 1.3897544816542103e-05
Position 1441: 1.0751713457003308e-05
Position 1467: 1.0039065377975384e-05
Position 536: 5.8088090374682015e-06
Position 487: 5.68535742844652e-06
Position 265: 4.365791420430448e-06
Position 300: 2.7258658224143833e-06
Position 3016: 2.264427376255386e-06
Position 2431: 2.2184543722345e-06
Position 2577: 1.7590958406600896e-06
Position 1417: 1.5823011357397237e-06
Position 377: 1.4792256481105103e-06
Position 2627: 1.4216712503670475e-06
Position 489: 1.3421163799797938e-06
Position 242: 1.2644816023452207e-06
Position 2888: 1.194597277784726e-06
Position 566: 1.1026263837636529e-06
Position 3399: 1.0063688180675583e-06
Position 255: 8.730776850663056e-07
Position 560: 6.99966755674976e-07
Position 493: 5.493271457661081e-07
Position 2409: 5.019008460822532e-07
Position 344: 4.606793289572842e-07
Position 3324: 4.55891410505216e-07
Position 3315: 3.858116170751552e-07
Position 232: 3.6452124601848766e-07
Position 1326: 3.392447159326259e-07
Position 496: 3.3453606698176195e-07
Position 2898: 2.8915619998605483e-07
Position 1765: 2.8750325518995286e-07
Position 1348: 1.6606482993319725e-07
Position 349: 1.0633500410216588e-07
Position 2886: 8.52338013302607e-08
Position 212: 8.16683419592118e-08
Position 710: 9.8238452737161e-09
Position 85: 1.0447500009238519e-10
Position 384: 1.0302461246029256e-10
Position 392: 5.38748174912489e-11
Position 352: 2.3664156809523163e-11
Position 82: 1.153768558726867e-11
Position 89: 2.268023821283458e-12
Position 111: 9.241650602911304e-13
Position 74: 5.2275212496937604e-14
