Gene = Fis1
index = 410
Annotated 5SS: [ 152 1055 3093 3594]
Annotated 3SS: [ 921 3015 3487 3839]
SMsplice 5SS: [ 152 1055 3093 3594]
SMsplice 3SS: [ 921 3015 3487 3839]
top_k =  1000
Partition function (log Z): 3.7291498628458206

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9745370853597378
Position 3093: 0.9610726782528952
Position 3594: 0.917363333762071
Position 1055: 0.9077642111632362
Position 2010: 0.13759718605242918
Position 2897: 0.12499640159225722
Position 1386: 0.09969863893774335
Position 627: 0.09937690214578836
Position 793: 0.09586232161224581
Position 2319: 0.07417744057597732
Position 2748: 0.04670554889638531
Position 2884: 0.0423396291640984
Position 1781: 0.023675108470149947
Position 692: 0.02084071911140592
Position 157: 0.01926729890102948
Position 2942: 0.01680096309466488
Position 601: 0.015192363636646725
Position 1735: 0.01486617085694886
Position 653: 0.01435122399272783
Position 3141: 0.014285899285595134
Position 860: 0.012843117962180498
Position 535: 0.012107960463357074
Position 3227: 0.011498497332440944
Position 3758: 0.011095455933916941
Position 608: 0.010692653366749783
Position 708: 0.00789062066365534
Position 3508: 0.007264769991289987
Position 3419: 0.005060213542019822
Position 1544: 0.00447620192745499
Position 1969: 0.0043846950068277615
Position 410: 0.004290811983590308
Position 1978: 0.004173366050589758
Position 338: 0.0029321426777245653
Position 1432: 0.0027983127997287323
Position 83: 0.002414267765645776
Position 2906: 0.002320513123308972
Position 3752: 0.0021750562043137585
Position 2051: 0.0015817989182949745
Position 3465: 0.0012403972999216763
Position 2834: 0.0010997970531613972
Position 2043: 0.001086176378512409
Position 1674: 0.0009525562495289555
Position 2948: 0.0009479456216378932
Position 314: 0.0008655626775470144
Position 565: 0.0007953806749289426
Position 3189: 0.0007538774339961087
Position 2068: 0.0007409998279188727
Position 661: 0.0007397019303548662
Position 2014: 0.0007296705610139124
Position 3848: 0.0006770475699850786
Position 2671: 0.0005860018413157866
Position 350: 0.0005150318693481292
Position 1373: 0.0005049219852128835
Position 560: 0.0004963601824460566
Position 2759: 0.0003836059919031888
Position 1263: 0.00031469915663246177
Position 386: 0.00031368495462306164
Position 899: 0.00030077937445856777
Position 378: 0.0002713524349403129
Position 12: 0.00024954385083508107
Position 1175: 0.00024196404645714925
Position 2710: 0.00023430585900540123
Position 770: 0.00022597921868561195
Position 2866: 0.00022131140421625934
Position 3267: 0.00021384911768614152
Position 3460: 0.0001989706151260766
Position 3917: 0.0001937889010994365
Position 3357: 0.0001884677715318538
Position 3608: 0.000155491776697837
Position 431: 0.00015406708419077938
Position 2034: 0.0001511656588621429
Position 3714: 0.00014744459268997817
Position 316: 0.00014713729681307118
Position 299: 0.00012374451395801272
Position 448: 0.00011937235904711055
Position 1841: 0.00010352360736557735
Position 3133: 0.00010274464895919544
Position 3207: 9.788808423855403e-05
Position 3203: 9.078306021421618e-05
Position 3925: 9.03496028968796e-05
Position 479: 8.553783195468822e-05
Position 69: 6.918259656391256e-05
Position 3512: 6.357209418125014e-05
Position 725: 5.903563160749275e-05
Position 888: 5.62369917876835e-05
Position 1377: 5.547661010603077e-05
Position 434: 5.469842312957558e-05
Position 3148: 5.409989333828589e-05
Position 236: 5.321759193886718e-05
Position 3615: 4.702715834739996e-05
Position 3372: 4.2515078769620975e-05
Position 418: 4.1805623399802466e-05
Position 1042: 3.9030247406503546e-05
Position 1003: 3.893235962699422e-05
Position 1185: 3.293281695928336e-05
Position 384: 3.114345663706649e-05
Position 131: 2.8401633863308112e-05
Position 3235: 2.741442110318704e-05
Position 416: 2.1906595026589148e-05
Position 631: 1.7875079519581235e-05
Position 611: 1.691606663224943e-05
Position 672: 1.528141216268162e-05
Position 199: 1.3628941533285918e-05
Position 464: 1.3304561811643648e-05
Position 61: 1.2745648917660448e-05
Position 1511: 1.2054007487272877e-05
Position 439: 1.1617913491442773e-05
Position 133: 1.0940998475129801e-05
Position 501: 1.0691624545315061e-05
Position 3122: 9.47531603889392e-06
Position 116: 8.682933430523665e-06
Position 1755: 8.408493719944757e-06
Position 2972: 8.39602010162171e-06
Position 137: 8.120059762883761e-06
Position 1526: 7.781448276221985e-06
Position 81: 6.919726692699462e-06
Position 4004: 6.297599661107785e-06
Position 3720: 6.288273154363001e-06
Position 3863: 5.402305909427925e-06
Position 446: 3.6364690669320035e-06
Position 3453: 2.954499111548698e-06
Position 25: 2.3812254566812197e-06
Position 230: 7.708624481746987e-07
Position 241: 2.364890432183426e-07
Position 469: 1.876090813456102e-07
Position 462: 1.5331201322762598e-07
Position 509: 1.4694092110425247e-07
Position 996: 1.5077009621770335e-08
Position 1105: 1.7297270114429109e-10
Position 507: 9.186908862193912e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3487: 0.964600525458178
Position 3839: 0.9559722518954931
Position 3015: 0.9086152852434612
Position 921: 0.7962318141492394
Position 2833: 0.23646771538276
Position 527: 0.1953077699039424
Position 1874: 0.15473196732348724
Position 717: 0.10115023620722895
Position 1231: 0.050851607442546125
Position 2650: 0.04942754525884441
Position 972: 0.041265826911800765
Position 2118: 0.03551254219682013
Position 942: 0.02958128383144
Position 1613: 0.019524069717957997
Position 1159: 0.013224691523556124
Position 504: 0.012390296568107159
Position 255: 0.010775229264789115
Position 2131: 0.010012348636858737
Position 1663: 0.009501168614441785
Position 1175: 0.009409355108951628
Position 1339: 0.008451799841938614
Position 1311: 0.008172171351669661
Position 3326: 0.007360577792290035
Position 2105: 0.006422888851716844
Position 3017: 0.005214739903541125
Position 3030: 0.005030928334052905
Position 2844: 0.004800480349496958
Position 3529: 0.004727556004350675
Position 1595: 0.004636171840124204
Position 1143: 0.004032119712444868
Position 1126: 0.0038300332530986146
Position 2627: 0.0038086902876177764
Position 2185: 0.0036013021794067397
Position 643: 0.0034614055022469388
Position 932: 0.003379140926478722
Position 2883: 0.0031591422471357075
Position 1266: 0.0029449139447984734
Position 1902: 0.002626562747683234
Position 4048: 0.002529788295235485
Position 2801: 0.0024755937728522088
Position 2025: 0.002429713480360131
Position 2688: 0.0020212099796050953
Position 951: 0.0019224226165604579
Position 974: 0.0018925962959198258
Position 1571: 0.0017771233038064462
Position 1426: 0.0016908459874165063
Position 1840: 0.0016580068662997959
Position 1282: 0.0016570656583304226
Position 2179: 0.0016271279864422312
Position 3974: 0.0015520711944263805
Position 2208: 0.0015187486198318494
Position 2134: 0.001457234369027786
Position 2936: 0.0014119222755812687
Position 4077: 0.0013521133188048701
Position 2928: 0.001320173220010352
Position 743: 0.0013016767613649582
Position 3890: 0.0012496559890145835
Position 462: 0.001220581749177998
Position 323: 0.0011812842048682282
Position 1242: 0.001176888101525134
Position 1997: 0.0010780605198652078
Position 1010: 0.0010636553446205209
Position 1615: 0.0009332708137535014
Position 691: 0.0009131119884145523
Position 1204: 0.0008868432656673016
Position 3308: 0.0008728335354699593
Position 1250: 0.0008421943776679831
Position 3744: 0.0007551755589883228
Position 3757: 0.0007359091433563036
Position 3383: 0.0006585142265004525
Position 1673: 0.0006380704198572409
Position 3699: 0.0006228539180162079
Position 3713: 0.0006131419762248671
Position 1431: 0.0006000511690375375
Position 276: 0.0005274996789461608
Position 1456: 0.00046799823882249137
Position 1638: 0.00045453029208611005
Position 1924: 0.0004505791346347047
Position 2226: 0.0004033934288356279
Position 3723: 0.0003836600251054719
Position 2190: 0.00037945500564982854
Position 1034: 0.00037140228798742
Position 1724: 0.00033969066605553003
Position 1549: 0.00033900696579582633
Position 852: 0.000328233254035046
Position 681: 0.0003133530596851746
Position 356: 0.00030872835955186883
Position 3851: 0.0002948160796838875
Position 2725: 0.00028635744123088434
Position 3925: 0.0002766984037619638
Position 748: 0.00027462004542843895
Position 955: 0.00027355511363362484
Position 423: 0.0002620475882956094
Position 3211: 0.00026138619327729294
Position 3161: 0.00023767413092294818
Position 3432: 0.00021014758449825418
Position 1930: 0.00020781196338535464
Position 1348: 0.00020713707464683554
Position 3632: 0.00017476331515657971
Position 672: 0.0001716461309849253
Position 755: 0.0001700061874693264
Position 1978: 0.00014252288177267957
Position 3939: 0.00013583879928108028
Position 3387: 0.00012800576313193275
Position 2591: 0.00012504384039600816
Position 273: 0.0001204698387892604
Position 1185: 0.00011697207752088124
Position 1524: 0.00011634008684791391
Position 1319: 0.00010999504895795503
Position 1080: 0.00010475042091732196
Position 3092: 0.00010309885164053174
Position 2159: 0.00010055404184814744
Position 1685: 9.736828834741544e-05
Position 1648: 9.411605216122668e-05
Position 4061: 9.274637224388998e-05
Position 2218: 9.000200194020849e-05
Position 800: 8.880851915677584e-05
Position 1200: 8.345219384057961e-05
Position 469: 8.080117051203406e-05
Position 1297: 7.912115910007044e-05
Position 2911: 7.885823524619634e-05
Position 948: 7.112090703273685e-05
Position 3729: 6.691761696415263e-05
Position 3686: 6.690482368170967e-05
Position 2078: 6.561223796674659e-05
Position 1351: 6.135018533815379e-05
Position 3943: 5.977095788123114e-05
Position 3266: 5.876983725336223e-05
Position 2034: 5.739160172339666e-05
Position 3508: 5.5882090930084085e-05
Position 2664: 5.056269047337758e-05
Position 3550: 4.9438028922497484e-05
Position 2679: 4.496341865720627e-05
Position 95: 4.1443761672830875e-05
Position 627: 3.942454258467103e-05
Position 3499: 3.747991749509096e-05
Position 3380: 3.55137618528246e-05
Position 4085: 3.3253417082360655e-05
Position 767: 3.2730475142439215e-05
Position 657: 3.2636952700973305e-05
Position 1962: 3.066916716169786e-05
Position 3541: 2.8220989470008367e-05
Position 3781: 2.6917204222211428e-05
Position 384: 2.4401130393885833e-05
Position 341: 2.3232813945882876e-05
Position 1726: 2.1911684159338e-05
Position 535: 1.932402365814429e-05
Position 3776: 1.5113158236778924e-05
Position 1679: 1.4468058895452594e-05
Position 2262: 1.4342674958079768e-05
Position 616: 1.4074972331014716e-05
Position 2136: 1.2909906511024977e-05
Position 230: 1.2100317760246461e-05
Position 3377: 1.2093686963969783e-05
Position 3140: 1.1822174427577565e-05
Position 3464: 1.1236611058617962e-05
Position 3518: 1.1126292099752777e-05
Position 3535: 8.209933651325728e-06
Position 595: 6.78888350079733e-06
Position 815: 6.639391763649383e-06
Position 589: 6.18486024646103e-06
Position 3448: 5.445248798737818e-06
Position 4127: 5.352573222696521e-06
Position 1210: 4.893211156850215e-06
Position 394: 3.9067223911888e-06
Position 604: 3.6458284999006095e-06
Position 809: 3.2624793700237402e-06
Position 775: 2.793540412708396e-06
Position 3977: 2.608857469554862e-06
Position 434: 2.339922842550002e-06
Position 1053: 2.3280950191728142e-06
Position 782: 2.1785644917811755e-06
Position 3556: 2.060695549074816e-06
Position 3790: 2.000723530823947e-06
Position 579: 1.5392680006201128e-06
Position 370: 1.445978877320479e-06
Position 364: 1.3705666807747087e-06
Position 822: 7.886970983972542e-07
Position 221: 7.65194687454076e-07
Position 860: 7.493226374353201e-07
Position 1023: 7.108733681521598e-07
Position 549: 6.129519742916605e-07
Position 431: 4.029636542518248e-07
Position 1036: 2.673101092380998e-07
Position 1437: 2.6588700337287887e-07
Position 1354: 2.6154426382005733e-07
Position 3278: 1.1701654262024475e-07
Position 539: 9.839348808679045e-08
Position 563: 8.450674150080479e-08
Position 142: 7.853906521758892e-08
Position 112: 6.291373631846281e-08
Position 3182: 5.28623130346736e-08
Position 151: 4.385460515896028e-08
Position 558: 3.9976540591785796e-08
Position 2698: 2.903954921848268e-08
Position 179: 2.9017477405228193e-08
Position 1059: 2.7597901293133875e-08
Position 176: 2.555149797192608e-08
Position 543: 2.195886646967711e-08
Position 81: 1.8208805772011492e-08
Position 74: 1.78138486215254e-08
Position 396: 1.0892961652132421e-08
Position 156: 1.0881147659032758e-08
Position 87: 1.0657392359948413e-08
Position 173: 6.0024271231930585e-09
Position 439: 5.451463388890464e-09
Position 127: 3.197594372408831e-09
Position 184: 1.9029110558944443e-09
Position 199: 1.7219977564719994e-09
Position 169: 1.3475177948617263e-09
Position 212: 1.1079631817402348e-09
Position 210: 7.216663002121302e-10
Position 207: 1.3972091785053033e-10
Position 194: 1.057289071287375e-10
